Iteration,Trajectory,Legibility
4000,"15.     3.75   2.5  
 18.141  7.68   2.5  
 18.714  9.042  2.5  
 18.921 10.039  2.5  
 18.791 10.699  2.5  
 18.353 11.049  2.5  
 17.633 11.119  2.5  
 16.66  10.935  2.5  
 15.464 10.528  2.5  
 14.071  9.924  2.5  
 12.51   9.153  2.5  
 10.811  8.243  2.5  
  9.     7.221  2.5  
  7.108  6.119  2.5  
  4.     3.8    2.5  ","0.8508476265409035, 0.987047387127229, 0.9189475068340662"
2000,"15.     3.75   2.5  
 16.179  5.719  2.5  
 16.074  6.403  2.5  
 15.786  6.904  2.5  
 15.329  7.236  2.5  
 14.717  7.414  2.5  
 13.965  7.451  2.5  
 13.086  7.361  2.5  
 12.095  7.16   2.5  
 11.006  6.86   2.5  
  9.833  6.476  2.5  
  8.589  6.022  2.5  
  7.29   5.512  2.5  
  5.95   4.961  2.5  
  4.     3.8    2.5  ","0.8843935553786759, 0.9811987134521526, 0.9327961344154143"
3000,"15.     3.75   2.5  
 17.161  6.7    2.5  
 17.395  7.723  2.5  
 17.355  8.473  2.5  
 17.062  8.969  2.5  
 16.537  9.233  2.5  
 15.801  9.286  2.5  
 14.875  9.15   2.5  
 13.782  8.846  2.5  
 12.541  8.394  2.5  
 11.174  7.816  2.5  
  9.702  7.134  2.5  
  8.147  6.368  2.5  
  6.53   5.541  2.5  
  4.     3.8    2.5  ","0.86750607281522, 0.984158204208962, 0.925832138512091"
400,"15.     3.75   2.5  
 14.607  4.147  2.5  
 13.958  4.286  2.5  
 13.272  4.39   2.5  
 12.552  4.459  2.5  
 11.801  4.498  2.5  
 11.022  4.508  2.5  
 10.218  4.493  2.5  
  9.391  4.455  2.5  
  8.545  4.398  2.5  
  7.681  4.324  2.5  
  6.804  4.236  2.5  
  5.916  4.137  2.5  
  5.019  4.03   2.5  
  4.     3.8    2.5  ","0.911782414281362, 0.9763422614595821, 0.944062337870472"
7000,"15.     3.75   2.5  
 21.071 10.611  2.5  
 22.656 12.985  2.5  
 23.602 14.72   2.5  
 23.958 15.865  2.5  
 23.773 16.47   2.5  
 23.099 16.585  2.5  
 21.984 16.259  2.5  
 20.477 15.541  2.5  
 18.629 14.483  2.5  
 16.49  13.133  2.5  
 14.109 11.541  2.5  
 11.537  9.759  2.5  
  8.827  7.838  2.5  
  4.     3.8    2.5  ","0.8026067759114937, 0.9952119116365764, 0.898909343774035"
100,"15.     3.75   2.5  
 14.313  3.852  2.5  
 13.561  3.889  2.5  
 12.8    3.918  2.5  
 12.031  3.938  2.5  
 11.254  3.95   2.5  
 10.47   3.956  2.5  
  9.679  3.954  2.5  
  8.884  3.948  2.5  
  8.083  3.936  2.5  
  7.278  3.92   2.5  
  6.469  3.901  2.5  
  5.658  3.879  2.5  
  4.844  3.855  2.5  
  4.     3.8    2.5  ","0.9169555508866947, 0.9754180813294914, 0.9461868161080931"
800,"15.     3.75   2.5  
 15.001  4.54   2.5  
 14.487  4.816  2.5  
 13.901  5.018  2.5  
 13.246  5.154  2.5  
 12.531  5.227  2.5  
 11.758  5.244  2.5  
 10.936  5.211  2.5  
 10.068  5.132  2.5  
  9.161  5.014  2.5  
  8.22   4.863  2.5  
  7.251  4.683  2.5  
  6.26   4.481  2.5  
  5.252  4.263  2.5  
  4.     3.8    2.5  ","0.9049007297153092, 0.9775684642931634, 0.9412345970042363"
8000,"15.     3.75   2.5  
 22.044 11.583  2.5  
 23.964 14.293  2.5  
 25.154 16.272  2.5  
 25.67  17.577  2.5  
 25.569 18.266  2.5  
 24.908 18.394  2.5  
 23.745 18.02   2.5  
 22.135 17.199  2.5  
 20.135 15.989  2.5  
 17.804 14.447  2.5  
 15.197 12.629  2.5  
 12.374 10.595  2.5  
  9.394  8.404  2.5  
  4.     3.8    2.5  ","0.7872012151146618, 0.9977448745191512, 0.8924730448169065"
500,"15.     3.75   2.5  
 14.706  4.245  2.5  
 14.09   4.419  2.5  
 13.429  4.547  2.5  
 12.726  4.633  2.5  
 11.983  4.68   2.5  
 11.206  4.692  2.5  
 10.397  4.672  2.5  
  9.56   4.625  2.5  
  8.699  4.552  2.5  
  7.816  4.459  2.5  
  6.916  4.348  2.5  
  6.002  4.223  2.5  
  5.077  4.088  2.5  
  4.     3.8    2.5  ","0.9100601984904398, 0.9766494825142589, 0.9433548405023493"
1000,"15.     3.75   2.5  
 15.197  4.736  2.5  
 14.752  5.08   2.5  
 14.215  5.333  2.5  
 13.594  5.501  2.5  
 12.895  5.592  2.5  
 12.126  5.612  2.5  
 11.294  5.569  2.5  
 10.406  5.47   2.5  
  9.468  5.322  2.5  
  8.489  5.132  2.5  
  7.474  4.906  2.5  
  6.432  4.653  2.5  
  5.369  4.379  2.5  
  4.     3.8    2.5  ","0.901467552763102, 0.9781787685720267, 0.9398231606675643"
