Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1487.863206444  245.140626799 2364.75696209 ]
 [1476.681124958  243.181315326 2328.60695652 ]
 [1465.596535481  241.528924667 2292.379737638]
 [1454.607477749  240.177421338 2256.071534404]
 [1443.711680467  239.11967438  2219.678970285]
 [1432.906521446  238.347291506 2183.199171687]
 [1422.188981879  237.850427203 2146.629900391]
 [1411.555593703  237.617557132 2109.969715721]
 [1401.002378745  237.635211777 2073.218173605]
 [1390.524778026  237.887660552 2036.376071745]
 [1380.117569114  238.356535403 1999.44575262 ]
 [1369.774768784  239.020380359 1962.431479412]
 [1359.489517303  239.854111124 1925.3399039  ]
 [1349.253939407  240.828369605 1888.180648908]
 [1339.058976265  241.908775543 1850.967024697]
 [1328.894187697  243.055175869 1813.716854932]
 [1318.747575695  244.221557312 1776.453093275]
 [1308.605974463  245.361530488 1739.201553278]
 [1300.           250.          1700.         ]]","[[0.3454090270339349], 0.3454090270339349]"
2000,"[[1500.           250.          2400.         ]
 [1486.242151154  240.371047799 2366.362268778]
 [1474.399105887  236.495340101 2330.906677596]
 [1462.751196953  233.230600758 2295.295615764]
 [1451.294576399  230.563949282 2259.521405085]
 [1440.024784889  228.48039749  2223.577253199]
 [1428.936671419  226.962531486 2187.457462768]
 [1418.024300928  225.990137774 2151.15768698 ]
 [1407.280847616  225.53976198  2114.675242583]
 [1396.698471285  225.584185837 2078.009494686]
 [1386.268173338  226.091804551 2041.162331543]
 [1375.979628164  227.02588227  2004.138752739]
 [1365.820984326  228.343658222 1966.947600834]
 [1355.778628111  229.995271591 1929.602474472]
 [1345.836899589  231.922475514 1892.1228678  ]
 [1335.977749461  234.057147041 1854.535573701]
 [1326.180334091  236.319803001 1816.876297724]
 [1316.420643715  238.619481327 1779.190828945]
 [1306.672201674  240.864898713 1741.530356627]
 [1300.           250.          1700.         ]]","[[0.34676531944919103], 0.34676531944919103]"
3000,"[[1500.           250.          2400.         ]
 [1484.610932084  235.686649084 2367.973104349]
 [1472.101928791  229.93520773  2333.213915455]
 [1459.885853256  225.095999685 2298.220002196]
 [1447.957039777  221.148524458 2262.979661759]
 [1436.308921167  218.069253415 2227.482662356]
 [1424.933907531  215.831165529 2191.72054358 ]
 [1413.823246329  214.403199567 2155.686984193]
 [1402.966860351  213.749605146 2119.378253916]
 [1392.353159418  213.829170849 2082.793770385]
 [1381.968820646  214.594302194 2045.936788418]
 [1371.798530727  215.989915551 2008.815256552]
 [1361.82468171   217.952106489 1971.442885786]
 [1352.027009067  220.40654453  1933.840487327]
 [1342.382157113  223.266550758 1896.037646009]
 [1332.863153925  226.430872347 1858.07478364 ]
 [1323.438789956  229.781481388 1820.005526034]
 [1314.073032356  233.183478453 1781.898369997]
 [1304.725953554  236.502099788 1743.82945378 ]
 [1300.           250.          1700.         ]]","[[0.34807736494720676], 0.34807736494720676]"
4000,"[[1500.           250.          2400.         ]
 [1482.969941184  231.083122998 2369.588882744]
 [1469.790178701  223.494508253 2335.527817605]
 [1457.001277516  217.116695101 2301.151822182]
 [1444.595821596  211.920828183 2266.445068245]
 [1432.565213165  207.874195435 2231.393874541]
 [1420.899510053  204.939623901 2195.987087064]
 [1409.587237416  203.074764302 2160.216547173]
 [1398.615169133  202.2312407   2124.077669411]
 [1387.968073179  202.353635829 2087.570157003]
 [1377.628413869  203.378275354 2050.698890947]
 [1367.576002066  205.231765381 2013.475039098]
 [1357.787581849  207.82922737  1975.917444914]
 [1348.236338528  211.072166393 1938.0543712  ]
 [1338.891307953  214.845915843 1899.925686805]
 [1329.716662836  219.016682289 1861.585565921]
 [1320.670865942  223.428643036 1823.105576169]
 [1311.705852145  227.903922874 1784.576787434]
 [1302.768107443  232.265613869 1746.099872794]
 [1300.           250.          1700.         ]]","[[0.34934813367297235], 0.34934813367297235]"
5000,"[[1500.           250.          2400.         ]
 [1481.319549928  226.556444633 2371.209123351]
 [1467.464410063  217.16725325  2337.847688056]
 [1454.09820238   209.284816588 2304.090205361]
 [1441.211825522  202.871225435 2269.916635703]
 [1428.794725579  197.883979014 2235.309850035]
 [1416.834691575  194.275245528 2200.256077258]
 [1405.317618079  191.99098381  2164.745459791]
 [1394.227228919  190.969896262 2128.772744276]
 [1383.544754626  191.142175908 2092.338142064]
 [1373.248554525  192.428001209 2055.448404063]
 [1363.313672085  194.735720978 2018.118167601]
 [1353.711308941  197.959659156 1980.371649504]
 [1344.408198492  201.977459342 1942.244778972]
 [1335.365853818  206.646899512 1903.787878928]
 [1326.539658936  211.802212523 1865.068979336]
 [1317.877787687  217.250497478 1826.177596925]
 [1309.320135373  222.771818054 1787.22723513 ]
 [1300.799470161  228.148385701 1748.342701325]
 [1300.           250.          1700.         ]]","[[0.3505803409114735], 0.3505803409114735]"
6000,"[[1500.           250.          2400.         ]
 [1479.660110571  222.102849981 2372.833435068]
 [1465.125148612  210.947843268 2340.17296355 ]
 [1451.177322501  201.59300664  2307.034454444]
 [1437.805908252  193.990711883 2273.393584253]
 [1424.998467598  188.088099539 2239.229787861]
 [1412.740601199  183.826207348 2204.526759127]
 [1401.015661471  181.138932157 2169.273080258]
 [1389.804417567  179.95178931  2133.463011993]
 [1379.084663423  180.180424543 2097.097485737]
 [1368.830757691  181.728822301 2060.185350718]
 [1359.013081603  184.487140751 2022.744944879]
 [1349.597396992  188.329088737 1984.806077972]
 [1340.544081303  193.108748646 1946.412538365]
 [1331.807209004  198.656763523 1907.625252253]
 [1323.333441473  204.775938125 1868.526191156]
 [1315.060702838  211.236978487 1829.222816163]
 [1306.916843208  217.778757664 1789.850921623]
 [1298.820785283  224.143801564 1750.559063112]
 [1300.           250.          1700.         ]]","[[0.3517764709969357], 0.3517764709969357]"
7000,"[[1500.           250.          2400.         ]
 [1477.991957335  217.718815748 2374.461502858]
 [1462.772893153  204.831037692 2342.503193518]
 [1448.239296896  194.034380895 2309.984018836]
 [1434.378882437  185.270864899 2276.875310669]
 [1421.177396357  178.476734734 2243.153088186]
 [1408.618328512  173.581458949 2208.798596501]
 [1396.682574457  170.506533557 2173.798995626]
 [1385.348040729  169.16404968  2138.14823659 ]
 [1374.589182126  169.454972144 2101.848172176]
 [1364.376457615  171.267063082 2064.909963612]
 [1354.67568823   174.47236873  2027.355862723]
 [1345.447295904  178.924170062 1989.221472037]
 [1336.645395886  184.453285403 1950.558611797]
 [1328.216706713  190.863631872 1911.438941971]
 [1320.099232554  197.927111521 1871.958445928]
 [1312.220687406  205.378692767 1832.242514259]
 [1304.496872054  212.916886927 1792.449087936]
 [1296.832739527  220.245664872 1752.750099644]
 [1300.           250.          1700.         ]]","[[0.3529387991249728], 0.3529387991249728]"
8000,"[[1500.           250.          2400.         ]
 [1476.31540754   213.40104074  2376.093076384]
 [1460.40811724   198.811926982 2344.838023149]
 [1445.284751171  186.602491468 2312.938472355]
 [1430.931519433  176.703798402 2280.361361143]
 [1417.332420199  169.040691573 2247.079320671]
 [1404.468907332  163.530662308 2213.071236747]
 [1392.319501809  160.082495895 2178.322983679]
 [1380.859336444  158.594648065 2142.828372784]
 [1370.059621133  158.953290952 2106.590369035]
 [1359.887012975  161.029952786 2069.622645204]
 [1350.302871876  164.678657242 2031.951563494]
 [1341.262377158  169.732448539 1993.61870082 ]
 [1332.713473541  175.999174667 1954.684063732]
 [1324.595604883  183.256424681 1915.23015967 ]
 [1316.838182968  191.2457041   1875.36704054 ]
 [1309.358751531  199.666871157 1835.238003092]
 [1302.061059235  208.178865071 1795.022990217]
 [1294.835968387  216.448171312 1754.91695599 ]
 [1300.           250.          1700.         ]]","[[0.35406941115712537], 0.35406941115712537]"
9000,"[[1500.           250.          2400.         ]
 [1474.630762651  209.146428758 2377.727960387]
 [1458.031270751  192.885907147 2347.17717906 ]
 [1442.31427961   179.291293259 2315.897494408]
 [1427.464551886  168.282121348 2283.851408284]
 [1413.464401746  159.771357469 2251.008197788]
 [1400.293319221  153.66413637  2217.344481046]
 [1387.927530135  149.856249595 2182.844980965]
 [1376.339479456  148.23233023  2147.503532658]
 [1365.497223332  148.663665902 2111.324393749]
 [1355.363711799  151.005554401 2074.323934576]
 [1345.895939881  155.094095609 2036.532808453]
 [1337.043939092  160.742291209 1997.998731438]
 [1328.749573293  167.73530891  1958.790034127]
 [1320.945091559  175.824796769 1919.00017004 ]
 [1313.551377496  184.722351664 1878.75330432 ]
 [1306.475844692  194.093322611 1838.210609477]
 [1299.61018808   203.557829359 1797.573886235]
 [1292.83106109   212.745884175 1757.060769931]
 [1300.           250.          1700.         ]]","[[0.35517022153977806], 0.35517022153977806]"
10000,"[[1500.           250.          2400.         ]
 [1472.938309274  204.952072893 2379.366006525]
 [1455.642781373  187.048656319 2349.520457142]
 [1439.328447134  172.095113014 2318.860854022]
 [1423.978676164  159.998899625 2287.345231651]
 [1409.574160764  150.660655482 2254.939552282]
 [1396.09249678   143.972806198 2221.61825935 ]
 [1383.507691568  139.817891499 2187.365055927]
 [1371.789585245  138.066556634 2152.173957758]
 [1360.903168437  138.575131132 2116.050685429]
 [1350.807776049  141.182699402 2079.014479937]
 [1341.456131786  145.70754458  2041.10045165 ]
 [1332.793211796  151.942822451 2002.362604912]
 [1324.75488685   159.651306638 1962.877716871]
 [1317.266289826  168.559080813 1922.750272129]
 [1310.239839775  178.348303718 1882.118583226]
 [1303.572860438  188.650391119 1841.161662201]
 [1297.144992484  199.047360967 1800.10302498 ]
 [1290.81856498   209.133710308 1759.182663722]
 [1300.           250.          1700.         ]]","[[0.3562429894761718], 0.3562429894761718]"
11000,"[[1500.           250.          2400.         ]
 [1471.238320082  200.815241133 2381.007106426]
 [1453.24305598   181.296113277 2351.867712226]
 [1436.327791135  165.008620973 2321.828396291]
 [1420.47455462   151.847621134 2290.842701242]
 [1405.662476855  141.701003264 2258.873318089]
 [1391.86732673   134.448156354 2225.892609233]
 [1379.060967204  129.958133437 2191.883386297]
 [1367.210713791  128.087447076 2156.839995705]
 [1356.278577031  128.677411777 2120.769781395]
 [1346.220365897  131.550927898 2083.695015793]
 [1336.984623781  136.508576165 2045.655418373]
 [1328.511361659  143.32386492  2006.711416455]
 [1320.730543174  151.737455905 1966.94834229 ]
 [1313.560262358  161.450234909 1926.481784317]
 [1306.904536737  172.115376525 1885.46422734 ]
 [1300.650640672  183.330915577 1844.092481916]
 [1294.666160995  194.64145287  1802.611638714]
 [1288.798989388  205.606877003 1761.283737953]
 [1300.           250.          1700.         ]]","[[0.3572893334962682], 0.3572893334962682]"
12000,"[[1500.           250.          2400.         ]
 [1469.531054676  196.733363182 2382.651185771]
 [1450.83248193   175.624457784 2354.218849291]
 [1433.312823186  158.026804913 2324.800030851]
 [1416.952817712  143.822163811 2294.343763472]
 [1401.730091959  132.885275458 2262.809514166]
 [1387.618652782  125.082188226 2230.167658014]
 [1374.588290313  120.268255142 2196.400240045]
 [1362.603873089  118.28573002  2161.502080554]
 [1351.624514336  118.960870665 2125.482297579]
 [1341.602583693  122.100433806 2088.366343992]
 [1332.482532819  127.487418486 2050.198687385]
 [1324.199495573  134.875885375 2011.046299335]
 [1316.677612716  143.984662438 1971.003162984]
 [1309.828015589  154.489794335 1930.196032294]
 [1303.546382679  166.015909769 1888.791581021]
 [1297.70997955   178.128192559 1847.004373356]
 [1292.174340495  190.334479789 1805.100937   ]
 [1286.772809072  202.160909995 1763.365067055]
 [1300.           250.          1700.         ]]","[[0.3583107445681404], 0.3583107445681404]"
13000,"[[1500.           250.          2400.         ]
 [1467.816760397  192.704018389 2384.298199247]
 [1448.411428271  170.03009258  2356.573815947]
 [1430.284030643  151.144946371 2327.775722039]
 [1413.414065983  135.916766353 2297.848429236]
 [1397.777712701  124.206769298 2266.748230753]
 [1383.347278324  115.86738097  2234.443607614]
 [1370.090549335  110.740061157 2200.915959291]
 [1357.970022418  108.652696219 2166.160716291]
 [1346.94199372   109.416459549 2130.188912138]
 [1336.955477666  112.822014672 2093.029317965]
 [1327.950920447  118.634905293 2054.731276258]
 [1319.858664833  126.589945047 2015.368411696]
 [1312.597111311  136.384402065 1975.043442384]
 [1306.070503566  147.669827227 1933.894339495]
 [1300.16624298   160.042726647 1892.101975215]
 [1294.751627012  173.035941887 1849.898619397]
 [1289.670139507  186.121170203 1807.57210229 ]
 [1284.740467267  198.791612682 1765.427696115]
 [1300.           250.          1700.         ]]","[[0.3593085978891124], 0.3593085978891124]"
14000,"[[1500.           250.          2400.         ]
 [1466.095673079  188.724924704 2385.948126222]
 [1445.980246864  164.509626905 2358.932596023]
 [1427.241878132  144.358598897 2330.755480506]
 [1409.858871902  128.126001436 2301.356763735]
 [1393.806012568  115.659173125 2270.689617686]
 [1379.053968913  106.796655777 2238.720721712]
 [1365.568590665  101.365841423 2205.430946721]
 [1353.310075387   99.180156308 2170.816462951]
 [1342.231979959  100.035674494 2134.890351734]
 [1332.280045355  103.707025774 2097.684829634]
 [1323.390796358  109.942429778 2059.254229297]
 [1315.489868749  118.457654214 2019.678925799]
 [1308.490003796  128.928677137 1979.070445536]
 [1302.288631484  140.982893925 1937.578019526]
 [1296.764937514  154.189097174 1895.396721506]
 [1291.776292016  168.048274872 1852.776476612]
 [1287.154131186  181.996580368 1810.026286752]
 [1282.702378409  195.495046608 1767.472638726]
 [1300.           250.          1700.         ]]","[[0.36028416348665737], 0.36028416348665737]"
15000,"[[1500.           250.          2400.         ]
 [1464.368017748  184.793928564 2387.600967044]
 [1443.53927344   159.059861417 2361.295204063]
 [1424.186808942  137.663568145 2333.73935603 ]
 [1406.287781586  120.444751199 2304.868877775]
 [1389.815633944  107.23653758  2274.633874447]
 [1374.739454611   97.863343188 2242.999314835]
 [1361.023221259   92.138335221 2209.945654084]
 [1348.624902774   89.860402009 2175.469924928]
 [1337.495392278   90.810515082 2139.587380066]
 [1327.577236799   94.747338155 2102.333798528]
 [1318.803121689  101.401902324 2063.768607583]
 [1311.09405799   110.471130632 2023.979019269]
 [1304.357207337  121.609976618 1983.085431713]
 [1298.483258952  134.422009702 1941.248370208]
 [1293.343243783  148.44870449  1898.677107569]
 [1288.784645467  163.159665053 1855.639171993]
 [1284.626856018  177.956070265 1812.46461008 ]
 [1280.658930559  192.267513226 1769.500875625]
 [1300.           250.          1700.         ]]","[[0.3612386157495956], 0.3612386157495956]"
16000,"[[1500.           250.          2400.         ]
 [1462.634009283  180.908995641 2389.256739855]
 [1441.08882857   153.677774383 2363.661680612]
 [1421.119246319  131.055893649 2336.72743136 ]
 [1402.701316404  112.868184812 2308.384920339]
 [1385.807190011   98.933249241 2278.581241658]
 [1370.404432149   89.06115318  2247.279743081]
 [1356.455211044   83.050698197 2214.460572456]
 [1343.915335164   80.686170653 2180.121741123]
 [1332.73310717    81.733447109 2144.280788252]
 [1322.84795751    85.935300232 2106.977162741]
 [1314.188812076   93.005711869 2068.275480794]
 [1306.672137687  102.622961513 2028.269867984]
 [1300.199594519  114.421239564 1987.089648514]
 [1294.655203     127.980610626 1944.906668942]
 [1289.901899783  142.815613943 1901.944393748]
 [1285.77732291   158.364921292 1858.487900636]
 [1282.088824268  173.995281384 1814.888158083]
 [1278.610487577  189.10553691  1771.513353976]
 [1300.           250.          1700.         ]]","[[0.36217304199997963], 0.36217304199997963]"
17000,"[[1500.           250.          2400.         ]
 [1460.893853022  177.068202357 2390.91547786 ]
 [1438.629218584  148.360509033 2366.032088155]
 [1418.039594675  124.531832132 2339.719816927]
 [1399.099974468  105.391737929 2311.905072211]
 [1381.78126651    90.744006495 2282.53199383 ]
 [1366.049566956   80.384147794 2251.562396216]
 [1351.865295183   74.096472173 2218.976223981]
 [1339.18216541    71.650612718 2184.772576638]
 [1327.945961029   72.797368449 2148.971386787]
 [1318.093071224   77.263702693 2111.615871436]
 [1309.548740503   84.746690562 2072.775920485]
 [1302.224970306   94.906168739 2032.552640323]
 [1296.017996196  107.3558217   1991.084327192]
 [1290.805240856  121.65252229  1948.554169141]
 [1286.441606655  137.28424474  1905.19981055 ]
 [1282.75492698   153.659163042 1861.323824172]
 [1279.540518201  170.110116227 1817.297981877]
 [1276.557391077  186.005849168 1773.510987121]
 [1300.           250.          1700.         ]]","[[0.3630884502060144], 0.3630884502060144]"
18000,"[[1500.           250.          2400.         ]
 [1459.147745335  173.269728118 2392.577226967]
 [1436.160736423  143.105361974 2368.406507624]
 [1414.948240717  118.08784222  2342.716646304]
 [1395.48423203    98.011093873 2315.429540508]
 [1377.738423393   82.663797429 2286.486433144]
 [1361.675495039   71.826716064 2255.847690937]
 [1347.254176171   65.269557521 2223.493154871]
 [1334.426150923   62.74726212  2189.423115775]
 [1323.134752596   63.995577827 2153.659998804]
 [1313.313402473   68.725746369 2116.250878616]
 [1304.883739939   76.618081433 2077.270994588]
 [1297.753378318   87.314177029 2036.828492542]
 [1291.81320414   100.407464819 1995.070678985]
 [1286.934112514  115.43193117  1952.192097534]
 [1282.963031113  131.849343954 1908.444556867]
 [1279.718029655  149.037797632 1864.148069785]
 [1276.982394102  166.296719423 1819.695097554]
 [1274.499962175  182.965374014 1775.494654718]
 [1300.           250.          1700.         ]]","[[0.36398577592661047], 0.36398577592661047]"
19000,"[[1500.           250.          2400.         ]
 [1457.395874153  169.51184819  2394.242043754]
 [1433.683662427  137.909772561 2370.785035389]
 [1411.845554495  111.720570419 2345.718072285]
 [1391.854544782   90.72216638  2318.958553983]
 [1373.679196357   74.687879575 2290.444884132]
 [1357.282824744   63.383551051 2260.136065132]
 [1342.622525793   56.564187849 2228.011929452]
 [1329.648015804   53.970008999 2194.074056125]
 [1318.300245236   55.321746226 2158.34745444 ]
 [1308.509738968   60.315012833 2120.883137978]
 [1300.194605793   68.613508793 2081.761762924]
 [1293.258146677   79.840784809 2041.098565065]
 [1287.585973485   93.57026878  1999.049892264]
 [1283.042523102  109.313358402 1955.82165217 ]
 [1279.466807691  126.505962693 1911.67979878 ]
 [1276.667174316  144.49649941  1866.961729718]
 [1274.414884117  162.551460343 1822.080486216]
 [1272.438503075  179.981214424 1777.46520315 ]
 [1300.           250.          1700.         ]]","[[0.36486588856901436], 0.36486588856901436]"
