Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1509.556693493  260.771529793 2360.045626736]
 [1518.145365643  265.241292552 2321.850165691]
 [1526.643066954  269.100470983 2283.797454912]
 [1535.050311438  272.350590984 2245.893609448]
 [1543.367802273  274.994346662 2208.144801638]
 [1551.596457865  277.035781505 2170.557185793]
 [1559.737441932  278.480499903 2133.136800743]
 [1567.792198501  279.335916009 2095.889444454]
 [1575.762493057  279.611549512 2058.820513062]
 [1583.650461626  279.319382296 2021.934793775]
 [1591.458670584  278.474297567 1985.236196445]
 [1599.190191798  277.094637508 1948.727400275]
 [1606.848701544  275.202945212 1912.409375879]
 [1614.438620255  272.827024232 1876.280707102]
 [1621.965332291  270.00162162  1840.33654734 ]
 [1629.435590694  266.771551619 1804.566781162]
 [1636.858451013  263.19891673  1768.95201187 ]
 [1644.248220823  259.38569248  1733.451516924]
 [1650.           250.          1700.         ]]","[[0.35801778272994567], 0.35801778272994567]"
2000,"[[1500.           250.          2400.         ]
 [1511.220540258  271.644253226 2357.106202076]
 [1520.503829626  280.630783819 2317.639333133]
 [1529.604819562  288.390957266 2278.451605084]
 [1538.524471665  294.926393884 2239.553625618]
 [1547.264156598  300.241242925 2200.95639878 ]
 [1555.825708577  304.342574401 2162.671188649]
 [1564.211487618  307.240833767 2124.709333364]
 [1572.424451186  308.950373077 2087.081996398]
 [1580.468237542  309.490077456 2049.799838113]
 [1588.347264182  308.884114287 2012.872584665]
 [1596.066846715  307.162847758 1976.308461946]
 [1603.633347192  304.363990421 1940.113445486]
 [1611.054368567  300.534123365 1904.290244666]
 [1618.339029234  295.73085281  1868.836867984]
 [1625.498395779  290.026217952 1833.744436937]
 [1632.546282491  283.512986005 1798.993391831]
 [1639.501094698  276.319103028 1764.545363438]
 [1646.39158468   268.652209694 1730.319346961]
 [1650.           250.          1700.         ]]","[[0.36209874537242875], 0.36209874537242875]"
3000,"[[1500.           250.          2400.         ]
 [1512.885348203  282.612759731 2354.353879634]
 [1522.863464819  296.16036791  2313.70448287 ]
 [1532.567586316  307.860682945 2273.463899465]
 [1541.999055596  317.714013091 2233.645423513]
 [1551.159877888  325.724760459 2194.263358371]
 [1560.052806548  331.902055008 2155.332848039]
 [1568.681439929  336.260485776 2116.869625118]
 [1577.05033154   338.82094923  2078.889652771]
 [1585.165116612  339.611642098 2041.408631883]
 [1593.032659808  338.669238682 2004.441335627]
 [1600.6612317    336.040315292 1968.000719382]
 [1608.060727141  331.78312796  1932.096729034]
 [1615.24295015   325.969939942 1896.73468211 ]
 [1622.222015909  318.690300974 1861.912989468]
 [1629.014986441  310.056201998 1827.61971823 ]
 [1635.643049983  300.211553826 1793.826718343]
 [1642.134240284  289.353799147 1760.477286092]
 [1648.531831055  277.799489677 1727.450886735]
 [1650.           250.          1700.         ]]","[[0.36620845563411775], 0.36620845563411775]"
4000,"[[1500.           250.          2400.         ]
 [1514.550267758  293.670188271 2351.803266274]
 [1525.222988904  311.819773046 2310.067323581]
 [1535.52964185   327.496010834 2268.862779914]
 [1545.471884209  340.696530374 2228.203617862]
 [1555.052325237  351.424838738 2188.105706776]
 [1564.274646365  359.69123045  2148.58664608 ]
 [1573.143735589  365.513829584 2109.665484541]
 [1581.665838192  368.919790293 2071.362280234]
 [1589.848727482  369.94669075  2033.697457247]
 [1597.701901248  368.644171833 1996.690902876]
 [1605.23681348   365.07590168  1960.360730243]
 [1612.467158227  359.322005021 1924.721598573]
 [1619.409237802  351.482216908 1889.782419799]
 [1626.082482189  341.680295118 1855.54313983 ]
 [1632.510274012  330.070920739 1821.989931067]
 [1638.721487723  316.852333726 1789.087109708]
 [1644.754042045  302.294957509 1756.760509752]
 [1650.665743106  286.826966011 1724.851143425]
 [1650.           250.          1700.         ]]","[[0.3703364602894219], 0.3703364602894219]"
5000,"[[1500.           250.          2400.         ]
 [1516.21455726   304.808120891 2349.469097243]
 [1527.581280876  327.596402966 2306.749753293]
 [1538.489474501  347.280233936 2264.676930821]
 [1548.941043045  363.853250195 2223.263105232]
 [1558.939171081  377.316989878 2182.523770845]
 [1568.488482145  387.682110822 2142.477357081]
 [1577.595213949  394.969777572 2103.144972566]
 [1586.267411957  399.21324754  2064.549924979]
 [1594.515145099  400.459697748 2026.716952902]
 [1602.350749937  398.772353295 1989.671090412]
 [1609.789114242  394.233015214 1953.436062034]
 [1616.848020181  386.945157163 1918.032066208]
 [1623.548586507  377.037911084 1883.472728428]
 [1629.91589241   364.671605301 1849.760833982]
 [1635.979974365  350.046384445 1816.882018409]
 [1641.777699869  333.417934507 1784.794338289]
 [1647.357101455  315.132892772 1753.407284405]
 [1652.790460339  295.733154787 1722.524817921]
 [1650.           250.          1700.         ]]","[[0.374471189115469], 0.374471189115469]"
6000,"[[1500.           250.          2400.         ]
 [1517.877612789  316.01653013  2347.365959517]
 [1529.9374258    343.475259077 2303.773445801]
 [1541.445845972  367.193474438 2260.934731498]
 [1552.404956664  387.159579098 2218.858387533]
 [1562.8184902    403.372163635 2177.557380804]
 [1572.692030579  415.841566711 2137.049142038]
 [1582.033233274  424.591639208 2097.355405548]
 [1590.852064103  429.661745886 2058.501746217]
 [1599.161060585  431.109051041 2020.516724264]
 [1606.975622138  429.011157412 1983.430529624]
 [1614.314340991  423.469210448 1947.272991056]
 [1621.199396819  414.611665337 1912.07077033 ]
 [1627.657061175  402.599094456 1877.843473896]
 [1633.718409815  387.630823733 1844.598216139]
 [1639.420470194  369.955218787 1812.321662834]
 [1644.808399487  349.888392112 1780.967110414]
 [1649.940540744  327.85609775  1750.429075964]
 [1654.903525173  304.515381392 1720.47618448 ]
 [1650.           250.          1700.         ]]","[[0.37860008944457774], 0.37860008944457774]"
7000,"[[1500.           250.          2400.         ]
 [1519.538997916  327.28378943  2345.507965561]
 [1532.290759464  359.438957013 2301.15936294 ]
 [1544.397850878  387.212708308 2257.663610412]
 [1555.862463003  410.587061429 2215.02277445 ]
 [1566.688848661  429.556798667 2173.24493097 ]
 [1576.883574012  444.131401505 2132.344482617]
 [1586.455787133  454.337220484 2092.342183155]
 [1595.417504761  460.219916132 2053.264764667]
 [1603.783919737  461.847221152 2015.144044958]
 [1611.573734869  459.312099525 1978.01537088 ]
 [1618.809535436  452.736427048 1941.915224133]
 [1625.518225542  442.275416197 1906.87776816 ]
 [1631.731580678  428.1232173   1872.930019344]
 [1637.487029488  410.520604775 1840.085105446]
 [1642.828927081  389.766850374 1808.332503061]
 [1647.811002526  366.241268185 1777.62247255 ]
 [1652.502071169  340.451229397 1747.836170593]
 [1657.002925053  313.169649276 1718.708889508]
 [1650.           250.          1700.         ]]","[[0.3827098453873085], 0.3827098453873085]"
8000,"[[1500.           250.          2400.         ]
 [1521.198471561  338.596752643 2343.908390492]
 [1534.640910198  375.467846683 2298.927212172]
 [1547.344972554  407.311927437 2254.88932717 ]
 [1559.312883145  434.103586027 2211.787497065]
 [1570.549387369  455.833076965 2169.622336812]
 [1581.062057365  472.508657133 2128.40299919 ]
 [1590.861613915  484.15918402  2088.147491481]
 [1599.962263764  490.837010776 2048.882481606]
 [1608.382053275  492.621230794 2010.642428819]
 [1616.143242877  489.621352567 1973.467850157]
 [1623.272714144  481.981540179 1937.402503889]
 [1629.80243635   469.885665723 1902.48922316 ]
 [1635.770050677  453.563657083 1868.764034668]
 [1641.219699587  433.300165089 1836.247961338]
 [1646.203397829  409.447921125 1804.935280556]
 [1650.783710774  382.451944024 1774.775154896]
 [1655.04005194   352.903258646 1745.637220426]
 [1659.087127811  321.690644738 1717.225693554]
 [1650.           250.          1700.         ]]","[[0.3867866725662097], 0.3867866725662097]"
9000,"[[1500.           250.          2400.         ]
 [1522.85601185   349.94090454  2342.579290864]
 [1536.987834719  391.540238622 2297.094876793]
 [1550.287130955  427.462442939 2252.635218554]
 [1562.756081272  457.673768006 2209.180777849]
 [1574.399893981  482.159385803 2166.721942169]
 [1585.227171683  500.926157231 2125.260214945]
 [1595.25029136   514.005672783 2084.808950905]
 [1604.485794986  521.457604433 2045.393444491]
 [1612.954789198  523.373423322 2007.050153453]
 [1620.683356473  519.880568579 1969.824814843]
 [1627.702988542  511.147212701 1933.769182396]
 [1634.051069936  497.387892089 1898.936070187]
 [1639.771475219  478.870535343 1865.372291712]
 [1644.915421654  455.926023688 1833.108839577]
 [1649.542907061  428.96291062  1802.146977894]
 [1653.725577361  398.494090496 1772.436903444]
 [1657.553535233  365.195767558 1743.838770553]
 [1661.155107523  330.071864273 1716.028185428]
 [1650.           250.          1700.         ]]","[[0.3908166714332644], 0.3908166714332644]"
10000,"[[1500.           250.          2400.         ]
 [1524.511833825  361.300579135 2341.531127519]
 [1539.331844773  407.632731819 2295.677852338]
 [1553.224718304  447.633322995 2250.921453218]
 [1566.192509413  481.259497102 2207.226912437]
 [1578.240856738  508.490976377 2164.571442446]
 [1589.379416853  529.333274196 2122.946341665]
 [1599.622307654  543.821180604 2082.358293026]
 [1608.98855488   552.022558165 2042.8298507  ]
 [1617.502537245  554.04250498  2004.398832041]
 [1625.194429735  550.027975451 1967.116307942]
 [1632.100654008  540.173015065 1931.042861993]
 [1638.264364233  524.724900105 1896.242753573]
 [1643.736036961  503.991762828 1862.775533659]
 [1648.574320782  478.352942199 1830.684418284]
 [1652.847508137  448.274929268 1799.980016994]
 [1656.636548505  414.340281533 1770.615856357]
 [1660.042292726  377.311367577 1742.444810617]
 [1663.206358044  338.305844298 1715.116499658]
 [1650.           250.          1700.         ]]","[[0.3947862154759258], 0.3947862154759258]"
11000,"[[1500.           250.          2400.         ]
 [1526.166399013  372.659237155 2340.772417168]
 [1541.673621574  423.72062995  2294.68872615 ]
 [1556.158618552  467.791947745 2249.764344163]
 [1569.623232056  504.820630436 2205.94542415 ]
 [1582.073494312  534.780792141 2163.192896064]
 [1593.520136668  557.676887974 2121.485169858]
 [1603.979101419  573.547631865 2080.820158405]
 [1613.472046763  582.470204448 2041.216288233]
 [1622.02683638   584.564811994 2002.712136787]
 [1629.678009581  579.999694836 1965.364315642]
 [1636.467238413  568.996754831 1929.243206452]
 [1642.44379995   551.838116884 1894.426136207]
 [1647.665137103  528.874252684 1860.987508616]
 [1652.19767761   500.535008169 1828.985173486]
 [1656.118305655  467.346630905 1798.441584858]
 [1659.517476182  429.962707818 1769.316019742]
 [1662.506819883  389.232204511 1741.456393641]
 [1665.240891875  346.384467518 1714.489067968]
 [1650.           250.          1700.         ]]","[[0.3986823460135673], 0.3986823460135673]"
12000,"[[1500.           250.          2400.         ]
 [1527.820415381  383.999788821 2340.309437183]
 [1544.014215843  439.778425271 2294.136736732]
 [1559.090207657  487.904653437 2249.17576756 ]
 [1573.04992687   528.315794825 2205.350351443]
 [1585.899757207  560.980424758 2162.601895325]
 [1597.651521026  585.902487184 2120.893144303]
 [1608.323064734  603.125613684 2080.21110448 ]
 [1617.938824408  612.737689031 2040.568708822]
 [1626.53035841   614.875732502 2002.004772837]
 [1634.13683855   609.731206145 1964.581777218]
 [1640.805502937  597.555937626 1928.381018346]
 [1646.592098168  578.669000105 1893.494669285]
 [1651.561388646  553.465225713 1860.014248383]
 [1655.787916613  522.426791208 1828.014774808]
 [1659.357438964  486.141183258 1797.53314617 ]
 [1662.370098309  445.33393964  1768.536890843]
 [1664.948315593  400.940510309 1740.871359298]
 [1667.259222856  354.299316493 1714.142431703]
 [1650.           250.          1700.         ]]","[[0.40249314382722606], 0.40249314382722606]"
13000,"[[1500.           250.          2400.         ]
 [1529.474826879  395.30494407  2340.146004982]
 [1546.355032245  455.780323335 2294.027444883]
 [1562.02133311   507.937430072 2249.16273036 ]
 [1576.474859609  551.703253886 2205.44972075 ]
 [1589.722298348  587.041143948 2162.806958458]
 [1601.776572569  613.955350047 2121.17869496 ]
 [1612.657506106  632.495689596 2080.538900081]
 [1622.392451571  642.762391072 2040.893714135]
 [1631.016864184  644.911198297 2002.281784837]
 [1638.574807687  639.158867299 1964.771938071]
 [1645.119391652  625.789268539 1928.457659203]
 [1650.713166786  605.160469388 1893.447892781]
 [1655.428560254  577.713523152 1859.853654258]
 [1659.34854853   543.984495592 1827.769754155]
 [1662.568025224  504.623230508 1797.250186564]
 [1665.196985499  460.427685101 1768.273263936]
 [1667.368636671  412.419159767 1740.684189112]
 [1669.262332419  362.042043694 1714.071135502]
 [1650.           250.          1700.         ]]","[[0.40620805003226934], 0.40620805003226934]"
14000,"[[1500.           250.          2400.         ]
 [1531.130792697  406.557570047 2340.283347761]
 [1548.69779839   471.700778286 2294.362540172]
 [1564.954272913  527.856632229 2249.72711784 ]
 [1579.900833392  574.941789652 2206.245243093]
 [1593.54441311   612.914941149 2163.809187733]
 [1605.899037995  641.781735616 2122.341873462]
 [1616.986573694  661.599716566 2081.802160495]
 [1626.837417836  672.483335893 2042.188210678]
 [1635.49111285   674.609155215 2003.538251151]
 [1642.996860169  668.221397995 1965.928098041]
 [1649.413930752  653.638099779 1929.464859855]
 [1654.811997005  631.258270044 1894.276307966]
 [1659.271472191  601.57084298  1860.495424643]
 [1662.884068724  565.167034827 1828.239475766]
 [1665.754063935  522.759784794 1797.582209317]
 [1668.00145632   475.219492458 1768.515237091]
 [1669.77022882   423.652192388 1740.886008179]
 [1671.251620503  369.604728846 1714.267713767]
 [1650.           250.          1700.         ]]","[[0.4098181141875697], 0.4098181141875697]"
15000,"[[1500.           250.          2400.         ]
 [1532.78965722   417.741035528 2340.720070802]
 [1551.044519903  487.515008262 2295.139795024]
 [1567.891675999  547.629662527 2250.865637244]
 [1583.331114846  597.991548224 2207.732254093]
 [1597.369951735  638.555526922 2165.602216106]
 [1610.023307456  669.330016254 2124.374319514]
 [1621.315142622  690.382088318 2083.99034789 ]
 [1631.279014992  701.842517014 2044.439457145]
 [1639.95872878   703.910924642 2005.759386803]
 [1647.408850681  696.861236608 1968.033772082]
 [1653.695082774  681.047737485 1931.384933284]
 [1658.894515426  656.912187061 1895.961629548]
 [1663.095850078  624.992825354 1861.921327943]
 [1666.399817101  585.936963526 1829.40640829 ]
 [1668.920308244  540.520992698 1798.512984739]
 [1670.787465652  489.687353198 1769.248419077]
 [1672.156037679  434.625265588 1741.464733753]
 [1673.228843542  376.980198442 1714.722771777]
 [1650.           250.          1700.         ]]","[[0.41331615574048247], 0.41331615574048247]"
16000,"[[1500.           250.          2400.         ]
 [1534.452912508  428.839523863 2341.452224267]
 [1553.397424267  503.199463332 2296.353166221]
 [1570.83648768   567.225591113 2252.569957047]
 [1586.769341587  620.814804052 2209.899896376]
 [1601.203209442  663.919228327 2168.172440312]
 [1614.154288181  696.551689975 2127.259553245]
 [1625.648673271  718.790837257 2087.084130365]
 [1635.723181595  730.786055177 2047.625493717]
 [1644.426034479  732.762381616 2008.921040241]
 [1651.817369358  725.025696677 1971.063243835]
 [1657.969565008  707.968536896 1934.191366539]
 [1662.967401163  682.077044319 1898.477391219]
 [1666.908145734  647.939929917 1864.105793542]
 [1669.901808443  606.261218137 1831.246672667]
 [1672.07211104   557.88073709  1800.02102895 ]
 [1673.559472966  503.812174223 1770.454317595]
 [1674.529405182  445.326014368 1742.405357382]
 [1675.196042993  384.162288497 1715.425153962]
 [1650.           250.          1700.         ]]","[[0.41669683416228037], 0.41669683416228037]"
17000,"[[1500.           250.          2400.         ]
 [1536.122155684  439.838299754 2342.473460418]
 [1555.758897027  518.732223991 2297.993031701]
 [1573.791864926  586.615682043 2254.827025574]
 [1590.219416973  643.376606813 2212.7315237  ]
 [1605.04880133   688.965743878 2171.499514995]
 [1618.297260477  723.402224822 2130.973562925]
 [1629.99304978   746.778542976 2091.056063401]
 [1640.176325839  759.265139963 2051.71591134 ]
 [1648.899860392  761.114894945 2012.990536484]
 [1656.229541862  752.667870476 1974.982460213]
 [1662.244644052  734.356737682 1937.849737059]
 [1667.037879972  706.713446819 1901.789849472]
 [1670.715336811  670.378069632 1867.016767809]
 [1673.396544125  626.111638043 1833.730817347]
 [1675.215255628  574.817051919 1802.080270297]
 [1676.322298692  517.578101468 1772.110875347]
 [1676.893957482  455.744303108 1743.690336231]
 [1677.155468551  391.146038887 1716.36218428 ]
 [1650.           250.          1700.         ]]","[[0.4199566320278199], 0.4199566320278199]"
18000,"[[1500.           250.          2400.         ]
 [1537.799043929  450.723919967 2343.775266705]
 [1558.13141439   534.093315435 2300.046540788]
 [1576.761086794  605.773807051 2257.619539743]
 [1593.685398801  665.645286994 2216.205290118]
 [1608.911529996  713.658728322 2175.55706355 ]
 [1622.457725309  749.841704513 2135.485635981]
 [1634.35440905   774.303014928 2095.871534089]
 [1644.645138113  787.236721502 2056.672894329]
 [1653.38734385   788.925998476 2017.927794269]
 [1660.652818458  779.747252209 1979.750190822]
 [1666.527919704  760.175016634 1942.318876066]
 [1671.113508571  730.78824847  1905.859110173]
 [1674.524717943  692.278988921 1870.616764408]
 [1676.890816989  645.465259209 1836.82475755 ]
 [1678.355781381  591.312345063 1804.660849565]
 [1679.080977262  530.97269134  1774.193110864]
 [1679.253490926  465.872365818 1745.300061943]
 [1679.109500324  397.927815043 1717.519958507]
 [1650.           250.          1700.         ]]","[[0.42309376255409165], 0.42309376255409165]"
19000,"[[1500.           250.          2400.         ]
 [1539.485249754  461.484383277 2345.347255786]
 [1560.517476234  549.264930631 2302.498049455]
 [1579.74746539   624.676737586 2260.926526061]
 [1597.171388599  687.592809229 2220.294876795]
 [1612.796253822  737.966195046 2180.313548889]
 [1626.641252589  775.835262744 2140.759367365]
 [1638.738970579  801.327737229 2101.489893638]
 [1649.136404533  814.663942152 2062.452454542]
 [1657.895729287  816.159786567 2023.68663012 ]
 [1665.094764804  806.230077961 1985.319362523]
 [1670.827111159  785.392759377 1947.552189822]
 [1675.20196198   754.274751323 1910.640392395]
 [1678.343695656  713.620395255 1874.864030119]
 [1680.39152065   664.304391174 1840.490808908]
 [1681.499814202  607.353439892 1807.729995195]
 [1681.840614945  543.98693875  1776.67381723 ]
 [1681.611862183  475.704840533 1747.213372454]
 [1681.060574021  404.505359355 1718.883666079]
 [1650.           250.          1700.         ]]","[[0.42610801793214714], 0.42610801793214714]"
