Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1499.999604227  249.999930214 2347.367201986]
 [1499.99940634   249.999895322 2294.735013506]
 [1499.999208452  249.999860429 2242.102825027]
 [1499.999010563  249.999825536 2189.47063655 ]
 [1499.998812674  249.999790642 2136.838448075]
 [1499.998614783  249.999755749 2084.206259601]
 [1499.998416892  249.999720855 2031.574071131]
 [1499.998218999  249.999685962 1978.941882664]
 [1499.998021106  249.999651068 1926.3096942  ]
 [1499.997823212  249.999616174 1873.677505739]
 [1499.997625317  249.999581279 1821.045317283]
 [1499.997427423  249.999546385 1768.413128832]
 [1499.997229528  249.999511491 1715.780940385]
 [1499.997031633  249.999476597 1663.148751944]
 [1499.996833738  249.999441703 1610.516563508]
 [1499.996635845  249.999406809 1557.884375078]
 [1499.996437953  249.999371915 1505.252186654]
 [1499.996240062  249.999337021 1452.619998235]
 [1500.           250.          1400.         ]]","[[0.34593177825820454], 0.34593177825820454]"
2000,"[[1500.           250.          2400.         ]
 [1499.999208462  249.99986043  2347.365982828]
 [1499.998812691  249.999790645 2294.733184771]
 [1499.998416917  249.99972086  2242.100386719]
 [1499.99802114   249.999651074 2189.467588672]
 [1499.99762536   249.999581287 2136.834790634]
 [1499.997229575  249.999511499 2084.201992604]
 [1499.996833787  249.999441711 2031.569194586]
 [1499.996437995  249.999371922 1978.936396579]
 [1499.996042199  249.999302133 1926.303598586]
 [1499.995646401  249.999232343 1873.670800608]
 [1499.9952506    249.999162553 1821.038002647]
 [1499.994854798  249.999092762 1768.405204704]
 [1499.994458995  249.999022971 1715.772406781]
 [1499.994063193  249.998953181 1663.139608878]
 [1499.993667394  249.998883391 1610.506810998]
 [1499.993271598  249.998813601 1557.874013141]
 [1499.992875807  249.998743812 1505.241215308]
 [1499.992480021  249.998674025 1452.608417495]
 [1500.           250.          1400.         ]]","[[0.3459324237781608], 0.3459324237781608]"
3000,"[[1500.           250.          2400.         ]
 [1499.998812706  249.999790648 2347.364763578]
 [1499.998219054  249.999685971 2294.7313559  ]
 [1499.997625396  249.999581293 2242.097948232]
 [1499.997031731  249.999476614 2189.464540578]
 [1499.996438058  249.999371933 2136.831132941]
 [1499.995844376  249.999267251 2084.197725325]
 [1499.995250685  249.999162568 2031.564317732]
 [1499.994656986  249.999057882 1978.930910167]
 [1499.994063279  249.998953196 1926.297502633]
 [1499.993469566  249.998848508 1873.664095133]
 [1499.992875847  249.99874382  1821.03068767 ]
 [1499.992282125  249.99863913  1768.397280248]
 [1499.991688403  249.998534441 1715.763872871]
 [1499.991094682  249.998429752 1663.13046554 ]
 [1499.990500966  249.998325064 1610.49705826 ]
 [1499.989907258  249.998220377 1557.863651032]
 [1499.989313561  249.998115692 1505.230243857]
 [1499.988719876  249.99801101  1452.596836728]
 [1500.           250.          1400.         ]]","[[0.345933069315569], 0.345933069315569]"
4000,"[[1500.           250.          2400.         ]
 [1499.998416958  249.999720867 2347.363544236]
 [1499.997625429  249.999581299 2294.729526893]
 [1499.996833889  249.999441729 2242.095509567]
 [1499.996042336  249.999302157 2189.461492266]
 [1499.995250768  249.999162582 2136.827474996]
 [1499.994459185  249.999023005 2084.193457762]
 [1499.993667587  249.998883425 2031.559440571]
 [1499.992875973  249.998743842 1978.925423428]
 [1499.992084346  249.998604257 1926.29140634 ]
 [1499.991292707  249.998464669 1873.657389313]
 [1499.990501059  249.99832508  1821.023372352]
 [1499.989709406  249.998185491 1768.389355464]
 [1499.988917751  249.9980459   1715.755338655]
 [1499.988126099  249.997906311 1663.12132193 ]
 [1499.987334455  249.997766723 1610.487305293]
 [1499.986542826  249.997627137 1557.85328875 ]
 [1499.985751216  249.997487555 1505.2192723  ]
 [1499.984959629  249.997347977 1452.585255933]
 [1500.           250.          1400.         ]]","[[0.3459337148704299], 0.3459337148704299]"
5000,"[[1500.           250.          2400.         ]
 [1499.998021218  249.999651087 2347.362324803]
 [1499.997031815  249.999476629 2294.72769775 ]
 [1499.996042395  249.999302167 2242.093070725]
 [1499.995052954  249.999127702 2189.458443738]
 [1499.994063491  249.998953233 2136.823816799]
 [1499.993074004  249.99877876  2084.189189917]
 [1499.992084492  249.998604282 2031.554563101]
 [1499.991094957  249.998429801 1978.919936362]
 [1499.9901054    249.998255315 1926.285309708]
 [1499.989115825  249.998080826 1873.650683149]
 [1499.988126236  249.997906335 1821.016056694]
 [1499.987136639  249.997731842 1768.381430353]
 [1499.986147039  249.997557349 1715.746804134]
 [1499.985157443  249.997382857 1663.112178047]
 [1499.984167861  249.997208367 1610.477552098]
 [1499.983178301  249.997033881 1557.842926295]
 [1499.982188772  249.9968594   1505.208300638]
 [1499.981199278  249.996684925 1452.573675111]
 [1500.           250.          1400.         ]]","[[0.3459343604427433], 0.3459343604427433]"
6000,"[[1500.           250.          2400.         ]
 [1499.997625488  249.999581309 2347.361105278]
 [1499.996438213  249.999371961 2294.725868471]
 [1499.995250915  249.999162608 2242.090631704]
 [1499.994063587  249.99895325  2189.455394993]
 [1499.992876226  249.998743886 2136.82015835 ]
 [1499.991688831  249.998534517 2084.184921789]
 [1499.9905014    249.998325141 2031.549685324]
 [1499.989313936  249.998115759 1978.914448969]
 [1499.988126441  249.997906371 1926.279212736]
 [1499.98693892   249.997696979 1873.64397664 ]
 [1499.985751378  249.997487584 1821.008740695]
 [1499.984563824  249.997278186 1768.373504913]
 [1499.983376266  249.997068787 1715.738269307]
 [1499.982188716  249.99685939  1663.103033891]
 [1499.981001184  249.996649996 1610.467798675]
 [1499.979813684  249.996440608 1557.832563668]
 [1499.978626229  249.996231227 1505.197328871]
 [1499.977438823  249.996021856 1452.562094262]
 [1500.           250.          1400.         ]]","[[0.34593500603250776], 0.34593500603250776]"
7000,"[[1500.           250.          2400.         ]
 [1499.997229765  249.999511533 2347.359885661]
 [1499.995844623  249.999267295 2294.724039056]
 [1499.994459448  249.999023051 2242.088192506]
 [1499.993074233  249.9987788   2189.452346031]
 [1499.991688973  249.998534542 2136.816499649]
 [1499.990303666  249.998290275 2084.180653379]
 [1499.988918312  249.998045999 2031.544807239]
 [1499.987532911  249.997801716 1978.908961248]
 [1499.986147469  249.997557425 1926.273115425]
 [1499.984761991  249.997313128 1873.637269788]
 [1499.983376485  249.997068826 1821.001424355]
 [1499.981990962  249.996824521 1768.365579145]
 [1499.980605435  249.996580215 1715.729734175]
 [1499.979219916  249.996335911 1663.093889462]
 [1499.977834424  249.996091611 1610.458045023]
 [1499.976448975  249.995847319 1557.822200867]
 [1499.975063586  249.995603037 1505.186356999]
 [1499.973678266  249.995358768 1452.550513385]
 [1500.           250.          1400.         ]]","[[0.3459356516397232], 0.3459356516397232]"
8000,"[[1500.           250.          2400.         ]
 [1499.996834051  249.999441758 2347.358665953]
 [1499.995251045  249.999162631 2294.722209505]
 [1499.993667995  249.998883497 2242.08575313 ]
 [1499.992084893  249.998604353 2189.449296852]
 [1499.990501733  249.998325199 2136.812840695]
 [1499.988918511  249.998046035 2084.176384685]
 [1499.987335227  249.997766859 2031.539928845]
 [1499.985751883  249.997487673 1978.9034732  ]
 [1499.984168484  249.997208477 1926.267017774]
 [1499.982585039  249.996929272 1873.630562591]
 [1499.981001557  249.996650062 1820.994107675]
 [1499.979418053  249.996370847 1768.357653049]
 [1499.977834543  249.996091632 1715.721198737]
 [1499.976251045  249.995812418 1663.084744762]
 [1499.974667581  249.995533211 1610.448291142]
 [1499.973084173  249.995254014 1557.811837894]
 [1499.971500845  249.99497483  1505.175385021]
 [1499.969917605  249.994695662 1452.53893248 ]
 [1500.           250.          1400.         ]]","[[0.3459362972643897], 0.3459362972643897]"
9000,"[[1500.           250.          2400.         ]
 [1499.996438346  249.999371984 2347.357446153]
 [1499.994657478  249.999057969 2294.720379818]
 [1499.992876556  249.998743945 2242.083313575]
 [1499.991095567  249.998429908 2189.446247456]
 [1499.989314505  249.998115859 2136.80918149 ]
 [1499.987533365  249.997801796 2084.172115709]
 [1499.985752145  249.997487719 2031.535050144]
 [1499.98397085   249.997173628 1978.897984826]
 [1499.982189486  249.996859526 1926.260919784]
 [1499.980408063  249.996545413 1873.62385505 ]
 [1499.978626594  249.996231292 1820.986790654]
 [1499.976845096  249.995917166 1768.349726625]
 [1499.975063591  249.995603038 1715.712662994]
 [1499.973282101  249.995288914 1663.075599788]
 [1499.971500655  249.994974796 1610.438537033]
 [1499.969719279  249.994660692 1557.801474749]
 [1499.967938004  249.994346605 1505.164412939]
 [1499.96615684   249.994032538 1452.527351548]
 [1500.           250.          1400.         ]]","[[0.34593694290650717], 0.34593694290650717]"
10000,"[[1500.           250.          2400.         ]
 [1499.996042649  249.999302212 2347.356226262]
 [1499.994063923  249.99895331  2294.718549995]
 [1499.99208513   249.998604395 2242.080873843]
 [1499.990106255  249.998255466 2189.443197843]
 [1499.988127289  249.997906521 2136.805522033]
 [1499.986148227  249.997557559 2084.167846451]
 [1499.984169067  249.997208579 2031.530171135]
 [1499.982189814  249.996859584 1978.892496124]
 [1499.980210475  249.996510573 1926.254821454]
 [1499.978231063  249.996161549 1873.617147164]
 [1499.976251595  249.995812516 1820.979473292]
 [1499.974272092  249.995463476 1768.341799873]
 [1499.972292579  249.995114434 1715.704126945]
 [1499.970313086  249.994765396 1663.066454542]
 [1499.968333645  249.994416367 1610.428782696]
 [1499.966354293  249.994067354 1557.79111143 ]
 [1499.964375064  249.993718363 1505.15344075 ]
 [1499.962395973  249.993369395 1452.515770589]
 [1500.           250.          1400.         ]]","[[0.3459375885660748], 0.3459375885660748]"
11000,"[[1500.           250.          2400.         ]
 [1499.99564696   249.999232442 2347.355006279]
 [1499.99347038   249.998848652 2294.716720037]
 [1499.991293718  249.998464848 2242.078433933]
 [1499.989116957  249.998081026 2189.440148013]
 [1499.986940086  249.997697185 2136.801862323]
 [1499.984763098  249.997313323 2084.163576909]
 [1499.982585992  249.996929441 2031.525291818]
 [1499.980408773  249.996545538 1978.887007094]
 [1499.978231451  249.996161618 1926.248722785]
 [1499.976054041  249.995777681 1873.610438935]
 [1499.973876562  249.995393733 1820.972155589]
 [1499.971699041  249.995009777 1768.333872793]
 [1499.969521507  249.994625819 1715.695590591]
 [1499.967343998  249.994241866 1663.057309024]
 [1499.965166553  249.993857923 1610.41902813 ]
 [1499.962989214  249.993474    1557.780747939]
 [1499.960812024  249.993090103 1505.142468457]
 [1499.958635002  249.992706235 1452.504189603]
 [1500.           250.          1400.         ]]","[[0.34593823424309306], 0.34593823424309306]"
12000,"[[1500.           250.          2400.         ]
 [1499.99525128   249.999162673 2347.353786204]
 [1499.992876849  249.998743996 2294.714889942]
 [1499.99050232   249.998325303 2242.075993845]
 [1499.988127673  249.997906588 2189.437097966]
 [1499.985752894  249.997487851 2136.798202361]
 [1499.983377977  249.997069089 2084.159307085]
 [1499.98100292   249.996650302 2031.520412193]
 [1499.978627729  249.996231492 1978.881517738]
 [1499.976252414  249.99581266  1926.242623776]
 [1499.973876994  249.995393809 1873.603730361]
 [1499.971501493  249.994974944 1820.964837546]
 [1499.969125942  249.994556071 1768.325945385]
 [1499.966750376  249.994137194 1715.687053931]
 [1499.964374838  249.993718323 1663.048163233]
 [1499.961999377  249.993299465 1610.409273336]
 [1499.959624043  249.992880629 1557.770384276]
 [1499.957248886  249.992461825 1505.131496059]
 [1499.954873928  249.992043056 1452.492608589]
 [1500.           250.          1400.         ]]","[[0.34593887993756034], 0.34593887993756034]"
13000,"[[1500.           250.          2400.         ]
 [1499.994855608  249.999092905 2347.352566038]
 [1499.992283329  249.998639343 2294.713059712]
 [1499.989710935  249.99818576  2242.073553579]
 [1499.987138402  249.997732153 2189.434047702]
 [1499.984565715  249.997278519 2136.794542148]
 [1499.981992866  249.996824856 2084.155036979]
 [1499.979419852  249.996371165 2031.51553226 ]
 [1499.97684668   249.995917445 1978.876028055]
 [1499.974273364  249.9954637   1926.236524428]
 [1499.971699924  249.995009933 1873.597021442]
 [1499.96912639   249.994556149 1820.957519162]
 [1499.966552795  249.994102355 1768.318017649]
 [1499.963979184  249.993648558 1715.678516966]
 [1499.961405607  249.993194767 1663.039017169]
 [1499.958832118  249.992740992 1610.399518313]
 [1499.956258779  249.992287243 1557.760020439]
 [1499.953685648  249.99183353  1505.120523555]
 [1499.951112751  249.991379859 1452.481027547]
 [1500.           250.          1400.         ]]","[[0.3459395256494776], 0.3459395256494776]"
14000,"[[1500.           250.          2400.         ]
 [1499.994459945  249.999023139 2347.35134578 ]
 [1499.991689821  249.998534691 2294.711229345]
 [1499.988919563  249.99804622  2242.071113135]
 [1499.986149145  249.997557721 2189.430997222]
 [1499.983378549  249.99706919  2136.790881682]
 [1499.980607763  249.996580625 2084.150766589]
 [1499.977836787  249.996092028 2031.510652019]
 [1499.975065628  249.995603397 1978.870538044]
 [1499.972294301  249.995114738 1926.23042474 ]
 [1499.969522831  249.994626053 1873.59031218 ]
 [1499.966751251  249.994137348 1820.950200438]
 [1499.963979601  249.993648632 1768.310089586]
 [1499.961207933  249.993159912 1715.669979695]
 [1499.958436303  249.992671199 1663.029870833]
 [1499.955664776  249.992182504 1610.389763062]
 [1499.952893423  249.99169384  1557.74965643 ]
 [1499.950122311  249.991205218 1505.109550946]
 [1499.947351471  249.990716644 1452.469446478]
 [1500.           250.          1400.         ]]","[[0.3459401713788437], 0.3459401713788437]"
15000,"[[1500.           250.          2400.         ]
 [1499.994064291  249.998953374 2347.35012543 ]
 [1499.991096324  249.998430042 2294.709398843]
 [1499.988128205  249.997906682 2242.068672513]
 [1499.985159902  249.99738329  2189.427946524]
 [1499.982191394  249.996859862 2136.787220964]
 [1499.979222669  249.996336396 2084.146495917]
 [1499.976253725  249.995812891 2031.50577147 ]
 [1499.973284571  249.995289349 1978.865047706]
 [1499.970315225  249.994765773 1926.224324712]
 [1499.967345714  249.994242168 1873.583602573]
 [1499.964376077  249.993718541 1820.942881372]
 [1499.96140636   249.9931949   1768.302161194]
 [1499.958436621  249.992671255 1715.661442118]
 [1499.955466927  249.992147618 1663.020724224]
 [1499.952497351  249.991624001 1610.380007583]
 [1499.949527975  249.99110042  1557.739292249]
 [1499.946558875  249.990576888 1505.098578232]
 [1499.943590087  249.99005341  1452.457865382]
 [1500.           250.          1400.         ]]","[[0.34594081712565894], 0.34594081712565894]"
16000,"[[1500.           250.          2400.         ]
 [1499.993668644  249.998883611 2347.348904989]
 [1499.99050284   249.998325394 2294.707568205]
 [1499.987336861  249.997767147 2242.066231713]
 [1499.984170673  249.997208863 2189.42489561 ]
 [1499.981004252  249.996650537 2136.783559994]
 [1499.977837584  249.996092168 2084.142224963]
 [1499.974670667  249.995533755 2031.500890613]
 [1499.971503511  249.9949753   1978.859557041]
 [1499.968336136  249.994416806 1926.218224346]
 [1499.965168574  249.99385828  1873.576892622]
 [1499.962000868  249.993299728 1820.935561966]
 [1499.958833071  249.99274116  1768.294232474]
 [1499.95566525   249.992182587 1715.652904236]
 [1499.952497479  249.991624024 1663.011577343]
 [1499.949329843  249.991065484 1610.370251875]
 [1499.946162434  249.990506985 1557.728927894]
 [1499.942995339  249.98994854  1505.087605412]
 [1499.9398286    249.989390159 1452.446284258]
 [1500.           250.          1400.         ]]","[[0.3459414628899219], 0.3459414628899219]"
17000,"[[1500.           250.          2400.         ]
 [1499.993273007  249.99881385  2347.347684456]
 [1499.989909367  249.998220749 2294.705737431]
 [1499.986545531  249.997627614 2242.063790735]
 [1499.983181458  249.997034437 2189.421844479]
 [1499.979817122  249.996441214 2136.779898772]
 [1499.976452507  249.995847942 2084.137953725]
 [1499.973087612  249.99525462  2031.496009448]
 [1499.969722446  249.99466125  1978.854066049]
 [1499.966357034  249.994067837 1926.212123639]
 [1499.96299141   249.993474387 1873.570182327]
 [1499.959625623  249.992880908 1820.92824222 ]
 [1499.956259735  249.992287411 1768.286303426]
 [1499.952893819  249.991693909 1715.644366049]
 [1499.949527959  249.991100417 1663.002430189]
 [1499.946162252  249.990506952 1610.360495939]
 [1499.942796801  249.989913533 1557.718563367]
 [1499.939431705  249.989320175 1505.076632487]
 [1499.93606701   249.988726889 1452.434703107]
 [1500.           250.          1400.         ]]","[[0.345942108671634], 0.345942108671634]"
18000,"[[1500.           250.          2400.         ]
 [1499.992877377  249.998744089 2347.346463832]
 [1499.989315905  249.998116106 2294.70390652 ]
 [1499.985754213  249.997488083 2242.061349579]
 [1499.982192257  249.996860014 2189.41879313 ]
 [1499.978630004  249.996231893 2136.776237298]
 [1499.975067439  249.995603717 2084.133682205]
 [1499.97150456   249.994975485 2031.491127975]
 [1499.967941378  249.9943472   1978.84857473 ]
 [1499.964377918  249.993718866 1926.206022593]
 [1499.960814222  249.99309049  1873.563471687]
 [1499.957250344  249.992462082 1820.920922132]
 [1499.953686352  249.991833654 1768.27837405 ]
 [1499.950122327  249.991205221 1715.635827556]
 [1499.946558367  249.990576798 1662.993282763]
 [1499.942994578  249.989948406 1610.350739774]
 [1499.939431075  249.989320064 1557.708198667]
 [1499.935867971  249.988691793 1505.065659458]
 [1499.932305316  249.988063601 1452.423121929]
 [1500.           250.          1400.         ]]","[[0.34594275447079315], 0.34594275447079315]"
19000,"[[1500.           250.          2400.         ]
 [1499.992481757  249.998674331 2347.345243116]
 [1499.988722456  249.998011465 2294.702075474]
 [1499.98496291   249.997348555 2242.058908245]
 [1499.981203069  249.996685594 2189.415741565]
 [1499.977442899  249.996022574 2136.772575572]
 [1499.97368238   249.995359494 2084.129410402]
 [1499.969921512  249.994696351 2031.486246194]
 [1499.966160305  249.994033149 1978.843083084]
 [1499.96239879   249.993369892 1926.199921208]
 [1499.958637011  249.992706589 1873.556760703]
 [1499.95487503   249.99204325  1820.913601704]
 [1499.951112921  249.991379889 1768.270444346]
 [1499.947350776  249.990716521 1715.627288757]
 [1499.943588703  249.990053166 1662.984135064]
 [1499.93982682   249.989389845 1610.340983381]
 [1499.936065257  249.98872658  1557.697833795]
 [1499.932304138  249.988063393 1505.054686323]
 [1499.928543519  249.987400295 1452.411540723]
 [1500.           250.          1400.         ]]","[[0.3459434002874001], 0.3459434002874001]"
