Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1500.           249.181854737 2347.640710868]
 [1500.           248.851209522 2295.127330868]
 [1500.           248.572694704 2242.600707366]
 [1500.           248.346000061 2190.059883245]
 [1500.           248.170618337 2137.503921812]
 [1500.           248.045802041 2084.931930549]
 [1500.           247.970509968 2032.34309337 ]
 [1500.           247.943340509 1979.736714392]
 [1500.           247.962447793 1927.112277366]
 [1500.           248.025435315 1874.469526595]
 [1500.           248.129220096 1821.808577458]
 [1500.           248.269859054 1769.130067438]
 [1500.           248.442331126 1716.435360569]
 [1500.           248.640284023 1663.726813053]
 [1500.           248.855819163 1611.008070862]
 [1500.           249.079610073 1558.284218427]
 [1500.           249.302239236 1505.561133839]
 [1500.           249.518546591 1452.842512368]
 [1500.           250.          1400.         ]]","[[0.37350778877711116], 0.37350778877711116]"
2000,"[[1500.           250.          2400.         ]
 [1500.           248.364410794 2347.913667716]
 [1500.           247.703457493 2295.518791354]
 [1500.           247.146745146 2243.097387789]
 [1500.           246.6936474   2190.647533651]
 [1500.           246.343144329 2138.167348803]
 [1500.           246.093736082 2085.655043967]
 [1500.           245.943335959 2033.108985351]
 [1500.           245.889137034 1980.52778227 ]
 [1500.           245.927444369 1927.910406054]
 [1500.           246.053462173 1875.256351902]
 [1500.           246.261021944 1822.565859864]
 [1500.           246.542235088 1769.84021673 ]
 [1500.           246.887057275 1717.082164485]
 [1500.           247.282782849 1664.296430435]
 [1500.           247.713617414 1611.490319821]
 [1500.           248.160920673 1558.674007585]
 [1500.           248.605887854 1505.859240238]
 [1500.           249.038241142 1453.053381698]
 [1500.           250.          1400.         ]]","[[0.3745422123666182], 0.3745422123666182]"
3000,"[[1500.           250.          2400.         ]
 [1500.           247.547673397 2348.187284752]
 [1500.           246.5567517   2295.911213389]
 [1500.           245.722161554 2243.595291095]
 [1500.           245.042954499 2191.236619205]
 [1500.           244.517592433 2138.832367483]
 [1500.           244.143818175 2086.379845753]
 [1500.           243.918495144 2033.876600995]
 [1500.           243.837407289 1981.320548884]
 [1500.           243.895007338 1928.710152233]
 [1500.           244.08409737  1876.044663768]
 [1500.           244.395420801 1823.324457513]
 [1500.           244.817141131 1770.55148136 ]
 [1500.           245.334188679 1717.729869067]
 [1500.           245.927503533 1664.866733799]
 [1500.           246.573398544 1611.973053119]
 [1500.           247.243932543 1559.064098284]
 [1500.           247.910943917 1506.157474349]
 [1500.           248.559079073 1453.264187406]
 [1500.           250.          1400.         ]]","[[0.37557380027514947], 0.37557380027514947]"
4000,"[[1500.           250.          2400.         ]
 [1500.           246.73164767  2348.461555155]
 [1500.           245.411099771 2296.304586839]
 [1500.           244.298953949 2244.094404009]
 [1500.           243.393933584 2191.827123752]
 [1500.           242.693976802 2139.498959183]
 [1500.           242.196064029 2087.106315188]
 [1500.           241.896004318 2034.64591809 ]
 [1500.           241.788168595 1982.114991181]
 [1500.           241.865153903 1929.511492719]
 [1500.           242.117357296 1876.834439635]
 [1500.           242.532431533 1824.084349241]
 [1500.           243.094589857 1771.263842289]
 [1500.           243.783735256 1718.378458045]
 [1500.           244.57445288  1665.43771013 ]
 [1500.           245.435166163 1612.456261251]
 [1500.           246.328646327 1559.454484496]
 [1500.           247.217405457 1506.455833402]
 [1500.           248.081055845 1453.474929904]
 [1500.           250.          1400.         ]]","[[0.37660253244874725], 0.37660253244874725]"
5000,"[[1500.           250.          2400.         ]
 [1500.           245.916338629 2348.736472138]
 [1500.           244.266509178 2296.698901614]
 [1500.           242.877132148 2244.594713311]
 [1500.           241.746596628 2192.419031209]
 [1500.           240.872311292 2140.167105317]
 [1500.           240.250489019 2087.834431647]
 [1500.           239.87587991  2035.416914535]
 [1500.           239.741437879 1982.911086223]
 [1500.           239.837900862 1930.314404453]
 [1500.           240.153257936 1877.625657073]
 [1500.           240.672068619 1824.845514009]
 [1500.           241.374593582 1771.977280593]
 [1500.           242.235706618 1719.02791525 ]
 [1500.           243.223637447 1666.009346489]
 [1500.           244.298923707 1612.939934754]
 [1500.           245.415062567 1559.845160204]
 [1500.           246.525270477 1506.754314601]
 [1500.           247.604166953 1453.685609549]
 [1500.           250.          1400.         ]]","[[0.3776283894545606], 0.3776283894545606]"
6000,"[[1500.           250.          2400.         ]
 [1500.           245.101751188 2349.012028941]
 [1500.           243.122987239 2297.094147669]
 [1500.           241.45670576  2245.096205844]
 [1500.           240.100955349 2193.012325568]
 [1500.           239.052609463 2140.83678739 ]
 [1500.           238.30710818  2088.56417461 ]
 [1500.           237.858137977 2036.18956834 ]
 [1500.           237.697231679 1983.708811196]
 [1500.           237.813264609 1931.118864501]
 [1500.           238.191814878 1878.418293781]
 [1500.           238.814346154 1825.607930901]
 [1500.           239.657164272 1772.691777465]
 [1500.           240.690112068 1719.67822461 ]
 [1500.           241.875063545 1666.581630012]
 [1500.           243.164674435 1613.424064208]
 [1500.           244.503181703 1560.236119398]
 [1500.           245.834536947 1507.052915128]
 [1500.           247.128407926 1453.896226646]
 [1500.           250.          1400.         ]]","[[0.3786513524755886], 0.3786513524755886]"
7000,"[[1500.           250.          2400.         ]
 [1500.           244.287890157 2349.288218834]
 [1500.           241.980541115 2297.490315005]
 [1500.           240.03768419  2245.598868511]
 [1500.           238.457021215 2193.606990897]
 [1500.           237.234884577 2141.507986995]
 [1500.           236.365936215 2089.295523657]
 [1500.           235.842794214 2036.963857631]
 [1500.           235.655566144 1984.50814341 ]
 [1500.           235.791261143 1931.924850062]
 [1500.           236.233043308 1879.21232759 ]
 [1500.           236.959277851 1826.371579135]
 [1500.           237.942313537 1773.407314218]
 [1500.           239.146960606 1720.329370156]
 [1500.           240.52873724  1667.154547912]
 [1500.           242.032421432 1613.908640242]
 [1500.           243.593004073 1560.627356081]
 [1500.           245.14520281  1507.351632142]
 [1500.           246.653774328 1454.10678145 ]
 [1500.           250.          1400.         ]]","[[0.37967140330527666], 0.37967140330527666]"
8000,"[[1500.           250.          2400.         ]
 [1500.           243.474760245 2349.565035121]
 [1500.           240.839177818 2297.887393672]
 [1500.           238.620076644 2246.102688277]
 [1500.           236.814805443 2194.203011341]
 [1500.           235.419149605 2142.180685818]
 [1500.           234.426987497 2090.028458475]
 [1500.           233.829863952 2037.73976065 ]
 [1500.           233.616457038 1985.309060299]
 [1500.           233.771906064 1932.732338467]
 [1500.           234.27695802  1880.007736468]
 [1500.           235.106877043 1827.136438056]
 [1500.           236.230052644 1774.123872287]
 [1500.           237.606260929 1720.981336027]
 [1500.           239.184664356 1667.728087483]
 [1500.           240.902167608 1614.393653532]
 [1500.           242.684529917 1561.01886427 ]
 [1500.           244.457265972 1507.650462783]
 [1500.           246.180261752 1454.317274165]
 [1500.           250.          1400.         ]]","[[0.3806885243419092], 0.3806885243419092]"
9000,"[[1500.           250.          2400.         ]
 [1500.           242.662366059 2349.842471138]
 [1500.           239.698904205 2298.285373765]
 [1500.           237.203892122 2246.607652173]
 [1500.           235.174319004 2194.800371125]
 [1500.           233.605417226 2142.854865639]
 [1500.           232.490276068 2090.76295886 ]
 [1500.           231.819362162 2038.51725576 ]
 [1500.           231.579919744 1986.11153943 ]
 [1500.           231.755214579 1933.541307183]
 [1500.           232.323573417 1880.804498518]
 [1500.           233.25715669  1827.902487147]
 [1500.           234.520392512 1774.841433231]
 [1500.           236.068021436 1721.634106466]
 [1500.           237.842850476 1668.302236102]
 [1500.           239.773915702 1614.879094806]
 [1500.           241.777759372 1561.410637997]
 [1500.           243.770724313 1507.949404175]
 [1500.           245.707865827 1454.527704951]
 [1500.           250.          1400.         ]]","[[0.38170269858288064], 0.38170269858288064]"
10000,"[[1500.           250.          2400.         ]
 [1500.           241.850712103 2350.120520251]
 [1500.           238.559726983 2298.684245431]
 [1500.           235.789139428 2247.113747293]
 [1500.           233.535572622 2195.399054555]
 [1500.           231.793699831 2143.530508336]
 [1500.           230.555815643 2091.499004716]
 [1500.           229.811303459 2039.296321445]
 [1500.           229.545969265 1986.915558499]
 [1500.           229.741201506 1934.351733814]
 [1500.           230.372903512 1881.602591984]
 [1500.           231.410129377 1828.669706025]
 [1500.           232.813343718 1775.559978736]
 [1500.           234.532250227 1722.287665825]
 [1500.           236.503300944 1668.876981229]
 [1500.           238.647668285 1615.364954843]
 [1500.           240.872692479 1561.802671313]
 [1500.           243.085575675 1508.248453424]
 [1500.           245.236582206 1454.738073921]
 [1500.           250.          1400.         ]]","[[0.3827139096187791], 0.3827139096187791]"
11000,"[[1500.           250.          2400.         ]
 [1500.           241.039802782 2350.399175864]
 [1500.           237.421652708 2299.083998866]
 [1500.           234.375827167 2247.6209608  ]
 [1500.           231.898576776 2195.999046022]
 [1500.           229.984009523 2144.207595883]
 [1500.           228.623619616 2092.236576061]
 [1500.           227.805702101 2040.076936316]
 [1500.           227.514620227 1987.72109534 ]
 [1500.           227.729881274 1935.163596107]
 [1500.           228.424961932 1882.401995254]
 [1500.           229.565807318 1829.438074447]
 [1500.           231.108916502 1776.279490617]
 [1500.           232.99895511  1722.941998569]
 [1500.           235.16602087  1669.452310409]
 [1500.           237.523427754 1615.851224476]
 [1500.           239.969329176 1562.194958284]
 [1500.           242.40181787  1508.547607622]
 [1500.           244.766406574 1454.948381145]
 [1500.           250.          1400.         ]]","[[0.38372214162735674], 0.38372214162735674]"
12000,"[[1500.           250.          2400.         ]
 [1500.           240.229642401 2350.678431411]
 [1500.           236.28468779  2299.484624318]
 [1500.           232.963963745 2248.129279925]
 [1500.           230.263341703 2196.600329998]
 [1500.           228.176358121 2144.886110357]
 [1500.           226.693701054 2092.975653027]
 [1500.           225.802571995 2040.85907911 ]
 [1500.           225.485886885 1988.52812792 ]
 [1500.           225.721267929 1935.976871951]
 [1500.           226.479761923 1883.20268686 ]
 [1500.           227.724202362 1830.207572313]
 [1500.           229.407120765 1776.999950819]
 [1500.           231.4681436   1723.597089275]
 [1500.           233.831015128 1670.028211275]
 [1500.           236.401196343 1616.337894594]
 [1500.           239.067669305 1562.587493002]
 [1500.           241.719448678 1508.846863851]
 [1500.           244.297334643 1455.158626652]
 [1500.           250.          1400.         ]]","[[0.384727379367359], 0.384727379367359]"
13000,"[[1500.           250.          2400.         ]
 [1500.           239.420235168 2350.958280364]
 [1500.           235.148838487 2299.886112087]
 [1500.           231.553557377 2248.638691967]
 [1500.           228.6298774   2197.202891045]
 [1500.           226.370757161 2145.566033933]
 [1500.           224.766072709 2093.716215864]
 [1500.           223.8019267   2041.642728691]
 [1500.           223.45978312  1989.336634347]
 [1500.           223.715375137 1936.79153938 ]
 [1500.           224.537316352 1884.004645481]
 [1500.           225.885325997 1830.978179665]
 [1500.           227.707966076 1777.72134142 ]
 [1500.           229.939822923 1724.252922633]
 [1500.           232.498288361 1670.60467155 ]
 [1500.           235.280976117 1616.824956144]
 [1500.           238.16771261  1562.980269577]
 [1500.           241.038465844 1509.146219181]
 [1500.           243.829362151 1455.368810429]
 [1500.           250.          1400.         ]]","[[0.38572960817222274], 0.38572960817222274]"
14000,"[[1500.           250.          2400.         ]
 [1500.           238.611585191 2351.238716229]
 [1500.           234.014110915 2300.288452526]
 [1500.           230.14461608  2249.149184296]
 [1500.           226.998193625 2197.806713809]
 [1500.           224.567217901 2146.247348893]
 [1500.           222.840747017 2094.458244937]
 [1500.           221.803779426 2042.427864058]
 [1500.           221.436322451 1990.146592871]
 [1500.           221.712216186 1937.607576577]
 [1500.           222.597637711 1884.807849947]
 [1500.           224.049189348 1831.749876688]
 [1500.           226.011461675 1778.443644632]
 [1500.           228.414000022 1724.909483453]
 [1500.           231.167844982 1671.181679047]
 [1500.           234.162768978 1617.312400129]
 [1500.           237.269458738 1563.373282146]
 [1500.           240.358867078 1509.445670671]
 [1500.           243.362484861 1455.578932428]
 [1500.           250.          1400.         ]]","[[0.3867288139436563], 0.3867288139436563]"
15000,"[[1500.           250.          2400.         ]
 [1500.           237.803696481 2351.519732548]
 [1500.           232.880511043 2300.691636042]
 [1500.           228.737147682 2249.660744356]
 [1500.           225.3682999   2198.411783027]
 [1500.           222.765751318 2146.930037622]
 [1500.           220.917736096 2095.201720733]
 [1500.           219.808143045 2043.214464339]
 [1500.           219.415518028 1990.957981883]
 [1500.           219.711803989 1938.424961872]
 [1500.           220.660738118 1885.612279236]
 [1500.           222.215803184 1832.522643717]
 [1500.           224.317616475 1779.166842805]
 [1500.           226.890681554 1725.566756658]
 [1500.           229.839689178 1671.759221669]
 [1500.           233.046576664 1617.800217614]
 [1500.           236.37290724  1563.766524868]
 [1500.           239.680650059 1509.745215376]
 [1500.           242.896698561 1455.788992561]
 [1500.           250.          1400.         ]]","[[0.3877249831451263], 0.3877249831451263]"
16000,"[[1500.           250.          2400.         ]
 [1500.           236.996572955 2351.801322901]
 [1500.           231.748044695 2301.095653098]
 [1500.           227.331159821 2250.17335966 ]
 [1500.           223.740205513 2199.018083525]
 [1500.           220.966368117 2147.614082613]
 [1500.           218.997051757 2095.946623863]
 [1500.           217.815030083 2044.002508799]
 [1500.           217.397382644 1991.770779921]
 [1500.           217.71415109  1939.24367375 ]
 [1500.           218.726629327 1886.417912482]
 [1500.           220.385177924 1833.296461235]
 [1500.           222.626439066 1779.890918424]
 [1500.           225.369873898 1726.224727295]
 [1500.           228.513824911 1672.337287414]
 [1500.           231.932400753 1618.288399726]
 [1500.           235.47805757  1564.159991933]
 [1500.           239.003812432 1510.044850343]
 [1500.           242.431999063 1455.998990706]
 [1500.           250.          1400.         ]]","[[0.38871810279521474], 0.38871810279521474]"
17000,"[[1500.           250.          2400.         ]
 [1500.           236.19021843  2352.083480903]
 [1500.           230.616717555 2301.500494211]
 [1500.           225.926659943 2250.687017797]
 [1500.           222.113919517 2199.625600221]
 [1500.           219.169078729 2148.299466467]
 [1500.           217.078705502 2096.692935056]
 [1500.           215.824452734 2044.791976841]
 [1500.           215.381928735 1992.584965668]
 [1500.           215.719269667 1940.063690846]
 [1500.           216.795322722 1887.224728973]
 [1500.           218.557323634 1834.071309876]
 [1500.           220.937937718 1780.615854116]
 [1500.           223.851583156 1726.883380527]
 [1500.           227.190255921 1672.915864376]
 [1500.           230.820242663 1618.776937653]
 [1500.           234.584909088 1564.553677554]
 [1500.           238.328351807 1510.344572615]
 [1500.           241.968382201 1456.208926707]
 [1500.           250.          1400.         ]]","[[0.38970816046091705], 0.38970816046091705]"
18000,"[[1500.           250.          2400.         ]
 [1500.           235.384636634 2352.366200209]
 [1500.           229.486535163 2301.906149954]
 [1500.           224.523655312 2251.20170643 ]
 [1500.           220.489450738 2200.234318126]
 [1500.           217.373893315 2148.986171894]
 [1500.           215.162708527 2097.440635172]
 [1500.           213.836422856 2045.582848002]
 [1500.           213.369168381 1993.400517957]
 [1500.           213.727171531 1940.884991951]
 [1500.           214.86682933  1888.032708152]
 [1500.           216.732250038 1834.847170425]
 [1500.           219.252120383 1781.341632646]
 [1500.           222.335815155 1727.542701643]
 [1500.           225.868985727 1673.494940742]
 [1500.           229.710103655 1619.265822647]
 [1500.           233.693461063 1564.947575979]
 [1500.           237.654265761 1510.644379232]
 [1500.           241.505843831 1456.418800378]
 [1500.           250.          1400.         ]]","[[0.3906951442508187], 0.3906951442508187]"
19000,"[[1500.           250.          2400.         ]
 [1500.           234.579831196 2352.649474511]
 [1500.           228.357502921 2302.31261096 ]
 [1500.           223.122153003 2251.7174133  ]
 [1500.           218.866807772 2200.844222344]
 [1500.           215.580821767 2149.674181715]
 [1500.           213.249071726 2098.189705193]
 [1500.           211.850951977 2046.375101963]
 [1500.           211.359113314 1994.217415771]
 [1500.           211.737868138 1941.707556014]
 [1500.           212.941159819 1888.841829623]
 [1500.           214.909966514 1835.62402382 ]
 [1500.           217.568994703 1782.068236924]
 [1500.           220.822575452 1728.202676053]
 [1500.           224.550017633 1674.074504797]
 [1500.           228.601984833 1619.755046026]
 [1500.           232.803712666 1565.341681481]
 [1500.           236.981551835 1510.944267233]
 [1500.           241.04437983  1456.628611498]
 [1500.           250.          1400.         ]]","[[0.3916790428082167], 0.3916790428082167]"
20000,"[[1500.           250.          2400.         ]
 [1500.           233.775805656 2352.933297538]
 [1500.           227.229626092 2302.719867916]
 [1500.           221.722159909 2252.23412622 ]
 [1500.           217.24599899  2201.455298075]
 [1500.           213.789873714 2150.363478863]
 [1500.           211.337805693 2098.94012623 ]
 [1500.           209.868051297 2047.168718544]
 [1500.           209.351774918 1995.035638243]
 [1500.           209.751370585 1942.53136214 ]
 [1500.           211.018324503 1889.652073146]
 [1500.           213.090482107 1836.401851156]
 [1500.           215.888568009 1782.79565    ]
 [1500.           219.311869338 1728.86328929 ]
 [1500.           223.233354728 1674.654544924]
 [1500.           227.495887147 1620.244599174]
 [1500.           231.91566298  1565.73598837 ]
 [1500.           236.310207539 1511.244233655]
 [1500.           240.583986097 1456.838359819]
 [1500.           250.          1400.         ]]","[[0.39265984530415965], 0.39265984530415965]"
21000,"[[1500.           250.          2400.         ]
 [1500.           232.972563461 2353.21766306 ]
 [1500.           226.102909799 2303.127911569]
 [1500.           220.323682742 2252.751833085]
 [1500.           215.627032539 2202.067530612]
 [1500.           212.001058521 2151.054046384]
 [1500.           209.428920726 2099.691879524]
 [1500.           207.887731694 2047.963677708]
 [1500.           207.347164234 1995.855164662]
 [1500.           207.767689618 1943.356389595]
 [1500.           209.098333349 1890.463418644]
 [1500.           211.273805523 1837.180633681]
 [1500.           214.210847327 1783.523855071]
 [1500.           217.803701838 1729.524527015]
 [1500.           221.918999887 1675.235049606]
 [1500.           226.391811397 1620.734473539]
 [1500.           231.029310996 1566.130490984]
 [1500.           235.640230347 1511.544275537]
 [1500.           240.124658549 1457.048045066]
 [1500.           250.          1400.         ]]","[[0.3936375414304184], 0.3936375414304184]"
22000,"[[1500.           250.          2400.         ]
 [1500.           232.170107967 2353.502564887]
 [1500.           224.977359033 2303.536732726]
 [1500.           218.926728033 2253.270521865]
 [1500.           214.009916344 2202.680905348]
 [1500.           210.214385295 2151.745867439]
 [1500.           207.522426831 2100.444946445]
 [1500.           205.910003724 2048.759959562]
 [1500.           205.345291966 1996.675974469]
 [1500.           205.786835633 1944.182617804]
 [1500.           207.181195974 1891.275846202]
 [1500.           209.459945139 1837.960352803]
 [1500.           212.535839379 1784.252835477]
 [1500.           216.298077715 1730.186375013]
 [1500.           220.60695578  1675.816007423]
 [1500.           225.289758229 1621.224660642]
 [1500.           230.144655615 1566.5251837  ]
 [1500.           234.971617701 1511.844389921]
 [1500.           239.666393121 1457.257666934]
 [1500.           250.          1400.         ]]","[[0.39461212139241003], 0.39461212139241003]"
23000,"[[1500.           250.          2400.         ]
 [1500.           231.368442438 2353.787996866]
 [1500.           223.852978649 2303.946322251]
 [1500.           217.531302136 2253.79018061 ]
 [1500.           212.394658111 2203.295407773]
 [1500.           208.429862883 2152.438925305]
 [1500.           205.618333721 2101.199308496]
 [1500.           203.934877626 2049.557544359]
 [1500.           203.346168479 1997.498047261]
 [1500.           203.808818684 1945.010026357]
 [1500.           205.266921657 1892.089336067]
 [1500.           207.648909007 1838.740990088]
 [1500.           210.863550592 1784.982574708]
 [1500.           214.795001477 1730.848819198]
 [1500.           219.297224866 1676.397407059]
 [1500.           224.189728144 1621.71515207 ]
 [1500.           229.261695648 1566.920060926]
 [1500.           234.304367009 1512.14457385 ]
 [1500.           239.209185768 1457.467225096]
 [1500.           250.          1400.         ]]","[[0.39558357590204923], 0.39558357590204923]"
