Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1499.999987755  249.727163863 2347.458322758]
 [1499.99998163   249.616889761 2294.865715936]
 [1499.999975502  249.523994648 2242.26869916 ]
 [1499.999969371  249.448375768 2189.666954429]
 [1499.999963236  249.389864629 2137.060170282]
 [1499.999957097  249.348212602 2084.448049699]
 [1499.999950955  249.323073087 2031.830320845]
 [1499.999944809  249.313979285 1979.206751651]
 [1499.999938662  249.320316249 1926.577169612]
 [1499.999932512  249.341285444 1873.941488771]
 [1499.999926361  249.375859479 1821.299746555]
 [1499.99992021   249.422724247 1768.652154147]
 [1499.999914058  249.480206286 1715.999164681]
 [1499.999907906  249.546188261 1663.341561906]
 [1499.999901754  249.618036973 1610.680559677]
 [1499.999895603  249.692642162 1558.017852142]
 [1499.999889452  249.76686129  1505.355399733]
 [1499.999883302  249.838969736 1452.694437088]
 [1500.           250.          1400.         ]]","[[0.37281926115879915, 0.34591551668531584, 0.34528013866034823], 0.35467163883482106]"
2000,"[[1500.           250.          2400.         ]
 [1499.999975595  249.454406918 2347.548294669]
 [1499.999963382  249.233896802 2294.994691972]
 [1499.999951157  249.048142459 2242.432265038]
 [1499.999938917  248.896937721 2189.860376875]
 [1499.999926663  248.779945013 2137.278403833]
 [1499.999914394  248.69666654  2084.685751416]
 [1499.999902112  248.64640863  2032.081875781]
 [1499.999889818  248.628237275 1979.466312909]
 [1499.999877514  248.640922223 1926.838718221]
 [1499.999865202  248.682866084 1874.198920528]
 [1499.999852885  248.752013771 1821.546995721]
 [1499.999840565  248.845736762 1768.883367484]
 [1499.999828244  248.960687826 1716.20894365 ]
 [1499.999815922  249.092632085 1663.52529341 ]
 [1499.999803603  249.236303327 1610.834846014]
 [1499.999791285  249.385482315 1558.140990511]
 [1499.99977897   249.533887297 1505.447646724]
 [1499.999766656  249.678073978 1452.757280789]
 [1500.           250.          1400.         ]]","[[0.37316766011649855, 0.3458998934283019, 0.34526531301489094], 0.3547776221865638]"
3000,"[[1500.           250.          2400.         ]
 [1499.999963518  249.181729363 2347.638336533]
 [1499.999945255  248.851021419 2295.123769838]
 [1499.999926963  248.57244382  2242.595960298]
 [1499.999908639  248.345686335 2190.05395095 ]
 [1499.999890282  248.170241704 2137.496805225]
 [1499.999871892  248.045362427 2084.923630698]
 [1499.999853472  247.970007285 2032.33361135 ]
 [1499.999835025  247.942774647 1979.726051338]
 [1499.999816556  247.961818596 1927.100434436]
 [1499.99979807   248.024742562 1874.456504957]
 [1499.999779572  248.128463459 1821.794378288]
 [1499.999761067  248.269038043 1769.114691934]
 [1499.999742558  248.44144501  1716.418809989]
 [1499.999724051  248.639331736 1663.70908877 ]
 [1499.999705546  248.8547992   1610.989174458]
 [1499.999687046  249.078520476 1558.26415174 ]
 [1499.999668552  249.301077928 1505.539898784]
 [1499.999650061  249.51731253  1452.820110089]
 [1500.           250.          1400.         ]]","[[0.3735157462629787, 0.3458842630294792, 0.3452504805699201], 0.3548834966207927]"
4000,"[[1500.           250.          2400.         ]
 [1499.999951525  248.909131397 2347.728448098]
 [1499.999927248  248.468263908 2295.252949158]
 [1499.999902921  248.096899121 2242.759784448]
 [1499.999878536  247.794622085 2190.247676054]
 [1499.999854092  247.560755251 2137.715373765]
 [1499.99982959   247.394300873 2085.161686777]
 [1499.999805035  247.293869705 2032.585526728]
 [1499.999780432  247.257592074 1979.985966083]
 [1499.99975579   247.283006037 1927.362317397]
 [1499.999731117  247.366915518 1874.714241221]
 [1499.999706422  247.505209125 1822.041893471]
 [1499.999681715  247.692628583 1769.346126793]
 [1499.999657002  247.922478223 1716.628763095]
 [1499.99963229   248.186287479 1663.89294751 ]
 [1499.999607585  248.473524726 1611.143544664]
 [1499.999582887  248.771756659 1558.387335619]
 [1499.999558199  249.068433093 1505.632155829]
 [1499.999533518  249.356685198 1452.882925026]
 [1500.           250.          1400.         ]]","[[0.3738635188092167, 0.34586862553359865, 0.34523564136783114], 0.35498926190354885]"
5000,"[[1500.           250.          2400.         ]
 [1499.999939617  248.636613216 2347.81862911 ]
 [1499.999909364  248.085624561 2295.382229558]
 [1499.999879031  247.621508747 2242.923736999]
 [1499.999848609  247.24374544  2190.441551589]
 [1499.999818094  246.951486198 2137.934108762]
 [1499.99978749   246.743482481 2085.399918885]
 [1499.999756801  246.617996536 2032.837621092]
 [1499.999726038  246.572690225 1980.246056289]
 [1499.999695214  246.604485209 1927.624366244]
 [1499.999664342  246.709385584 1874.972128483]
 [1499.999633436  246.882251342 1822.289540486]
 [1499.999602509  247.116508875 1769.577671354]
 [1499.999571575  247.40378785  1716.838802369]
 [1499.999540642  247.733499572 1664.076869152]
 [1499.999509718  248.09248004  1611.297956289]
 [1499.999478807  248.465190878 1558.510541939]
 [1499.999447911  248.8359527   1505.724417773]
 [1499.999417026  249.196191788 1452.945725634]
 [1500.           250.          1400.         ]]","[[0.37421097697400096, 0.34585298098534506, 0.34522079545095724], 0.3550949178034344]"
6000,"[[1500.           250.          2400.         ]
 [1499.999927793  248.364175016 2347.908879319]
 [1499.9998916    247.703103669 2295.511610663]
 [1499.999855293  247.146273078 2243.087817458]
 [1499.999818858  246.693056866 2190.63557696 ]
 [1499.999782289  246.342435085 2138.153009526]
 [1499.99974559   246.092907854 2085.638326255]
 [1499.99970877   245.94238842  2033.089893621]
 [1499.999671844  245.888069762 1980.506321103]
 [1499.999634829  245.926256773 1927.88658012 ]
 [1499.999597745  246.05215339  1875.230165909]
 [1499.999560613  246.259590681 1822.537318549]
 [1499.999523451  246.540679402 1769.809324914]
 [1499.999486277  246.885374268 1717.048927211]
 [1499.999449105  247.280968274 1664.26085322 ]
 [1499.999411947  247.71166527  1611.45240899 ]
 [1499.999374807  248.158823145 1558.633770489]
 [1499.999337688  248.603636658 1505.816684531]
 [1499.999300586  249.035832107 1453.00851195 ]
 [1500.           250.          1400.         ]]","[[0.37455811998391786, 0.34583732942933637, 0.3452059428615651], 0.35520046409160644]"
7000,"[[1500.           250.          2400.         ]
 [1499.999916053  248.09181699  2347.999198473]
 [1499.999873958  247.320701522 2295.641092099]
 [1499.999831708  246.671192496 2243.252025337]
 [1499.999789282  246.142556827 2190.829751568]
 [1499.999746676  245.733602449 2138.372075367]
 [1499.999703892  245.442577586 2085.876908123]
 [1499.999660943  245.267045997 2033.342343493]
 [1499.99961785   245.203731343 1980.766759672]
 [1499.999574636  245.248321382 1928.148958167]
 [1499.999531328  245.395219557 1875.488352664]
 [1499.999487953  245.637227707 1822.785226878]
 [1499.999444539  245.965140646 1770.041086772]
 [1499.999401108  246.367237853 1717.259137023]
 [1499.999357681  246.828693837 1664.444899238]
 [1499.999314271  247.331080547 1611.606902426]
 [1499.999270887  247.852653472 1558.757021061]
 [1499.99922753   248.371484874 1505.908956018]
 [1499.999184197  248.875605962 1453.071284007]
 [1500.           250.          1400.         ]]","[[0.3749049470733314, 0.345821670910119, 0.34519108364185985], 0.3553059005417701]"
8000,"[[1500.           250.          2400.         ]
 [1499.999904397  247.819539331 2348.089586321]
 [1499.999856437  246.938418406 2295.770673494]
 [1499.999808274  246.196267378 2243.416360146]
 [1499.999759883  245.592245783 2191.02407482 ]
 [1499.999711255  245.124988825 2138.591305598]
 [1499.999662395  244.79249227  2086.115663724]
 [1499.99961332   244.591969898 2033.59496989 ]
 [1499.999564056  244.519675622 1981.027371146]
 [1499.999514635  244.570679685 1928.411499529]
 [1499.99946509   244.738584705 1875.746687917]
 [1499.999415458  245.01516298  1823.033264695]
 [1499.999365775  245.389893083 1770.272956226]
 [1499.99931607   245.849378974 1717.469431209]
 [1499.999266369  246.376676513 1664.629006733]
 [1499.999216691  246.950725996 1611.761436255]
 [1499.999167047  247.546681869 1558.880293445]
 [1499.999117438  248.139497256 1506.001232148]
 [1499.999067861  248.715513162 1453.13404184 ]
 [1500.           250.          1400.         ]]","[[0.3752514574843594, 0.34580600547217333, 0.34517621783397817], 0.3554112269301703]"
9000,"[[1500.           250.          2400.         ]
 [1499.999892826  247.547342232 2348.180042611]
 [1499.999839038  246.556254607 2295.900354473]
 [1499.999784993  245.721498098 2243.580821397]
 [1499.99973066   245.042124192 2191.218546121]
 [1499.999676026  244.51659474  2138.81069953 ]
 [1499.9996211    244.142652493 2086.354592296]
 [1499.999565901  243.917160753 2033.847771994]
 [1499.999510463  243.835903247 1981.288154677]
 [1499.999454825  243.893332325 1928.674203354]
 [1499.999399031  244.082249446 1876.005170837]
 [1499.999343128  244.393397056 1823.281431218]
 [1499.999287158  244.814937186 1770.504932576]
 [1499.999231161  245.331798    1717.679809171]
 [1499.999175169  245.92491655  1664.81317523 ]
 [1499.999119207  246.570601743 1611.916010135]
 [1499.999063286  247.240908345 1559.00358743 ]
 [1499.999007411  247.907673712 1506.093512833]
 [1499.998951575  248.555553516 1453.19678548 ]
 [1500.           250.          1400.         ]]","[[0.3755976504668616, 0.3457903331599041, 0.3451613454799916], 0.35551644303558577]"
10000,"[[1500.           250.          2400.         ]
 [1499.999881339  247.275225881 2348.270567094]
 [1499.99982176   246.174210407 2296.030134666]
 [1499.999761865  245.246885029 2243.745408602]
 [1499.999701613  244.492192508 2191.413164877]
 [1499.99964099   243.908420721 2139.030256479]
 [1499.999580006  243.493058841 2086.593693076]
 [1499.999518686  243.242619186 2034.100748988]
 [1499.99945707   243.152414862 1981.549109416]
 [1499.999395207  243.216279943 1928.937068788]
 [1499.999333152  243.42621439  1876.263800595]
 [1499.999270961  243.771930486 1823.529725672]
 [1499.999208688  244.240273424 1770.737015126]
 [1499.999146382  244.814495295 1717.890270315]
 [1499.999084083  245.473414191 1664.997404257]
 [1499.999021818  246.190707908 1612.070623725]
 [1499.998959606  246.935332908 1559.126902807]
 [1499.99889745   247.676014149 1506.185797988]
 [1499.998835342  248.395726833 1453.259514961]
 [1500.           250.          1400.         ]]","[[0.37594352527841146, 0.34577465401764945, 0.34514646662190285], 0.35562154863932127]"
11000,"[[1500.           250.          2400.         ]
 [1499.999869936  247.003190468 2348.361159519]
 [1499.999804605  245.792286089 2296.160013701]
 [1499.999738889  244.772428539 2243.910121273]
 [1499.999672742  243.942451182 2191.607930495]
 [1499.999606147  243.30046729  2139.249975758]
 [1499.999539115  242.843711891 2086.832965306]
 [1499.999471675  242.568345816 2034.353900057]
 [1499.999403878  242.469211105 1981.810234518]
 [1499.999335782  242.539523173 1929.200094982]
 [1499.999267453  242.770480139 1876.522576363]
 [1499.99919896   243.150763816 1823.778147281]
 [1499.999130367  243.665902258 1770.969203177]
 [1499.999061734  244.297471216 1718.100814049]
 [1499.998993108  245.022169678 1665.181693341]
 [1499.998924526  245.811044613 1612.225276685]
 [1499.998856006  246.629955564 1559.250239367]
 [1499.998787554  247.444518474 1506.278087523]
 [1499.998719161  248.236032922 1453.322230314]
 [1500.           250.          1400.         ]]","[[0.37628908118428206, 0.345758968089671, 0.34513158130164817], 0.3557265435252004]"
12000,"[[1500.           250.          2400.         ]
 [1499.999858618  246.73123618  2348.451819637]
 [1499.99978757   245.410481931 2296.289991205]
 [1499.999716066  244.298128997 2244.074958926]
 [1499.999644048  243.392900661 2191.802842383]
 [1499.999571497  242.692734966 2139.469856685]
 [1499.999498425  242.19461222  2087.072408224]
 [1499.999424869  241.894341258 2034.607224388]
 [1499.999350887  241.786292611 1982.071529137]
 [1499.999276549  241.863062642 1929.463281085]
 [1499.999201934  242.115047292 1876.781497316]
 [1499.999127123  242.529897587 1824.02669527 ]
 [1499.999052194  243.091824148 1771.201496035]
 [1499.998977216  243.780726121 1718.311439779]
 [1499.998902247  244.571183251 1665.366042013]
 [1499.99882733   245.431611975 1612.379968675]
 [1499.998752486  246.324776318 1559.373596899]
 [1499.998677724  247.213186594 1506.370381353]
 [1499.998603031  248.076471595 1453.384931568]
 [1500.           250.          1400.         ]]","[[0.376634317457421, 0.34574327542015926, 0.3451166895610932], 0.35583142747955776]"
13000,"[[1500.           250.          2400.         ]
 [1499.999847384  246.459363204 2348.542547198]
 [1499.999770658  245.028798211 2296.42006681 ]
 [1499.999693396  243.823986766 2244.239921073]
 [1499.999615531  242.843541391 2191.997899951]
 [1499.99953704   242.085224263 2139.689898574]
 [1499.999457938  241.545760399 2087.312021074]
 [1499.999378268  241.220606123 2034.860721167]
 [1499.999298097  241.103660008 1982.33299243 ]
 [1499.999217509  241.186898975 1929.72662625 ]
 [1499.999136595  241.459916442 1877.040562629]
 [1499.999055452  241.909332336 1824.275368867]
 [1499.998974169  242.51803955  1771.433893006]
 [1499.998892829  243.264260361 1718.522146914]
 [1499.9988115    244.120455144 1665.550449801]
 [1499.99873023   245.052410111 1612.534699355]
 [1499.998649047  246.019795176 1559.496975195]
 [1499.99856796   246.982018415 1506.462679388]
 [1499.998486954  247.917042662 1453.447618754]
 [1500.           250.          1400.         ]]","[[0.3769792333784291, 0.3457275760532291, 0.3451017914420345], 0.3559362002912309]"
14000,"[[1500.           250.          2400.         ]
 [1499.999836235  246.187571725 2348.633341953]
 [1499.999753867  244.647235204 2296.550240143]
 [1499.999670879  243.350002209 2244.40500723 ]
 [1499.99958719   242.294373812 2192.193102609]
 [1499.999502776  241.477935693 2139.910100746]
 [1499.999417653  240.897156994 2087.551803098]
 [1499.999331871  240.547141018 2035.114389584]
 [1499.999245509  240.42131392  1982.594623557]
 [1499.999158662  240.511032791 1929.99012963 ]
 [1499.999071437  240.805088178 1877.299771479]
 [1499.998983945  241.289068594 1824.524167299]
 [1499.998896292  241.944548913 1771.666393397]
 [1499.998808573  242.748074285 1718.732934864]
 [1499.998720865  243.669985591 1665.734916236]
 [1499.998633226  244.673439133 1612.689468387]
 [1499.998545689  245.715012141 1559.620374045]
 [1499.998458261  246.751013844 1506.55498154 ]
 [1499.998370929  247.757745935 1453.510291901]
 [1500.           250.          1400.         ]]","[[0.37732382823554544, 0.34571187003292203, 0.3450868869861976], 0.35604086175155497]"
15000,"[[1500.           250.          2400.         ]
 [1499.99982517   245.915861926 2348.724203653]
 [1499.999737199  244.265793185 2296.680510837]
 [1499.999648514  242.876175685 2244.570216913]
 [1499.999559027  241.745398364 2192.388449767]
 [1499.999468706  240.870869762 2140.130462519]
 [1499.999377571  240.248802569 2087.79175354 ]
 [1499.99928568   239.873946542 2035.368228828]
 [1499.999193122  239.739254968 1982.856421675]
 [1499.999100008  239.835464704 1930.253790381]
 [1499.99900646   240.150563082 1877.559123045]
 [1499.998912605  240.669106888 1824.773089799]
 [1499.998818564  241.371352683 1771.898996516]
 [1499.998724447  242.232168236 1718.943803041]
 [1499.998630344  243.219774821 1665.91944085 ]
 [1499.99853632   244.294699154 1612.844275432]
 [1499.998442411  245.410427213 1559.743793238]
 [1499.998348629  246.520172787 1506.647287719]
 [1499.998254956  247.598581227 1453.572951037]
 [1500.           250.          1400.         ]]","[[0.3776681013246174, 0.345696157403202, 0.3450719762352361], 0.3561454116543518]"
16000,"[[1500.           250.          2400.         ]
 [1499.99981419   245.64423399  2348.815132051]
 [1499.999720652  243.884472424 2296.810878521]
 [1499.999626303  242.402507551 2244.735549639]
 [1499.99953104   241.196615481 2192.583940837]
 [1499.999434829  240.264026975 2140.350983213]
 [1499.999337691  239.600697683 2088.031871647]
 [1499.999239693  239.201023293 2035.622238091]
 [1499.999140937  239.057483765 1983.118385946]
 [1499.999041547  239.160195324 1930.517607659]
 [1499.998941663  239.496341735 1877.818616508]
 [1499.99884143   240.049447742 1825.022135597]
 [1499.998740986  240.798451302 1772.131701675]
 [1499.998640454  241.716542557 1719.154750857]
 [1499.998539937  242.769823059 1666.104023176]
 [1499.99843951   243.916190283 1612.999120152]
 [1499.998339214  245.106040395 1559.867232567]
 [1499.998239062  246.289495149 1506.739597838]
 [1499.998139035  247.43954835  1453.635596188]
 [1500.           250.          1400.         ]]","[[0.3780120519490849, 0.34568043820795596, 0.34505705923073154], 0.3562498497959241]"
17000,"[[1500.           250.          2400.         ]
 [1499.999803295  245.372688098 2348.906126898]
 [1499.999704228  243.503273192 2296.941342828]
 [1499.999604244  241.928998161 2244.901004924]
 [1499.99950323   240.648025596 2192.779575231]
 [1499.999401145  239.657407832 2140.571662149]
 [1499.999298014  238.952842889 2088.272156665]
 [1499.999193912  238.528371864 2035.876416567]
 [1499.999088954  238.376000921 1983.380515534]
 [1499.99898328   238.485225255 1930.781580624]
 [1499.998877048  238.842424708 1878.078251048]
 [1499.998770422  239.430091671 1825.271303926]
 [1499.998663556  240.225845208 1772.364508185]
 [1499.998556591  241.201197583 1719.365777725]
 [1499.998449644  242.320130531 1666.288662746]
 [1499.998342797  243.537912627 1613.15400221 ]
 [1499.998236099  244.801851685 1559.990691821]
 [1499.998129562  246.058980835 1506.831911806]
 [1499.998023166  247.280647117 1453.698227383]
 [1500.           250.          1400.         ]]","[[0.37835567941995607, 0.34566471249099623, 0.34504213601419287], 0.35635417597504837]"
18000,"[[1500.           250.          2400.         ]
 [1499.999792484  245.10122443  2348.997187947]
 [1499.999687925  243.122195757 2297.071903389]
 [1499.999582339  241.455647868 2245.066582287]
 [1499.999475597  240.099629138 2192.975352364]
 [1499.999367656  239.051012829 2140.79249865 ]
 [1499.999258541  238.30523874  2088.512607843]
 [1499.999148337  237.855992841 2036.130763449]
 [1499.999037173  237.694807042 1983.642809601]
 [1499.998925206  237.810555095 1931.045708435]
 [1499.998812615  238.188812572 1878.33802585 ]
 [1499.998699579  238.81103919  1825.520594023]
 [1499.998586276  239.653534833 1772.597415359]
 [1499.998472861  240.686133648 1719.576883061]
 [1499.998359464  241.870697457 1666.473359096]
 [1499.998246181  243.159866292 1613.308921268]
 [1499.998133064  244.497861083 1560.114170792]
 [1499.998020128  245.828629752 1506.924229532]
 [1499.99790735   247.121877344 1453.760844648]
 [1500.           250.          1400.         ]]","[[0.3786989830557845, 0.34564898029605284, 0.34502720662705494], 0.3564583899929641]"
