Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1492.077744139  249.999704476 2363.159570738]
 [1484.171700407  249.999558992 2326.318290555]
 [1476.267266331  249.999418091 2289.476984381]
 [1468.364418151  249.999284091 2252.635639069]
 [1460.463127791  249.999159306 2215.794241499]
 [1452.563362299  249.999046018 2178.952778721]
 [1444.66508322   249.998946453 2142.11123812 ]
 [1436.768245868  249.998862737 2105.269607633]
 [1428.872798486  249.998796854 2068.427876013]
 [1420.978681266  249.998750583 2031.586033162]
 [1413.085825199  249.998725431 1994.744070543]
 [1405.194150711  249.998722536 1957.901981703]
 [1397.303565995  249.99874255  1921.05976293 ]
 [1389.413964932  249.998785499 1884.217414095]
 [1381.525224333  249.998850576 1847.374939763]
 [1373.637199934  249.998935877 1810.53235073 ]
 [1365.749719499  249.999037982 1773.689666404]
 [1357.862566646  249.999151119 1736.846919508]
 [1350.           250.          1700.         ]]","[[0.3385525855566342], 0.3385525855566342]"
2000,"[[1500.           250.          2400.         ]
 [1492.050224892  249.999408659 2363.161248398]
 [1484.13287416   249.999117553 2326.320794081]
 [1476.218742741  249.998835623 2289.480287719]
 [1468.307783122  249.998567511 2252.639702998]
 [1460.399939147  249.998317843 2215.799013668]
 [1452.495144917  249.99809119  2178.958193818]
 [1444.593323525  249.997892002 2142.11721821 ]
 [1436.6943856    249.997724532 2105.276062712]
 [1428.79822763   249.997592749 2068.43470483 ]
 [1420.904730001  249.997500213 2031.593124367]
 [1413.0137547    249.997449933 1994.751304255]
 [1405.125142579  249.997444184 1957.909231595]
 [1397.238710029  249.997484274 1921.066898972]
 [1389.354244811  249.997570245 1884.224306139]
 [1381.471500551  249.997700487 1847.381462241]
 [1373.590188723  249.997871187 1810.538388885]
 [1365.70996485   249.998075501 1773.695124902]
 [1357.830396167  249.998301884 1736.851735756]
 [1350.           250.          1700.         ]]","[[0.338556586427691], 0.338556586427691]"
3000,"[[1500.           250.          2400.         ]
 [1492.022705418  249.999112549 2363.162927719]
 [1484.094047573  249.998675682 2326.323300052]
 [1476.170218704  249.998252598 2289.483594222]
 [1468.251147542  249.997850259 2252.643770734]
 [1460.336749856  249.997475613 2215.803790192]
 [1452.426926801  249.997135517 2178.963613712]
 [1444.521563019  249.996836646 2142.123203427]
 [1436.620524458  249.996585386 2105.282523133]
 [1428.723655851  249.996387686 2068.441539083]
 [1420.830777783  249.996248888 2031.600220984]
 [1412.941683239  249.996173504 1994.758543243]
 [1405.056133499  249.996164945 1957.916486519]
 [1397.173853153  249.99622517  1921.074039705]
 [1389.294523848  249.99635424  1884.231202449]
 [1381.417776023  249.996549733 1847.387988488]
 [1373.543176892  249.996805931 1810.544430255]
 [1365.670209737  249.997112558 1773.700586021]
 [1357.798225404  249.997452296 1736.856554008]
 [1350.           250.          1700.         ]]","[[0.33856058732473704], 0.33856058732473704]"
4000,"[[1500.           250.          2400.         ]
 [1491.995185716  249.998816147 2363.1646087  ]
 [1484.055220647  249.998233381 2326.325808469]
 [1476.12169422   249.997669014 2289.486903892]
 [1468.194511411  249.997132336 2252.647842277]
 [1460.273559919  249.996632615 2215.808571071]
 [1452.358707952  249.996178997 2178.969038404]
 [1444.449801703  249.995780387 2142.129193773]
 [1436.546662442  249.995445298 2105.288988895]
 [1428.649083151  249.995181664 2068.448378771]
 [1420.756824614  249.994996608 2031.607323015]
 [1412.869610816  249.994896145 1994.765787506]
 [1404.98712347   249.994884819 1957.923746476]
 [1397.108995368  249.994965239 1921.08118513 ]
 [1389.234802043  249.995137482 1884.238103025]
 [1381.364050749  249.995398315 1847.394518502]
 [1373.496164442  249.995740108 1810.55047484 ]
 [1365.630454161  249.996149154 1773.706049761]
 [1357.766054358  249.996602355 1736.861374264]
 [1350.           250.          1700.         ]]","[[0.33856458824776103], 0.33856458824776103]"
5000,"[[1500.           250.          2400.         ]
 [1491.967665787  249.998519452 2363.166291341]
 [1484.016393381  249.997790648 2326.328319331]
 [1476.073169288  249.997084871 2289.490216728]
 [1468.13787473   249.996413742 2252.651917628]
 [1460.210369335  249.99578885  2215.813356305]
 [1452.290488369  249.995221632 2178.974467894]
 [1444.378039577  249.994723223 2142.135189247]
 [1436.472799551  249.994304268 2105.295459999]
 [1428.574509527  249.993974684 2068.455223896]
 [1420.682870491  249.993743374 2031.614430457]
 [1412.79753743   249.993617856 1994.773037045]
 [1404.918112493  249.993603805 1957.931011464]
 [1397.044136673  249.99370448  1921.088335247]
 [1389.175079394  249.993919972 1884.245007867]
 [1381.310324729  249.994246233 1847.401052286]
 [1373.449151372  249.994673717 1810.556522639]
 [1365.59069812   249.995185287 1773.711516122]
 [1357.733883029  249.995752061 1736.866196525]
 [1350.           250.          1700.         ]]","[[0.3385685891967475], 0.3385685891967475]"
6000,"[[1500.           250.          2400.         ]
 [1491.940145629  249.998222464 2363.167975642]
 [1483.977565776  249.997347484 2326.330832638]
 [1476.024643908  249.99650017  2289.493532731]
 [1468.081237499  249.995694476 2252.655996787]
 [1460.147178105  249.994944316 2215.818145894]
 [1452.222268051  249.99426342  2178.979902181]
 [1444.306276639  249.993665155 2142.141189849]
 [1436.398935786  249.993162296 2105.301936444]
 [1428.499934981  249.992766745 2068.462074456]
 [1420.608915415  249.992489186 2031.621543313]
 [1412.725463082  249.992338636 1994.78029186 ]
 [1404.849100566  249.992321905 1957.938281485]
 [1396.979277068  249.992442894 1921.095490055]
 [1389.115355902  249.99270171  1884.251916974]
 [1381.256597962  249.993093486 1847.407589838]
 [1373.402137681  249.99360676  1810.562573653]
 [1365.550941616  249.994220958 1773.716985103]
 [1357.701711417  249.994901413 1736.871020789]
 [1350.           250.          1700.         ]]","[[0.3385725901716831], 0.3385725901716831]"
7000,"[[1500.           250.          2400.         ]
 [1491.912625244  249.997925184 2363.169661603]
 [1483.938737831  249.996903889 2326.33334839 ]
 [1475.97611808   249.995914911 2289.496851901]
 [1468.024599716  249.994974539 2252.660079754]
 [1460.083986227  249.994099014 2215.822939837]
 [1452.154046998  249.993304363 2178.985341267]
 [1444.234512889  249.992606183 2142.14719558 ]
 [1436.325071145  249.992019382 2105.308418231]
 [1428.425359511  249.991557848 2068.468930453]
 [1420.534959386  249.991234043 2031.628661582]
 [1412.65338777   249.991058486 1994.787551952]
 [1404.780087689  249.991039116 1957.945556539]
 [1396.914416552  249.991180481 1921.102649556]
 [1389.055631567  249.991482696 1884.258830348]
 [1381.202870447  249.991940075 1847.414131159]
 [1373.35512337   249.992539236 1810.568627883]
 [1365.511184648  249.993256167 1773.722456706]
 [1357.669539521  249.994050411 1736.875847057]
 [1350.           250.          1700.         ]]","[[0.3385765911725547], 0.3385765911725547]"
8000,"[[1500.           250.          2400.         ]
 [1491.88510463   249.997627611 2363.171349225]
 [1483.899909546  249.996459863 2326.335866588]
 [1475.927591804  249.995329094 2289.500174237]
 [1467.967961382  249.99425393  2252.664166528]
 [1460.020793701  249.993252945 2215.827738137]
 [1452.08582521   249.992344459 2178.990785151]
 [1444.162748328  249.991546306 2142.15320644 ]
 [1436.251205629  249.990875526 2105.314905361]
 [1428.350783118  249.990347992 2068.475791887]
 [1420.461002402  249.989977946 2031.635785264]
 [1412.581311495  249.989777406 1994.79481732 ]
 [1404.711073862  249.989755441 1957.952836625]
 [1396.849555125  249.989917241 1921.109813748]
 [1388.995906388  249.990262929 1884.265747988]
 [1381.149142186  249.990785999 1847.420676249]
 [1373.308108439  249.991471145 1810.574685327]
 [1365.471427216  249.992290913 1773.72793093 ]
 [1357.637367342  249.993199057 1736.88067533 ]
 [1350.           250.          1700.         ]]","[[0.3385805921993486], 0.3385805921993486]"
9000,"[[1500.           250.          2400.         ]
 [1491.857583788  249.997329745 2363.173038507]
 [1483.861080922  249.996015406 2326.338387231]
 [1475.87906508   249.994742718 2289.50349974 ]
 [1467.911322497  249.99353265  2252.668257111]
 [1459.957600528  249.992406107 2215.832540791]
 [1452.017602687  249.991383709 2178.996233833]
 [1444.090982954  249.990485525 2142.159222429]
 [1436.177339237  249.989730728 2105.321397833]
 [1428.2762058    249.989137178 2068.482658757]
 [1420.387044464  249.988720894 2031.642914359]
 [1412.509234255  249.988495395 1994.802087964]
 [1404.642059085  249.988470877 1957.960121745]
 [1396.784692787  249.988653173 1921.116982633]
 [1388.936180364  249.98904241  1884.272669895]
 [1381.095413177  249.989631259 1847.427225107]
 [1373.261092887  249.990402488 1810.580745987]
 [1365.431669319  249.991325198 1773.733407775]
 [1357.60519488   249.992347349 1736.885505606]
 [1350.           250.          1700.         ]]","[[0.33858459325204926], 0.33858459325204926]"
10000,"[[1500.           250.          2400.         ]
 [1491.830062718  249.997031586 2363.174729449]
 [1483.822251956  249.995570517 2326.340910321]
 [1475.830537908  249.994155783 2289.506828411]
 [1467.85468306   249.992810699 2252.672351501]
 [1459.894406707  249.991558501 2215.837347802]
 [1451.949379428  249.990422114 2179.001687314]
 [1444.019216768  249.989423839 2142.165243546]
 [1436.103471968  249.988584988 2105.327895647]
 [1428.201627557  249.987925405 2068.489531065]
 [1420.313085571  249.987462887 2031.650048868]
 [1412.437156051  249.987212454 1994.809363885]
 [1404.573043356  249.987185427 1957.967411898]
 [1396.719829538  249.987388278 1921.124156211]
 [1388.876453496  249.987821139 1884.279596068]
 [1381.04168342   249.988475853 1847.433777736]
 [1373.214076715  249.989333263 1810.586809862]
 [1365.391910958  249.99035902  1773.738887242]
 [1357.573022134  249.991495287 1736.890337887]
 [1350.           250.          1700.         ]]","[[0.3385885943306438], 0.3385885943306438]"
11000,"[[1500.           250.          2400.         ]
 [1491.80254142   249.996733134 2363.176422052]
 [1483.783422651  249.995125197 2326.343435855]
 [1475.782010286  249.99356829  2289.510160248]
 [1467.798043071  249.992088076 2252.6764497  ]
 [1459.831212237  249.990710128 2215.842159168]
 [1451.881155433  249.989459672 2179.007145593]
 [1443.947449769  249.988361249 2142.171269793]
 [1436.029603823  249.987438306 2105.334398804]
 [1428.12704839   249.986712673 2068.496408809]
 [1420.239125723  249.986203926 2031.657188791]
 [1412.365076882  249.985928582 1994.816645083]
 [1404.504026677  249.985899089 1957.974707084]
 [1396.654965376  249.986122555 1921.131334481]
 [1388.816725784  249.986599115 1884.286526509]
 [1380.987952914  249.987319784 1847.440334133]
 [1373.167059921  249.988263471 1810.592876952]
 [1365.352152132  249.98939238  1773.744369329]
 [1357.540849105  249.990642872 1736.895172172]
 [1350.           250.          1700.         ]]","[[0.33859259543512], 0.33859259543512]"
12000,"[[1500.           250.          2400.         ]
 [1491.775019893  249.99643439  2363.178116315]
 [1483.744593005  249.994679446 2326.345963836]
 [1475.733482216  249.992980239 2289.513495252]
 [1467.74140253   249.991364781 2252.680551708]
 [1459.768017119  249.989860986 2215.846974889]
 [1451.812930702  249.988496384 2179.012608671]
 [1443.875681957  249.987297755 2142.17730117 ]
 [1435.955734801  249.986290681 2105.340907304]
 [1428.052468297  249.985498982 2068.503291991]
 [1420.165164919  249.98494401  2031.664334128]
 [1412.292996748  249.98464378  1994.823931558]
 [1404.435009045  249.984611863 1957.982007304]
 [1396.590100302  249.984856005 1921.138517445]
 [1388.756997226  249.98537634  1884.293461216]
 [1380.934221661  249.986163049 1847.4468943  ]
 [1373.120042506  249.987193112 1810.598947259]
 [1365.312392841  249.988425278 1773.749854039]
 [1357.508675792  249.989790104 1736.900008462]
 [1350.           250.          1700.         ]]","[[0.338596596565462], 0.338596596565462]"
13000,"[[1500.           250.          2400.         ]
 [1491.747498137  249.996135353 2363.179812239]
 [1483.705763019  249.994233263 2326.348494262]
 [1475.684953697  249.992391629 2289.516833424]
 [1467.684761436  249.990640815 2252.684657524]
 [1459.704821352  249.989011076 2215.851794967]
 [1451.744705234  249.987532249 2179.018076549]
 [1443.803913332  249.986233356 2142.183337676]
 [1435.881864901  249.985142115 2105.347421146]
 [1427.977887279  249.984284333 2068.51018061 ]
 [1420.091203159  249.98368314  2031.671484879]
 [1412.220915648  249.983358047 1994.83122331 ]
 [1404.365990462  249.98332375  1957.989312557]
 [1396.525234316  249.983588627 1921.145705101]
 [1388.697267823  249.984152811 1884.30040019 ]
 [1380.880489659  249.98500565  1847.453458237]
 [1373.073024469  249.986122187 1810.60502078 ]
 [1365.272633086  249.987457713 1773.755341369]
 [1357.476502195  249.988936982 1736.904846756]
 [1350.           250.          1700.         ]]","[[0.33860059772165674], 0.33860059772165674]"
14000,"[[1500.           250.          2400.         ]
 [1491.719976153  249.995836023 2363.181509824]
 [1483.666932691  249.99378665  2326.351027134]
 [1475.636424729  249.991802461 2289.520174763]
 [1467.62811979   249.989916177 2252.688767148]
 [1459.641624936  249.988160399 2215.856619401]
 [1451.676479029  249.986567269 2179.023549225]
 [1443.732143892  249.985168053 2142.189379311]
 [1435.807994124  249.983992607 2105.353940333]
 [1427.903305334  249.983068724 2068.517074667]
 [1420.017240443  249.982421315 2031.678641045]
 [1412.148833582  249.982071384 1994.83852034 ]
 [1404.296970926  249.982034749 1957.996622845]
 [1396.460367416  249.982320421 1921.152897451]
 [1388.637537574  249.98292853  1884.307343432]
 [1380.826756908  249.983847586 1847.460025943]
 [1373.026005811  249.985050694 1810.611097518]
 [1365.232872866  249.986489686 1773.760831322]
 [1357.444328316  249.988083507 1736.909687054]
 [1350.           250.          1700.         ]]","[[0.3386045989036903], 0.3386045989036903]"
15000,"[[1500.           250.          2400.         ]
 [1491.69245394   249.9955364   2363.183209069]
 [1483.628102023  249.993339605 2326.353562452]
 [1475.587895311  249.991212735 2289.523519269]
 [1467.571477591  249.989190868 2252.692880581]
 [1459.57842787   249.987308953 2215.861448191]
 [1451.608252087  249.985601442 2179.0290267  ]
 [1443.660373638  249.984101845 2142.195426077]
 [1435.734122468  249.982842156 2105.360464862]
 [1427.828722463  249.981852157 2068.523974162]
 [1419.94327677   249.981158535 2031.685802625]
 [1412.07675055   249.98078379  1994.845822648]
 [1404.227950438  249.98074486  1958.003938167]
 [1396.395499603  249.981051389 1921.160094495]
 [1388.577806479  249.981703497 1884.314290941]
 [1380.773023408  249.982688858 1847.46659742 ]
 [1372.978986531  249.983978634 1810.617177472]
 [1365.193112181  249.985521197 1773.766323896]
 [1357.412154152  249.987229678 1736.914529356]
 [1350.           250.          1700.         ]]","[[0.33860860011154925], 0.33860860011154925]"
16000,"[[1500.           250.          2400.         ]
 [1491.664931498  249.995236485 2363.184909974]
 [1483.589271014  249.992892128 2326.356100216]
 [1475.539365443  249.990622449 2289.526866943]
 [1467.514834839  249.988464887 2252.696997823]
 [1459.515230155  249.986456738 2215.866281338]
 [1451.540024408  249.984634769 2179.034508975]
 [1443.58860257   249.983034732 2142.201477972]
 [1435.660249934  249.981690763 2105.366994735]
 [1427.754138665  249.980634631 2068.530879095]
 [1419.86931214   249.979894801 2031.69296962 ]
 [1412.004666551  249.979495265 1994.853130234]
 [1404.158928997  249.979454084 1958.011258523]
 [1396.330630876  249.979781528 1921.167296232]
 [1388.518074537  249.980477711 1884.321242718]
 [1380.719289158  249.981529464 1847.473172666]
 [1372.931966629  249.982906007 1810.623260642]
 [1365.153351031  249.984552246 1773.771819092]
 [1357.379979705  249.986375496 1736.919373663]
 [1350.           250.          1700.         ]]","[[0.3386126013452205], 0.3386126013452205]"
17000,"[[1500.           250.          2400.         ]
 [1491.637408827  249.994936276 2363.186612541]
 [1483.550439664  249.992444221 2326.358640426]
 [1475.490835126  249.990031606 2289.530217785]
 [1467.458191534  249.987738235 2252.701118874]
 [1459.452031789  249.985603756 2215.87111884 ]
 [1451.47179599   249.98366725  2179.039996049]
 [1443.516830687  249.981966715 2142.207534998]
 [1435.586376521  249.980538428 2105.373529952]
 [1427.67955394   249.979416146 2068.537789467]
 [1419.795346552  249.978630111 2031.70014203 ]
 [1411.932581585  249.97820581  1994.860443098]
 [1404.089906601  249.97816242  1958.018583914]
 [1396.265761236  249.97851084  1921.174502663]
 [1388.458341749  249.979251173 1884.328198763]
 [1380.665554159  249.980369406 1847.479751683]
 [1372.884946105  249.981832813 1810.629347028]
 [1365.113589415  249.983582833 1773.777316909]
 [1357.347804975  249.985520961 1736.924219974]
 [1350.           250.          1700.         ]]","[[0.3386166026046884], 0.3386166026046884]"
18000,"[[1500.           250.          2400.         ]
 [1491.609885927  249.994635775 2363.188316768]
 [1483.511607972  249.991995882 2326.361183083]
 [1475.442304358  249.989440203 2289.533571794]
 [1467.401547675  249.987010911 2252.705243734]
 [1459.388832774  249.984750006 2215.8759607  ]
 [1451.403566835  249.982698884 2179.045487923]
 [1443.445057988  249.980897793 2142.213597155]
 [1435.512502229  249.979385151 2105.380070513]
 [1427.604968287  249.978196702 2068.544705277]
 [1419.721380007  249.977364467 2031.707319856]
 [1411.860495651  249.976915424 1994.86776124 ]
 [1404.020883253  249.976869868 1958.025914339]
 [1396.200890681  249.977239324 1921.181713787]
 [1388.398608114  249.978023882 1884.335159076]
 [1380.61181841   249.979208683 1847.48633447 ]
 [1372.837924958  249.980759052 1810.63543663 ]
 [1365.073827334  249.982612957 1773.782817349]
 [1357.31562996   249.984666072 1736.92906829 ]
 [1350.           250.          1700.         ]]","[[0.3386206038899414], 0.3386206038899414]"
19000,"[[1500.           250.          2400.         ]
 [1491.582362798  249.994334981 2363.190022655]
 [1483.472775939  249.991547112 2326.363728185]
 [1475.393773141  249.988848242 2289.536928971]
 [1467.344903263  249.986282915 2252.709372403]
 [1459.325633108  249.983895487 2215.880806917]
 [1451.335336941  249.981729672 2179.050984597]
 [1443.373284474  249.979827967 2142.219664442]
 [1435.438627058  249.978230931 2105.386616417]
 [1427.530381706  249.9769763   2068.551626525]
 [1419.647412503  249.976097868 2031.714503097]
 [1411.788408749  249.975624108 1994.875084661]
 [1403.951858949  249.975576428 1958.0332498  ]
 [1396.136019211  249.97596698  1921.188929607]
 [1388.338873632  249.976795838 1884.342123657]
 [1380.558081911  249.978047295 1847.492921027]
 [1372.790903189  249.979684723 1810.641529449]
 [1365.034064788  249.981642618 1773.788320411]
 [1357.283454662  249.98381083  1736.933918611]
 [1350.           250.          1700.         ]]","[[0.3386246052009634], 0.3386246052009634]"
