Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1489.160038739  250.483261904 2363.983603693]
 [1478.567090719  250.789538453 2327.443639903]
 [1468.020913852  251.122391738 2290.837271935]
 [1457.512513243  251.470076805 2254.169845726]
 [1447.033652018  251.821302269 2217.44654733 ]
 [1436.576811901  252.16521594  2180.672409761]
 [1426.135156268  252.491392537 2143.852319543]
 [1415.702495622  252.789823949 2106.99102306 ]
 [1405.27325553   253.05091289  2070.093132832]
 [1394.842447272  253.265471579 2033.16313388 ]
 [1384.405641803  253.424728539 1996.205390386]
 [1373.958948346  253.520349728 1959.224152954]
 [1363.499000522  253.544487201 1922.223566942]
 [1353.022956823  253.489885845 1885.207682482]
 [1342.528532996  253.350127054 1848.18046685 ]
 [1332.014118849  253.120246346 1811.145818083]
 [1321.479174142  252.798609449 1774.107563642]
 [1310.925920801  252.394708954 1737.069282112]
 [1300.           250.          1700.         ]]","[[0.3436396865506681], 0.3436396865506681]"
2000,"[[1500.           250.          2400.         ]
 [1488.852300235  251.00478197  2364.811988841]
 [1478.195509423  251.635619965 2328.575444073]
 [1467.632030859  252.318395298 2292.205996461]
 [1457.143817154  253.029277319 2255.714305201]
 [1446.71434476   253.745373525 2219.110712949]
 [1436.328535058  254.444701591 2182.40526092 ]
 [1425.972680738  255.10616638  2145.607702953]
 [1415.634377167  255.709542659 2108.727518791]
 [1405.302458719  256.235465105 2071.773926909]
 [1394.966940449  256.665428771 2034.755897249]
 [1384.618966243  256.981806156 1997.682164342]
 [1374.250766052  257.167893334 1960.561241488]
 [1363.855628012  257.208011754 1923.401436948]
 [1353.427899124  257.087727307 1886.210873487]
 [1342.963049799  256.794345922 1848.997512625]
 [1332.457907836  256.318164038 1811.769181536]
 [1321.911453004  255.656258827 1774.533570371]
 [1311.328214901  254.828217603 1737.297875704]
 [1300.           250.          1700.         ]]","[[0.34418019485386053], 0.34418019485386053]"
3000,"[[1500.           250.          2400.         ]
 [1488.550559751  251.566056057 2365.643128873]
 [1477.832753588  252.540453956 2329.711317502]
 [1467.254561028  253.590883519 2293.580006626]
 [1456.788823436  254.681073042 2257.265135225]
 [1446.410680549  255.77620586  2220.782172475]
 [1436.097451881  256.842879754 2184.14614252 ]
 [1425.828526552  257.849075016 2147.371647006]
 [1415.585260824  258.764132033 2110.472885884]
 [1405.350883103  259.558740569 2073.463677049]
 [1395.110406844  260.204945323 2036.357475451]
 [1384.850552959  260.67617694  1999.167392476]
 [1374.55968558   260.94732719  1961.906216677]
 [1364.227769903  260.994908529 1924.586437358]
 [1353.846372692  260.797391266 1887.220273104]
 [1343.40875871   260.335959501 1849.819707409]
 [1332.910242232  259.596410099 1812.396528485]
 [1322.349383188  258.574896094 1774.962325205]
 [1311.733104212  257.301728193 1737.527952242]
 [1300.           250.          1700.         ]]","[[0.3447407272504289], 0.3447407272504289]"
4000,"[[1500.           250.          2400.         ]
 [1488.254899314  252.168650638 2366.477105296]
 [1477.478938484  253.506354233 2330.851379848]
 [1466.888642957  254.942865116 2294.959456626]
 [1456.447683045  256.429099849 2258.822520082]
 [1446.122811643  257.917980595 2222.461135175]
 [1435.883705622  259.36438304  2185.895283224]
 [1425.702819064  260.725097513 2149.144393872]
 [1415.555247057  261.958804082 2112.227373987]
 [1405.418599475  263.026064259 2075.162634381]
 [1395.272885126  263.889335199 2037.968115291]
 [1385.100408308  264.513018529 2000.661311814]
 [1374.88568282   264.863568827 1963.259300807]
 [1364.615375116  264.909715728 1925.77877137 ]
 [1354.27830416   264.622925126 1888.236061812]
 [1343.86556939   263.978424077 1850.647206119]
 [1333.371020148  262.957764318 1813.027986278]
 [1322.792856342  261.556558922 1775.393926747]
 [1312.140478379  259.816498581 1737.759581131]
 [1300.           250.          1700.         ]]","[[0.3453221082530236], 0.3453221082530236]"
5000,"[[1500.           250.          2400.         ]
 [1487.965390443  252.814207102 2367.314002516]
 [1477.134163363  254.535745342 2331.995755044]
 [1466.534393482  256.377492954 2296.344506181]
 [1456.120519311  258.277168012 2260.386650682]
 [1445.850856874  260.175079806 2224.147817871]
 [1435.687400596  262.014066645 2187.652919989]
 [1425.595639724  263.739452252 2150.92619454 ]
 [1415.544388278  265.299021277 2113.991241877]
 [1405.505627491  266.643016826 2076.871059253]
 [1395.454361024  267.724167109 2039.588072679]
 [1385.368485337  268.497756192 2002.16416818 ]
 [1375.228681504  268.92177022  1964.620724478]
 [1365.018343101  268.957187053 1926.978649863]
 [1354.723574819  268.568567584 1889.258427015]
 [1344.33335158   267.725358455 1851.480169757]
 [1333.840106258  266.40513655  1813.663687453]
 [1323.241737975  264.603380068 1775.828477868]
 [1312.550208709  262.37384565  1737.99283511 ]
 [1300.           250.          1700.         ]]","[[0.3459252067889245], 0.3459252067889245]"
6000,"[[1500.           250.          2400.         ]
 [1487.682092484  253.504446358 2368.153907926]
 [1476.798508945  255.631169383 2333.144571413]
 [1466.19190432   257.89807292  2297.735320694]
 [1455.807423758  260.229272925 2261.957724755]
 [1445.594896682  262.552098675 2225.842445166]
 [1435.508596502  264.797022037 2189.419298307]
 [1425.507019798  266.897611626 2152.717309078]
 [1415.552682092  268.790511906 2115.764757728]
 [1405.61192861   270.415450243 2078.589221511]
 [1395.654760136  271.715280063 2041.217612904]
 [1385.654676665  272.636077896 2003.676216457]
 [1375.588546363  273.127332006 1965.990726851]
 [1365.436517448  273.14230472  1928.186291626]
 [1355.182014869  272.638760136 1890.287563261]
 [1344.811930128  271.580553701 1852.318765611]
 [1334.317327739  269.941574517 1814.303769916]
 [1323.695864364  267.717593107 1776.266085861]
 [1312.962146106  264.975148945 1738.227790393]
 [1300.           250.          1700.         ]]","[[0.3465509391572023], 0.3465509391572023]"
7000,"[[1500.           250.          2400.         ]
 [1487.405050721  254.241173774 2368.996911985]
 [1476.472034582  256.795293308 2334.297961796]
 [1465.861238284  259.508073428 2299.13207141 ]
 [1455.508451386  262.289606608 2263.535947046]
 [1445.354967518  265.053858725 2227.545249658]
 [1435.347302033  267.71859162  2191.194672452]
 [1425.4369333    270.205317783 2154.518006892]
 [1415.580063707  272.439286524 2117.548199384]
 [1405.737398155  274.349504554 2080.317400771]
 [1395.87393986   275.868800009 2042.857010905]
 [1385.9588065    276.933950423 2005.197720852]
 [1375.965075444  277.485918675 1967.369555902]
 [1365.86967873   277.470293366 1929.4019236  ]
 [1355.653396975  276.838159373 1891.323672456]
 [1345.301079442  275.547983551 1853.163167444]
 [1334.802469718  273.570272126 1814.948377116]
 [1324.155039108  270.901538558 1776.706862605]
 [1313.376118762  267.621854581 1738.46452681 ]
 [1300.           250.          1700.         ]]","[[0.34720027220579514], 0.34720027220579514]"
8000,"[[1500.           250.          2400.         ]
 [1487.134294247  255.026284469 2369.8431083  ]
 [1476.154775053  258.030916747 2335.456063668]
 [1465.542425003  261.211135604 2300.534935571]
 [1455.223615352  264.462570028 2265.121529499]
 [1445.13105554   267.685422003 2229.256472165]
 [1435.20346768   270.784384443 2192.979305711]
 [1425.385289031  273.668599492 2156.328566982]
 [1415.626397389  276.25165557  2119.341854621]
 [1405.881856395  278.451625809 2082.055886683]
 [1396.111680324  280.191157639 2044.506551533]
 [1386.280621666  281.397636613 2006.728955152]
 [1376.357991503  282.003474823 1968.757468664]
 [1366.317536488  281.946634916 1930.625781099]
 [1356.137429063  281.171650112 1892.366964075]
 [1345.800517262  279.631815535 1854.013555696]
 [1335.295270189  277.294578373 1815.597658223]
 [1324.619029266  274.157670426 1777.150924723]
 [1313.79192958   270.315479412 1738.703127952]
 [1300.           250.          1700.         ]]","[[0.34787422674495605], 0.34787422674495605]"
9000,"[[1500.           250.          2400.         ]
 [1486.869833567  255.861768989 2370.692593703]
 [1475.846736951  259.340980402 2336.619019255]
 [1465.235456104  263.011084213 2301.944096565]
 [1454.952880971  266.752786318 2266.714691435]
 [1444.923089504  270.452106278 2230.976361918]
 [1435.076977615  274.000293035 2194.773470616]
 [1425.351921626  277.293790215 2158.149278178]
 [1415.691466849  280.23424823  2121.146021396]
 [1406.045038507  282.728585264 2083.804979188]
 [1396.367674196  284.689107452 2046.166529803]
 [1386.619781536  286.033713808 2008.270202964]
 [1376.766932325  286.686242532 1970.15473146 ]
 [1366.779720224  286.577084473 1931.858108036]
 [1356.633746229  285.644359434 1893.417655369]
 [1346.3098977    283.836422848 1854.870117667]
 [1335.795414319  281.118006832 1816.251768303]
 [1325.087561047  277.488563197 1777.598393742]
 [1314.209353296  273.057615492 1738.943681318]
 [1300.           250.          1700.         ]]","[[0.34857388121446015], 0.34857388121446015]"
10000,"[[1500.           250.          2400.         ]
 [1486.611657877  256.749719394 2371.545468324]
 [1475.547894603  260.72857504  2337.786975637]
 [1464.940279769  264.911939374 2303.359744065]
 [1454.696158949  269.165114934 2268.315659725]
 [1444.730932746  273.359501338 2232.705176765]
 [1434.967640557  277.372511446 2196.577449156]
 [1425.33658145   281.087547465 2159.980439372]
 [1415.774964415  284.394032649 2122.961008083]
 [1406.226583283  287.187499942 2085.564988755]
 [1396.641515212  289.369748156 2047.837251133]
 [1386.975846705  290.849093588 2009.821757951]
 [1377.191439871  291.540779951 1971.561620121]
 [1367.255769311  291.367687302 1933.099157123]
 [1357.141901678  290.261671677 1894.475971553]
 [1346.828803426  288.16639704  1855.733047697]
 [1336.302528071  285.044245799 1816.910868482]
 [1325.560314979  280.8969193   1778.049396248]
 [1314.62813326   275.84993485  1739.186278465]
 [1300.           250.          1700.         ]]","[[0.34930037562288957], 0.34930037562288957]"
11000,"[[1500.           250.          2400.         ]
 [1486.359731997  257.692335786 2372.401835656]
 [1475.258185449  262.196951155 2338.960084852]
 [1464.656794582  266.917929118 2304.78207416 ]
 [1454.453297738  271.704666856 2269.924668944]
 [1444.554374135  276.413486458 2234.443183346]
 [1434.875179452  280.907554591 2198.391532971]
 [1425.338923228  285.056873551 2161.822359727]
 [1415.876478837  288.738337575 2124.787133693]
 [1406.426020415  291.835854642 2087.336236601]
 [1396.932685284  294.240544494 2049.519031556]
 [1387.348266264  295.851042884 2011.383924039]
 [1377.630948067  296.573981165 1972.978420193]
 [1367.745121639  296.324796982 1934.349190067]
 [1357.66135654   295.029244451 1895.542145989]
 [1347.356736915  292.626561549 1856.602547334]
 [1336.81617106   289.077169115 1817.575126105]
 [1326.036920506  284.385577082 1778.504064042]
 [1315.047977829  278.694194592 1739.431015153]
 [1300.           250.          1700.         ]]","[[0.3500549157781418], 0.3500549157781418]"
12000,"[[1500.           250.          2400.         ]
 [1486.113992906  258.691933315 2373.261802616]
 [1474.977504837  263.749529309 2340.13850398 ]
 [1464.384842584  269.033502863 2306.211289466]
 [1454.224074908  274.376820866 2271.541961507]
 [1444.393117861  279.620249129 2236.190657247]
 [1434.799219844  284.612278966 2200.216023529]
 [1425.3584932    289.209137803 2163.675358861]
 [1415.995481536  293.274875538 2126.624728064]
 [1406.642756166  296.681525508 2089.119054883]
 [1397.240539963  299.30935061  2051.212197914]
 [1387.736363467  301.047206547 2012.9570156  ]
 [1378.084769074  301.793097431 1974.405427103]
 [1368.247100876  301.455094791 1935.608477732]
 [1358.19146845   299.953025733 1896.616420343]
 [1347.893110616  297.221986158 1857.47882549 ]
 [1337.335828533  293.220847712 1818.24471489 ]
 [1326.516949921  287.957519314 1778.962534288]
 [1315.468556337  281.592242349 1739.677991495]
 [1300.           250.          1700.         ]]","[[0.35083877782902234], 0.35083877782902234]"
13000,"[[1500.           250.          2400.         ]
 [1485.874345814  259.75094969  2374.125479594]
 [1474.705700121  265.389911244 2341.322395217]
 [1464.12420142   271.263345861 2307.647599223]
 [1454.008187391  277.187241016 2273.167787785]
 [1444.246771895  282.986305128 2237.947883136]
 [1434.739276731  288.493904864 2202.051232264]
 [1425.394714646  293.552100376 2165.539766998]
 [1416.131311094  298.011767672 2128.474132014]
 [1406.87605722   301.732805241 2090.913786855]
 [1397.564292082  304.584435035 2052.917088012]
 [1388.139319603  306.445631489 2014.541357605]
 [1378.552077853  307.205759869 1975.842946315]
 [1368.760902136  306.765610411 1936.877300282]
 [1358.731478702  305.039272117 1897.69904472 ]
 [1348.437235919  301.958002407 1858.362098568]
 [1337.86090238   297.479561928 1818.919815053]
 [1326.999911574  291.615882261 1779.424949644]
 [1315.889494567  284.546022107 1739.927312099]
 [1300.           250.          1700.         ]]","[[0.3516533131383428], 0.3516533131383428]"
14000,"[[1500.           250.          2400.         ]
 [1485.640659722  260.871953233 2374.992980487]
 [1474.442563991  267.121891787 2342.511925925]
 [1463.874575453  273.612394687 2309.09121936 ]
 [1453.805240458  280.141895344 2274.802406187]
 [1444.114834954  286.518520029 2239.715154855]
 [1434.694739731  292.560040157 2203.897480689]
 [1425.446871524  298.093937745 2167.415925078]
 [1416.283155757  302.957570283 2130.335697458]
 [1407.125032469  306.998430086 2092.720786984]
 [1397.902993304  310.074507405 2054.634050729]
 [1388.556155824  312.054792471 2016.137285731]
 [1379.031894764  312.820003689 1977.291293426]
 [1369.285575845  312.26374402  1938.155947284]
 [1359.280497811  310.294568271 1898.790277764]
 [1348.988310752  306.84022002  1859.25259057 ]
 [1338.390701034  301.857814633 1819.600613429]
 [1327.485242241  295.363965354 1779.891458395]
 [1316.310369682  287.557580417 1740.179086211]
 [1300.           250.          1700.         ]]","[[0.3524999535081997], 0.3524999535081997]"
15000,"[[1500.           250.          2400.         ]
 [1485.412762398  262.057651522 2375.86442272 ]
 [1474.187826923  268.949471609 2343.70726867 ]
 [1463.635585716  276.085853841 2310.542372542]
 [1453.614735243  283.247075933 2276.44608321 ]
 [1443.99668176   290.224132245 2241.492775476]
 [1434.664856308  296.818705778 2205.755100447]
 [1425.514090004  302.843269988 2169.304184824]
 [1416.450033671  308.121303266 2132.209787471]
 [1407.388612452  312.487608671 2094.54042101 ]
 [1398.255513313  315.788747007 2056.363446081]
 [1388.985712662  317.883619643 2017.74514642 ]
 [1379.52306599   318.644294051 1978.750794228]
 [1369.820009599  317.957289853 1939.444717761]
 [1359.837489276  315.725847681 1899.890386729]
 [1349.545405643  311.874544407 1860.150533173]
 [1338.924428116  306.360345191 1820.287303559]
 [1327.972298557  299.205241489 1780.362214561]
 [1316.730704531  290.629073019 1740.433427844]
 [1300.           250.          1700.         ]]","[[0.3533802167780843], 0.3533802167780843]"
16000,"[[1500.           250.          2400.         ]
 [1485.190434677  263.310900646 2376.739927248]
 [1473.941148626  270.876870912 2344.908601214]
 [1463.40675853   278.689213536 2312.001288166]
 [1453.436054627  286.509420393 2278.099093442]
 [1443.891546359  294.1107777   2243.281057305]
 [1434.648712801  301.27836298  2207.624433319]
 [1425.595317579  307.809189974 2171.204908737]
 [1416.630770557  313.512480496 2134.096776284]
 [1407.665526146  318.210052835 2096.373065939]
 [1398.620516335  321.736833269 2058.105645206]
 [1389.426626925  323.941527929 2019.365296869]
 [1380.024241452  324.68755363  1980.2217847  ]
 [1370.36290771   323.854461302 1940.743920201]
 [1360.401251289  321.34041472  1900.999647483]
 [1350.107448033  317.067195282 1861.056165761]
 [1339.461169686  310.992144323 1820.980085745]
 [1328.460347391  303.143367976 1780.837377982]
 [1317.149961253  293.762771905 1740.690455904]
 [1300.           250.          1700.         ]]","[[0.3542957128159082], 0.3542957128159082]"
17000,"[[1500.           250.          2400.         ]
 [1484.973404012  264.634715119 2377.619618533]
 [1473.702108353  272.908544072 2346.116106487]
 [1463.187512612  281.428268745 2313.46820232 ]
 [1453.268447254  289.935934861 2279.761719505]
 [1443.798503248  298.18651623  2245.080321818]
 [1434.645212971  305.947942496 2209.505831149]
 [1425.689299453  313.001294566 2173.118470018]
 [1416.823974476  319.141142285 2135.997049197]
 [1407.954274738  324.176010531 2098.219109957]
 [1398.996434624  327.928978275 2059.86103028 ]
 [1389.877305628  330.238448352 2020.998104944]
 [1380.533849914  330.959191979 1981.70461093 ]
 [1370.912768162  329.963917627 1942.053872485]
 [1360.97039615   327.145968127 1902.118344473]
 [1350.673204628  322.424726437 1861.969735406]
 [1339.999879879  315.758469886 1821.679167074]
 [1328.948555021  307.182198172 1781.317114382]
 [1317.567534091  296.961072821 1740.950294298]
 [1300.           250.          1700.         ]]","[[0.3552481499208786], 0.3552481499208786]"
18000,"[[1500.           250.          2400.         ]
 [1484.761337154  266.032278503 2378.50362449 ]
 [1473.470193916  275.049195322 2347.329972512]
 [1462.97714447   284.309139576 2314.943357684]
 [1453.111009422  293.534018594 2281.434251941]
 [1443.71644599   302.4598598   2246.890899525]
 [1434.653053702  310.8368757   2211.399655694]
 [1425.794551816  318.429717937 2175.045252403]
 [1417.028007285  325.017890025 2137.911002407]
 [1408.253101983  330.39630091  2100.078952243]
 [1399.381438505  334.375961413 2061.62999433 ]
 [1390.33589656   336.784861373 2022.643948996]
 [1381.050070891  337.469136754 1983.199628944]
 [1371.467856631  336.294792335 1943.374901741]
 [1361.543327057  333.150625929 1903.246770599]
 [1351.241261513  327.954046733 1862.891496791]
 [1340.539364756  320.664863596 1822.384761385]
 [1329.435974953  311.325793818 1781.801595401]
 [1317.98274131   300.226503238 1741.213072024]
 [1300.           250.          1700.         ]]","[[0.3562393416551643], 0.3562393416551643]"
19000,"[[1500.           250.          2400.         ]
 [1484.553831852  267.506954749 2379.392076399]
 [1473.244789231  277.303795512 2348.550392271]
 [1462.774811837  287.338293059 2316.427003362]
 [1452.962664557  297.311490248 2283.116989006]
 [1443.644062999  306.939802645 2248.713129732]
 [1434.670697489  315.955127851 2213.306278358]
 [1425.909331594  324.105167099 2176.985649877]
 [1417.240952344  331.1539231   2139.8390427  ]
 [1408.559960677  336.882351686 2101.953002659]
 [1399.773402522  341.089166234 2063.412940919]
 [1390.800255034  343.591832333 2024.303217562]
 [1381.570802934  344.227866867 1984.707204425]
 [1372.026177164  342.856723286 1944.707344093]
 [1362.118211947  339.36295184  1904.385227007]
 [1351.810001756  333.662442307 1863.821712058]
 [1341.078264106  325.717168732 1823.097089185]
 [1329.921534217  315.578438082 1782.29099858 ]
 [1318.394816105  303.561730798 1741.478923241]
 [1300.           250.          1700.         ]]","[[0.357271214118236], 0.357271214118236]"
