Iteration,Trajectory,Legibility
1,"[[1500.           250.          2400.         ]
 [1500.000004556  250.000016577 2363.157895264]
 [1500.000006486  250.000023535 2326.315790205]
 [1500.000008181  250.000029606 2289.473685109]
 [1500.000009639  250.000034789 2252.631579978]
 [1500.000010856  250.000039085 2215.789474813]
 [1500.000011831  250.000042494 2178.947369618]
 [1500.000012561  250.000045015 2142.105264393]
 [1500.000013045  250.000046648 2105.263159141]
 [1500.000013281  250.000047395 2068.421053864]
 [1500.000013267  250.000047256 2031.578948564]
 [1500.000013003  250.000046233 1994.736843242]
 [1500.000012488  250.000044327 1957.894737902]
 [1500.000011722  250.000041542 1921.052632544]
 [1500.000010705  250.000037883 1884.21052717 ]
 [1500.000009439  250.000033359 1847.368421784]
 [1500.000007928  250.000027989 1810.526316386]
 [1500.000006184  250.000021813 1773.68421098 ]
 [1500.000004242  250.000014951 1736.842105568]
 [1500.           250.          1700.         ]]","[[0.3357570972936296], 0.3357570972936296]"
100,"[[1500.           250.          2400.         ]
 [1500.000455564  250.001657671 2363.157947452]
 [1500.000648615  250.002353491 2326.315862597]
 [1500.00081814   250.002960592 2289.473774037]
 [1500.000963881  250.00347895  2252.63168197 ]
 [1500.001085596  250.00390855  2215.789586591]
 [1500.001183065  250.00424939  2178.947488098]
 [1500.001256083  250.004501478 2142.105386687]
 [1500.001304466  250.004664843 2105.263282557]
 [1500.001328054  250.004739535 2068.421175905]
 [1500.001326709  250.004725639 2031.579066928]
 [1500.001300322  250.004623289 1994.736955826]
 [1500.001248823  250.004432691 1957.894842798]
 [1500.001172189  250.004154172 1921.052728045]
 [1500.001070475  250.00378827  1884.21061177 ]
 [1500.000943865  250.003335921 1847.368494179]
 [1500.000792809  250.002798923 1810.526375486]
 [1500.000618423  250.002181315 1773.68425592 ]
 [1500.00042415   250.00149511  1736.842135762]
 [1500.           250.          1700.         ]]","[[0.3357571269925654], 0.3357571269925654]"
200,"[[1500.           250.          2400.         ]
 [1500.000911125  250.003315344 2363.158000166]
 [1500.001297225  250.004706985 2326.315935718]
 [1500.001636273  250.005921187 2289.473863862]
 [1500.001927753  250.006957904 2252.631784989]
 [1500.002171183  250.007817105 2215.789699494]
 [1500.002366119  250.008498784 2178.947607771]
 [1500.002512154  250.00900296  2142.105510213]
 [1500.002608921  250.009329689 2105.263407215]
 [1500.002656095  250.009479073 2068.421299174]
 [1500.002653404  250.009451281 2031.579186484]
 [1500.002600631  250.009246579 1994.737069543]
 [1500.002497633  250.008865381 1957.89494875 ]
 [1500.002344366  250.008308342 1921.052824508]
 [1500.002140938  250.007576537 1884.210697221]
 [1500.001887719  250.006671837 1847.368567302]
 [1500.001585609  250.005597839 1810.52643518 ]
 [1500.001236837  250.004362621 1773.684301312]
 [1500.000848293  250.002990209 1736.84216626 ]
 [1500.           250.          1700.         ]]","[[0.3357571569905122], 0.3357571569905122]"
300,"[[1500.           250.          2400.         ]
 [1500.001366682  250.004973018 2363.158052879]
 [1500.00194583   250.007060482 2326.316008838]
 [1500.002454399  250.008881786 2289.473953683]
 [1500.002891617  250.010436861 2252.631888005]
 [1500.00325676   250.011725663 2215.789812394]
 [1500.003549163  250.012748182 2178.94772744 ]
 [1500.003768214  250.013504446 2142.105633734]
 [1500.003913362  250.013994539 2105.263531869]
 [1500.003984124  250.014218614 2068.421422438]
 [1500.003980087  250.014176925 2031.579306035]
 [1500.003900927  250.01386987  1994.737183255]
 [1500.00374643   250.013298071 1957.895054698]
 [1500.00351653   250.012462511 1921.052920966]
 [1500.00321139   250.0113648   1884.210782668]
 [1500.002831562  250.010007748 1847.368640423]
 [1500.002378398  250.008396748 1810.526494871]
 [1500.001855242  250.006543917 1773.684346702]
 [1500.001272429  250.004485296 1736.842196756]
 [1500.           250.          1700.         ]]","[[0.3357571869874764], 0.3357571869874764]"
400,"[[1500.           250.          2400.         ]
 [1500.001822235  250.006630695 2363.158105591]
 [1500.002594429  250.009413981 2326.316081956]
 [1500.003272519  250.011842388 2289.474043503]
 [1500.003855472  250.013915822 2252.631991019]
 [1500.004342328  250.015634226 2215.78992529 ]
 [1500.004732195  250.016997585 2178.947847105]
 [1500.005024261  250.018005937 2142.105757252]
 [1500.005217791  250.018659393 2105.263656519]
 [1500.005312139  250.018958159 2068.421545698]
 [1500.005306756  250.018902571 2031.579425581]
 [1500.00520121   250.018493162 1994.737296963]
 [1500.004995215  250.017730761 1957.895160642]
 [1500.004688682  250.016616677 1921.053017421]
 [1500.004281829  250.01515306  1884.210868112]
 [1500.003775394  250.013343652 1847.36871354 ]
 [1500.003171177  250.011195649 1810.52655456 ]
 [1500.002473638  250.008725204 1773.68439209 ]
 [1500.001696557  250.00598037  1736.842227251]
 [1500.           250.          1700.         ]]","[[0.33575721698345873], 0.33575721698345873]"
500,"[[1500.           250.          2400.         ]
 [1500.002277785  250.008288373 2363.158158301]
 [1500.003243023  250.011767483 2326.316155071]
 [1500.004090631  250.014802993 2289.47413332 ]
 [1500.00481932   250.017394788 2252.632094029]
 [1500.005427886  250.019542793 2215.790038183]
 [1500.005915217  250.021246991 2178.947966766]
 [1500.006280297  250.022507431 2142.105880765]
 [1500.006522208  250.023324251 2105.263781164]
 [1500.006640142  250.023697706 2068.421668954]
 [1500.006633412  250.023628219 2031.579545123]
 [1500.00650148   250.023116456 1994.737410667]
 [1500.006243986  250.022163451 1957.895266582]
 [1500.005860822  250.020770842 1921.053113872]
 [1500.005352257  250.018941316 1884.210953552]
 [1500.004719216  250.016679552 1847.368786655]
 [1500.003963947  250.013994542 1810.526614246]
 [1500.003092026  250.010906481 1773.684437476]
 [1500.002120677  250.007475433 1736.842257745]
 [1500.           250.          1700.         ]]","[[0.33575724697845777], 0.33575724697845777]"
600,"[[1500.           250.          2400.         ]
 [1500.002733331  250.009946053 2363.15821101 ]
 [1500.003891612  250.014120987 2326.316228185]
 [1500.004908737  250.017763602 2289.474223134]
 [1500.005783159  250.020873757 2252.632197036]
 [1500.006513434  250.023451364 2215.790151072]
 [1500.007098229  250.025496402 2178.948086424]
 [1500.007536322  250.02700893  2142.106004274]
 [1500.007826613  250.027989112 2105.263905805]
 [1500.007968131  250.028437257 2068.421792205]
 [1500.007960055  250.02835387  2031.579664661]
 [1500.007801736  250.02773975  1994.737524366]
 [1500.007492744  250.02659614  1957.895372517]
 [1500.007032948  250.024925006 1921.053210319]
 [1500.006422673  250.022729568 1884.211038989]
 [1500.005663026  250.020015446 1847.368859766]
 [1500.004756706  250.016793428 1810.52667393 ]
 [1500.003710405  250.013087748 1773.68448286 ]
 [1500.00254479   250.008970485 1736.842288237]
 [1500.           250.          1700.         ]]","[[0.335757276972475], 0.335757276972475]"
700,"[[1500.           250.          2400.         ]
 [1500.003188874  250.011603735 2363.158263717]
 [1500.004540196  250.016474495 2326.316301297]
 [1500.005726836  250.020724214 2289.474312946]
 [1500.006746989  250.024352729 2252.63230004 ]
 [1500.007598973  250.027359939 2215.790263958]
 [1500.008281229  250.029745818 2178.948206078]
 [1500.008792335  250.031510433 2142.106127778]
 [1500.009131005  250.032653978 2105.264030442]
 [1500.009296108  250.03317681  2068.421915452]
 [1500.009286685  250.033079523 2031.579784194]
 [1500.00910198   250.032363046 1994.737638061]
 [1500.008741489  250.03102883  1957.895478448]
 [1500.008205063  250.029079167 1921.053306762]
 [1500.007493077  250.026517818 1884.211124422]
 [1500.006606825  250.023351335 1847.368932874]
 [1500.005549456  250.019592307 1810.526733612]
 [1500.004328775  250.015269006 1773.684528242]
 [1500.002968896  250.010465524 1736.842318728]
 [1500.           250.          1700.         ]]","[[0.3357573069655097], 0.3357573069655097]"
800,"[[1500.           250.          2400.         ]
 [1500.003644413  250.013261418 2363.158316423]
 [1500.005188774  250.018828004 2326.316374406]
 [1500.006544928  250.023684829 2289.474402755]
 [1500.007710812  250.027831706 2252.632403042]
 [1500.008684502  250.031268519 2215.790376841]
 [1500.009464219  250.033995237 2178.948325728]
 [1500.010048336  250.03601194  2142.106251279]
 [1500.010435385  250.037318846 2105.264155074]
 [1500.010624072  250.037916367 2068.422038694]
 [1500.010613302  250.037805178 2031.579903723]
 [1500.01040221   250.036986343 1994.737751752]
 [1500.009990222  250.035461519 1957.895584376]
 [1500.009377164  250.033233327 1921.053403202]
 [1500.008563469  250.030306063 1884.211209852]
 [1500.007550613  250.026687218 1847.36900598 ]
 [1500.006342195  250.022391178 1810.526793291]
 [1500.004947137  250.017450254 1773.684573622]
 [1500.003392994  250.011960552 1736.842349218]
 [1500.           250.          1700.         ]]","[[0.33575733695756127], 0.33575733695756127]"
900,"[[1500.           250.          2400.         ]
 [1500.004099949  250.014919104 2363.158369128]
 [1500.005837348  250.021181517 2326.316447514]
 [1500.007363013  250.026645448 2289.474492562]
 [1500.008674626  250.031310687 2252.63250604 ]
 [1500.009770021  250.035177102 2215.79048972 ]
 [1500.010647198  250.038244661 2178.948445374]
 [1500.011304325  250.040513451 2142.106374776]
 [1500.011739752  250.041983719 2105.264279702]
 [1500.011952023  250.042655927 2068.422161932]
 [1500.011939906  250.042530836 2031.580023248]
 [1500.011702427  250.041609641 1994.737865438]
 [1500.011238941  250.039894208 1957.895690299]
 [1500.010549254  250.037387485 1921.053499637]
 [1500.009633849  250.034094305 1884.211295279]
 [1500.00849439   250.030023096 1847.369079082]
 [1500.007134925  250.025190041 1810.526852967]
 [1500.005565489  250.019631492 1773.684619001]
 [1500.003817085  250.013455568 1736.842379706]
 [1500.           250.          1700.         ]]","[[0.3357573669486304], 0.3357573669486304]"
1000,"[[1500.           250.          2400.         ]
 [1500.004555481  250.016576791 2363.158421832]
 [1500.006485915  250.023535032 2326.31652062 ]
 [1500.008181092  250.02960607  2289.474582366]
 [1500.009638432  250.034789671 2252.632609035]
 [1500.010855531  250.03908569  2215.790602595]
 [1500.011830166  250.042494089 2178.948565016]
 [1500.012560303  250.045014966 2142.106498268]
 [1500.013044107  250.046648596 2105.264404326]
 [1500.013279961  250.047395491 2068.422285165]
 [1500.013266496  250.047256496 2031.580142768]
 [1500.01300263   250.04623294  1994.73797912 ]
 [1500.012487648  250.044326897 1957.895796218]
 [1500.01172133   250.041541641 1921.053596069]
 [1500.010704218  250.037882544 1884.211380702]
 [1500.009438156  250.033358968 1847.369152181]
 [1500.007927645  250.027988897 1810.526912641]
 [1500.006183833  250.021812721 1773.684664377]
 [1500.004241168  250.014950572 1736.842410194]
 [1500.           250.          1700.         ]]","[[0.3357573969387176], 0.3357573969387176]"
