Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1500.093054078  254.378222134 2372.713975522]
 [1500.129843144  256.193927515 2345.980742436]
 [1500.160515431  257.76276539  2319.294521344]
 [1500.185337629  259.086781494 2292.65670278 ]
 [1500.204568695  260.168385531 2266.068613251]
 [1500.218460288  261.010388989 2239.531495495]
 [1500.227257282  261.616047844 2213.046485334]
 [1500.231198369  261.989111255 2186.614584482]
 [1500.230516802  262.133877888 2160.236628461]
 [1500.225441328  262.055262474 2133.913248444]
 [1500.216197426  261.758877016 2107.644825241]
 [1500.203009046  261.251134926 2081.431432443]
 [1500.186101259  260.539394837 2055.272763149]
 [1500.165704682  259.632182088 2029.168028284]
 [1500.142063863  258.539585148 2003.115796539]
 [1500.115455753  257.274119964 1977.113686366]
 [1500.086239713  255.853165925 1951.157571315]
 [1500.055040537  254.308860869 1925.238481357]
 [1500.           250.          1900.         ]]","[[0.3533446563788584, 0.3387076117356348, 0.3390937108391036], 0.3437153263178656]"
2000,"[[1500.           250.          2400.         ]
 [1500.183695252  258.817618172 2371.748732672]
 [1500.256134098  262.47822597  2344.600201203]
 [1500.316433564  265.643073174 2317.545226556]
 [1500.365149934  268.315660582 2290.586513708]
 [1500.402820077  270.500266383 2263.726679763]
 [1500.429962458  272.202026616 2236.968213764]
 [1500.447078265  273.427025758 2210.313428955]
 [1500.454652693  274.182399698 2183.764406088]
 [1500.453156461  274.476454365 2157.322925956]
 [1500.443047693  274.318805283 2130.990388635]
 [1500.424774362  273.720547036 2104.767715706]
 [1500.398777714  272.694469379 2078.655229279]
 [1500.365497442  271.255354117 2052.652496361]
 [1500.32538038   269.42042995  2026.758114023]
 [1500.278896979  267.210183087 2000.969374288]
 [1500.226577782  264.650118679 1975.281626379]
 [1500.169112555  261.775710839 1949.686647958]
 [1500.107714723  258.652439373 1924.16634272 ]
 [1500.           250.          1900.         ]]","[[0.3558517322317008, 0.3385520845452443, 0.33928690349660956], 0.3445635734245182]"
3000,"[[1500.           250.          2400.         ]
 [1500.272027011  263.318965245 2370.789712037]
 [1500.379027137  268.854040657 2343.228626294]
 [1500.467957013  273.642405784 2315.807145602]
 [1500.539683645  277.688415192 2288.529198368]
 [1500.595038962  280.997663975 2261.398641119]
 [1500.634821733  283.577116    2234.419198385]
 [1500.659799574  285.435247988 2207.59439002 ]
 [1500.670711093  286.582212798 2180.927443637]
 [1500.668268302  287.030026888 2154.421189157]
 [1500.653159472  286.792789908 2128.07793149 ]
 [1500.626052758  285.886950065 2101.899295402]
 [1500.587601179  284.331640734 2075.886033002]
 [1500.538450139  282.149140328 2050.037776107]
 [1500.47925009   279.365573169 2024.352695881]
 [1500.410680695  276.012153027 1998.826976275]
 [1500.33350468   272.127875851 1973.453822844]
 [1500.248715049  267.767064574 1948.220957736]
 [1500.158079061  263.029795609 1923.101005416]
 [1500.           250.          1900.         ]]","[[0.3584220760906857, 0.3383825872666823, 0.3394726186852501], 0.34542576068087266]"
4000,"[[1500.           250.          2400.         ]
 [1500.358163483  267.883037637 2369.838248267]
 [1500.498692391  275.322512312 2341.868002809]
 [1500.615309244  281.762238984 2314.082883023]
 [1500.709210985  287.206813992 2286.487933671]
 [1500.781539776  291.662587326 2259.088182882]
 [1500.833386385  295.137844146 2231.888563964]
 [1500.865793501  297.643008364 2204.89381865 ]
 [1500.879759054  299.190872782 2178.108378326]
 [1500.876239719  299.796862466 2151.536218886]
 [1500.856154817  299.479342034 2125.180683428]
 [1500.820391067  298.259985236 2099.044264463]
 [1500.769808965  296.164241284 2073.128332291]
 [1500.705252368  293.221968367 2047.432785208]
 [1500.627564714  289.468394012 2021.955570203]
 [1500.537620312  284.945811266 1996.691947052]
 [1500.43639479   279.707238441 1971.633117903]
 [1500.325159179  273.826641922 1946.762800961]
 [1500.20620127   267.440000884 1922.044193142]
 [1500.           250.          1900.         ]]","[[0.36105697707199036, 0.33819865543685124, 0.3396504924938872], 0.3463020416675762]"
5000,"[[1500.           250.          2400.         ]
 [1500.442230327  272.510604735 2368.89578811 ]
 [1500.615317174  281.884774035 2340.520483226]
 [1500.75873633   290.004037782 2312.375264369]
 [1500.874031817  296.872611323 2284.466168284]
 [1500.962669067  302.497027067 2256.799308773]
 [1501.026040564  306.886375107 2229.380783688]
 [1501.065471092  310.052572733 2202.21655633 ]
 [1501.082222696  312.010668485 2175.312306358]
 [1501.077499551  312.77918911  2148.673244199]
 [1501.052453035  312.380542842 2122.30388108 ]
 [1501.008187554  310.84150224  2096.20774359 ]
 [1500.945768099  308.19381016  2070.387015323]
 [1500.86623151   304.474998353 2044.842074194]
 [1500.77060571   299.729621599 2019.570859714]
 [1500.659947405  294.011427251 1994.567908176]
 [1500.535428156  287.388019171 1969.822574898]
 [1500.398573941  279.953844116 1945.314638443]
 [1500.252161418  271.882142444 1920.997726013]
 [1500.           250.          1900.         ]]","[[0.36375773260938943, 0.33799983402848316, 0.3398201656907866], 0.3471925774428864]"
6000,"[[1500.           250.          2400.         ]
 [1500.52436566   277.202428465 2367.963898344]
 [1500.729107379  288.541947449 2339.188399279]
 [1500.898508791  298.369251326 2310.687351925]
 [1501.03447591   306.687540867 2282.467642052]
 [1501.138808151  313.502947945 2254.536363501]
 [1501.213207273  318.824841423 2226.900715164]
 [1501.25928539   322.666169471 2199.567864231]
 [1501.278572199  325.04384512  2172.544769051]
 [1501.272521605  325.979185084 2145.837953498]
 [1501.242518133  325.498418039 2119.453222501]
 [1501.189883769  323.633290462 2093.395304439]
 [1501.115886422  320.42182298  2067.667398401]
 [1501.021752376  315.909326263 2042.270587324]
 [1500.908687856  310.149924063 2017.203036191]
 [1500.77792223   303.209217852 1992.458776944]
 [1500.630808545  295.169993525 1968.025492748]
 [1500.469106952  286.148059114 1943.87910128 ]
 [1500.296053092  276.355327282 1919.963525738]
 [1500.           250.          1900.         ]]","[[0.3665256448480457, 0.3377856795150265, 0.3399812848162331], 0.34809753639310176]"
7000,"[[1500.           250.          2400.         ]
 [1500.604721043  281.959260123 2367.044274163]
 [1500.840288931  295.295137956 2337.874274489]
 [1501.034923518  306.859306607 2309.022461303]
 [1501.190905304  316.653307843 2280.496406472]
 [1501.310375882  324.682279589 2252.304056852]
 [1501.395351483  330.955333571 2224.453627694]
 [1501.447734826  335.485977778 2196.953453105]
 [1501.469325398  338.29259163  2169.81178464 ]
 [1501.46182836   339.398965602 2143.036527381]
 [1501.426862528  338.834924222 2116.63490013 ]
 [1501.365968168  336.637065434 2090.6130017  ]
 [1501.280616032  332.849678863 2064.975256186]
 [1501.172220402  327.525972047 2039.723690067]
 [1501.042162127  320.729898385 2014.856944427]
 [1500.89183623   312.539339565 1990.368786239]
 [1500.722765532  303.05289499  1966.245421267]
 [1500.536926093  292.40866045  1942.459001409]
 [1500.337984576  280.85868484  1918.94362138 ]
 [1500.           250.          1900.         ]]","[[0.3693620158478722, 0.3375557620854826, 0.3401335033230221], 0.3490170937521257]"
8000,"[[1500.           250.          2400.         ]
 [1500.683462496  286.781836528 2366.138747967]
 [1500.949109321  302.145428974 2336.580837313]
 [1501.168305788  315.475600801 2307.384178854]
 [1501.343716785  326.771579513 2278.556846196]
 [1501.477831543  336.036905262 2250.10748897 ]
 [1501.572983392  343.279887115 2222.04523091 ]
 [1501.631366767  348.514113416 2194.379514664]
 [1501.655051531  351.759025276 2167.119881651]
 [1501.645994824  353.040566592 2140.275673124]
 [1501.60605091   352.39193222  2113.855635389]
 [1501.536979884  349.854452225 2087.867406772]
 [1501.440456876  345.478684423 2062.316853428]
 [1501.318084969  339.325864864 2037.207197958]
 [1501.171418672  331.470057549 2012.537827415]
 [1501.00201462   322.001878328 1988.302505423]
 [1500.811556654  311.03640825  1964.48617735 ]
 [1500.602221192  298.735004419 1941.057342878]
 [1500.378080046  285.391368388 1917.940155719]
 [1500.           250.          1900.         ]]","[[0.3722681414002495, 0.33730966803279727, 0.3402764827824431], 0.3499514307384966]"
9000,"[[1500.           250.          2400.         ]
 [1500.760771566  291.670875389 2365.249298532]
 [1501.055839191  309.093874993 2335.311034861]
 [1501.299011363  324.219492056 2305.776379839]
 [1501.493344462  337.043973754 2276.653701452]
 [1501.641677861  347.568648345 2247.952176739]
 [1501.746661812  355.80046725  2219.681704643]
 [1501.810781201  361.752611553 2191.85275432 ]
 [1501.836375132  365.445173086 2164.476133721]
 [1501.825652532  366.905925124 2137.562660647]
 [1501.78070425   366.171206984 2111.122714757]
 [1501.703512636  363.286965352 2085.165642869]
 [1501.595960461  358.310034349 2059.698978035]
 [1501.45984283   351.309825044 2034.727406666]
 [1501.296889891  342.370814679 2010.251352597]
 [1501.108819045  331.596836642 1986.264862163]
 [1500.897469611  319.120160083 1962.751861959]
 [1500.665205743  305.126425386 1939.677333797]
 [1500.41648077   289.952554895 1916.955392199]
 [1500.           250.          1900.         ]]","[[0.37524530325435923, 0.3370470023425179, 0.3404098941764684], 0.3509007332577818]"
10000,"[[1500.           250.          2400.         ]
 [1500.836846434  296.627069787 2364.378060504]
 [1501.160773985  316.141493321 2334.068047097]
 [1501.427428665  333.092288527 2304.203247231]
 [1501.640262441  347.47204547  2274.792091273]
 [1501.802464129  359.279256241 2245.844081098]
 [1501.91699768   368.518950403 2217.369729858]
 [1501.986634561  375.20340633  2189.380425091]
 [1502.013980074  379.352949746 2161.888195647]
 [1502.001493701  380.996856096 2134.905359734]
 [1501.951503949  380.174383612 2108.444027085]
 [1501.866218774  376.935984796 2082.515421299]
 [1501.74773368   371.344788153 2057.128975242]
 [1501.598041643  363.4785424   2032.291123053]
 [1501.419053586  353.432463802 2008.003638998]
 [1501.212650305  341.32411769  1984.261165003]
 [1500.980824515  327.303707686 1961.046877754]
 [1500.726118638  311.582228963 1938.322398858]
 [1500.453346304  294.541443224 1915.991722385]
 [1500.           250.          1900.         ]]","[[0.3782947595450437, 0.3367673915110364, 0.34053341929966346], 0.3518651901185812]"
11000,"[[1500.           250.          2400.         ]
 [1500.911903053  301.651081676 2363.527334149]
 [1501.264235652  323.289254343 2332.85530142 ]
 [1501.553981026  342.095235452 2302.669291027]
 [1501.784987588  358.057270569 2272.977537332]
 [1501.960789441  371.170381411 2243.789635077]
 [1502.08465769   381.437102556 2215.116520392]
 [1502.159643668  388.868306787 2186.970362367]
 [1502.188613726  393.484131559 2159.364340338]
 [1502.174275498  395.315024741 2132.312278171]
 [1502.119196107  394.402939061 2105.828101803]
 [1502.025813422  390.802727678 2079.925078605]
 [1501.89644275   384.583842672 2054.614782546]
 [1501.733283583  375.832550503 2029.905696911]
 [1501.538436192  364.65515689  2005.801284934]
 [1501.31395113   351.183506148 1982.297126451]
 [1501.061976162  335.586524174 1959.375947183]
 [1500.785225914  318.101682885 1936.996192279]
 [1500.488855683  299.157250452 1915.05167387 ]
 [1500.           250.          1900.         ]]","[[0.38141773321397404, 0.33647048662470647, 0.3406467522966059], 0.3528449907117621]"
12000,"[[1500.           250.          2400.         ]
 [1500.986176327  306.743534285 2362.699595248]
 [1501.366574406  330.53807015  2331.676487462]
 [1501.679129008  351.229500059 2301.179367849]
 [1501.928082374  368.801027252 2271.215988139]
 [1502.117306009  383.243559224 2241.795772251]
 [1502.250368023  394.556553922 2212.929855162]
 [1502.330589793  402.748968748 2184.631019183]
 [1502.361091235  407.840326015 2156.913496284]
 [1502.344824429  409.861914529 2129.792600374]
 [1502.284595895  408.858159112 2103.28414759 ]
 [1502.183078733  404.88821517  2077.403614083]
 [1502.042817214  398.027899913 2052.164964969]
 [1501.866229029  388.372196532 2027.579052959]
 [1501.655616049  376.038876838 2003.651395933]
 [1501.413208985  361.174645397 1980.378886249]
 [1501.141316339  343.967981015 1957.744130763]
 [1500.842822507  324.684005361 1935.702610999]
 [1500.523208593  303.799206191 1914.137918489]
 [1500.           250.          1900.         ]]","[[0.38461539822081264, 0.33615596673211545, 0.34074960136226273], 0.3538403221050636]"
13000,"[[1500.           250.          2400.         ]
 [1501.05992132   311.905003318 2361.897505013]
 [1501.468170522  337.888781367 2330.535571925]
 [1501.803372771  360.496154077 2299.738700582]
 [1502.070157788  379.704574344 2269.513843283]
 [1502.272722566  395.50018231  2239.869955239]
 [1502.414918172  407.878769635 2210.818110405]
 [1502.500322798  416.846862272 2182.371501498]
 [1502.532299895  422.422936597 2154.545284985]
 [1502.514040806  424.638790013 2127.356225946]
 [1502.448592011  423.541100151 2100.822090894]
 [1502.338868202  419.193234207 2074.960727117]
 [1502.187654022  411.677429833 2049.788750074]
 [1501.997600292  401.097606335 2025.319722567]
 [1501.771226715  387.583406061 2001.561612392]
 [1501.510958909  371.297010872 1978.513034411]
 [1501.219276118  352.447327188 1956.15684521 ]
 [1500.899233992  331.328350741 1934.445807844]
 [1500.556626526  308.46654476  1913.253280685]
 [1500.           250.          1900.         ]]","[[0.3878888633524258, 0.3358235425416319, 0.340841690633592], 0.35485136550921653]"
14000,"[[1500.           250.          2400.         ]
 [1501.133414478  317.136006841 2361.123919856]
 [1501.56943617   345.342142011 2329.436813185]
 [1501.927254492  369.896153655 2298.352897722]
 [1502.211876305  390.769026408 2267.8779773  ]
 [1502.427807832  407.941471113 2238.020203746]
 [1502.579164821  421.405016096 2208.790291381]
 [1502.669765353  431.163234299 2180.201602858]
 [1502.703203578  437.233122368 2152.270057686]
 [1502.682903288  439.646654222 2125.013807433]
 [1502.612151194  438.452545341 2098.452613601]
 [1502.494111032  433.718293604 2072.606853588]
 [1502.331821634  425.532627675 2047.496062034]
 [1502.128185368  414.00864437  2023.136874538]
 [1501.885960286  399.288290429 1999.540136343]
 [1501.607786334  381.54987931  1976.706633502]
 [1501.29632815   361.023664869 1954.619881002]
 [1500.954818298  338.033792357 1933.230204357]
 [1500.589353891  313.158495107 1912.400745816]
 [1500.           250.          1900.         ]]","[[0.39123915345742943, 0.33547296047469327, 0.34092276230045837], 0.355878292077527]"
15000,"[[1500.           250.          2400.         ]
 [1501.206954876  322.436993758 2360.381900807]
 [1501.670817271  352.898802241 2328.38477538 ]
 [1502.051360817  379.430316471 2297.027972016]
 [1502.353954886  401.995325384 2266.31576267 ]
 [1502.583394016  420.568440335 2236.255121568]
 [1502.744035778  435.136322641 2206.856062861]
 [1502.839917199  445.699066115 2178.13183767 ]
 [1502.874847215  452.271752006 2150.098930571]
 [1502.85247345   454.886200189 2122.77678643 ]
 [1502.776322752  453.592954805 2096.187188924]
 [1502.649816515  448.463574202 2070.353200452]
 [1502.476264125  439.593365536 2045.297553865]
 [1502.258841682  427.104868216 2021.040344129]
 [1502.000570696  411.152798273 1997.595756607]
 [1501.704329889  391.932293696 1974.96723953 ]
 [1501.372988926  369.695921508 1953.139418842]
 [1501.009967393  344.799302427 1932.060502906]
 [1500.621659095  317.874268397 1911.583468127]
 [1500.           250.          1900.         ]]","[[0.3946671879621932, 0.3351040071018768, 0.3409925789625617], 0.3569212580088772]"
16000,"[[1500.           250.          2400.         ]
 [1501.280865472  327.808330775 2359.674722326]
 [1501.772795363  360.559288853 2327.38434159 ]
 [1502.176325312  389.099295851 2295.770357902]
 [1502.497167996  413.384208532 2264.835091307]
 [1502.740380329  433.381861021 2234.583921793]
 [1502.910533913  449.073438234 2205.02577755 ]
 [1503.011859406  460.455025318 2176.173472159]
 [1503.04836127   467.539351903 2148.043817408]
 [1503.023900341  470.35775628  2120.657426925]
 [1502.942243091  468.962409472 2094.03811443 ]
 [1502.807078379  463.428872725 2068.211777396]
 [1502.622005265  453.859137868 2043.204636772]
 [1502.390499787  440.385477445 2019.04065932 ]
 [1502.115876973  423.175874309 1995.737871449]
 [1501.801284151  402.443023791 1973.302920675]
 [1501.449820975  378.462818197 1951.72204441 ]
 [1501.065108911  351.623728954 1930.941697576]
 [1500.653835561  322.613043221 1910.804778087]
 [1500.           250.          1900.         ]]","[[0.3981737565649819, 0.3347165139832451, 0.3410509262562786], 0.3579803989348352]"
17000,"[[1500.           250.          2400.         ]
 [1501.355494349  333.250287773 2359.005880222]
 [1501.875889461  368.323983384 2326.44072566 ]
 [1502.302830921  398.903551741 2294.58692715 ]
 [1502.642350608  424.936172481 2263.444393822]
 [1502.899736491  446.382218046 2233.016449358]
 [1503.079741079  463.21678294  2203.310501438]
 [1503.186758618  475.43141202  2174.338551883]
 [1503.224966181  483.036048078 2146.117458423]
 [1503.198425004  486.061225053 2118.668844647]
 [1503.111140165  484.560548349 2092.01854088 ]
 [1502.967079073  478.613539136 2066.195424268]
 [1502.770152508  468.329000749 2041.229505352]
 [1502.524166982  453.849256683 2017.149063159]
 [1502.232766399  435.356088353 1993.976507661]
 [1501.899402308  413.080522163 1971.722272961]
 [1501.52743499   387.322834303 1950.374760655]
 [1501.120707701  358.505769606 1929.879083312]
 [1500.686202688  327.373948416 1910.068188698]
 [1500.           250.          1900.         ]]","[[0.40175949205916534, 0.3343103629264437, 0.3410976157708451], 0.35905582358548466]"
18000,"[[1500.           250.          2400.         ]
 [1501.431215945  338.763021527 2358.379098301]
 [1501.980657889  376.19309776  2325.559482152]
 [1502.431612378  408.843318404 2293.485002006]
 [1502.790401165  436.651433238 2262.152655667]
 [1503.062506174  459.569662844 2231.563199884]
 [1503.252821965  477.566393981 2201.722034899]
 [1503.365871213  490.628099078 2172.639924483]
 [1503.405976715  498.761501705 2144.333443996]
 [1503.37738489   501.996015456 2116.825030887]
 [1503.284337834  500.386499042 2090.142495373]
 [1503.131093927  494.016407355 2064.31783276 ]
 [1502.921900858  483.001504807 2039.38515719 ]
 [1502.660930789  467.494512841 2015.377530824]
 [1502.352197551  447.691578854 1992.32233488 ]
 [1501.999498697  423.842875776 1970.234431813]
 [1501.606491844  396.274168426 1949.104996793]
 [1501.177267287  365.443942639 1928.878262655]
 [1500.719106726  332.156043546 1909.377400356]
 [1500.           250.          1900.         ]]","[[0.40542484030678094, 0.3338854916652491, 0.3411324882669775], 0.36014760674633584]"
