Iteration,Trajectory,Legibility
1,"[[1500.           250.          2400.         ]
 [1494.71939131   250.432657432 2368.294847519]
 [1489.448865646  250.611606551 2336.66115539 ]
 [1484.179239502  250.765842033 2305.033345132]
 [1478.910507361  250.895568256 2273.41164208 ]
 [1473.642662504  251.001035594 2241.796262791]
 [1468.375696883  251.082546407 2210.18741191 ]
 [1463.109600986  251.140461956 2178.585278388]
 [1457.844363685  251.175210424 2146.990030908]
 [1452.579972064  251.187296333 2115.401812332]
 [1447.316411229  251.177311745 2083.820732896]
 [1442.053664087  251.145949851 2052.246861768]
 [1436.791711077  251.094021986 2020.680216384]
 [1431.530529827  251.022479925 1989.120748523]
 [1426.270094639  250.932447319 1957.568325142]
 [1421.010375557  250.825269289 1926.022699524]
 [1415.751336117  250.702605151 1894.483460716]
 [1410.492925993  250.566650555 1862.949920287]
 [1405.235044746  250.42090595  1831.420739077]
 [1400.           250.          1800.         ]]","[[0.3475524021810843], 0.3475524021810843]"
100,"[[1500.           250.          2400.         ]
 [1492.965053215  296.189256035 2356.644337986]
 [1486.952347988  315.483781885 2319.982226562]
 [1481.030411645  332.215322614 2283.865432779]
 [1475.19888239   346.376335943 2248.306531075]
 [1469.457233368  357.965741578 2213.319745103]
 [1463.804759608  366.989919365 2178.920796158]
 [1458.240564806  373.463832641 2145.126631108]
 [1452.763548012  377.412294306 2111.954997696]
 [1447.372390217  378.871399241 2079.42382882 ]
 [1442.065540722  377.890157829 2047.550389091]
 [1436.841202789  374.532386706 2016.350124592]
 [1431.697317252  368.878956384 1985.835135216]
 [1426.631540642  361.030589605 1956.012145646]
 [1421.641208536  351.111626794 1926.879751066]
 [1416.723256557  339.275760947 1898.424450185]
 [1411.874004414  325.716537193 1870.6141657  ]
 [1407.088397349  310.692188133 1843.384858497]
 [1402.356205817  294.609663286 1816.599624492]
 [1400.           250.          1800.         ]]","[[0.3695123015059436], 0.3695123015059436]"
200,"[[1500.           250.          2400.         ]
 [1491.147747955  349.544408737 2348.003223391]
 [1484.364239274  391.573784338 2307.746665085]
 [1477.764389807  428.263300297 2268.462485853]
 [1471.347983989  459.528045473 2230.138831492]
 [1465.114350097  485.298690559 2192.770913591]
 [1459.062322143  505.52487823  2156.362374173]
 [1453.19020541   520.1790357   2120.92638278 ]
 [1447.495747264  529.2606335   2086.486275405]
 [1441.976114787  532.800915275 2053.075505201]
 [1436.627880421  530.868132804 2020.736637808]
 [1431.447015756  523.573350912 1989.519090481]
 [1426.428891302  511.076967112 1959.475278834]
 [1421.568274542  493.59628971  1930.654775542]
 [1416.859304476  471.415016541 1903.09592848 ]
 [1412.295379156  444.896790835 1876.813897869]
 [1407.868745123  414.509050554 1851.782421606]
 [1403.568912181  380.878222734 1827.900186165]
 [1399.374693266  344.970593495 1804.899999085]
 [1400.           250.          1800.         ]]","[[0.39855231436114785], 0.39855231436114785]"
300,"[[1500.           250.          2400.         ]
 [1489.2859907    412.001332423 2346.346438235]
 [1481.711761366  481.143248061 2305.870846778]
 [1474.417443804  541.903984854 2266.60452076 ]
 [1467.403892721  594.029329569 2228.431279791]
 [1460.671040063  637.291230761 2191.244882651]
 [1454.217786908  671.496062192 2154.956817849]
 [1448.041907747  696.493923685 2119.504426344]
 [1442.139974825  712.18897692  2084.858613647]
 [1436.507310671  718.550792651 2051.030171879]
 [1431.137976352  715.626669831 2018.073523566]
 [1426.024800557  703.554895092 1986.086553464]
 [1421.159448884  682.578992094 1955.205145342]
 [1416.532520046  653.063287711 1925.591091952]
 [1412.133627026  615.510914441 1897.412109696]
 [1407.951345038  570.587581964 1870.812390086]
 [1403.972659371  519.161097804 1845.870109228]
 [1400.18048476   462.390067707 1822.529048811]
 [1396.54131467   402.002906578 1800.444625076]
 [1400.           250.          1800.         ]]","[[0.4362336789181426], 0.4362336789181426]"
400,"[[1500.           250.          2400.         ]
 [1487.318623424  483.963139009 2358.211586202]
 [1478.904666822  584.765241345 2324.103174547]
 [1470.872647122  673.833095876 2291.135994606]
 [1463.22640046   750.637918027 2258.936092055]
 [1455.968214563  814.693113164 2227.126906414]
 [1449.098546979  865.571205804 2195.354438232]
 [1442.615763892  902.922232842 2163.31576671 ]
 [1436.515922     926.493420079 2130.788498089]
 [1430.792618216  936.150017044 2097.657922439]
 [1425.436931859  931.89722595  2063.938035685]
 [1420.437479721  913.903214809 2029.78223522 ]
 [1415.780592887  882.523287904 1995.479513959]
 [1411.450598973  838.325559294 1961.432445444]
 [1407.430139448  782.119405469 1928.114161151]
 [1403.700323176  714.990873543 1896.002444635]
 [1400.240139676  638.358178676 1865.488148619]
 [1397.023074645  554.090999815 1836.745004736]
 [1394.000460635  464.866580576 1809.492223508]
 [1400.           250.          1800.         ]]","[[0.4816704372659361], 0.4816704372659361]"
500,"[[1500.           250.          2400.         ]
 [1485.095298368  561.532493778 2389.271909668]
 [1475.719666462  696.580162811 2370.880441664]
 [1466.837458804  816.224187075 2353.114361557]
 [1458.459016009  919.580114768 2335.104511033]
 [1450.592424585 1005.84402708  2315.947102898]
 [1443.242871316 1074.321471766 2294.768490269]
 [1436.412023778 1124.455610166 2270.797453746]
 [1430.097490455 1155.854204673 2243.437668263]
 [1424.292415609 1168.315745471 2212.332329313]
 [1418.985260346 1161.855574725 2177.413033313]
 [1414.159811337 1136.733183698 2138.925537037]
 [1409.795438739 1093.481918786 2097.425676261]
 [1405.867585534 1032.94232311  2053.739531124]
 [1402.348387855  956.300868704 2008.883223145]
 [1399.207134862  865.138568377 1963.939678777]
 [1396.409752009  761.503780706 1919.890720587]
 [1393.914605215  648.057498687 1877.394503147]
 [1391.652133787  528.473616106 1836.440818226]
 [1400.           250.          1800.         ]]","[[0.5288477486655747], 0.5288477486655747]"
600,"[[1500.           250.          2400.         ]
 [1482.520217142  637.773709741 2437.348201533]
 [1472.015184397  806.209499932 2442.875083085]
 [1462.127873515  955.328411933 2447.964637141]
 [1452.879810662 1083.882113012 2450.992037451]
 [1444.289270756 1190.785280583 2450.281327765]
 [1436.369966495 1275.152269045 2444.241799254]
 [1429.129830221 1336.325343774 2431.505158759]
 [1422.570004634 1373.895787342 2411.047817356]
 [1416.684132987 1387.720920631 2382.28664009 ]
 [1411.458005082 1377.94095599  2345.140842767]
 [1406.869581449 1344.999631959 2300.055527798]
 [1402.889386084 1289.672012604 2247.982914295]
 [1399.481215938 1213.102058075 2190.316162855]
 [1396.603026824 1116.852282873 2128.769242729]
 [1394.20762932  1002.969740216 2065.196144715]
 [1392.242187192  874.081778002 2001.34382334 ]
 [1390.643306671  733.568533729 1938.527732421]
 [1389.313971459  585.986056949 1877.165847894]
 [1400.           250.          1800.         ]]","[[0.570753689570258], 0.570753689570258]"
700,"[[1500.           250.          2400.         ]
 [1479.672912482  708.062699487 2494.37600132 ]
 [1467.911410005  906.77111541  2527.973184552]
 [1456.905679776 1082.121941093 2559.526176999]
 [1446.692616849 1232.572349021 2586.464494364]
 [1437.303889871 1356.872521939 2606.223620818]
 [1428.76366597  1454.093089456 2616.473526157]
 [1421.086717749 1523.633708604 2615.315199651]
 [1414.277091703 1565.219864142 2601.427078286]
 [1408.327400579 1578.89632619  2574.156852292]
 [1403.218702115 1565.025098574 2533.562582412]
 [1398.920867221 1524.294080274 2480.408966226]
 [1395.3933193   1457.740876719 2416.121270713]
 [1392.586014957 1366.79475924  2342.693298937]
 [1390.440479401 1253.339165306 2262.53930421 ]
 [1388.890492425 1119.798686022 2178.275343427]
 [1387.861326521  969.262764713 2092.414198917]
 [1387.264059922  805.68912307  2006.953584794]
 [1386.970798607  634.34308977  1922.791000021]
 [1400.           250.          1800.         ]]","[[0.6048480845394892], 0.6048480845394892]"
800,"[[1500.           250.          2400.         ]
 [1476.699063821  771.390932212 2553.742461879]
 [1463.626519834  996.807359965 2616.273597132]
 [1451.460266801 1194.799111309 2674.685545982]
 [1440.255090832 1363.640303281 2725.378347299]
 [1430.056928801 1502.059344109 2764.921758894]
 [1420.899575025 1609.232868138 2790.366661094]
 [1412.802406917 1684.754473423 2799.465462562]
 [1405.76925572  1728.594216149 2790.798379133]
 [1399.788292939 1741.062678732 2763.822564762]
 [1394.832660103 1722.789397996 2718.866404318]
 [1390.86154264  1674.721646876 2657.086057119]
 [1387.821432504 1598.146978448 2580.39104728 ]
 [1385.64737703  1494.741676186 2491.334176125]
 [1384.264001294 1366.64724124  2392.950421141]
 [1383.585896594 1216.579029129 2288.521249084]
 [1383.516262857 1047.978891948 2181.235792232]
 [1383.940272099  865.251025918 2073.714075663]
 [1384.699216117  674.216953495 1967.315214053]
 [1400.           250.          1800.         ]]","[[0.6319650061822065], 0.6319650061822065]"
900,"[[1500.           250.          2400.         ]
 [1473.706895531  828.438207864 2612.133437968]
 [1459.321930372 1077.38027057  2702.838312721]
 [1446.004094108 1294.869916005 2786.976069873]
 [1433.826837075 1479.118768001 2859.920602856]
 [1422.849212283 1628.96474391  2917.484268729]
 [1413.111875397 1743.809121749 2956.276304876]
 [1404.635062112 1823.531710822 2973.898649331]
 [1397.418378645 1868.408680905 2969.011100609]
 [1391.441888734 1879.049232961 2941.31281992 ]
 [1386.667897482 1856.359365256 2891.480005925]
 [1383.042928045 1801.535848841 2821.083224754]
 [1380.499541725 1716.091274086 2732.490740785]
 [1378.95777455  1601.910853168 2628.749260869]
 [1378.32598464  1461.342879863 2513.420895213]
 [1378.500718293 1297.327659201 2390.344498896]
 [1379.364500286 1113.577375419 2263.280830109]
 [1380.778081838  914.84339882  2135.390441779]
 [1382.55384753   707.387441022 2008.450832959]
 [1400.           250.          1800.         ]]","[[0.6537284674403354], 0.6537284674403354]"
