Iteration,Trajectory,Legibility
1,"[[1500.           250.          2400.         ]
 [1505.263174787  249.999771401 2357.894810564]
 [1510.526339592  249.999677919 2315.789579555]
 [1515.789503389  249.999598187 2273.684345153]
 [1521.052666195  249.999532066 2231.579107177]
 [1526.315828027  249.999479371 2189.473865454]
 [1531.578988909  249.999439863 2147.368619823]
 [1536.842148868  249.999413246 2105.263370141]
 [1542.105307936  249.999399149 2063.158116291]
 [1547.368466152  249.999397119 2021.052858191]
 [1552.631623561  249.999406602 1978.947595803]
 [1557.894780217  249.999426927 1936.842329146]
 [1563.157936181  249.999457282 1894.73705832 ]
 [1568.421091527  249.999496686 1852.631783523]
 [1573.684246343  249.999543958 1810.526505084]
 [1578.94740073   249.999597671 1768.4212235  ]
 [1584.210554811  249.99965611  1726.315939483]
 [1589.473708728  249.999717222 1684.210654016]
 [1594.736862644  249.999778723 1642.10536833 ]
 [1600.           250.          1600.         ]]","[[0.33826412260664124], 0.33826412260664124]"
100,"[[1500.           250.          2400.         ]
 [1505.264847124  249.977140704 2357.902109252]
 [1510.528696075  249.967792723 2315.800061009]
 [1515.792444256  249.959819857 2273.697673538]
 [1521.056093224  249.953208008 2231.594928641]
 [1526.319644879  249.947938648 2189.491808975]
 [1531.583101502  249.943988061 2147.38829848 ]
 [1536.846465823  249.941326445 2105.284382929]
 [1542.109741084  249.939916849 2063.180050613]
 [1547.372931119  249.93971389  2021.075293216]
 [1552.63604045   249.940662229 1978.970106931]
 [1557.899074402  249.942694711 1936.864493865]
 [1563.162039233  249.945730123 1894.758463849]
 [1568.424942308  249.94967044  1852.652036743]
 [1573.687792299  249.954397447 1810.545245413]
 [1578.950599452  249.959768604 1768.43813955 ]
 [1584.213375908  249.965612203 1726.330790479]
 [1589.476136049  249.971723238 1684.223296365]
 [1594.738896055  249.977872994 1642.115780384]
 [1600.           250.          1600.         ]]","[[0.3382743265725659], 0.3382743265725659]"
200,"[[1500.           250.          2400.         ]
 [1505.266536409  249.954282595 2357.909482012]
 [1510.531076443  249.9355872   2315.810648842]
 [1515.795414935  249.919641996 2273.711137191]
 [1521.059555003  249.906418779 2231.610910658]
 [1526.32350044   249.89588048  2189.509934555]
 [1531.587255813  249.887979659 2147.408176762]
 [1536.85082658   249.882656705 2105.305608823]
 [1542.114219223  249.879837708 2063.202207322]
 [1547.377441411  249.879431899 2021.097955633]
 [1552.640502187  249.881328595 1978.992846144]
 [1557.903412199  249.885393489 1936.886883078]
 [1563.166183965  249.891464154 1894.7800861  ]
 [1568.428832213  249.899344546 1852.672494939]
 [1573.691374288  249.90879824  1810.564175334]
 [1578.95383068   249.919540163 1768.455226673]
 [1584.216225669  249.93122691  1726.345791609]
 [1589.478588025  249.943448481 1684.236066478]
 [1594.740950106  249.955747463 1642.126297629]
 [1600.           250.          1600.         ]]","[[0.3382846324715224], 0.3382846324715224]"
300,"[[1500.           250.          2400.         ]
 [1505.268225748  249.931425671 2357.916855123]
 [1510.533456892  249.903383429 2315.821237182]
 [1515.798385721  249.879466418 2273.724601484]
 [1521.063016913  249.859632312 2231.626893419]
 [1526.327356157  249.843825496 2189.52806095 ]
 [1531.591410302  249.831974794 2147.428055897]
 [1536.855187534  249.823990779 2105.326835575]
 [1542.118697575  249.819762575 2063.224364863]
 [1547.381951928  249.819154026 2021.120618829]
 [1552.644964159  249.821999098 1979.015586061]
 [1557.907750235  249.828096334 1936.909272901]
 [1563.170328935  249.837202095 1894.801708858]
 [1568.432722347  249.84902232  1852.692953536]
 [1573.694956493  249.863202379 1810.583105553]
 [1578.957062103  249.879314676 1768.472313999]
 [1584.219075601  249.896844121 1726.360792864]
 [1589.481040139  249.915175729 1684.248836653]
 [1594.743004257  249.933623407 1642.136814891]
 [1600.           250.          1600.         ]]","[[0.33829493722755893], 0.33829493722755893]"
400,"[[1500.           250.          2400.         ]
 [1505.269915141  249.908569934 2357.924228584]
 [1510.535837422  249.871181412 2315.83182603 ]
 [1515.801356616  249.839293122 2273.738066417]
 [1521.066478957  249.812848608 2231.642876924]
 [1526.331212031  249.791773696 2189.546188161]
 [1531.595564969  249.775973465 2147.447935885]
 [1536.859548684  249.765328667 2105.348063185]
 [1542.12317614   249.759691452 2063.246523236]
 [1547.386462671  249.758880269 2021.143282803]
 [1552.649426365  249.762673739 1979.03832668 ]
 [1557.912088508  249.770803245 1936.931663334]
 [1563.17447414   249.782943944 1894.823332123]
 [1568.436612711  249.798703759 1852.713412533]
 [1573.698538914  249.817609863 1810.602036068]
 [1578.960293722  249.839092145 1768.489401528]
 [1584.221925701  249.862463836 1726.375794242]
 [1589.48349239   249.886904982 1684.261606891]
 [1594.745058509  249.911500825 1642.14733217 ]
 [1600.           250.          1600.         ]]","[[0.3383052408408011], 0.3383052408408011]"
500,"[[1500.           250.          2400.         ]
 [1505.271604589  249.885715381 2357.931602395]
 [1510.538218034  249.838981147 2315.842415385]
 [1515.804327617  249.799122108 2273.751531989]
 [1521.069941133  249.766067666 2231.658861172]
 [1526.33506806   249.739725078 2189.564316185]
 [1531.599719814  249.719975673 2147.467816726]
 [1536.863910032  249.706670367 2105.369291652]
 [1542.127654918  249.699624336 2063.268682441]
 [1547.39097364   249.698610629 2021.165947556]
 [1552.653888805  249.703352515 1979.061068001]
 [1557.91642702   249.713514223 1936.954054376]
 [1563.178619582  249.728689702 1894.844955894]
 [1568.440503304  249.748388864 1852.73387193 ]
 [1573.70212155   249.772020693 1810.620966879]
 [1578.963525536  249.798872568 1768.50648926 ]
 [1584.224775972  249.828086055 1726.390795744]
 [1589.485944779  249.858636241 1684.274377191]
 [1594.747112861  249.889379718 1642.157849466]
 [1600.           250.          1600.         ]]","[[0.3383155433113735], 0.3383155433113735]"
600,"[[1500.           250.          2400.         ]
 [1505.273294092  249.862862015 2357.938976556]
 [1510.540598728  249.806782634 2315.853005247]
 [1515.807298727  249.758953375 2273.764998202]
 [1521.073403441  249.719289486 2231.674846162]
 [1526.338924246  249.687679644 2189.582445025]
 [1531.603874836  249.663981416 2147.487698418]
 [1536.868271576  249.648015881 2105.390520977]
 [1542.132133909  249.639561228 2063.290842477]
 [1547.395484835  249.638345106 2021.188613086]
 [1552.658351478  249.644035427 1979.083810024]
 [1557.92076577   249.656229266 1936.976446027]
 [1563.182765261  249.674439366 1894.86658017 ]
 [1568.444394126  249.698077634 1852.754331726]
 [1573.705704401  249.726434867 1810.639897987]
 [1578.966757547  249.758655945 1768.523577194]
 [1584.227626412  249.793710777 1726.405797369]
 [1589.488397304  249.830369504 1684.287147553]
 [1594.749167315  249.867260086 1642.168366779]
 [1600.           250.          1600.         ]]","[[0.33832584463940263], 0.33832584463940263]"
700,"[[1500.           250.          2400.         ]
 [1505.274983649  249.840009833 2357.946351067]
 [1510.542979502  249.774585873 2315.863595616]
 [1515.810269944  249.718786923 2273.778465053]
 [1521.076865882  249.672514067 2231.690831896]
 [1526.342780587  249.635637392 2189.600574678]
 [1531.608030035  249.607990694 2147.507580963]
 [1536.872633317  249.589365206 2105.411751157]
 [1542.136613114  249.579502127 2063.313003343]
 [1547.399996255  249.578083698 2021.211279394]
 [1552.662814387  249.584722474 1979.106552748]
 [1557.925104757  249.598948375 1936.998838286]
 [1563.186911175  249.620192938 1894.888204952]
 [1568.448285177  249.647770068 1852.77479192 ]
 [1573.709287468  249.680852386 1810.65882939 ]
 [1578.969989753  249.718442276 1768.540665331]
 [1584.230477021  249.759338002 1726.420799117]
 [1589.490849968  249.802104772 1684.299917977]
 [1594.751221869  249.845141929 1642.178884108]
 [1600.           250.          1600.         ]]","[[0.3383361448250144], 0.3383361448250144]"
800,"[[1500.           250.          2400.         ]
 [1505.276673261  249.817158837 2357.953725927]
 [1510.545360359  249.742390865 2315.874186491]
 [1515.813241268  249.678622753 2273.791932544]
 [1521.080328456  249.625741409 2231.706818372]
 [1526.346637085  249.583598321 2189.618705144]
 [1531.612185413  249.552003507 2147.527464358]
 [1536.876995255  249.530718343 2105.432982194]
 [1542.141092531  249.519447033 2063.335165039]
 [1547.404507901  249.517826405 2021.233946478]
 [1552.667277529  249.525413656 1979.129296172]
 [1557.929443982  249.541671548 1937.021231153]
 [1563.191057327  249.565950416 1894.909830239]
 [1568.452176457  249.597466168 1852.795252513]
 [1573.712870751  249.635273248 1810.677761089]
 [1578.973222155  249.678231561 1768.557753669]
 [1584.233327799  249.724967731 1726.435800988]
 [1589.493302768  249.773842044 1684.312688462]
 [1594.753276523  249.823025246 1642.189401454]
 [1600.           250.          1600.         ]]","[[0.33834644386833396], 0.33834644386833396]"
900,"[[1500.           250.          2400.         ]
 [1505.278362927  249.794309026 2357.961101137]
 [1510.547741296  249.710197608 2315.884777873]
 [1515.8162127    249.638460863 2273.805400673]
 [1521.083791162  249.578971512 2231.722805589]
 [1526.350493739  249.531562432 2189.636836424]
 [1531.616340968  249.496019854 2147.547348604]
 [1536.88135739   249.472075291 2105.454214087]
 [1542.145572161  249.459395945 2063.357327565]
 [1547.409019772  249.457573227 2021.256614338]
 [1552.671740905  249.466108972 1979.152040297]
 [1557.933783445  249.484398785 1937.043624628]
 [1563.195203714  249.511711801 1894.931456031]
 [1568.456067966  249.547165931 1852.815713504]
 [1573.716454249  249.589697454 1810.696693082]
 [1578.976454752  249.638023798 1768.574842208]
 [1584.236178748  249.690599962 1726.450802982]
 [1589.495755706  249.745581321 1684.325459008]
 [1594.755331278  249.800910039 1642.199918817]
 [1600.           250.          1600.         ]]","[[0.3383567417694881], 0.3383567417694881]"
