Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1492.100586822  250.010578054 2363.17288125 ]
 [1484.204855974  250.016375104 2326.33641801 ]
 [1476.309830216  250.02230659  2289.4988294  ]
 [1468.41537917   250.028225493 2252.660194609]
 [1460.521382256  250.033989581 2215.820590967]
 [1452.627728296  250.039461316 2178.980094008]
 [1444.734315141  250.044507788 2142.138777524]
 [1436.841049316  250.04900069  2105.296713619]
 [1428.9478457    250.052816344 2068.453972776]
 [1421.054627234  250.055835815 2031.610623918]
 [1413.161324678  250.057945163 1994.766734483]
 [1405.267876446  250.059035954 1957.92237051 ]
 [1397.374228559  250.059006239 1921.077596757]
 [1389.480334851  250.057762514 1884.232476858]
 [1381.586157715  250.055223908 1847.387073593]
 [1373.691670273  250.051332284 1810.541449385]
 [1365.796863099  250.046081487 1773.695667439]
 [1357.901771417  250.039633021 1736.849795242]
 [1350.           250.          1700.         ]]","[[0.33927976572648905], 0.33927976572648905]"
2000,"[[1500.           250.          2400.         ]
 [1492.095912246  250.021167359 2363.187868658]
 [1484.199188226  250.032766821 2326.357047865]
 [1476.303874324  250.044634777 2289.5239763  ]
 [1468.409709765  250.056477093 2252.688812326]
 [1460.516453374  250.068009213 2215.851710599]
 [1452.623882785  250.078955983 2179.012822181]
 [1444.731793685  250.089051518 2142.172294646]
 [1436.839999119  250.09803915  2105.330272204]
 [1428.948328835  250.105671479 2068.486895819]
 [1421.056628713  250.111710604 2031.642303337]
 [1413.164760273  250.11592863  1994.796629636]
 [1405.272600342  250.118108687 1957.950006799]
 [1397.380040968  250.118046887 1921.102564343]
 [1389.486989825  250.115556248 1884.254429548]
 [1381.593371711  250.110475077 1847.405727978]
 [1373.699132881  250.102687167 1810.556584485]
 [1365.804254503  250.092180304 1773.707125493]
 [1357.90880705   250.079277665 1736.857485982]
 [1350.           250.          1700.         ]]","[[0.339287587787259], 0.339287587787259]"
3000,"[[1500.           250.          2400.         ]
 [1492.09123943   250.031767921 2363.202856961]
 [1484.193523075  250.04917516  2326.377679041]
 [1476.2979218    250.066984577 2289.549124909]
 [1468.404044419  250.084754818 2252.717432099]
 [1460.511529147  250.102058916 2215.882832582]
 [1452.620042415  250.118484024 2179.045552938]
 [1444.729277739  250.133631215 2142.205814525]
 [1436.838954671  250.147115404 2105.363833652]
 [1428.948817827  250.158565429 2068.519821763]
 [1421.058636018  250.167624392 2031.673985627]
 [1413.168201522  250.173950427 1994.826527565]
 [1405.277329583  250.177218221 1957.977645708]
 [1397.38585828   250.177121964 1921.12753434 ]
 [1389.493649134  250.173381222 1884.276384386]
 [1381.600589357  250.165753524 1847.424384206]
 [1373.706598352  250.154064662 1810.571721091]
 [1365.811647896  250.138296462 1773.718584689]
 [1357.915843739  250.118933936 1736.865177484]
 [1350.           250.          1700.         ]]","[[0.33929541460630286], 0.33929541460630286]"
4000,"[[1500.           250.          2400.         ]
 [1492.086568375  250.042379748 2363.217846161]
 [1484.187860519  250.065600133 2326.398311537]
 [1476.291972644  250.089356003 2289.574275229]
 [1468.398383132  250.113058683 2252.746053929]
 [1460.506609575  250.136138709 2215.913956916]
 [1452.616207188  250.15804546  2179.078286282]
 [1444.726767304  250.178246901 2142.239337163]
 [1436.837915976  250.196229476 2105.397397964]
 [1428.949312677  250.211498219 2068.552750607]
 [1421.060649148  250.223577203 2031.705670788]
 [1413.171648426  250.232010576 1994.856428271]
 [1405.28206417   250.23636458  1958.005287238]
 [1397.391680495  250.236231491 1921.152506746]
 [1389.500312777  250.231237454 1884.298341373]
 [1381.607810652  250.221059264 1847.44304228 ]
 [1373.714066684  250.205464782 1810.586859203]
 [1365.819043278  250.18442997  1773.730045026]
 [1357.922881485  250.158601841 1736.872869748]
 [1350.           250.          1700.         ]]","[[0.339303246186855], 0.339303246186855]"
5000,"[[1500.           250.          2400.         ]
 [1492.081899081  250.053002847 2363.232836256]
 [1484.182200561  250.08204175  2326.418945353]
 [1476.286026856  250.111749068 2289.59942726 ]
 [1468.392725905  250.141388707 2252.774677817]
 [1460.501694659  250.170248612 2215.945083601]
 [1452.612377104  250.197640311 2179.111022213]
 [1444.724262381  250.222898598 2142.272862559]
 [1436.836883033  250.245381391 2105.430965139]
 [1428.949813386  250.264469872 2068.585682353]
 [1421.062668105  250.279569063 2031.737358822]
 [1413.175100985  250.290109102 1994.886331755]
 [1405.286804104  250.295547787 1958.032931392]
 [1397.397507614  250.295375491 1921.177481563]
 [1389.506980755  250.289124963 1884.320300509]
 [1381.615035596  250.276392315 1847.461702199]
 [1373.721537878  250.25688754  1810.601998822]
 [1365.826440648  250.230580839 1773.741506504]
 [1357.929920288  250.198281387 1736.880562773]
 [1350.           250.          1700.         ]]","[[0.3393110825321551], 0.3393110825321551]"
6000,"[[1500.           250.          2400.         ]
 [1492.07723155   250.063637226 2363.247827248]
 [1484.176543201  250.098500022 2326.439580491]
 [1476.280084439  250.134163787 2289.624581003]
 [1468.387072739  250.169744905 2252.803303763]
 [1460.496784401  250.204388643 2215.976212639]
 [1452.608552166  250.237268601 2179.143760732]
 [1444.721762972  250.267586331 2142.306390715]
 [1436.835855844  250.294571171 2105.46453518 ]
 [1428.950319955  250.317480415 2068.618617002]
 [1421.064692891  250.335599995 2031.769049728]
 [1413.178559201  250.348246029 1994.916238018]
 [1405.291549385  250.354767864 1958.060578168]
 [1397.403339638  250.354553982 1921.202458791]
 [1389.513653068  250.347043768 1884.342261795]
 [1381.622264191  250.331752693 1847.480363963]
 [1373.729011933  250.308332949 1810.617139948]
 [1365.833840008  250.276749077 1773.752969126]
 [1357.936960147  250.23797258  1736.888256561]
 [1350.           250.          1700.         ]]","[[0.3393189236454437], 0.3393189236454437]"
7000,"[[1500.           250.          2400.         ]
 [1492.072565781  250.07428289  2363.262819137]
 [1484.170888439  250.114974959 2326.460216951]
 [1476.274145392  250.156600174 2289.649736459]
 [1468.381423636  250.198127295 2252.831931768]
 [1460.4918788    250.238558821 2216.00734403 ]
 [1452.604732374  250.276930349 2179.17650184 ]
 [1444.719269077  250.312310121 2142.339921632]
 [1436.834834409  250.343798842 2105.498108087]
 [1428.950832384  250.370529871 2068.651554554]
 [1421.066723505  250.391670025 2031.800743509]
 [1413.182023074  250.406421381 1994.946147061]
 [1405.296300014  250.414024833 1958.088227569]
 [1397.409176566  250.413766988 1921.227438432]
 [1389.520329716  250.404993888 1884.364225232]
 [1381.629496435  250.387140412 1847.499027574]
 [1373.736488851  250.359801022 1810.632282581]
 [1365.841241356  250.322934696 1773.76443289 ]
 [1357.944001062  250.277675426 1736.895951112]
 [1350.           250.          1700.         ]]","[[0.3393267695299659], 0.3393267695299659]"
8000,"[[1500.           250.          2400.         ]
 [1492.067901774  250.084939849 2363.277811923]
 [1484.165236276  250.131466573 2326.480854733]
 [1476.268209717  250.179058242 2289.674893627]
 [1468.375778596  250.226535893 2252.860561833]
 [1460.48697786   250.272759167 2216.038477776]
 [1452.600917728  250.316625577 2179.209245538]
 [1444.716780697  250.357069992 2142.373455311]
 [1436.833818731  250.393064427 2105.531683861]
 [1428.951350676  250.423618265 2068.684495011]
 [1421.068759948  250.447779176 2031.832440165]
 [1413.185492605  250.464635181 1994.976058884]
 [1405.301055991  250.473318719 1958.115879594]
 [1397.415018399  250.473014528 1921.252420487]
 [1389.527010701  250.462975342 1884.38619082 ]
 [1381.63673233   250.442555491 1847.517693032]
 [1373.74396863   250.411291774 1810.647426722]
 [1365.848644692  250.369137704 1773.775897797]
 [1357.951043033  250.317389932 1736.903646425]
 [1350.           250.          1700.         ]]","[[0.3393346201889681], 0.3393346201889681]"
9000,"[[1500.           250.          2400.         ]
 [1492.063239532  250.095608108 2363.292805606]
 [1484.159586714  250.147974874 2326.501493837]
 [1476.262277415  250.201538005 2289.700052509]
 [1468.370137621  250.254970716 2252.889193958]
 [1460.48208158   250.3069897   2216.069613876]
 [1452.597108232  250.356354307 2179.241991826]
 [1444.714297835  250.401865968 2142.406991752]
 [1436.83280881   250.442367951 2105.565262502]
 [1428.95187483   250.476745622 2068.717438374]
 [1421.070802222  250.503927474 2031.864139696]
 [1413.188967795  250.522887454 1995.005973488]
 [1405.305817317  250.532649543 1958.143534245]
 [1397.420865139  250.532296624 1921.277404954]
 [1389.533696021  250.520988149 1884.408158561]
 [1381.643971875  250.497997945 1847.536360338]
 [1373.751451272  250.462805216 1810.662572371]
 [1365.856050017  250.415358111 1773.787363847]
 [1357.95808606   250.357116103 1736.911342501]
 [1350.           250.          1700.         ]]","[[0.33934247562570075], 0.33934247562570075]"
10000,"[[1500.           250.          2400.         ]
 [1492.058579053  250.106287676 2363.307800187]
 [1484.153939752  250.164499872 2326.522134265]
 [1476.256348486  250.224039478 2289.725213105]
 [1468.364500711  250.283431782 2252.917828144]
 [1460.477189962  250.341250439 2216.100752332]
 [1452.593303884  250.39611656  2179.274740706]
 [1444.71182049   250.44669807  2142.440530957]
 [1436.831804646  250.491709437 2105.598844013]
 [1428.952404848  250.529911966 2068.750384643]
 [1421.072850328  250.560114943 2031.895842104]
 [1413.192448644  250.581178224 1995.035890875]
 [1405.310583992  250.592017328 1958.171191522]
 [1397.426716784  250.591613297 1921.302391837]
 [1389.540385678  250.579032327 1884.430128454]
 [1381.651215071  250.55346779  1847.555029491]
 [1373.758936775  250.514341362 1810.677719529]
 [1365.86345733   250.461595928 1773.798831041]
 [1357.965130142  250.396853946 1736.91903934 ]
 [1350.           250.          1700.         ]]","[[0.33935033584341695], 0.33935033584341695]"
11000,"[[1500.           250.          2400.         ]
 [1492.053920339  250.11697856  2363.322795666]
 [1484.148295392  250.181041579 2326.542776016]
 [1476.250422932  250.246562674 2289.750375415]
 [1468.358867868  250.311919106 2252.946464391]
 [1460.472303007  250.375541403 2216.131893144]
 [1452.589504688  250.435912358 2179.307492178]
 [1444.709348664  250.491566322 2142.474072925]
 [1436.830806242  250.541088911 2105.632428393]
 [1428.952940731  250.583117322 2068.783333819]
 [1421.074904266  250.616341607 2031.92754739 ]
 [1413.195935153  250.639507514 1995.065811045]
 [1405.315356018  250.651422098 1958.198851427]
 [1397.432573336  250.650964569 1921.327381134]
 [1389.547079672  250.637107897 1884.4521005  ]
 [1381.658461918  250.608965042 1847.573700493]
 [1373.766425141  250.565900225 1810.692868196]
 [1365.870866631  250.507851164 1773.810299378]
 [1357.972175279  250.436603468 1736.926736942]
 [1350.           250.          1700.         ]]","[[0.3393582008453702], 0.3393582008453702]"
12000,"[[1500.           250.          2400.         ]
 [1492.04926339   250.127680766 2363.337792043]
 [1484.142653634  250.197600005 2326.563419091]
 [1476.244500753  250.269107608 2289.775539441]
 [1468.353239092  250.340432705 2252.975102701]
 [1460.467420715  250.409862611 2216.163036314]
 [1452.585710643  250.475741722 2179.340246242]
 [1444.706882358  250.536470748 2142.507617659]
 [1436.829813598  250.590506395 2105.666015643]
 [1428.953482479  250.636361715 2068.816285903]
 [1421.076964036  250.672607492 2031.959255555]
 [1413.199427323  250.69787535  1995.095733998]
 [1405.320133394  250.710863875 1958.22651396 ]
 [1397.438434795  250.71035046  1921.352372848]
 [1389.553778002  250.695214875 1884.474074701]
 [1381.665712415  250.664489719 1847.592373344]
 [1373.773916368  250.617481819 1810.708018372]
 [1365.87827792   250.554123829 1773.821768861]
 [1357.979221471  250.476364674 1736.934435308]
 [1350.           250.          1700.         ]]","[[0.33936607063482155], 0.33936607063482155]"
13000,"[[1500.           250.          2400.         ]
 [1492.044608206  250.138394302 2363.352789319]
 [1484.137014479  250.214175161 2326.58406349 ]
 [1476.23858195   250.291674292 2289.800705182]
 [1468.347614385  250.368972598 2253.003743074]
 [1460.462543089  250.444214084 2216.194181841]
 [1452.581921751  250.515604674 2179.373002901]
 [1444.704421574  250.58141137  2142.541165159]
 [1436.828826715  250.639961915 2105.699605765]
 [1428.954030095  250.68964517  2068.849240896]
 [1421.079029641  250.728912622 2031.990966599]
 [1413.202925155  250.756281754 1995.125659737]
 [1405.324916122  250.770342682 1958.254179121]
 [1397.444301161  250.769770992 1921.377366978]
 [1389.56048067   250.753353283 1884.496051055]
 [1381.672966563  250.720041836 1847.611048045]
 [1373.781410458  250.669086157 1810.723170059]
 [1365.885691197  250.600413933 1773.833239487]
 [1357.986268718  250.516137571 1736.942134438]
 [1350.           250.          1700.         ]]","[[0.3393739452150308], 0.3393739452150308]"
14000,"[[1500.           250.          2400.         ]
 [1492.039954788  250.149119176 2363.367787494]
 [1484.131377928  250.230767058 2326.604709214]
 [1476.232666525  250.314262742 2289.82587264 ]
 [1468.341993747  250.3975388   2253.032385511]
 [1460.457670129  250.478595841 2216.225329727]
 [1452.578138014  250.555501234 2179.405762154]
 [1444.701966311  250.626388211 2142.574715426]
 [1436.827845595  250.689455494 2105.73319876 ]
 [1428.954583578  250.74296771  2068.8821988  ]
 [1421.081101081  250.785257022 2032.022680523]
 [1413.206428649  250.814726751 1995.155588261]
 [1405.329704201  250.829858543 1958.281846912]
 [1397.450172435  250.829226186 1921.402363526]
 [1389.567187676  250.811523138 1884.518029565]
 [1381.680224363  250.775621409 1847.629724596]
 [1373.788907409  250.720713252 1810.738323256]
 [1365.893106462  250.646721486 1773.844711259]
 [1357.99331702   250.555922166 1736.949834331]
 [1350.           250.          1700.         ]]","[[0.33938182458926236], 0.33938182458926236]"
15000,"[[1500.           250.          2400.         ]
 [1492.035303137  250.159855394 2363.382786567]
 [1484.125743981  250.247375706 2326.625356263]
 [1476.226754477  250.336872971 2289.851041815]
 [1468.336377181  250.426131328 2253.061030012]
 [1460.452801837  250.5130079   2216.256479973]
 [1452.574359431  250.595431426 2179.438524003]
 [1444.699516573  250.671401295 2142.608268461]
 [1436.826870238  250.738987156 2105.766794628]
 [1428.95514293   250.796329362 2068.915159614]
 [1421.083178356  250.841640716 2032.054397329]
 [1413.209937806  250.873210366 1995.185519571]
 [1405.334497633  250.889411479 1958.309517334]
 [1397.456048618  250.888716062 1921.427362492]
 [1389.573899019  250.869724459 1884.540010231]
 [1381.687485813  250.831228455 1847.648402998]
 [1373.796407223  250.772363117 1810.753477965]
 [1365.900523715  250.693046498 1773.856184176]
 [1358.000366375  250.595718464 1736.957534989]
 [1350.           250.          1700.         ]]","[[0.33938970876078284], 0.33938970876078284]"
16000,"[[1500.           250.          2400.         ]
 [1492.030653253  250.170602964 2363.397786541]
 [1484.120112639  250.264001117 2326.646004638]
 [1476.220845809  250.359504994 2289.876212706]
 [1468.330764685  250.454750199 2253.089676578]
 [1460.447938213  250.547450282 2216.287632578]
 [1452.570586005  250.63539527  2179.471288448]
 [1444.697072358  250.716450645 2142.641824264]
 [1436.825900645  250.788556927 2105.80039337 ]
 [1428.955708152  250.84973015  2068.94812334 ]
 [1421.085261468  250.89806373  2032.086117016]
 [1413.213452627  250.931732622 1995.215453669]
 [1405.339296419  250.949001515 1958.337190387]
 [1397.461929709  250.948240644 1921.452363877]
 [1389.5806147    250.927957266 1884.561993054]
 [1381.694750915  250.886862991 1847.667083251]
 [1373.803909898  250.824035766 1810.768634184]
 [1365.907942955  250.739388978 1773.867658239]
 [1358.007416784  250.635526472 1736.965236412]
 [1350.           250.          1700.         ]]","[[0.33939759773286277], 0.33939759773286277]"
17000,"[[1500.           250.          2400.         ]
 [1492.026005136  250.181361893 2363.412787413]
 [1484.114483903  250.2806433   2326.666654339]
 [1476.21494052   250.382158823 2289.901385316]
 [1468.325156263  250.483395431 2253.11832521 ]
 [1460.443079258  250.581923006 2216.318787545]
 [1452.566817737  250.675392788 2179.50405549 ]
 [1444.69463367   250.761536284 2142.675382837]
 [1436.824936818  250.83816483  2105.833994987]
 [1428.956279244  250.903170099 2068.981089979]
 [1421.087350417  250.954526088 2032.117839587]
 [1413.216973113  250.990293543 1995.245390555]
 [1405.344100558  251.008628672 1958.364866072]
 [1397.46781571   251.00779995  1921.477367681]
 [1389.58733472   250.986221578 1884.583978033]
 [1381.702019669  250.942525032 1847.685765356]
 [1373.811415436  250.875731211 1810.783791915]
 [1365.915364183  250.785748937 1773.879133448]
 [1358.014468247  250.675346196 1736.972938599]
 [1350.           250.          1700.         ]]","[[0.33940549150877475], 0.33940549150877475]"
18000,"[[1500.           250.          2400.         ]
 [1492.021358787  250.192132189 2363.427789186]
 [1484.108857773  250.297302267 2326.687305366]
 [1476.209038612  250.404834474 2289.926559645]
 [1468.319551914  250.51206704  2253.146975908]
 [1460.438224974  250.616426092 2216.349944873]
 [1452.563054627  250.715424001 2179.536825131]
 [1444.692200508  250.806658235 2142.70894418 ]
 [1436.823978757  250.887810889 2105.86759948 ]
 [1428.956856208  250.956649232 2069.014059532]
 [1421.089445205  251.011027814 2032.149565042]
 [1413.220499264  251.048893155 1995.275330231]
 [1405.348910051  251.068292975 1958.39254439 ]
 [1397.47370662   251.067394004 1921.502373906]
 [1389.594059079  251.044517414 1884.605965171]
 [1381.709292075  250.998214595 1847.704449313]
 [1373.818923835  250.927449467 1810.798951159]
 [1365.922787398  250.832126384 1773.890609802]
 [1358.021520764  250.715177644 1736.980641551]
 [1350.           250.          1700.         ]]","[[0.33941339009179333], 0.33941339009179333]"
19000,"[[1500.           250.          2400.         ]
 [1492.016714207  250.202913859 2363.44279186 ]
 [1484.103234251  250.313978029 2326.70795772 ]
 [1476.203140086  250.427531961 2289.951735692]
 [1468.31395164   250.540765043 2253.175628674]
 [1460.433375362  250.650959558 2216.381104564]
 [1452.559296676  250.755488931 2179.56959737 ]
 [1444.689772874  250.851816521 2142.742508295]
 [1436.823026464  250.937495129 2105.901206851]
 [1428.957439045  251.010167577 2069.047031999]
 [1421.091545831  251.067568935 2032.181293381]
 [1413.22403108   251.10753148  1995.305272696]
 [1405.353724899  251.127994445 1958.420225341]
 [1397.479602441  251.127022826 1921.527382552]
 [1389.600787777  251.102844792 1884.627954467]
 [1381.716568132  251.053931696 1847.723135124]
 [1373.826435097  250.979190546 1810.814111915]
 [1365.9302126    250.87852133  1773.902087304]
 [1358.028574334  250.75502082  1736.988345268]
 [1350.           250.          1700.         ]]","[[0.33942129348519723], 0.33942129348519723]"
