Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1527.569191225  282.456334621 2357.916152064]
 [1541.180744421  296.974473196 2318.887462363]
 [1553.125320607  310.102592227 2280.157293438]
 [1563.532734553  321.703790156 2241.72938265 ]
 [1572.524833677  331.658487423 2203.605211153]
 [1580.216475795  339.861810376 2165.784498884]
 [1586.71636496   346.221117083 2128.26569943 ]
 [1592.127775971  350.653634768 2091.046510808]
 [1596.549188046  353.084179592 2054.124423845]
 [1600.074841601  353.442934183 2017.497337855]
 [1602.795229285  351.663274432 1981.164283478]
 [1604.797535121  347.679684003 1945.126303654]
 [1606.166048185  341.425923779 1909.387549614]
 [1606.982612739  332.833983646 1873.956627972]
 [1607.327275696  321.835432664 1838.84810593 ]
 [1607.279600987  308.370557735 1804.083498718]
 [1606.922296211  292.426967726 1769.688196944]
 [1606.355008108  274.230578209 1735.66156337 ]
 [1600.           250.          1700.         ]]","[[0.3435182265179213, 0.3280699660797349, 0.3512799131260292], 0.3409560352412284]"
2000,"[[1500.           250.          2400.         ]
 [1546.450056266  314.61934929  2355.318230535]
 [1566.823660553  343.258507377 2315.405605321]
 [1584.020351965  368.826435755 2276.055371307]
 [1598.317126568  391.049937738 2237.257207451]
 [1609.966325107  409.722711315 2198.994614906]
 [1619.201452553  424.692131161 2161.246465812]
 [1626.242021879  435.84730825  2123.98837459 ]
 [1631.297524538  443.108263724 2087.193937074]
 [1634.570537196  446.416036475 2050.835911483]
 [1636.258920277  445.723518254 2014.887459745]
 [1636.557038587  440.986796931 1979.323631112]
 [1635.655929384  432.156827286 1944.123355354]
 [1633.742354862  419.171437224 1909.27231833 ]
 [1630.996711196  401.9482999   1874.767194846]
 [1627.58986591   380.38150637  1840.621695812]
 [1623.679330787  354.351507758 1806.874196877]
 [1619.406557259  323.789371342 1773.59227641 ]
 [1614.90478266   289.031626291 1740.836833423]
 [1600.           250.          1700.         ]]","[[0.3443420116766758, 0.3187093710120021, 0.362871445635593], 0.34197427610809034]"
3000,"[[1500.           250.          2400.         ]
 [1565.793829733  343.575882173 2354.214041581]
 [1593.232662065  384.541712271 2314.148754041]
 [1616.042908303  420.566950589 2274.884297779]
 [1634.617522176  451.287305128 2236.386827443]
 [1649.299259131  476.48370808  2198.613333389]
 [1660.398842622  496.047127446 2161.514362501]
 [1668.210070746  509.947797212 2125.035954157]
 [1673.021957518  518.208464245 2089.120904274]
 [1675.127752937  520.88115309  2053.709556007]
 [1674.830608308  518.026799838 2018.740442119]
 [1672.445673405  509.69696007  1984.151281184]
 [1668.298468558  495.916724921 1949.88107286 ]
 [1662.719422835  476.668128505 1915.874363598]
 [1656.034485578  451.874102861 1882.089165034]
 [1648.551715338  421.385782368 1848.510407199]
 [1640.543857128  384.986055842 1815.170582588]
 [1632.227870229  342.467026238 1782.174582783]
 [1623.749569427  294.12247127  1749.684830707]
 [1600.           250.          1700.         ]]","[[0.34481547807751695, 0.3117871711867459, 0.37223974976900887], 0.3429474663444239]"
4000,"[[1500.           250.          2400.         ]
 [1588.135254551  370.039471788 2353.310529575]
 [1624.159113476  421.884312151 2313.186921375]
 [1654.074338829  466.730265471 2274.095164449]
 [1678.323197291  504.178563458 2235.979466294]
 [1697.267521135  534.08087311  2198.774995862]
 [1711.229325978  556.467634032 2162.41109518 ]
 [1720.523945726  571.486960932 2126.812451609]
 [1725.48564854   579.353507343 2091.898599398]
 [1726.485330199  580.306349551 2057.582285487]
 [1723.939970835  574.57444818  2023.767453351]
 [1718.31380823   562.347742735 1990.347901264]
 [1710.111415117  543.751577278 1957.208103448]
 [1699.862940341  518.822146185 1924.228303671]
 [1688.101629943  487.481489627 1891.296864361]
 [1675.33338789   449.513955285 1858.333972598]
 [1661.997661306  404.558870261 1825.331633773]
 [1648.419010214  352.191869176 1792.41130227 ]
 [1634.755874172  292.537481794 1759.855175191]
 [1600.           250.          1700.         ]]","[[0.345708144612293, 0.3070582678910667, 0.3801145683845983], 0.344293660295986]"
5000,"[[1500.           250.          2400.         ]
 [1614.847545133  395.546172504 2351.526480016]
 [1661.620137292  457.552519085 2310.909344994]
 [1700.705002561  510.275071509 2271.568042343]
 [1732.503675359  553.34196841  2233.438259019]
 [1757.310036907  586.763732682 2196.451442237]
 [1775.38477955   610.806692201 2160.536423311]
 [1787.014071447  625.887278794 2125.617022572]
 [1792.552332504  632.486792913 2091.606782167]
 [1792.448735174  631.085244531 2058.4021362  ]
 [1787.257703951  622.111492007 2025.875500167]
 [1777.634514753  605.905575399 1993.870060847]
 [1764.317546004  582.688226515 1962.198600113]
 [1748.098570486  552.53231662  1930.649622945]
 [1729.781715753  515.331998505 1899.005534263]
 [1710.130487967  470.769431207 1867.079762498]
 [1689.800700228  418.29454768  1834.782250975]
 [1669.256011071  357.204018414 1802.22152104 ]
 [1648.671827957  287.366029791 1769.804588047]
 [1600.           250.          1700.         ]]","[[0.3472817009044686, 0.30376540140862457, 0.38735681252422033], 0.34613463827910446]"
6000,"[[1500.           250.          2400.         ]
 [1646.763542727  421.431085031 2347.842434607]
 [1706.825656215  493.503971244 2305.798457698]
 [1757.458074081  553.738576316 2265.30957653 ]
 [1798.914615552  601.859831396 2226.330282466]
 [1831.327156755  638.134325745 2188.821889834]
 [1854.825443174  663.165279656 2152.748267142]
 [1869.627311105  677.724364766 2118.064913218]
 [1876.099497085  682.621238126 2084.704412387]
 [1874.789319919  678.609138201 2052.561086023]
 [1866.429546256  666.321402232 2021.477310526]
 [1851.920654167  646.230666378 1991.233899894]
 [1832.295192973  618.620712163 1961.547470165]
 [1808.667739201  583.560777871 1932.079017369]
 [1782.17154482   540.873903354 1902.460249862]
 [1753.879986236  490.096291892 1872.347816363]
 [1724.707712845  430.443284158 1841.520511393]
 [1695.283891125  360.881800469 1810.037041164]
 [1665.80404231   280.967969242 1778.425708741]
 [1600.           250.          1700.         ]]","[[0.34958760531657684, 0.30119069475065413, 0.3946458661324341], 0.348474722066555]"
7000,"[[1500.           250.          2400.         ]
 [1684.462397999  448.710808956 2341.032768504]
 [1760.604616757  531.218528259 2296.028345685]
 [1825.349559482  599.025229275 2252.919509932]
 [1878.68338701   652.036315461 2211.725396778]
 [1920.480011475  690.886018465 2172.492016895]
 [1950.677005874  716.624019071 2135.274277542]
 [1969.401676833  730.462210005 2100.108137432]
 [1977.047621753  733.586341221 2066.979995076]
 [1974.3032774    727.03138504  2035.798847039]
 [1962.139356219  711.611082246 2006.374727089]
 [1941.766248841  687.885207435 1978.405705292]
 [1914.572299857  656.145174779 1951.476040476]
 [1882.049611829  616.399904276 1925.070085762]
 [1845.707937228  568.348236305 1898.61021045 ]
 [1806.971229714  511.332199653 1871.532634439]
 [1767.046140906  444.287558655 1843.423220083]
 [1726.748078285  365.80663466  1814.242879484]
 [1686.293824895  275.097869793 1784.628752084]
 [1600.           250.          1700.         ]]","[[0.35264641470131497, 0.2986801374289547, 0.40248128673817113], 0.3512692796228136]"
8000,"[[1500.           250.          2400.         ]
 [1728.17583347   478.113623712 2329.358818652]
 [1823.264194294  571.746685763 2279.004625558]
 [1904.701727536  647.476267545 2230.978987225]
 [1972.079052359  705.490718704 2185.438082894]
 [2024.919165553  746.92373185  2142.59977802 ]
 [2062.919398614  773.394542512 2102.698466104]
 [2086.117450683  786.639575456 2065.925894104]
 [2094.978914651  788.250656708 2032.373527474]
 [2090.407844022  779.522195146 2001.987029469]
 [2073.696531106  761.389568205 1974.536995911]
 [2046.440478782  734.425064611 1949.605979518]
 [2010.441461665  698.853941958 1926.591968346]
 [1967.609052571  654.560377578 1904.732292123]
 [1919.857198908  601.064935305 1883.158082433]
 [1868.982194519  537.468289933 1860.997794023]
 [1816.501511411  462.3816275   1837.560296301]
 [1763.429034429  373.977117007 1812.64203726 ]
 [1710.000016892  271.088068727 1786.963740169]
 [1600.           250.          1700.         ]]","[[0.3565282292828129, 0.29552811643970495, 0.41120211753468777], 0.3544194877524019]"
9000,"[[1500.           250.          2400.         ]
 [1777.142694972  509.736589713 2310.264636105]
 [1893.627633409  615.20015801  2250.906791428]
 [1993.877301206  699.198544091 2194.438491784]
 [2076.963043473  762.331825896 2141.262787285]
 [2141.977574809  806.399385759 2091.905807422]
 [2188.353159002  833.744565876 2046.921986912]
 [2216.076063679  846.725123405 2006.778379644]
 [2225.779719882  847.352033838 1971.751444209]
 [2218.71086881   837.115042621 1941.856906765]
 [2196.60424359   816.963139171 1916.815494572]
 [2161.526166338  787.368222933 1896.046618683]
 [2115.73356407   748.39699514  1878.683704492]
 [2061.560045394  699.742552982 1863.614193243]
 [2001.311794145  640.698418982 1849.557824948]
 [1937.142247789  570.079745833 1835.207749494]
 [1870.869481228  486.123370203 1819.474412906]
 [1803.698271081  386.523584655 1801.893391768]
 [1735.866257781  269.70346796  1783.225057979]
 [1600.           250.          1700.         ]]","[[0.3614397398708443, 0.29097485508942633, 0.42081552555549884], 0.3577433735052565]"
10000,"[[1500.           250.          2400.         ]
 [1827.974076083  541.940580001 2280.577048445]
 [1966.600361506  659.105398139 2206.982675912]
 [2086.084389963  750.886484707 2136.994649203]
 [2184.894477046  818.463253689 2071.413850028]
 [2261.663178009  864.535437602 2011.270417326]
 [2315.589985367  892.410292952 1957.644348286]
 [2346.720372929  905.229185561 1911.452786758]
 [2356.03928593   905.445315923 1873.27553585 ]
 [2345.345400192  894.63108119  1843.257191964]
 [2316.983517533  873.565450853 1821.075575186]
 [2273.572773104  842.441811194 1805.945412684]
 [2217.819733698  801.038368248 1796.643246701]
 [2152.416725981  748.775714569 1791.565137917]
 [2079.972168884  684.663761018 1788.841232547]
 [2002.909677017  607.174341042 1786.5367596  ]
 [1923.278379542  514.094880464 1782.983896247]
 [1842.420355612  402.549090345 1777.319278381]
 [1760.5218254    270.484825231 1770.276251872]
 [1600.           250.          1700.         ]]","[[0.3678792946224507, 0.2847394168945181, 0.43047101767728063], 0.36102990973141647]"
11000,"[[1500.           250.          2400.         ]
 [1873.180753111  570.921530161 2238.149960265]
 [2030.994410179  697.783698449 2144.001394786]
 [2166.563177259  795.030904256 2054.314643437]
 [2277.790651197  864.633975285 1970.443422124]
 [2362.963258426  910.524631912 1894.127583542]
 [2421.218875788  937.351695116 1827.183293086]
 [2452.88040075   949.320881196 1771.154727065]
 [2459.525854508  949.388799674 1727.074939814]
 [2443.723521935  939.054947978 1695.374288961]
 [2408.573566574  918.671224534 1675.847708818]
 [2357.292231549  887.913177739 1667.604907519]
 [2292.977360344  846.098413397 1669.035238745]
 [2218.542816641  792.256122892 1677.866640194]
 [2136.721687942  725.009873553 1691.360699314]
 [2050.027372786  642.372010224 1706.645895702]
 [1960.581378203  541.539482596 1721.204037199]
 [1869.729621907  418.907972546 1733.583333534]
 [1777.476124177  271.839345809 1744.402855129]
 [1600.           250.          1700.         ]]","[[0.3767525975881938, 0.27806814599749813, 0.43826525206017375], 0.3643619985486219]"
12000,"[[1500.           250.          2400.         ]
 [1906.710236767  595.214042256 2176.373992323]
 [2077.854903274  729.137608387 2052.003517424]
 [2223.726345955  829.040459274 1932.981361542]
 [2341.90329021   897.947782764 1821.277826035]
 [2430.647846408  941.411133023 1719.431423066]
 [2489.294026664  965.80479711  1630.099687709]
 [2518.475213487  976.578546362 1555.657277296]
 [2520.172787628  977.089451368 1498.079919652]
 [2497.570347951  968.513922474 1458.948538169]
 [2454.650202427  950.560775759 1439.170264357]
 [2395.566900832  922.264538833 1438.404511685]
 [2324.104367715  882.404396896 1454.659092441]
 [2243.474927425  829.521890376 1484.421700798]
 [2156.399362335  761.708365325 1523.253326371]
 [2065.226202819  676.324693394 1566.561897138]
 [1971.870192386  569.762695425 1610.408391728]
 [1877.421071773  437.488899755 1652.426863013]
 [1781.436832156  276.184927262 1692.976479559]
 [1600.           250.          1700.         ]]","[[0.39224696370109563, 0.27231250930898465, 0.4436656442460751], 0.3694083724187185]"
12635,"[[1500.           250.          2400.         ]
 [2035.994774351  645.607447542 2020.015179148]
 [2269.762872556  801.447333886 1817.81913356 ]
 [2476.672723027  920.643898758 1621.405163192]
 [2654.244855488 1007.349858369 1433.245321605]
 [2800.329771129 1068.807435946 1257.317259133]
 [2912.253236431 1112.920039777 1100.946901683]
 [2984.445203796 1144.482323528  981.452816475]
 [3005.886978609 1161.074434294  923.979142942]
 [2970.959345765 1161.618285427  899.900246537]
 [2885.914167345 1149.997320632  868.08065782 ]
 [2768.607328474 1127.795938942  833.962934687]
 [2635.435886758 1091.843520858  830.867538794]
 [2498.114491086 1035.750838158  880.489649288]
 [2364.572078783  953.137604497  981.864567111]
 [2234.172043219  844.434607726 1107.626348149]
 [2105.219740873  708.992633871 1240.865780517]
 [1976.905727832  543.413474956 1374.713816472]
 [1847.610371195  345.077661827 1507.951040003]
 [1600.           250.          1700.         ]]","[[0.5842996745837399, 0.43003984768940173, 0.47450778287253736], 0.49628243504855973]"
