Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1508.055076047  250.890366345 2363.968726114]
 [1515.971965784  251.330246176 2327.438055008]
 [1523.859061779  251.756489086 2290.849785874]
 [1531.722428423  252.161895912 2254.207607658]
 [1539.56768085   252.539515229 2217.51512559 ]
 [1547.400002551  252.882639951 2180.775863662]
 [1555.22416194   253.184805635 2143.993267036]
 [1563.044527771  253.439791104 2107.170704433]
 [1570.865083218  253.641622492 2070.311470583]
 [1578.689438247  253.784582593 2033.418788846]
 [1586.520839541  253.86322899  1996.495814223]
 [1594.36217656   253.872427654 1959.545637134]
 [1602.215980729  253.80741578  1922.571288767]
 [1610.08441102   253.663924779 1885.575749808]
 [1617.969208993  253.438440834 1848.561967117]
 [1625.871574098  253.128828047 1811.532892185]
 [1633.791782418  252.736122568 1774.491593649]
 [1641.727662176  252.27155004  1737.44173324 ]
 [1650.           250.          1700.         ]]","[[0.3421829416873271], 0.3421829416873271]"
2000,"[[1500.           250.          2400.         ]
 [1508.210712972  251.81899234  2364.782313582]
 [1516.147540771  252.716949592 2328.564374127]
 [1524.024972905  253.586302873 2292.231125259]
 [1531.855185949  254.412300177 2255.789917652]
 [1539.649450418  255.180728813 2219.247940314]
 [1547.418166065  255.877908679 2182.612225555]
 [1555.170894962  256.490689291 2145.889653653]
 [1562.916392278  257.006451786 2109.086957365]
 [1570.6626344    257.413118034 2072.210726442]
 [1578.416843678  257.699170623 2035.267412415]
 [1586.185508382  257.853690696 1998.263334071]
 [1593.974394974  257.866427091 1961.204684441]
 [1601.788546724  257.727924574 1924.097540884]
 [1609.632255102  257.429773494 1886.947881912]
 [1617.508969948  256.965137072 1849.761619973]
 [1625.421049571  256.330010105 1812.544677898]
 [1633.368995804  255.526838475 1775.303213981]
 [1641.348395441  254.578658862 1738.044576322]
 [1650.           250.          1700.         ]]","[[0.342767519323723], 0.342767519323723]"
3000,"[[1500.           250.          2400.         ]
 [1508.361649861  252.787196172 2365.598687419]
 [1516.316206826  254.162056666 2329.694791177]
 [1524.181963607  255.491970733 2293.61775929 ]
 [1531.97725662   256.754266496 2257.378576599]
 [1539.719051211  257.927148095 2220.987994189]
 [1547.422994842  258.989685919 2184.456536834]
 [1555.103466845  259.921813019 2147.7945098  ]
 [1562.773624659  260.704329453 2111.012005184]
 [1570.445446105  261.318917677 2074.118908126]
 [1578.12976667   261.748174626 2037.124903273]
 [1585.836309685  261.975670967 2000.039482198]
 [1593.573705093  261.986057832 1962.871952987]
 [1601.349487778  261.765263062 1925.631454433]
 [1609.17005504   261.300871273 1888.326980327]
 [1617.040531962  260.582924112 1850.967427739]
 [1624.96439576   259.605827115 1813.561710998]
 [1632.942324605  258.37382641  1776.119099365]
 [1640.967595366  256.922377275 1738.650652265]
 [1650.           250.          1700.         ]]","[[0.34336991232483516], 0.34336991232483516]"
4000,"[[1500.           250.          2400.         ]
 [1508.507901989  253.796352193 2366.41787848 ]
 [1516.477991782  255.667596807 2330.829351346]
 [1524.330079861  257.476129987 2295.009745957]
 [1532.088709867  259.190979017 2258.973653419]
 [1539.776580399  260.782430351 2222.735364916]
 [1547.414616526  262.222017322 2186.308881669]
 [1555.022036554  263.482516847 2149.707923704]
 [1562.616414008  264.537957294 2112.945937763]
 [1570.213734362  265.363641582 2076.036104813]
 [1577.828445168  265.936192997 2038.991347722]
 [1585.473496796  266.233637705 2001.824340059]
 [1593.160368065  266.235551246 1964.547517671]
 [1600.899064656  265.923325473 1927.173096353]
 [1608.698062962  265.280682832 1889.713102945]
 [1616.564130714  264.294755876 1852.179438499]
 [1624.501824943  262.958655065 1814.584029304]
 [1632.511951934  261.278835053 1776.93927721 ]
 [1640.585411544  259.303800402 1739.259978238]
 [1650.           250.          1700.         ]]","[[0.34399078262120486], 0.34399078262120486]"
5000,"[[1500.           250.          2400.         ]
 [1508.649499223  254.8478939   2367.239918189]
 [1516.632945463  257.235686821 2331.968100646]
 [1524.469397031  259.541531633 2296.407144298]
 [1532.189651722  261.725759256 2260.575218246]
 [1539.822178557  263.750390736 2224.490131534]
 [1547.393208296  265.579123236 2188.169345621]
 [1554.926817764  267.177328175 2151.629984977]
 [1562.445008111  268.51206406  2114.88884629 ]
 [1569.967776459  269.552108949 2077.962406879]
 [1577.513179372  270.268021815 2040.866833092]
 [1585.097384649  270.632250344 2003.617989926]
 [1592.734704295  270.619319457 1966.231453979]
 [1600.437593455  270.206171714 1928.722533926]
 [1608.216580965  269.372819638 1891.10630776 ]
 [1616.080045249  268.103710869 1853.3977002  ]
 [1624.033585203  266.390969851 1815.611670293]
 [1632.078088447  264.243686669 1777.763774406]
 [1640.202012455  261.72407     1739.872570746]
 [1650.           250.          1700.         ]]","[[0.34463082361508846], 0.34463082361508846]"
6000,"[[1500.           250.          2400.         ]
 [1508.786487764  255.943317091 2368.064838524]
 [1516.781142289  258.868535575 2333.111085897]
 [1524.600023328  261.691046413 2297.81001437 ]
 [1532.280229097  264.362073416 2262.183342402]
 [1539.856034699  266.835010694 2226.252374375]
 [1547.359002553  269.065407995 2190.038015591]
 [1554.818085104  271.01097172  2153.560784557]
 [1562.259720085  272.631584421 2116.840823206]
 [1569.707917811  273.88934851  2079.897905817]
 [1577.184338656  274.748665222 2042.75144765 ]
 [1584.708356556  275.176369863 2005.420514798]
 [1592.297099916  275.141964752 1967.923837887]
 [1599.96545159   274.618035939 1930.279834676]
 [1607.725966454  273.581047465 1892.506652758]
 [1615.588602571  272.012998569 1854.622260557]
 [1623.559964158  269.905352388 1816.644671   ]
 [1631.640975171  267.270280898 1778.592617223]
 [1639.817587349  264.184376914 1740.488445541]
 [1650.           250.          1700.         ]]","[[0.34529076193458785], 0.34529076193458785]"
7000,"[[1500.           250.          2400.         ]
 [1508.918932066  257.084183206 2368.892671998]
 [1516.922684162  260.568448933 2334.258354696]
 [1524.722103637  263.927671233 2299.218417211]
 [1532.360634516  267.103540144 2263.798098345]
 [1539.878391843  270.040446852 2228.022175007]
 [1547.312293236  272.685469741 2191.914979755]
 [1554.696181064  274.988380027 2155.500414632]
 [1562.060935734  276.901669894 2118.801962113]
 [1569.434579578  278.380609621 2081.842694145]
 [1576.84236924   279.383346392 2044.6452805  ]
 [1584.306871719  279.871069352 2007.231998289]
 [1591.848013951  279.80828949  1969.62474574 ]
 [1599.483084408  279.163335592 1931.845066245]
 [1607.226638057  277.909294361 1893.914195798]
 [1615.090182703  276.02596616  1855.853166927]
 [1623.081293085  273.504494006 1817.683067905]
 [1631.200886613  270.360598742 1779.425831215]
 [1639.432348327  266.685963652 1741.107617531]
 [1650.           250.          1700.         ]]","[[0.3459713592867209], 0.3459713592867209]"
8000,"[[1500.           250.          2400.         ]
 [1509.046916978  258.272122868 2369.723451641]
 [1517.057703669  262.337834983 2335.409955389]
 [1524.835823772  266.25453595  2300.632414803]
 [1532.431111372  269.953938721 2265.419559621]
 [1539.889553199  273.371040424 2229.799616173]
 [1547.253442814  276.444110814 2193.800327491]
 [1554.561523662  279.114704571 2157.448968551]
 [1561.849121694  281.327700392 2120.77235768 ]
 [1569.148267087  283.031373958 2083.796865293]
 [1576.48780267   284.177519088 2046.548421465]
 [1583.893473548  284.721645157 2009.0525245  ]
 [1591.387986225  284.623306562 1971.334254124]
 [1598.9910125    283.846680923 1933.418296259]
 [1606.719082145  282.361659027 1895.328994481]
 [1614.58522428   280.146105614 1857.090466182]
 [1622.597951468  277.191202119 1818.726896806]
 [1630.758134205  273.516706765 1780.263441098]
 [1639.046532626  269.23012711  1741.730100674]
 [1650.           250.          1700.         ]]","[[0.34667341441332816], 0.34667341441332816]"
9000,"[[1500.           250.          2400.         ]
 [1509.170550109  259.50883962  2370.557210972]
 [1517.186367638  264.179209563 2336.565937029]
 [1524.941415189  268.674910557 2302.052070015]
 [1532.491959756  272.917217733 2267.047800794]
 [1539.88988902   276.831327156 2231.584781709]
 [1547.182890043  280.346348714 2195.69414928 ]
 [1554.414614934  283.395327488 2159.406540723]
 [1561.624834471  285.915296424 2122.752105524]
 [1568.849579177  287.847367875 2085.760513478]
 [1576.121265223  289.136879871 2048.460960948]
 [1583.46879886   289.733628627 2010.882177877]
 [1590.91764613   289.592250403 1973.052439716]
 [1598.489839786  288.672885022 1934.999592182]
 [1606.203860046  286.942419643 1896.751105995]
 [1614.074230726  284.377061145 1858.334204563]
 [1622.110372027  280.968406187 1819.776192686]
 [1630.313070092  276.740761508 1781.105470626]
 [1638.660405151  271.818221427 1742.355907868]
 [1650.           250.          1700.         ]]","[[0.34739776515342613], 0.34739776515342613]"
10000,"[[1500.           250.          2400.         ]
 [1509.289964469  260.796113882 2371.393983967]
 [1517.308881085  266.095202099 2337.726349329]
 [1525.039160226  271.19221277  2303.47744654 ]
 [1532.543542924  275.997504225 2268.68289737 ]
 [1539.879844213  280.426047823 2233.377756451]
 [1547.101158572  284.397427695 2197.596536603]
 [1554.25605036   287.835873956 2161.373226487]
 [1561.388730444  290.670331948 2124.741302072]
 [1568.539218545  292.834575421 2087.733733553]
 [1575.743488314  294.267380947 2050.382989773]
 [1583.033588073  294.912798486 2012.721043044]
 [1590.437722316  294.720588581 1974.779379109]
 [1597.980262467  293.646974355 1936.589021135]
 [1605.681616027  291.656043146 1898.180586949]
 [1613.557777088  288.722637039 1859.584427515]
 [1621.619046264  284.839163984 1820.830989556]
 [1629.866091325  280.035014128 1781.951942456]
 [1638.274261262  274.451661003 1742.985050831]
 [1650.           250.          1700.         ]]","[[0.34814529061517097], 0.34814529061517097]"
11000,"[[1500.           250.          2400.         ]
 [1509.405321388  262.135807131 2372.233805023]
 [1517.425491597  268.08856178  2338.891242608]
 [1525.129397916  273.81001605  2304.908608823]
 [1532.586294486  279.199113371 2270.324925702]
 [1539.859946781  284.160159316 2235.178626125]
 [1547.008866494  288.602830986 2199.507581811]
 [1554.086529308  292.442225253 2163.349121975]
 [1561.14157698   295.598947942 2126.740044406]
 [1568.218003226  297.999252065 2089.716620839]
 [1575.355320038  299.575243707 2052.314599004]
 [1582.588696498  300.265193848 2014.569204612]
 [1589.949053432  300.014033987 1976.515148626]
 [1597.463078919  298.774199855 1938.186649712]
 [1605.153086111  296.507194966 1899.617493183]
 [1613.036517584  293.186805871 1860.841179511]
 [1621.124530603  288.806668169 1821.891320289]
 [1629.417644492  283.401815269 1782.802877988]
 [1637.888429855  277.131923652 1743.617539961]
 [1650.           250.          1700.         ]]","[[0.3489169134600305], 0.3489169134600305]"
12000,"[[1500.           250.          2400.         ]
 [1509.516813771  263.529866313 2373.07670891 ]
 [1517.536494206  270.162164071 2340.060667719]
 [1525.212530449  276.532058062 2306.345621969]
 [1532.620726376  282.52655868  2271.97396288 ]
 [1539.830817196  288.038846332 2236.987477216]
 [1546.906736944  292.968293677 2201.427377976]
 [1553.906866639  297.22053251  2165.334323943]
 [1560.884264746  300.707566674 2128.748430076]
 [1567.886879312  303.347939128 2091.709270926]
 [1574.957737964  305.066972961 2054.25587974 ]
 [1582.135106847  305.797127904 2016.426746969]
 [1589.452600015  305.478557636 1978.259824099]
 [1596.939200662  304.060048545 1939.79254376 ]
 [1604.619107845  301.500749244 1901.061879557]
 [1612.511193953  297.773717119 1862.104503848]
 [1620.62745317   292.874253174 1822.957216435]
 [1628.968230827  286.843620155 1783.658297206]
 [1637.503276762  279.86055392  1744.253384197]
 [1650.           250.          1700.         ]]","[[0.3497136023009383], 0.3497136023009383]"
13000,"[[1500.           250.          2400.         ]
 [1509.624669709  264.980328502 2373.92273072 ]
 [1517.642236796  272.319017593 2341.234675973]
 [1525.289030347  279.362249598 2307.78855164 ]
 [1532.647437718  285.984562749 2273.630086606]
 [1539.793178816  292.067533696 2238.804396816]
 [1546.79560987   297.499816296 2203.356018717]
 [1553.718005577  302.1772312   2167.328929575]
 [1560.617821382  306.002906728 2130.766556896]
 [1567.546935074  308.887478967 2093.71177945 ]
 [1574.551863316  310.749371892 2056.206922877]
 [1581.673943098  311.515202273 2018.293754036]
 [1588.949457661  311.120402089 1980.013480625]
 [1596.409664489  309.510255727 1941.406768136]
 [1604.080631105  306.641799529 1902.513799719]
 [1611.982644698  302.487706179 1863.374442426]
 [1620.128521294  297.045402408 1824.028708016]
 [1628.51841187   290.362993933 1784.518218489]
 [1637.119208515  282.639166555 1744.892590859]
 [1650.           250.          1700.         ]]","[[0.35053637421518924], 0.35053637421518924]"
14000,"[[1500.           250.          2400.         ]
 [1509.729156493  266.489325805 2374.771905805]
 [1517.743126125  274.562271358 2342.413319051]
 [1525.359448438  282.304683983 2309.237463936]
 [1532.667124674  289.57806859  2275.293375042]
 [1539.747869453  296.251899328 2240.62947245 ]
 [1546.676455107  302.203679084 2205.293598004]
 [1553.521032005  307.319056353 2169.333036266]
 [1560.343426677  311.491998779 2132.794522696]
 [1567.199416623  314.625030898 2095.724241835]
 [1574.138976704  316.629557734 2058.167818844]
 [1581.20648587   317.426322055 2020.170308991]
 [1588.440871624  316.946095509 1981.776192291]
 [1595.875645916  315.130817729 1943.029386438]
 [1603.538730056  311.935669959 1903.973305841]
 [1611.451815302  307.333303781 1864.651035501]
 [1619.6285298    301.323755776 1825.105823295]
 [1628.068815718  293.962617237 1785.382658412]
 [1636.736676496  285.469450133 1745.535165472]
 [1650.           250.          1700.         ]]","[[0.35138629737148963], 0.35138629737148963]"
15000,"[[1500.           250.          2400.         ]
 [1509.830585084  268.059090531 2375.624269706]
 [1517.839634511  276.895222397 2343.596648889]
 [1525.424422727  285.363646961 2310.692425253]
 [1532.680591383  293.31225154  2276.963906639]
 [1539.69585422   300.597887865 2242.462791874]
 [1546.550386897  307.08645699  2207.240209922]
 [1553.31719034   312.65305854  2171.346741365]
 [1560.062429414  317.18220214  2134.832425053]
 [1566.845745294  320.568087897 2097.746753005]
 [1573.720535583  322.714978192 2060.138657295]
 [1580.734189468  323.537711565 2022.056493964]
 [1587.928252998  322.962466348 1983.548031864]
 [1595.338474068  320.928005216 1944.6604607  ]
 [1602.994616403  317.387926922 1905.440448328]
 [1610.919769548  312.315245799 1865.934321413]
 [1619.128370192  305.713117516 1826.188588537]
 [1627.620143938  297.645291995 1786.251631526]
 [1636.356181538  288.353170842 1746.181111582]
 [1650.           250.          1700.         ]]","[[0.3522644937688805], 0.3522644937688805]"
16000,"[[1500.           250.          2400.         ]
 [1509.929315073  269.691960619 2376.479858071]
 [1517.932307267  279.321323767 2344.784717562]
 [1525.48468825   288.543627087 2312.153502121]
 [1532.688762127  297.192531764 2278.641759938]
 [1539.638239825  305.111724963 2244.304442842]
 [1546.418680025  312.155035391 2209.195948414]
 [1553.107901169  318.186620602 2173.370141885]
 [1559.776366076  323.081222083 2136.880360973]
 [1566.487536941  326.72449405  2099.77940705 ]
 [1573.298193611  329.013428594 2062.119526771]
 [1580.258700786  329.856930761 2023.952389685]
 [1587.413196646  329.176658657 1985.329070446]
 [1594.799648187  326.908377048 1946.300051056]
 [1602.449654056  323.00439119  1906.915275497]
 [1610.387702045  317.438483458 1867.224336286]
 [1618.629040805  310.21746434  1827.277027724]
 [1627.173179216  301.413947455 1787.125150114]
 [1635.978278999  291.292176412 1746.830430548]
 [1650.           250.          1700.         ]]","[[0.35317214208313735], 0.35317214208313735]"
17000,"[[1500.           250.          2400.         ]
 [1510.025760211  271.390385334 2377.338706555]
 [1518.021770982  281.844192955 2345.977577141]
 [1525.541088039  291.849326616 2313.620761018]
 [1532.692694862  301.224587356 2280.327013341]
 [1539.576290442  309.799932264 2246.154512839]
 [1546.282787755  317.416626543 2211.160906976]
 [1552.894780841  323.927475154 2175.403334173]
 [1559.486981629  329.197127926 2138.938426539]
 [1566.126623363  333.102462766 2101.822296853]
 [1572.873822147  335.533069761 2064.110514311]
 [1579.781880283  336.391892336 2025.858075096]
 [1586.89750109   335.596148005 1987.119377086]
 [1594.26085591   333.078794675 1947.948215361]
 [1601.905375381  328.791150504 1908.397833218]
 [1609.856952088  322.708193898 1868.521113692]
 [1618.131658044  314.84095386  1828.371162264]
 [1626.728793822  305.271646427 1788.003223932]
 [1635.603584386  294.28840019  1747.48312132 ]
 [1650.           250.          1700.         ]]","[[0.35411048061360423], 0.35411048061360423]"
18000,"[[1500.           250.          2400.         ]
 [1510.120394549  273.15693124  2378.200850718]
 [1518.108742715  284.467620674 2347.175279528]
 [1525.594585311  295.285672899 2315.094268158]
 [1532.693596253  305.414368041 2282.019744855]
 [1539.511445373  314.669343044 2248.013088777]
 [1546.144361754  322.878786752 2213.135178313]
 [1552.679663233  329.883722826 2177.44641353 ]
 [1559.196252592  335.538371869 2141.006716506]
 [1565.765076088  339.710595723 2103.875513666]
 [1572.449534094  342.282446579 2066.111705021]
 [1579.305825238  343.150879463 2027.773626914]
 [1586.383190557  342.228757977 1988.919018345]
 [1593.72399354   339.446437037 1949.605008775]
 [1601.363499199  334.754572591 1909.888164514]
 [1609.32901902   328.129791098 1869.824684287]
 [1617.637468829  319.587933294 1829.471010651]
 [1626.28795897   309.221591726 1788.885859915]
 [1635.23277957   297.343865353 1748.139180198]
 [1650.           250.          1700.         ]]","[[0.3550808103201546], 0.3550808103201546]"
19000,"[[1500.           250.          2400.         ]
 [1510.213759281  274.994288426 2379.066325892]
 [1518.194040234  287.195580045 2348.377876271]
 [1525.646277034  298.857830282 2316.574089248]
 [1532.692838401  309.768109455 2283.720031788]
 [1539.445338671  319.727118501 2249.880256647]
 [1546.005274253  328.54943424  2215.118853954]
 [1552.464623942  336.063851231 2179.499473788]
 [1558.906412678  342.113808561 2143.085323844]
 [1565.405232783  346.557902511 2105.939146634]
 [1572.027710377  349.270507228 2068.12318158 ]
 [1578.832895564  350.142564131 2029.699119136]
 [1585.872539425  349.082677205 1990.728057816]
 [1593.191188498  346.018815913 1951.270483291]
 [1600.825950721  340.90131855  1911.386309124]
 [1608.805579226  333.7089371   1871.1350754  ]
 [1617.147864357  324.462948397 1830.576588108]
 [1625.851755179  313.267132787 1789.773061863]
 [1634.866619662  300.460689237 1748.798600565]
 [1650.           250.          1700.         ]]","[[0.3560844979359836], 0.3560844979359836]"
