Iteration,Trajectory,Legibility
1,"[[1500.           250.          2400.         ]
 [1500.           250.00062881  2378.947204372]
 [1500.           250.000885796 2357.894503476]
 [1500.           250.001104857 2336.841811339]
 [1500.           250.001286336 2315.78912816 ]
 [1500.           250.001430657 2294.73645412 ]
 [1500.           250.001538338 2273.683789372]
 [1500.           250.001610013 2252.631134037]
 [1500.           250.001646459 2231.578488195]
 [1500.           250.001648633 2210.525851866]
 [1500.           250.001617719 2189.473224997]
 [1500.           250.00155519  2168.420607433]
 [1500.           250.001462891 2147.367998891]
 [1500.           250.001343138 2126.315398909]
 [1500.           250.001198829 2105.262806805]
 [1500.           250.001033529 2084.210221629]
 [1500.           250.000851431 2063.157642153]
 [1500.           250.000657053 2042.105066963]
 [1500.           250.000455025 2021.052494518]
 [1500.           250.          2000.         ]]","[[0.39970922194392217], 0.39970922194392217]"
100,"[[1500.           250.          2400.         ]
 [1500.           250.062884186 2378.93096564 ]
 [1500.           250.088584316 2357.871403303]
 [1500.           250.110491697 2336.812716834]
 [1500.           250.128640732 2315.754926098]
 [1500.           250.143073693 2294.698049038]
 [1500.           250.153842357 2273.642101082]
 [1500.           250.161010113 2252.587094365]
 [1500.           250.16465471  2231.533036702]
 [1500.           250.164871851 2210.479930225]
 [1500.           250.161779949 2189.427769559]
 [1500.           250.155526387 2168.376539365]
 [1500.           250.146295642 2147.32621109 ]
 [1500.           250.134319362 2126.276738779]
 [1500.           250.119887472 2105.228054153]
 [1500.           250.103356549 2084.180062128]
 [1500.           250.085145763 2063.132640161]
 [1500.           250.065706945 2042.085646694]
 [1500.           250.045503259 2021.038927605]
 [1500.           250.          2000.         ]]","[[0.3997751612753197], 0.3997751612753197]"
200,"[[1500.           250.          2400.         ]
 [1500.           250.12577488  2378.914567131]
 [1500.           250.17717814  2357.848076044]
 [1500.           250.220995548 2336.783336515]
 [1500.           250.257295825 2315.720388234]
 [1500.           250.28616345  2294.659267058]
 [1500.           250.30770193  2273.600003819]
 [1500.           250.322038027 2252.542622771]
 [1500.           250.329327238 2231.487139535]
 [1500.           250.329761001 2210.433558373]
 [1500.           250.323576195 2189.381868535]
 [1500.           250.311067664 2168.332039353]
 [1500.           250.29260446  2147.284013729]
 [1500.           250.268649994 2126.237699767]
 [1500.           250.239784224 2105.192960936]
 [1500.           250.206720384 2084.149607103]
 [1500.           250.170296851 2063.107393232]
 [1500.           250.131417275 2042.06603627 ]
 [1500.           250.091007992 2021.025228009]
 [1500.           250.          2000.         ]]","[[0.3998417779443632], 0.3998417779443632]"
300,"[[1500.           250.          2400.         ]
 [1500.           250.18867208  2378.898172897]
 [1500.           250.265781472 2357.824755068]
 [1500.           250.331511551 2336.753964312]
 [1500.           250.385965277 2315.685860101]
 [1500.           250.429269266 2294.620496174]
 [1500.           250.461578717 2273.557918746]
 [1500.           250.483083738 2252.498164174]
 [1500.           250.49401758  2231.441255877]
 [1500.           250.494667445 2210.387200244]
 [1500.           250.485388731 2189.335981151]
 [1500.           250.466623823 2168.287552605]
 [1500.           250.43892645  2147.241828977]
 [1500.           250.40299189  2126.198672447]
 [1500.           250.359690249 2105.157878252]
 [1500.           250.3100915   2084.119161247]
 [1500.           250.25545326  2063.082153956]
 [1500.           250.197130986 2042.046431889]
 [1500.           250.136514196 2021.011532795]
 [1500.           250.          2000.         ]]","[[0.3999084059485797], 0.3999084059485797]"
400,"[[1500.           250.          2400.         ]
 [1500.           250.251575785 2378.881782941]
 [1500.           250.354394308 2357.801440382]
 [1500.           250.442039705 2336.724600232]
 [1500.           250.514649085 2315.651341706]
 [1500.           250.572391139 2294.581736395]
 [1500.           250.615472712 2273.515845874]
 [1500.           250.64414724  2252.453718587]
 [1500.           250.658725731 2231.395385741]
 [1500.           250.659591177 2210.34085585 ]
 [1500.           250.647217552 2189.290107417]
 [1500.           250.62219486  2168.243079133]
 [1500.           250.585261604 2147.199656845]
 [1500.           250.537345047 2126.159656827]
 [1500.           250.479605543 2105.122806107]
 [1500.           250.413469894 2084.088724566]
 [1500.           250.340614987 2063.056922337]
 [1500.           250.262848076 2042.026833554]
 [1500.           250.182021871 2020.997841964]
 [1500.           250.          2000.         ]]","[[0.399975045282625], 0.399975045282625]"
500,"[[1500.           250.          2400.         ]
 [1500.           250.314485994 2378.865397267]
 [1500.           250.443016648 2357.778131989]
 [1500.           250.552580008 2336.69524428 ]
 [1500.           250.643347245 2315.616833057]
 [1500.           250.715529066 2294.542987731]
 [1500.           250.769383913 2273.473785213]
 [1500.           250.805228529 2252.409286019]
 [1500.           250.823451686 2231.349529137]
 [1500.           250.824532191 2210.2945252  ]
 [1500.           250.809062652 2189.244247343]
 [1500.           250.777780769 2168.198618945]
 [1500.           250.731609918 2147.157497342]
 [1500.           250.671709457 2126.120652915]
 [1500.           250.599530102 2105.08774451 ]
 [1500.           250.516855561 2084.058297067]
 [1500.           250.42578203  2063.031698381]
 [1500.           250.328568542 2042.00724127 ]
 [1500.           250.227531015 2020.984155519]
 [1500.           250.          2000.         ]]","[[0.40004169594114625], 0.40004169594114625]"
600,"[[1500.           250.          2400.         ]
 [1500.           250.377402706 2378.849015877]
 [1500.           250.531648491 2357.754829896]
 [1500.           250.663132456 2336.665896463]
 [1500.           250.772059756 2315.582334162]
 [1500.           250.858683042 2294.50425019 ]
 [1500.           250.923312314 2273.431736772]
 [1500.           250.966327602 2252.364866481]
 [1500.           250.988195439 2231.303686076]
 [1500.           250.989490483 2210.248208306]
 [1500.           250.970924025 2189.198400941]
 [1500.           250.933381542 2168.154172053]
 [1500.           250.877971385 2147.115350478]
 [1500.           250.806085116 2126.08166072 ]
 [1500.           250.71946392  2105.052693468]
 [1500.           250.620248497 2084.027878756]
 [1500.           250.510954383 2063.006482093]
 [1500.           250.394292382 2041.98765504 ]
 [1500.           250.273041625 2020.970473463]
 [1500.           250.          2000.         ]]","[[0.4001083579187855], 0.4001083579187855]"
700,"[[1500.           250.          2400.         ]
 [1500.           250.440325921 2378.832638775]
 [1500.           250.620289834 2357.731534106]
 [1500.           250.773697048 2336.636556789]
 [1500.           250.900786615 2315.547845028]
 [1500.           251.001853065 2294.465523781]
 [1500.           251.077257913 2273.389700562]
 [1500.           251.127444452 2252.320459984]
 [1500.           251.152956985 2231.257856568]
 [1500.           251.154466046 2210.201905179]
 [1500.           251.132801665 2189.152568221]
 [1500.           251.088997176 2168.109738467]
 [1500.           251.024346    2147.073216262]
 [1500.           250.940472018 2126.042680252]
 [1500.           250.839406993 2105.017652989]
 [1500.           250.723648697 2083.997469639]
 [1500.           250.596132045 2062.981273477]
 [1500.           250.460019594 2041.968074868]
 [1500.           250.318553701 2020.956795798]
 [1500.           250.          2000.         ]]","[[0.400175031210174], 0.400175031210174]"
800,"[[1500.           250.          2400.         ]
 [1500.           250.503255636 2378.816265965]
 [1500.           250.708940675 2357.708244625]
 [1500.           250.884273782 2336.607225262]
 [1500.           251.029527818 2315.513365664]
 [1500.           251.145039131 2294.426808513]
 [1500.           251.231220704 2273.347676591]
 [1500.           251.288579075 2252.276066537]
 [1500.           251.317736319 2231.212040625]
 [1500.           251.319458874 2210.155615831]
 [1500.           251.294695567 2189.106749194]
 [1500.           251.244627663 2168.065318196]
 [1500.           251.170733757 2147.031094704]
 [1500.           251.074870159 2126.003711517]
 [1500.           250.959359316 2104.982623079]
 [1500.           250.827056159 2083.967069723]
 [1500.           250.681315011 2062.956072539]
 [1500.           250.525750175 2041.948500758]
 [1500.           250.36406724  2020.943122526]
 [1500.           250.          2000.         ]]","[[0.4002417158099384], 0.4002417158099384]"
900,"[[1500.           250.          2400.         ]
 [1500.           250.566191852 2378.79989745 ]
 [1500.           250.797601015 2357.684961458]
 [1500.           250.994862656 2336.577901889]
 [1500.           251.158283364 2315.478896077]
 [1500.           251.288241237 2294.388104395]
 [1500.           251.385200684 2273.305664871]
 [1500.           251.449731468 2252.231686152]
 [1500.           251.482533436 2231.166238258]
 [1500.           251.484468963 2210.109340271]
 [1500.           251.456605723 2189.060943871]
 [1500.           251.400272997 2168.020911252]
 [1500.           251.31713465  2146.988985812]
 [1500.           251.209279532 2125.964754525]
 [1500.           251.079320884 2104.947603746]
 [1500.           250.930470878 2083.936679013]
 [1500.           250.766503279 2062.930879283]
 [1500.           250.591484121 2041.928932713]
 [1500.           250.409582241 2020.929453649]
 [1500.           250.          2000.         ]]","[[0.4003084117126975], 0.4003084117126975]"
