Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1507.899018633  250.009271946 2363.171372009]
 [1515.794724681  250.01435646  2326.33434246 ]
 [1523.689813101  250.019561914 2289.4963016  ]
 [1531.584395489  250.024760003 2252.657320309]
 [1539.478575045  250.029826511 2215.81746785 ]
 [1547.372446904  250.034641234 2178.976811914]
 [1555.266098458  250.039087926 2142.135418667]
 [1563.159609645  250.04305428  2105.293352806]
 [1571.053053233  250.046431953 2068.450677604]
 [1578.946495056  250.049116663 2031.60745497 ]
 [1586.839994232  250.051008412 1994.763745513]
 [1594.733603309  250.052011921 1957.919608619]
 [1602.627368311  250.052037474 1921.075102548]
 [1610.521328598  250.051002606 1884.230284584]
 [1618.415516273  250.048835714 1847.385211262]
 [1626.309954462  250.045484779 1810.539938818]
 [1634.204651924  250.040942697 1773.694524206]
 [1642.099581095  250.035348035 1736.849028219]
 [1650.           250.          1700.         ]]","[[0.33867762545786045], 0.33867762545786045]"
2000,"[[1500.           250.          2400.         ]
 [1507.903299143  250.018552937 2363.184849992]
 [1515.799973788  250.028726281 2326.352896494]
 [1523.695413222  250.039141204 2289.518920346]
 [1531.589840649  250.049541019 2252.683063302]
 [1539.483462481  250.05967722  2215.84546388 ]
 [1547.376468998  250.069309336 2179.006257456]
 [1555.269034991  250.078204822 2142.165576363]
 [1563.161320345  250.08613902  2105.323549987]
 [1571.053470597  250.092895207 2068.480304876]
 [1578.945617423  250.098264794 2031.635964848]
 [1586.837879058  250.102047771 1994.790651123]
 [1594.730360594  250.104053575 1957.944482474]
 [1602.623154083  250.104102786 1921.097575429]
 [1610.516338233  250.102030491 1884.250044556]
 [1618.409977245  250.097693524 1847.402002935]
 [1626.304117364  250.090987896 1810.553563043]
 [1634.198776091  250.08189948  1773.704838792]
 [1642.093898282  250.070705541 1736.855951781]
 [1650.           250.          1700.         ]]","[[0.3386840651496926], 0.3386840651496926]"
3000,"[[1500.           250.          2400.         ]
 [1507.907578372  250.02784298  2363.198328685]
 [1515.805221003  250.043109469 2326.371451576]
 [1523.701010887  250.05873788  2289.541540449]
 [1531.595282848  250.074343059 2252.708807926]
 [1539.488346518  250.089552141 2215.873461774]
 [1547.380487334  250.104004323 2179.03570505 ]
 [1555.271967494  250.117350707 2142.195736246]
 [1563.163026836  250.129254238 2105.353749439]
 [1571.053883672  250.13938978  2068.509934448]
 [1578.944735522  250.147444412 2031.664477003]
 [1586.835759739  250.153118095 1994.817558935]
 [1594.727113962  250.156124981 1957.96935841 ]
 [1602.618936262  250.156195951 1921.120050223]
 [1610.511344695  250.15308367  1884.269806235]
 [1618.40443555   250.14657344  1847.418796073]
 [1626.298278179  250.136509361 1810.567188464]
 [1634.192898818  250.122870357 1773.715154285]
 [1642.088214719  250.106072523 1736.862875948]
 [1650.           250.          1700.         ]]","[[0.3386905084188771], 0.3386905084188771]"
4000,"[[1500.           250.          2400.         ]
 [1507.911856318  250.037142079 2363.21180809 ]
 [1515.810466327  250.057506033 2326.390007705]
 [1523.706606098  250.078351952 2289.564161909]
 [1531.600722086  250.099166137 2252.734554181]
 [1539.493227156  250.119451289 2215.901461533]
 [1547.384501912  250.13872621  2179.065154694]
 [1555.274895965  250.156525597 2142.225898315]
 [1563.164729117  250.172399953 2105.383951161]
 [1571.054292457  250.18591569  2068.539566321]
 [1578.943849352  250.196655534 2031.692991435]
 [1586.833636276  250.204219401 1994.844468951]
 [1594.723863412  250.208226154 1957.994236425]
 [1602.614714848  250.208316984 1921.142526929]
 [1610.506347983  250.204162156 1884.289569619]
 [1618.398891187  250.195475475 1847.435590677]
 [1626.292436909  250.182049183 1810.580815081]
 [1634.187020105  250.163855334 1773.725470685]
 [1642.082530406  250.141448986 1736.869800721]
 [1650.           250.          1700.         ]]","[[0.3386969552676226], 0.3386969552676226]"
5000,"[[1500.           250.          2400.         ]
 [1507.916132981  250.046450239 2363.225288206]
 [1515.81570976   250.07191598  2326.408564882]
 [1523.712198852  250.097983431 2289.586784726]
 [1531.60615836   250.124010264 2252.760302069]
 [1539.498104393  250.149374676 2215.929463157]
 [1547.38851273   250.173475013 2179.094606391]
 [1555.277820405  250.195729509 2142.256062573]
 [1563.166427187  250.215576181 2105.414155155]
 [1571.054696951  250.232472957 2068.569200495]
 [1578.942958913  250.245898178 2031.721508146]
 [1586.831508668  250.255351707 1994.87138117 ]
 [1594.720608944  250.260357112 1958.019116522]
 [1602.610489842  250.260465902 1921.165005549]
 [1610.501348097  250.255265963 1884.30933471 ]
 [1618.393344155  250.244399641 1847.452386745]
 [1626.286593553  250.227607371 1810.594442895]
 [1634.181139952  250.20485442  1773.735787993]
 [1642.076845343  250.176834936 1736.876726099]
 [1650.           250.          1700.         ]]","[[0.3387034056981407], 0.3387034056981407]"
6000,"[[1500.           250.          2400.         ]
 [1507.920408362  250.055767466 2363.238769033]
 [1515.820951299  250.086339319 2326.427123108]
 [1523.717789149  250.117632327 2289.609408902]
 [1531.611591672  250.148875453 2252.78605159 ]
 [1539.50297823   250.179322319 2215.957466647]
 [1547.392519788  250.208250749 2179.12406014 ]
 [1555.280740813  250.23496246  2142.28622902 ]
 [1563.168121046  250.25878294  2105.44436142 ]
 [1571.055097154  250.279061596 2068.598836971]
 [1578.942064204  250.295172364 2031.750027136]
 [1586.829376915  250.306515031 1994.898295594]
 [1594.717350556  250.312517871 1958.0439987  ]
 [1602.606261241  250.31264272  1921.187486083]
 [1610.496345037  250.306395105 1884.329101507]
 [1618.387794455  250.293345949 1847.46918428 ]
 [1626.28074811   250.273183936 1810.608071906]
 [1634.175258358  250.245867621 1773.746106209]
 [1642.071159531  250.212230375 1736.883652083]
 [1650.           250.          1700.         ]]","[[0.3387098597126427], 0.3387098597126427]"
7000,"[[1500.           250.          2400.         ]
 [1507.92468246   250.065093766 2363.252250572]
 [1515.826190946  250.100776057 2326.445682382]
 [1523.723376989  250.137298649 2289.632034436]
 [1531.61702202   250.173761717 2252.811802743]
 [1539.507848665  250.20929423  2215.985472003]
 [1547.396523085  250.243053431 2179.153515941]
 [1555.283657187  250.274224468 2142.316397655]
 [1563.169810693  250.302020248 2105.474569959]
 [1571.055493065  250.325681628 2068.62847575 ]
 [1578.941165224  250.344478108 2031.778548405]
 [1586.827241016  250.35770939  1994.925212222]
 [1594.71408825   250.364708448 1958.068882959]
 [1602.602029048  250.364847454 1921.209968531]
 [1610.491338803  250.357549596 1884.348870012]
 [1618.382242087  250.342314413 1847.48598328 ]
 [1626.274900582  250.318778888 1810.621702115]
 [1634.169375325  250.286894945 1773.756425333]
 [1642.06547297   250.247635309 1736.890578673]
 [1650.           250.          1700.         ]]","[[0.3387163173133424], 0.3387163173133424]"
8000,"[[1500.           250.          2400.         ]
 [1507.928955274  250.074429143 2363.265732822]
 [1515.8314287    250.115226202 2326.464242705]
 [1523.728962372  250.156982409 2289.654661329]
 [1531.622449403  250.198669067 2252.83755553 ]
 [1539.512715697  250.239290425 2216.013479226]
 [1547.400522621  250.277883077 2179.182973797]
 [1555.286569528  250.313515548 2142.34656848 ]
 [1563.171496128  250.345288124 2105.50478077 ]
 [1571.055884683  250.37233307  2068.658116832]
 [1578.940261974  250.393815429 2031.807071954]
 [1586.82510097   250.408934802 1994.952131056]
 [1594.710822024  250.416928861 1958.093769302]
 [1602.59779326   250.417080119 1921.232452894]
 [1610.486329395  250.40872945  1884.368640225]
 [1618.37668705   250.391305043 1847.502783748]
 [1626.269050967  250.364392236 1810.635333521]
 [1634.163490851  250.327936399 1773.766745365]
 [1642.059785659  250.283049744 1736.897505869]
 [1650.           250.          1700.         ]]","[[0.3387227785024557], 0.3387227785024557]"
9000,"[[1500.           250.          2400.         ]
 [1507.933226805  250.083773603 2363.279215785]
 [1515.836664559  250.129689762 2326.482804078]
 [1523.734545296  250.176683617 2289.677289581]
 [1531.62787382   250.223597517 2252.863309952]
 [1539.517579326  250.269310917 2216.041488317]
 [1547.404518394  250.312739702 2179.212433706]
 [1555.289477833  250.352835717 2142.376741496]
 [1563.173177349  250.388586584 2105.534993856]
 [1571.056272007  250.41901594  2068.687760218]
 [1578.939354452  250.443184345 2031.835597784]
 [1586.822956778  250.460191286 1994.979052096]
 [1594.707551878  250.469179125 1958.118657727]
 [1602.593553879  250.46934073  1921.254939172]
 [1610.481316812  250.459934681 1884.388412146]
 [1618.371129345  250.440317852 1847.519585682]
 [1626.263199267  250.410023991 1810.648966125]
 [1634.157604938  250.368991991 1773.777066305]
 [1642.054097599  250.318473683 1736.904433672]
 [1650.           250.          1700.         ]]","[[0.33872924328219983], 0.33872924328219983]"
10000,"[[1500.           250.          2400.         ]
 [1507.937497051  250.093127151 2363.29269946 ]
 [1515.841898524  250.144166746 2326.5013665  ]
 [1523.74012576   250.196402282 2289.699919192]
 [1531.633295272  250.248547078 2252.889066007]
 [1539.522439552  250.299355721 2216.069499275]
 [1547.408510404  250.347623323 2179.24189567 ]
 [1555.292382103  250.392184994 2142.406916703]
 [1563.174854356  250.431915647 2105.565209216]
 [1571.056655038  250.465730256 2068.717405909]
 [1578.938442659  250.492584875 2031.864125895]
 [1586.820808439  250.511478857 1995.005975343]
 [1594.704277812  250.521459257 1958.143548236]
 [1602.589310903  250.521629304 1921.277427367]
 [1610.476301055  250.511165304 1884.408185775]
 [1618.365568971  250.489352853 1847.536389083]
 [1626.25734548   250.455674161 1810.662599928]
 [1634.151717585  250.410061727 1773.787388154]
 [1642.048408791  250.353907131 1736.911362081]
 [1650.           250.          1700.         ]]","[[0.3387357116547938], 0.3387357116547938]"
11000,"[[1500.           250.          2400.         ]
 [1507.941766013  250.102489793 2363.306183847]
 [1515.847130595  250.15865716  2326.519929972]
 [1523.745703766  250.216138416 2289.722550164]
 [1531.638713758  250.273517763 2252.914823698]
 [1539.527296373  250.329424851 2216.097512102]
 [1547.41249865   250.382533954 2179.271359689]
 [1555.295282338  250.431563395 2142.437094101]
 [1563.176527149  250.47527533  2105.595426851]
 [1571.057033774  250.512476037 2068.747053904]
 [1578.937526592  250.542017036 2031.892656288]
 [1586.818655953  250.562797535 1995.032900797]
 [1594.700999825  250.573769276 1958.168440828]
 [1602.585064333  250.573945856 1921.299917478]
 [1610.471282123  250.562421331 1884.427961114]
 [1618.360005929  250.538410056 1847.553193953]
 [1626.251489608  250.501342756 1810.676234929]
 [1634.145828792  250.451145616 1773.797710911]
 [1642.042719234  250.389350093 1736.918291097]
 [1650.           250.          1700.         ]]","[[0.33874218362245867], 0.33874218362245867]"
12000,"[[1500.           250.          2400.         ]
 [1507.94603369   250.111861534 2363.319668947]
 [1515.85236077   250.173161013 2326.538494494]
 [1523.75127931   250.235892028 2289.745182495]
 [1531.644129276  250.298509585 2252.940583024]
 [1539.532149789  250.359518321 2216.125526798]
 [1547.416483132  250.417471611 2179.300825764]
 [1555.298178535  250.470970937 2142.467273691]
 [1563.178195726  250.518665651 2105.625646763]
 [1571.057408216  250.559253301 2068.776704205]
 [1578.936606253  250.591480846 2031.921188963]
 [1586.816499318  250.614147337 1995.059828459]
 [1594.697717918  250.626109197 1958.193335506]
 [1602.580814167  250.626290401 1921.322409505]
 [1610.466260016  250.613702778 1884.447738162]
 [1618.354440218  250.587489475 1847.57000029 ]
 [1626.24563165   250.547029788 1810.68987113 ]
 [1634.13993856   250.492243664 1773.808034578]
 [1642.037028928  250.424802574 1736.92522072 ]
 [1650.           250.          1700.         ]]","[[0.33874865918741676], 0.33874865918741676]"
13000,"[[1500.           250.          2400.         ]
 [1507.950300082  250.12124238  2363.33315476 ]
 [1515.857589049  250.187678313 2326.557060067]
 [1523.756852395  250.255663129 2289.767816188]
 [1531.649541826  250.323522555 2252.966343986]
 [1539.536999798  250.389636146 2216.153543363]
 [1547.420463848  250.452436312 2179.330293896]
 [1555.301070695  250.510407637 2142.497455474]
 [1563.179860087  250.562086628 2105.65586895 ]
 [1571.057778361  250.606062066 2068.806356813]
 [1578.93568164   250.640976325 2031.949723922]
 [1586.814338535  250.665528281 1995.086758329]
 [1594.694432089  250.678479037 1958.218232268]
 [1602.576560407  250.678662956 1921.34490345 ]
 [1610.461234734  250.665009657 1884.46751692 ]
 [1618.348871838  250.63659112  1847.586808095]
 [1626.239771606  250.592735264 1810.703508529]
 [1634.134046889  250.533355878 1773.818359155]
 [1642.031337875  250.460264579 1736.932150949]
 [1650.           250.          1700.         ]]","[[0.3387551383518926], 0.3387551383518926]"
14000,"[[1500.           250.          2400.         ]
 [1507.954565188  250.130632335 2363.346641285]
 [1515.862815432  250.202209068 2326.57562669 ]
 [1523.762423017  250.275451729 2289.790451241]
 [1531.654951407  250.348556687 2252.992106584]
 [1539.541846401  250.419778341 2216.181561798]
 [1547.424440799  250.48742807  2179.359764084]
 [1555.303958816  250.549873512 2142.527639451]
 [1563.181520232  250.605538279 2105.686093415]
 [1571.058144211  250.65290235  2068.836011728]
 [1578.934752754  250.690503489 2031.978261164]
 [1586.812173603  250.716940384 1995.113690408]
 [1594.691142339  250.730878813 1958.243131117]
 [1602.572303052  250.731063536 1921.367399314]
 [1610.456206277  250.716341984 1884.487297388]
 [1618.34330079   250.685715005 1847.60361737 ]
 [1626.233909477  250.638459196 1810.717147128]
 [1634.128153778  250.574482267 1773.82868464 ]
 [1642.025646073  250.495736112 1736.939081786]
 [1650.           250.          1700.         ]]","[[0.3387616211181112], 0.3387616211181112]"
15000,"[[1500.           250.          2400.         ]
 [1507.958829009  250.140031406 2363.360128524]
 [1515.868039919  250.216753285 2326.594194364]
 [1523.767991178  250.295257838 2289.813087656]
 [1531.66035802   250.373611992 2253.017870819]
 [1539.546689597  250.449944918 2216.209582104]
 [1547.428413982  250.522446903 2179.38923633 ]
 [1555.306842899  250.589368579 2142.557825622]
 [1563.183176159  250.649020622 2105.716320157]
 [1571.058505763  250.699774172 2068.86566895 ]
 [1578.933819592  250.740062358 2032.006800691]
 [1586.810004522  250.768383665 1995.140624697]
 [1594.687848667  250.783308543 1958.268032052]
 [1602.568042102  250.783492156 1921.389897095]
 [1610.451174645  250.767699772 1884.507079567]
 [1618.337727073  250.734861141 1847.620428114]
 [1626.228045261  250.684201593 1810.730786927]
 [1634.122259229  250.615622838 1773.839011036]
 [1642.019953523  250.531217177 1736.946013229]
 [1650.           250.          1700.         ]]","[[0.3387681074883016], 0.3387681074883016]"
16000,"[[1500.           250.          2400.         ]
 [1507.963091543  250.149439597 2363.373616477]
 [1515.873262508  250.231310973 2326.61276309 ]
 [1523.773556876  250.315081467 2289.835725433]
 [1531.665761662  250.398688484 2253.043636691]
 [1539.551529384  250.480135893 2216.237604281]
 [1547.432383398  250.557492826 2179.418710634]
 [1555.309722942  250.628892855 2142.588013987]
 [1563.184827868  250.692533674 2105.746549178]
 [1571.058863018  250.74667755  2068.895328481]
 [1578.932882156  250.78965295  2032.035342503]
 [1586.807831292  250.819858141 1995.167561196]
 [1594.684551073  250.835768243 1958.292935073]
 [1602.563777555  250.835948833 1921.412396795]
 [1610.446139837  250.819083035 1884.526863458]
 [1618.332150687  250.784029541 1847.637240327]
 [1626.22217896   250.729962465 1810.744427926]
 [1634.11636324   250.656777597 1773.849338342]
 [1642.014260226  250.566707781 1736.952945281]
 [1650.           250.          1700.         ]]","[[0.33877459746469274], 0.33877459746469274]"
17000,"[[1500.           250.          2400.         ]
 [1507.967352791  250.158856913 2363.387105143]
 [1515.878483199  250.24588214  2326.631332868]
 [1523.779120111  250.334922626 2289.858364572]
 [1531.671162334  250.423786175 2253.069404201]
 [1539.556365762  250.51035128  2216.265628329]
 [1547.436349046  250.592565856 2179.448186996]
 [1555.312598945  250.668446358 2142.618204547]
 [1563.186475359  250.736077454 2105.776780477]
 [1571.059215975  250.793612502 2068.92499032 ]
 [1578.931940444  250.839275282 2032.0638866  ]
 [1586.805653911  250.87136383  1995.194499905]
 [1594.681249556  250.88825793  1958.317840182]
 [1602.559509413  250.888433581 1921.434898415]
 [1610.441101854  250.870491788 1884.54664906 ]
 [1618.326571632  250.833220216 1847.65405401 ]
 [1626.216310573  250.775741821 1810.758070125]
 [1634.110465813  250.697946553 1773.859666557]
 [1642.008566181  250.602207927 1736.959877939]
 [1650.           250.          1700.         ]]","[[0.3387810910495159], 0.3387810910495159]"
18000,"[[1500.           250.          2400.         ]
 [1507.971612752  250.168283362 2363.400594523]
 [1515.883701992  250.260466792 2326.649903697]
 [1523.784680882  250.354781326 2289.881005074]
 [1531.676560034  250.448905077 2253.095173349]
 [1539.561198731  250.540591094 2216.29365425 ]
 [1547.440310925  250.627666007 2179.477665418]
 [1555.315470906  250.708029104 2142.648397303]
 [1563.18811863   250.779651979 2105.807014056]
 [1571.059564633  250.840579046 2068.954654469]
 [1578.930994456  250.888929374 2032.092432983]
 [1586.80347238   250.92290075  1995.221440826]
 [1594.677944117  250.940777621 1958.342747379]
 [1602.555237675  250.940946418 1921.457401955]
 [1610.436060695  250.921926044 1884.566436374]
 [1618.320989909  250.882433179 1847.670869163]
 [1626.210440101  250.821539672 1810.771713525]
 [1634.104566946  250.739129713 1773.869995684]
 [1642.002871389  250.63771762  1736.966811206]
 [1650.           250.          1700.         ]]","[[0.33878758824500366], 0.33878758824500366]"
19000,"[[1500.           250.          2400.         ]
 [1507.975871426  250.177718946 2363.414084617]
 [1515.888918887  250.27506494  2326.668475579]
 [1523.790239188  250.374657576 2289.903646939]
 [1531.681954762  250.474045203 2253.120944136]
 [1539.56602829   250.570855348 2216.321682043]
 [1547.444269034  250.662793296 2179.5071459  ]
 [1555.318338826  250.74764111  2142.678592256]
 [1563.189757682  250.823257268 2105.837249915]
 [1571.059908992  250.8875772   2068.984320928]
 [1578.930044191  250.938615243 2032.120981653]
 [1586.801286698  250.974468918 1995.248383959]
 [1594.674634754  250.993327334 1958.367656664]
 [1602.55096234   250.993487357 1921.479907415]
 [1610.43101636   250.973385817 1884.586225401]
 [1618.315405516  250.931668441 1847.687685788]
 [1626.204567543  250.867356028 1810.785358126]
 [1634.098666642  250.780327083 1773.880325721]
 [1641.99717585   250.673236866 1736.97374508 ]
 [1650.           250.          1700.         ]]","[[0.33879408905339076], 0.33879408905339076]"
