Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1487.638495682  260.7136934   2360.118049537]
 [1476.345370857  265.154738971 2321.958421858]
 [1465.152411099  268.985610675 2283.940776864]
 [1454.059119749  272.208060951 2246.070822511]
 [1443.064802855  274.825029395 2208.354306436]
 [1432.168541934  276.840826194 2170.796940746]
 [1421.369162452  278.26134651  2133.404304815]
 [1410.665197038  279.094323035 2096.181720317]
 [1400.054842015  279.349626682 2059.13409081 ]
 [1389.53590519   279.039630022 2022.265695258]
 [1379.105741605  278.179656093 1985.57992012 ]
 [1368.761171713  276.788550372 1949.078906148]
 [1358.498371646  274.889444852 1912.763069524]
 [1348.312714495  272.51085326  1876.630420789]
 [1338.198513733  269.68841395  1840.675515278]
 [1328.148537656  266.468114892 1804.887608948]
 [1318.152867228  262.913654802 1769.246680943]
 [1308.195288014  259.128713249 1733.711891924]
 [1300.           250.          1700.         ]]","[[0.35846132930771807], 0.35846132930771807]"
2000,"[[1500.           250.          2400.         ]
 [1485.804489888  271.52753624  2357.250525025]
 [1473.745385064  280.456141248 2317.855039454]
 [1461.886928109  288.159258881 2278.737127801]
 [1450.228176464  294.638981912 2239.906574937]
 [1438.767761227  299.899971064 2201.373528334]
 [1427.503830414  303.949851071 2163.148362266]
 [1416.433983968  306.799670697 2125.24149269 ]
 [1405.555198675  308.464440896 2087.663129759]
 [1394.863740315  308.963770709 2050.42295088 ]
 [1384.355059101  308.322629598 2013.529671307]
 [1374.023662006  306.572280962 1976.990479542]
 [1363.862951058  303.751462031 1940.810287863]
 [1353.86500709   299.907947961 1904.990715124]
 [1344.020276818  295.100779209 1869.528646747]
 [1334.317065691  289.403787235 1834.414037936]
 [1324.740575813  282.912085379 1799.626111035]
 [1315.270647624  275.756772826 1765.125308281]
 [1305.874716283  268.148707576 1730.83050734 ]
 [1300.           250.          1700.         ]]","[[0.3625682745863032], 0.3625682745863032]"
3000,"[[1500.           250.          2400.         ]
 [1483.972621259  282.435994457 2354.569267738]
 [1471.148849178  295.895917199 2314.026366687]
 [1458.626533127  307.509927805 2273.889884394]
 [1446.404334311  317.279074322 2234.17187003 ]
 [1434.480224034  325.208559314 2194.885334056]
 [1422.851394751  331.308379601 2156.044080768]
 [1411.514159339  335.594064827 2117.662457982]
 [1400.463836069  338.087535501 2079.755001258]
 [1389.694615584  338.81810911  2042.335943819]
 [1379.199404269  337.823696254 2005.41855411 ]
 [1368.969634798  335.152252601 1969.014248451]
 [1358.995027757  330.863598166 1933.131400821]
 [1349.263273922  325.031809652 1897.773722503]
 [1339.759574171  317.74860419  1862.937976781]
 [1330.465891251  309.128666857 1828.61052777 ]
 [1321.359525712  299.31941068  1794.761459672]
 [1312.40977812   288.522923882 1761.332379254]
 [1303.567669995  277.060262937 1728.202750665]
 [1300.           250.          1700.         ]]","[[0.3667016758865332], 0.3667016758865332]"
4000,"[[1500.           250.          2400.         ]
 [1482.143745752  293.43207368  2352.088549256]
 [1468.557054192  311.46359653  2310.493611451]
 [1455.372960796  327.023719583 2269.426826374]
 [1442.589779575  340.11110215  2228.900505892]
 [1430.204833804  350.730366138 2188.928788972]
 [1418.214331672  358.893011875 2149.527486951]
 [1406.613227216  364.618468846 2110.713805456]
 [1395.395063569  367.935307792 2072.505907729]
 [1384.551794138  368.882650859 2034.922275332]
 [1374.073574718  367.511833734 1997.98080971 ]
 [1363.948514842  363.888405168 1961.697598871]
 [1354.162367455  358.094609894 1926.085240201]
 [1344.698116822  350.232626656 1891.150545863]
 [1335.535381123  340.429116714 1856.891316083]
 [1326.64943646   328.842347971 1823.291515792]
 [1318.009350995  315.675186514 1790.313190028]
 [1309.573614926  301.204104956 1757.880046821]
 [1301.276849956  285.862816077 1725.833327006]
 [1300.           250.          1700.         ]]","[[0.3708509547624112], 0.3708509547624112]"
5000,"[[1500.           250.          2400.         ]
 [1480.318592987  304.507230933 2349.822743258]
 [1465.971102158  327.146396885 2307.278131848]
 [1452.12769527   346.683682956 2265.375924609]
 [1438.78638812   363.114072254 2224.126499859]
 [1425.943864932  376.44055976  2183.543186775]
 [1413.59531491   386.675377277 2143.642184332]
 [1401.734251868  393.84138945  2104.442308855]
 [1390.352313902  397.973692335 2065.964518074]
 [1379.439038317  399.121458018 2028.231147922]
 [1368.981603925  397.350089803 1991.264782552]
 [1358.964526898  392.743790991 1955.086654482]
 [1349.369284844  385.408725533 1919.714431595]
 [1340.173819753  375.477105543 1885.159169628]
 [1331.351816135  363.112894404 1851.421036755]
 [1322.871514528  348.520695945 1818.482988328]
 [1314.693429711  331.961898012 1786.300345808]
 [1306.765005475  313.790479799 1754.780100611]
 [1299.004555726  294.554637694 1723.726777018]
 [1300.           250.          1700.         ]]","[[0.3750044447088879], 0.3750044447088879]"
6000,"[[1500.           250.          2400.         ]
 [1478.497737381  315.651339294 2347.786049587]
 [1463.391862897  342.929171835 2304.401023688]
 [1448.891912536  366.469746626 2261.764794931]
 [1434.995653452  386.263156489 2219.88341381 ]
 [1421.699137776  402.309820466 2178.767254531]
 [1408.996495855  414.622050558 2138.431086262]
 [1396.879711292  423.22582416  2098.893916729]
 [1385.338375067  428.162797593 2060.178533654]
 [1374.359414083  429.492609792 2022.31065469 ]
 [1363.926785753  427.295549489 1985.317577555]
 [1354.021123262  421.675704517 1949.226194848]
 [1344.619302204  412.764801195 1914.060192459]
 [1335.693870362  400.727128905 1879.836161289]
 [1327.21221733   385.766367231 1846.558153089]
 [1319.135198726  368.1361815   1814.20971056 ]
 [1311.414469691  348.159398174 1782.740969783]
 [1303.986230134  326.270276046 1752.043634063]
 [1296.752654113  303.132642012 1721.887318376]
 [1300.           250.          1700.         ]]","[[0.37914954503046994], 0.37914954503046994]"
7000,"[[1500.           250.          2400.         ]
 [1476.681569832  326.852713438 2345.992173293]
 [1460.819931503  358.794450095 2301.88264067 ]
 [1445.666423758  386.358773937 2258.620062876]
 [1431.218616     409.529764799 2216.20356965 ]
 [1417.471934131  428.304436218 2174.638228916]
 [1404.419405741  442.694675067 2133.935367747]
 [1392.051386956  452.729417612 2094.112600238]
 [1380.355269031  458.457100165 2055.193458363]
 [1369.315160658  459.948437614 2017.206503519]
 [1358.91153775   457.299610368 1980.18377467 ]
 [1349.12084429   450.635991937 1944.158399325]
 [1339.915011504  440.116652329 1909.16114471 ]
 [1331.26082871   425.940089107 1875.215589805]
 [1323.119023371  408.352126871 1842.331378129]
 [1315.442720918  387.658134243 1810.494446746]
 [1308.174429539  364.245073861 1779.651504648]
 [1301.238948622  338.629839806 1749.680632886]
 [1294.522550675  311.59232712  1720.318617523]
 [1300.           250.          1700.         ]]","[[0.38327295330966865], 0.38327295330966865]"
8000,"[[1500.           250.          2400.         ]
 [1474.870271814  338.098201031 2344.453971654]
 [1458.255589456  374.722573368 2299.742066729]
 [1442.451623389  406.32474863  2255.966665279]
 [1427.455798295  432.881781134 2213.117187289]
 [1413.262919671  454.386591659 2171.190842193]
 [1399.864865787  470.850307955 2130.19331665 ]
 [1387.250262475  482.304865429 2090.139093219]
 [1375.404140226  488.805907874 2051.051257728]
 [1364.307570805  490.436044617 2012.960631235]
 [1353.937275927  487.308550578 1975.904038511]
 [1344.265191156  479.571653542 1939.921494574]
 [1335.257949404  467.413668969 1905.052041765]
 [1326.876209376  451.069487915 1871.327870072]
 [1319.073667796  430.829476596 1838.76611718 ]
 [1311.795383015  407.053206398 1807.357126096]
 [1304.974451096  380.194190106 1777.046145113]
 [1298.524155392  350.85383894  1747.699517098]
 [1292.31516679   319.927837897 1719.023515485]
 [1300.           250.          1700.         ]]","[[0.387360966299046], 0.387360966299046]"
9000,"[[1500.           250.          2400.         ]
 [1473.063793981  349.373340963 2343.183086903]
 [1455.698772479  390.691934237 2297.996567108]
 [1439.247446246  426.339093401 2253.827124   ]
 [1423.707151249  456.28396405  2210.651488999]
 [1409.072079563  480.514852141 2168.456270179]
 [1395.332912493  499.041988276 2127.23914449 ]
 [1382.476439267  511.900565178 2087.009591947]
 [1370.485162753  519.154089062 2047.788980626]
 [1359.336891354  520.898103852 2009.609786104]
 [1349.004311074  517.264380243 1972.513704189]
 [1339.454521175  508.425725334 1936.548387291]
 [1330.648495435  494.601697187 1901.762489505]
 [1322.540386786  476.065781174 1868.198608242]
 [1315.076495844  453.155198949 1835.883465911]
 [1308.193489174  426.286023892 1804.814012933]
 [1301.814809697  395.980391808 1774.936189712]
 [1295.842148531  362.925597357 1746.106674501]
 [1290.130925148  328.132137159 1718.003735215]
 [1300.           250.          1700.         ]]","[[0.39139983203973455], 0.39139983203973455]"
10000,"[[1500.           250.          2400.         ]
 [1471.261841355  360.662584604 2342.189586038]
 [1453.149048256  406.679308344 2296.661050148]
 [1436.053337657  446.37111344  2252.220834333]
 [1419.972016692  479.698501928 2208.829822981]
 [1404.898673413  506.644830174 2166.461104938]
 [1390.822745205  527.219512449 2125.101828786]
 [1377.729077243  541.461495451 2084.754494784]
 [1365.59747512   549.443045158 2045.437430586]
 [1354.402253439  551.273907971 2007.184170306]
 [1344.111776561  547.105944506 1970.041433221]
 [1334.687975812  537.138403973 1934.065375345]
 [1326.085803352  521.624147599 1899.315750714]
 [1318.252533262  500.877427783 1865.847530905]
 [1311.126712392  475.284500962 1833.699287172]
 [1304.636306126  445.319987489 1802.876944648]
 [1298.694888061  411.576330556 1773.329444254]
 [1293.192516448  374.827534291 1744.90602586 ]
 [1287.969746428  336.197265017 1717.25959947 ]
 [1300.           250.          1700.         ]]","[[0.39537613004912736], 0.39537613004912736]"
11000,"[[1500.           250.          2400.         ]
 [1469.46386689   371.949571198 2341.481630893]
 [1450.605606687  422.660267486 2295.747574532]
 [1432.868240308  466.388547035 2251.163414167]
 [1416.249110656  503.085700186 2207.670863332]
 [1400.741214912  532.730006766 2165.226419959]
 [1386.33270216   555.330384351 2123.804064437]
 [1373.006367513  570.930284915 2083.397267576]
 [1360.739150182  579.611882826 2044.019979008]
 [1349.501640677  581.50062123  2005.706238848]
 [1339.257596192  576.770224202 1968.50803716 ]
 [1329.963450055  565.648357392 1932.491033054]
 [1321.567774107  548.423271401 1897.727723658]
 [1314.010597691  525.452083993 1864.287581042]
 [1307.22236804   497.172081253 1832.22343955 ]
 [1301.122057534  464.118174251 1801.55269933 ]
 [1295.613178471  426.954374816 1772.229727206]
 [1290.574145693  386.541675587 1744.098660662]
 [1285.831059321  344.114661819 1716.789787172]
 [1300.           250.          1700.         ]]","[[0.3992771525901133], 0.3992771525901133]"
12000,"[[1500.           250.          2400.         ]
 [1467.669074675  383.217443848 2341.065201124]
 [1448.0672646    438.609653281 2295.264935833]
 [1429.690600285  486.358196037 2250.666158872]
 [1412.53653057   526.404766355 2207.187942098]
 [1396.597479963  558.72266648  2164.766993624]
 [1381.860269393  583.320891802 2123.361399036]
 [1368.305542038  600.248416041 2082.95351726 ]
 [1355.907205717  609.598723653 2043.551608254]
 [1344.631901061  611.514665832 2005.189745677]
 [1334.438498063  606.193761522 1967.925559596]
 [1325.277609049  593.894145734 1931.835358046]
 [1317.091076103  574.941528501 1897.006176313]
 [1309.811329969  549.737870443 1863.524254053]
 [1303.360387748  518.773252314 1831.459221357]
 [1297.64795593   482.644281153 1800.84254643 ]
 [1292.567315872  442.087355454 1771.636520094]
 [1287.985251786  398.050199513 1743.682576787]
 [1283.713825162  351.875527105 1716.59115231 ]
 [1300.           250.          1700.         ]]","[[0.4030912591822716], 0.4030912591822716]"
13000,"[[1500.           250.          2400.         ]
 [1465.876433317  394.449188966 2340.943889603]
 [1445.532485703  454.502085723 2295.218361604]
 [1426.518393419  506.246601922 2250.735640615]
 [1408.831787705  549.61465016  2207.388561256]
 [1392.464544911  584.574894818 2165.090747246]
 [1377.402124381  611.137249638 2123.781615731]
 [1363.622922343  629.357495736 2083.430343043]
 [1351.097657894  639.342076439 2044.038257582]
 [1339.788804931  641.253161774 2005.639111115]
 [1329.650076782  635.314125931 1968.296689072]
 [1320.625954236  621.815666606 1932.099248178]
 [1312.651214635  601.122963482 1897.150298503]
 [1305.650352706  573.684632711 1863.555228551]
 [1299.536643044  540.045046717 1831.403076457]
 [1294.210272759  500.863549736 1800.742018763]
 [1289.554142067  456.949296814 1771.544793656]
 [1285.423433039  409.335978446 1743.652548018]
 [1281.616577195  359.47118633  1716.658623068]
 [1300.           250.          1700.         ]]","[[0.40680817900357225], 0.40680817900357225]"
14000,"[[1500.           250.          2400.         ]
 [1464.084699161  405.627980177 2341.118784346]
 [1442.999415304  470.312478098 2295.609336058]
 [1423.349171269  526.020729445 2251.373479959]
 [1405.131864104  572.674891227 2208.274118873]
 [1388.338853952  610.239581322 2166.198437692]
 [1372.954213382  638.726743953 2125.064408327]
 [1358.954006108  658.200519364 2084.826012988]
 [1346.305616314  668.782191675 2045.476521041]
 [1334.967147517  670.655334759 2007.049158859]
 [1324.886902323  664.071332316 1969.614548268]
 [1316.002936962  649.35553694  1933.274349253]
 [1308.242648255  626.914505246 1898.150607057]
 [1301.522277649  597.245117791 1864.370321014]
 [1295.746065086  560.947238776 1832.044585438]
 [1290.804443807  518.743614033 1801.240924479]
 [1286.569798525  471.516086635 1771.945024569]
 [1282.885745429  420.383080265 1744.000131328]
 [1279.53747322   366.893438873 1716.985190634]
 [1300.           250.          1700.         ]]","[[0.4104192413852496], 0.4104192413852496]"
15000,"[[1500.           250.          2400.         ]
 [1462.292448202  416.737507702 2341.58844397 ]
 [1440.465928035  486.016529837 2296.435564811]
 [1420.180124436  545.648620118 2252.576303496]
 [1401.433291093  595.546427382 2209.839866163]
 [1384.216312305  635.671372474 2168.083623584]
 [1368.51185851   666.038813274 2127.201369003]
 [1354.293587173  686.723056609 2087.129986547]
 [1341.525415697  697.862320922 2047.853716513]
 [1330.160890664  699.663811233 2009.405239009]
 [1320.142669712  692.409129399 1971.862872053]
 [1311.402113475  676.460331455 1935.343281732]
 [1303.858945697  652.267115211 1899.989207839]
 [1297.420860449  620.375998818 1865.951764619]
 [1291.982792363  581.443223135 1833.366740079]
 [1287.425204288  536.25522316  1802.323596053]
 [1283.609842885  485.766045887 1772.823400197]
 [1280.368794736  431.177199188 1744.713812744]
 [1277.474359181  374.134864974 1717.561988252]
 [1300.           250.          1700.         ]]","[[0.4139175223425144], 0.4139175223425144]"
16000,"[[1500.           250.          2400.         ]
 [1460.498114771  427.762276252 2342.348966025]
 [1437.929685772  501.59117192  2297.691078623]
 [1417.008159446  565.099981721 2254.335885929]
 [1397.732244717  618.192321681 2212.075092997]
 [1380.092399568  660.827524817 2170.732901382]
 [1364.069888127  693.026010169 2130.176282938]
 [1349.635901736  714.874296939 2090.323274411]
 [1336.750776214  726.529814802 2051.148313625]
 [1325.363335117  728.225732427 2012.683720584]
 [1315.410380395  720.276090996 1975.016553573]
 [1306.816331749  703.0816136   1938.280221895]
 [1299.492973724  677.136725548 1902.640387695]
 [1293.339184242  643.038696815 1868.27478458 ]
 [1288.240344047  601.50070725  1835.346474669]
 [1284.066745501  553.372803594 1803.969352912]
 [1280.669382377  499.680370734 1774.162192459]
 [1277.868840796  441.705994258 1745.779278295]
 [1275.424840346  381.189075082 1718.378452635]
 [1300.           250.          1700.         ]]","[[0.4172979037305636], 0.4172979037305636]"
17000,"[[1500.           250.          2400.         ]
 [1458.700034632  438.687858011 2343.394140218]
 [1435.38820214   517.014944707 2299.366464158]
 [1413.829984436  584.346687259 2256.639460487]
 [1394.02465217   640.578375296 2214.963521477]
 [1375.962296217  685.668619698 2174.126386284]
 [1359.622782414  719.644799745 2133.965699725]
 [1344.974791573  742.607907489 2094.379100207]
 [1331.974982405  754.737010441 2055.330679491]
 [1320.567312492  756.293638268 2016.852807342]
 [1310.682543821  747.626463179 1979.042508037]
 [1302.237938346  729.176716179 1942.051784678]
 [1295.137104044  701.484930335 1906.071483273]
 [1289.26986059   665.199968762 1871.308419134]
 [1284.511808295  621.092193331 1837.955407871]
 [1280.722883571  570.074842166 1806.153137835]
 [1277.743216292  513.243431762 1775.94026883 ]
 [1275.381907946  451.959323452 1747.179786643]
 [1273.386356216  388.05089188  1719.422553071]
 [1300.           250.          1700.         ]]","[[0.42055704980472813], 0.42055704980472813]"
18000,"[[1500.           250.          2400.         ]
 [1456.896489856  449.501091772 2344.715672662]
 [1432.838909725  532.268294906 2301.449200924]
 [1410.64219844   603.363165802 2259.470169854]
 [1390.306302745  662.673604756 2218.483872617]
 [1371.821015534  710.159114691 2178.238395748]
 [1355.164825226  745.856167551 2138.539732056]
 [1340.303874299  769.88267446  2099.263807313]
 [1327.191069691  782.441879583 2060.364079034]
 [1315.765385124  783.826094171 2021.873608303]
 [1305.951386841  774.420743659 1983.900782188]
 [1297.658992641  754.7092525   1946.618135209]
 [1290.783426711  725.279415462 1910.243955609]
 [1285.205235657  686.832252639 1875.016519724]
 [1280.790034336  640.195244336 1841.160735701]
 [1277.387230484  586.344086851 1808.846276634]
 [1274.825979457  526.442928518 1778.133700068]
 [1272.903895612  461.929371149 1748.896613627]
 [1271.356255199  394.71646204  1720.681069085]
 [1300.           250.          1700.         ]]","[[0.42369331255943105], 0.42369331255943105]"
19000,"[[1500.           250.          2400.         ]
 [1455.085752947  460.190224151 2346.303463341]
 [1430.279226152  547.333785599 2303.924077684]
 [1407.441379222  622.126677283 2262.807621974]
 [1386.572956995  684.450574084 2222.610561582]
 [1367.663533431  734.267721224 2183.038282248]
 [1350.69025354   771.626026137 2143.863019708]
 [1335.616710893  796.662918085 2104.937940878]
 [1322.392007779  809.608429387 2066.205853171]
 [1310.950042355  810.788055782 2027.701381404]
 [1301.209058972  800.625992418 1989.54582552 ]
 [1293.071476223  779.649361281 1951.934245714]
 [1286.423957991  748.494134467 1915.114590758]
 [1281.137590198  707.913779537 1879.358856997]
 [1277.067817882  658.792545503 1844.926210877]
 [1274.05335832   602.167576511 1812.017306519]
 [1271.912279296  539.269908549 1780.716421099]
 [1270.430683486  471.610675173 1750.909536505]
 [1269.331865453  401.183300703 1722.139895667]
 [1300.           250.          1700.         ]]","[[0.4267065815318273], 0.4267065815318273]"
