Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1508.034837052  250.895241797 2363.869910975]
 [1515.941985401  251.337489457 2327.290408593]
 [1523.8200402    251.765964554 2290.65444742 ]
 [1531.675336901  252.17340921  2253.966270076]
 [1539.513712644  252.552820083 2217.230026906]
 [1547.340525718  252.897444787 2180.44977917 ]
 [1555.160673826  253.200780082 2143.629502192]
 [1562.978611086  253.456572456 2106.773088534]
 [1570.798363562  253.658822216 2069.884351283]
 [1578.623542945  253.801792994 2032.967027587]
 [1586.457357632  253.880030211 1996.024782635]
 [1594.30261972   253.888395252 1959.061214374]
 [1602.161744822  253.822129318 1922.079859447]
 [1610.036737802  253.676978171 1885.084201095]
 [1617.929147127  253.449455915 1848.077680146]
 [1625.83993794   253.13747445  1811.063709773]
 [1633.769105868  252.742151012 1774.045686316]
 [1641.714148008  252.27485365  1737.026890001]
 [1650.           250.          1700.         ]]","[[0.34239780718771184], 0.34239780718771184]"
2000,"[[1500.           250.          2400.         ]
 [1508.170081856  251.828050706 2364.584385322]
 [1516.087358875  252.730410923 2328.268643995]
 [1523.946650608  253.603916213 2291.839882134]
 [1531.760676162  254.433703467 2255.306556729]
 [1539.541149926  255.205461854 2218.676944816]
 [1547.298820841  255.905425604 2181.959150387]
 [1555.043509097  256.520370727 2145.161110991]
 [1562.784140166  257.037616915 2108.290604175]
 [1570.528775872  257.44503675  2071.355254009]
 [1578.28464174   257.731076067 2034.362537962]
 [1586.058149196  257.88479253  1997.319794557]
 [1593.854909629  257.895926039 1960.234232416]
 [1601.67973417   257.755029097 1923.112941692]
 [1609.536605272  257.453720126 1885.962909415]
 [1617.428585382  256.985217313 1848.791041024]
 [1625.357562477  256.345609974 1811.604189571]
 [1633.323475148  255.537504505 1774.409177278]
 [1641.321245214  254.584217206 1737.212596887]
 [1650.           250.          1700.         ]]","[[0.34293103528599655], 0.34293103528599655]"
3000,"[[1500.           250.          2400.         ]
 [1508.300484522  252.799704478 2365.301376161]
 [1516.225618201  254.180651062 2329.250581402]
 [1524.064081434  255.516306601 2293.030098808]
 [1531.835024961  256.783842442 2256.652570852]
 [1539.556079669  257.961324415 2220.130377109]
 [1547.243416206  259.027702118 2183.475645409]
 [1554.911800424  259.962804758 2146.700262187]
 [1562.574644665  260.74734529  2109.815882306]
 [1570.244054488  261.362935981 2072.83393875 ]
 [1577.930869836  261.792121132 2035.765652644]
 [1585.644698486  262.018437542 1998.622044266]
 [1593.393937371  262.026523306 1961.413946027]
 [1601.185772499  261.802317433 1924.152018928]
 [1609.026136536  261.333445592 1886.846774873]
 [1616.919571758  260.610030377 1849.508608284]
 [1624.868847364  259.626617195 1812.147839402]
 [1632.873793226  258.387690015 1774.774746468]
 [1640.926684713  256.929114958 1737.399267532]
 [1650.           250.          1700.         ]]","[[0.3434810478798446], 0.3434810478798446]"
4000,"[[1500.           250.          2400.         ]
 [1508.426071288  253.811535208 2366.020943446]
 [1516.35680701   255.690176832 2330.236308854]
 [1524.172398465  257.505691769 2294.225210894]
 [1531.898475607  259.226911983 2258.00444799 ]
 [1539.55862401   260.823951867 2221.590477585]
 [1547.174465536  262.268194427 2184.999432074]
 [1554.765733043  263.532287059 2148.247133199]
 [1562.350339297  264.590149076 2111.349105365]
 [1569.944439673  265.416995071 2074.320588438]
 [1577.562487407  265.98938166  2037.176550698]
 [1585.217278577  266.285291778 1999.931702891]
 [1592.919980946  266.284284109 1962.600514723]
 [1600.680134288  265.96776476  1925.197235871]
 [1608.505594141  265.31950935  1887.735924751]
 [1616.402348972  264.326756092 1850.230489742]
 [1624.374008527  262.982798981 1812.694746214]
 [1632.420243495  261.29440525  1775.142459165]
 [1640.530613094  259.310614696 1737.58694527 ]
 [1650.           250.          1700.         ]]","[[0.34404846847374], 0.34404846847374]"
5000,"[[1500.           250.          2400.         ]
 [1508.546882866  254.864932198 2366.743148719]
 [1516.480990734  257.26103972  2331.225916726]
 [1524.271696591  259.574737706 2295.425334871]
 [1531.951156622  261.766130762 2259.362327325]
 [1539.548947981  263.797040945 2223.057404196]
 [1547.092171449  265.630991494 2186.530682775]
 [1554.605546134  267.233203604 2149.801906285]
 [1562.11149658   268.570608749 2112.890460794]
 [1569.63023195   269.61188149  2075.815391051]
 [1577.179815799  270.327502112 2038.595416165]
 [1584.776222991  270.689866822 2001.248946356]
 [1592.433376449  270.673480171 1963.794102539]
 [1600.163148199  270.255301661 1926.248741395]
 [1607.975289495  269.415408123 1888.630490068]
 [1615.877202089  268.138376075 1850.956796491]
 [1623.873296786  266.416555125 1813.244999734]
 [1631.963036136  264.259419565 1775.512382928]
 [1640.133195244  261.729829959 1737.775675207]
 [1650.           250.          1700.         ]]","[[0.3446339503779526], 0.3446339503779526]"
6000,"[[1500.           250.          2400.         ]
 [1508.662976113  255.96134499  2367.468055122]
 [1516.598259108  258.895380223 2332.219497757]
 [1524.362103132  261.726226159 2296.630590277]
 [1531.993236852  264.404857306 2260.72635171 ]
 [1539.527264348  266.884449093 2224.531319081]
 [1546.996790939  269.120360063 2188.069574503]
 [1554.431538826  271.070130999 2151.364768592]
 [1561.858453226  272.693503695 2114.440141091]
 [1569.301798721  273.952465097 2077.31853967 ]
 [1576.783244193  274.81132791  2040.022438112]
 [1584.321932232  275.236868923 2002.573955426]
 [1591.934524291  275.198566909 1964.994878074]
 [1599.635202826  274.669027102 1927.306688582]
 [1607.435588005  273.624787847 1889.530605628]
 [1615.344462929  272.047998732 1851.687642937]
 [1623.367001449  269.930387282 1813.798692518]
 [1631.502410825  267.284577625 1775.884587643]
 [1639.734616159  264.187922415 1737.965504279]
 [1650.           250.          1700.         ]]","[[0.3452381783792416], 0.3452381783792416]"
7000,"[[1500.           250.          2400.         ]
 [1508.774425885  257.102286581 2368.195727407]
 [1516.708728947  260.595432588 2333.217147056]
 [1524.443781519  263.9630608   2297.841099718]
 [1532.024930019  267.146597441 2262.09666769 ]
 [1539.493838968  270.090202999 2226.012388594]
 [1546.888641432  272.740754088 2189.616288872]
 [1554.244076842  275.047846569 2152.935912184]
 [1561.591617204  276.963822703 2115.998343839]
 [1568.959581572  278.443828774 2078.830232503]
 [1576.373236962  279.445915949 2041.457810662]
 [1583.854880998  279.931209136 2003.906915743]
 [1591.423896071  279.86419296  1966.20301452 ]
 [1599.096753043  279.213217116 1928.371234749]
 [1606.886914741  277.951451317 1890.436410052]
 [1614.804514921  276.05886573  1852.423146846]
 [1622.85545426   273.526904165 1814.355919993]
 [1631.038639729  270.371803259 1776.25914557 ]
 [1639.335082939  266.686104364 1738.156481298]
 [1650.           250.          1700.         ]]","[[0.3458618705076562], 0.3458618705076562]"
8000,"[[1500.           250.          2400.         ]
 [1508.881327081  258.289336812 2368.926231939]
 [1516.812547215  262.363529829 2334.218962107]
 [1524.516935375  266.28827374  2299.056988882]
 [1532.046499765  269.995012153 2263.473425509]
 [1539.448996719  273.418507617 2227.50078331 ]
 [1546.768107505  276.496824693 2191.171012133]
 [1554.043599846  279.171339007 2154.515534053]
 [1561.311475561  281.386775041 2117.565271719]
 [1568.604104362  283.091279651 2080.350672903]
 [1575.950341816  284.236545693 2042.901733011]
 [1583.375626151  284.778014014 2005.248017836]
 [1590.902042163  284.675210209 1967.418689686]
 [1598.548327009  283.892333945 1929.442541468]
 [1606.32976069   282.399366254 1891.3480458  ]
 [1614.257798465  280.17435882  1853.163429363]
 [1622.339033759  277.208827007 1814.916780484]
 [1630.572030796  273.523103517 1776.636131384]
 [1638.934826985  269.225641375 1738.348657005]
 [1650.           250.          1700.         ]]","[[0.3465057799036645], 0.3465057799036645]"
9000,"[[1500.           250.          2400.         ]
 [1508.983796917  259.52414596  2369.65963669 ]
 [1516.909894435  264.202109026 2335.225042769]
 [1524.581813034  268.70503242  2300.278386528]
 [1532.058265238  272.953925903 2264.856779102]
 [1539.393128072  276.873755708 2228.996678018]
 [1546.635648317  280.393430695 2192.733935164]
 [1553.830629586  283.445819625 2156.103836109]
 [1561.018603073  285.967802152 2119.1411325  ]
 [1568.235982165  287.900360952 2081.88006936 ]
 [1575.515198797  289.18873088  2044.354409417]
 [1582.884815528  289.782636877 2006.59745712 ]
 [1590.369600102  289.63668436  1968.642085987]
 [1597.99053391   288.711035672 1930.520774572]
 [1605.764689661  286.972673781 1892.26565918 ]
 [1613.704816837  284.398007004 1853.90861503 ]
 [1621.818170094  280.978995314 1815.481375245]
 [1630.102931389  276.740572936 1777.015622211]
 [1638.534106424  271.807855058 1738.542084119]
 [1650.           250.          1700.         ]]","[[0.3471706967896724], 0.3471706967896724]"
10000,"[[1500.           250.          2400.         ]
 [1509.081977448  260.808438534 2370.39601123 ]
 [1517.000988462  266.11371693  2336.235491251]
 [1524.638712549  271.216646894 2301.505424464]
 [1532.060607277  276.027335408 2266.246886071]
 [1539.326696365  280.460537904 2230.500251695]
 [1546.491805842  284.435649712 2194.305253436]
 [1553.605778907  287.876734221 2157.701025152]
 [1560.71367182   290.712589982 2120.726139008]
 [1567.855931174  292.876864478 2083.418635463]
 [1575.06855024   294.308231844 2045.816049168]
 [1582.383197692  294.950669678 2007.955433861]
 [1589.827303855  294.753906061 1969.87339042 ]
 [1597.424072509  293.674186339 1931.606104128]
 [1605.192345903  291.675697334 1893.189400333]
 [1613.146142726  288.733494067 1854.658831786]
 [1621.293350325  284.840372901 1816.049808468]
 [1629.631732293  280.026398016 1777.397697657]
 [1638.133208779  274.434125976 1738.73681738 ]
 [1650.           250.          1700.         ]]","[[0.3478574505497173], 0.3478574505497173]"
11000,"[[1500.           250.          2400.         ]
 [1509.176038357  262.144017281 2371.135426703]
 [1517.086088671  268.101015884 2337.250412086]
 [1524.687987249  273.826577511 2302.738237509]
 [1532.053975277  279.219418912 2267.643907636]
 [1539.250245873  284.183653336 2232.011687446]
 [1546.33721399   288.628789881 2195.885166957]
 [1553.369761729  292.469775596 2159.307312801]
 [1560.397461799  295.627081981 2122.320509055]
 [1567.464779658  298.026843762 2084.966589835]
 [1574.611251794  299.601068497 2047.286866519]
 [1581.871632707  300.287955494 2009.322153117]
 [1589.27599407   300.032402596 1971.112794512]
 [1596.849740598  298.786866595 1932.698704396]
 [1604.613462531  296.51295203  1894.119423202]
 [1612.582425431  293.184666488 1855.414210947]
 [1620.76512428   288.796054224 1816.622187283]
 [1629.158872135  283.382861928 1777.782439823]
 [1637.732453912  277.105896711 1738.932913591]
 [1650.           250.          1700.         ]]","[[0.34856691192070216], 0.34856691192070216]"
12000,"[[1500.           250.          2400.         ]
 [1509.266180056  263.532767421 2371.877955793]
 [1517.165500601  270.166790067 2338.269912081]
 [1524.730051893  276.538443034 2303.97696343 ]
 [1532.038894798  282.534545971 2269.04800856 ]
 [1539.164410746  288.048120843 2233.531172424]
 [1546.172608719  292.978402212 2197.473880177]
 [1553.123404116  297.230896743 2160.922915403]
 [1560.070872673  300.71749279  2123.924465343]
 [1567.063480102  303.356627911 2086.524156033]
 [1574.144284618  305.073533974 2048.767080589]
 [1581.351104068  305.800601638 2010.697824644]
 [1588.716629412  305.477950173 1972.360494231]
 [1596.268445447  304.05438486  1933.798753751]
 [1604.028870833  301.489154481 1895.055885473]
 [1612.014398826  297.75554173  1856.174887166]
 [1620.23411102   292.849271021 1817.198621741]
 [1628.684842266  286.812349433 1778.169933321]
 [1637.332197278  279.824675068 1739.130431656]
 [1650.           250.          1700.         ]]","[[0.34929999529799916], 0.34929999529799916]"
13000,"[[1500.           250.          2400.         ]
 [1509.352637125  264.976661113 2372.623672685]
 [1517.239581108  272.313952088 2339.294100253]
 [1524.765389511  279.356029193 2305.221742854]
 [1532.015976001  285.977287759 2270.459357049]
 [1539.069924931  292.059190779 2235.058897713]
 [1545.99883925   297.490293598 2199.071601865]
 [1552.867656537  302.166324724 2162.548053893]
 [1559.734936788  305.990322638 2125.538235321]
 [1566.65312265   308.872836151 2088.091562404]
 [1573.668768892  310.732208978 2050.256915225]
 [1580.822731909  311.494993446 2012.082662762]
 [1588.150299106  311.096586804 1973.616689866]
 [1595.68121536   309.482289031 1934.906434581]
 [1603.439510554  306.609233081 1895.998948487]
 [1611.442890158  302.450316917 1856.940998371]
 [1619.701005987  297.003399259 1817.779224781]
 [1628.210192147  290.317352042 1778.560265265]
 [1636.93283351   282.592037439 1739.329432606]
 [1650.           250.          1700.         ]]","[[0.35005766115745807], 0.35005766115745807]"
14000,"[[1500.           250.          2400.         ]
 [1509.435682127  266.477762154 2373.372652998]
 [1517.308744081  274.545549926 2340.323087738]
 [1524.794558979  282.283297698 2306.472719162]
 [1531.985923007  289.552427926 2271.878124615]
 [1538.967633168  296.222357444 2236.595058171]
 [1545.816880492  302.170540495 2200.678544928]
 [1552.603607458  307.282575262 2164.182953608]
 [1559.39083361   311.452372465 2127.162050989]
 [1566.234950002  314.58239311  2089.66904189 ]
 [1573.18597878   316.583976815 2051.756598803]
 [1580.287787614  317.377808706 2013.476886169]
 [1587.578236817  316.894625807 1974.881585853]
 [1595.089212452  315.076378736 1936.021933133]
 [1602.846441271  311.878338764 1896.948777115]
 [1610.86882976   307.273377903 1857.712685672]
 [1619.166588886  301.261966391 1818.364112169]
 [1627.735535299  293.900473394 1778.953525252]
 [1636.534800383  285.409632308 1739.529979624]
 [1650.           250.          1700.         ]]","[[0.35084091859486727], 0.35084091859486727]"
15000,"[[1500.           250.          2400.         ]
 [1509.515629847  268.038230941 2374.124973713]
 [1517.373466794  276.864774244 2341.356987676]
 [1524.81820344   285.32439572  2307.73003833 ]
 [1531.949544295  293.264974016 2273.304485896]
 [1538.858503195  300.543372141 2238.139852225]
 [1545.627846834  307.025503303 2202.294926196]
 [1552.332498423  312.58646806  2165.827844053]
 [1559.039905723  317.110759794 2128.796148658]
 [1565.810373923  320.492544822 2091.256831778]
 [1572.697358997  322.636039151 2053.266363991]
 [1579.747710009  323.456032772 2014.88071771 ]
 [1587.001836011  322.878669909 1976.155390562]
 [1594.493746795  320.842718128 1937.14543932 ]
 [1602.250854972  317.301856226 1897.9055396  ]
 [1610.293261802  312.229308732 1858.490093235]
 [1618.631732409  305.628658917 1818.953402416]
 [1627.261555874  297.564434875 1779.349805331]
 [1636.138583182  288.279183921 1739.732138057]
 [1650.           250.          1700.         ]]","[[0.3516508279826385], 0.3516508279826385]"
16000,"[[1500.           250.          2400.         ]
 [1509.592841995  269.660329673 2374.880713071]
 [1517.434296949  279.274966065 2342.395915074]
 [1524.837059643  288.483665856 2308.993848754]
 [1531.907764225  297.120169457 2274.738618434]
 [1538.743639292  305.028256893 2239.693481617]
 [1545.433007449  312.061841438 2203.920966132]
 [1552.055740772  318.085142851 2167.482958596]
 [1558.683676567  322.97293534  2130.440768628]
 [1565.380993544  326.610875482 2092.855173382]
 [1572.204543182  328.895932474 2054.786447429]
 [1579.204123287  329.736974341 2016.294384074]
 [1586.422666965  329.055625969 1977.438316015]
 [1593.896292059  326.787649222 1938.277146475]
 [1601.654089963  322.885415618 1898.869407339]
 [1609.717356167  317.322901482 1859.273368116]
 [1618.097411866  310.107330255 1819.547216667]
 [1626.789015921  301.312081447 1779.749199939]
 [1635.744719539  291.202496087 1739.935975417]
 [1650.           250.          1700.         ]]","[[0.3524885037418158], 0.3524885037418158]"
17000,"[[1500.           250.          2400.         ]
 [1509.667732432  271.34642782  2375.639950457]
 [1517.491860504  281.779624836 2343.43998662 ]
 [1524.851968315  291.765656574 2310.264301012]
 [1531.861635841  301.123506126 2276.180702398]
 [1538.62429731   309.6833188   2241.256151089]
 [1545.233803267  317.286529115 2205.556888491]
 [1551.774934196  323.786076193 2169.148534094]
 [1558.323870115  329.046700376 2132.096154809]
 [1564.948615644  332.945324931 2094.464311653]
 [1571.709374246  335.371545269 2056.317089344]
 [1578.65885687   336.228281884 2017.718115422]
 [1585.842495597  335.43272029  1978.730577543]
 [1593.298502834  332.917805762 1939.417251038]
 [1601.057646259  328.634904683 1899.840554624]
 [1609.142421584  322.559166473 1860.062660049]
 [1617.564715839  314.702008892 1820.145678544]
 [1626.318763406  305.146387699 1780.151805822]
 [1635.353804765  294.18145614  1740.141561372]
 [1650.           250.          1700.         ]]","[[0.35335511722547025], 0.35335511722547025]"
18000,"[[1500.           250.          2400.         ]
 [1509.740772971  273.099007848 2376.402766248]
 [1517.546870367  284.382416869 2344.489320472]
 [1524.863885686  295.175133154 2311.541547588]
 [1531.812355087  305.280737505 2277.630920244]
 [1538.501901363  314.515165058 2242.828067988]
 [1545.031865816  322.706871835 2207.202919882]
 [1551.491887316  329.697098983 2170.824810438]
 [1557.962432694  335.340224827 2133.762554233]
 [1564.515277151  339.504206864 2096.084494689]
 [1571.213926924  342.071135873 2057.85853307 ]
 [1578.113967403  342.937960729 2019.152144927]
 [1585.263304313  342.01751452  1980.032393355]
 [1592.702233791  339.240127588 1940.565952172]
 [1600.46320261   334.556481326 1900.81915831 ]
 [1608.569920158  327.94334283  1860.858121184]
 [1617.034857949  319.416906821 1820.748913962]
 [1625.851741079  309.070464101 1780.557721922]
 [1634.966497747  297.218039021 1740.34896771 ]
 [1650.           250.          1700.         ]]","[[0.35425189970696785], 0.35425189970696785]"
19000,"[[1500.           250.          2400.         ]
 [1509.81249983   274.920671206 2377.16924164 ]
 [1517.600136046  287.087184164 2345.544035993]
 [1524.873896274  298.717089109 2312.825742527]
 [1531.761276586  309.597892396 2279.089456308]
 [1538.378062343  319.53071861  2244.409441801]
 [1544.829038136  328.330523551 2208.859289254]
 [1551.208640521  335.826414691 2172.512029991]
 [1557.601557191  341.862066084 2135.440216485]
 [1564.083270074  346.296227734 2097.715973155]
 [1570.720532779  349.003350996 2059.411024475]
 [1577.571763132  349.87439073  2020.596708221]
 [1584.687315101  348.817922079 1981.34398402 ]
 [1592.109560894  345.761875477 1941.723451299]
 [1599.872635328  340.656586573 1901.805397412]
 [1608.001483426  333.480909368 1861.65990576 ]
 [1616.509189876  324.256428214 1821.357050887]
 [1625.388996278  313.087563432 1780.967049233]
 [1634.583527464  300.314311488 1740.558268302]
 [1650.           250.          1700.         ]]","[[0.35518014546342014], 0.35518014546342014]"
