Iteration,Trajectory,Legibility
1,"[[1500.           250.          2400.         ]
 [1494.73681699   250.000027362 2363.157887167]
 [1489.47364875   250.000038902 2326.315778593]
 [1484.210481963  250.000049006 2289.473670352]
 [1478.94731661   250.000057665 2252.631562458]
 [1473.684152667  250.000064874 2215.789454924]
 [1468.420990104  250.000070624 2178.947347767]
 [1463.15782889   250.000074908 2142.105241003]
 [1457.894668985  250.000077717 2105.263134652]
 [1452.631510344  250.000079042 2068.421028732]
 [1447.368352915  250.000078872 2031.578923267]
 [1442.105196638  250.000077195 1994.736818282]
 [1436.842041443  250.000073997 1957.894713805]
 [1431.578887248  250.000069262 1921.052609869]
 [1426.31573396   250.000062971 1884.210506512]
 [1421.052581468  250.000055107 1847.368403775]
 [1415.789429643  250.000045655 1810.526301703]
 [1410.526278329  250.000034632 1773.684200334]
 [1405.263127324  250.000022201 1736.84209964 ]
 [1400.           250.          1700.         ]]","[[0.3411734266617774], 0.3411734266617774]"
100,"[[1500.           250.          2400.         ]
 [1494.734330569  250.002736172 2363.157137784]
 [1489.470138148  250.003890169 2326.31470146 ]
 [1484.206091085  250.004900501 2289.472298425]
 [1478.942187363  250.005766459 2252.629930035]
 [1473.678424586  250.00648732  2215.78759774 ]
 [1468.414799924  250.007062335 2178.945303098]
 [1463.151310061  250.007490715 2142.103047795]
 [1457.887951128  250.007771608 2105.260833673]
 [1452.624718622  250.007904078 2068.418662759]
 [1447.361607326  250.007887069 2031.576537306]
 [1442.098611193  250.00771937  1994.73445984 ]
 [1436.835723228  250.00739958  1957.892433222]
 [1431.572935325  250.006926078 1921.05046071 ]
 [1426.310238074  250.006297036 1884.208546023]
 [1421.047620489  250.005510573 1847.366693362]
 [1415.785069603  250.004565374 1810.524907222]
 [1410.522569744  250.003463084 1773.683191355]
 [1405.26010079   250.002220039 1736.841542954]
 [1400.           250.          1700.         ]]","[[0.3411738133802898], 0.3411738133802898]"
200,"[[1500.           250.          2400.         ]
 [1494.731819041  250.005472288 2363.156380877]
 [1489.466592097  250.007780256 2326.313613515]
 [1484.201655869  250.009800895 2289.470912729]
 [1478.937006324  250.011532786 2252.628281233]
 [1473.672638668  250.012974484 2215.785721924]
 [1468.408547242  250.014124494 2178.943237918]
 [1463.144725415  250.014981236 2142.100832588]
 [1457.881165445  250.01554301  2105.258509617]
 [1452.617858331  250.015807938 2068.41627306 ]
 [1447.354793634  250.015773911 2031.574127421]
 [1442.091959264  250.015438509 1994.732077754]
 [1436.829341228  250.01479893  1957.890129778]
 [1431.566923316  250.013851931 1921.048290011]
 [1426.304686707  250.012593855 1884.206565893]
 [1421.042609428  250.011020942 1847.364965821]
 [1415.780665545  250.009130559 1810.523498789]
 [1410.518823717  250.006926    1773.682172302]
 [1405.257043697  250.004439932 1736.840980743]
 [1400.           250.          1700.         ]]","[[0.34117420399765735], 0.34117420399765735]"
300,"[[1500.           250.          2400.         ]
 [1494.72930752   250.00820835  2363.155624017]
 [1489.463046058  250.011670261 2326.312525638]
 [1484.197220669  250.01470118  2289.469527123]
 [1478.931825305  250.01729898  2252.62663254 ]
 [1473.666852772  250.019461494 2215.783846234]
 [1468.402294586  250.021186479 2178.94117288 ]
 [1463.138140797  250.022471566 2142.098617536]
 [1457.874379793  250.023314203 2105.256185727]
 [1452.610998073  250.023711579 2068.413883534]
 [1447.347979977  250.023660527 2031.571717713]
 [1442.085307371  250.023157418 1994.729695846]
 [1436.822959264  250.02219805  1957.887826511]
 [1431.560911342  250.020777557 1921.046119483]
 [1426.299135372  250.018890456 1884.204585923]
 [1421.037598396  250.016531105 1847.36323843 ]
 [1415.776261513  250.013695556 1810.52209049 ]
 [1410.515077709  250.010388748 1773.681153365]
 [1405.253986616  250.006659681 1736.84041863 ]
 [1400.           250.          1700.         ]]","[[0.3411745946075954], 0.3411745946075954]"
400,"[[1500.           250.          2400.         ]
 [1494.726796008  250.010944356 2363.154867203]
 [1489.459500031  250.015560184 2326.311437831]
 [1484.192785485  250.019601358 2289.468141607]
 [1478.926644304  250.023065042 2252.624983957]
 [1473.6610669    250.02594835  2215.781970672]
 [1468.396041957  250.028248289 2178.939107985]
 [1463.131556209  250.029961703 2142.096402641]
 [1457.867594174  250.03108519  2105.253862003]
 [1452.604137849  250.031615001 2068.411494181]
 [1447.341166356  250.031546916 2031.569308183]
 [1442.078655514  250.030876097 1994.727314117]
 [1436.816577335  250.029596939 1957.88552342 ]
 [1431.554899402  250.027702956 1921.043949126]
 [1426.29358407   250.025186839 1884.202606116]
 [1421.032587393  250.022041064 1847.361511188]
 [1415.771857505  250.018260366 1810.520682326]
 [1410.51133172   250.013851328 1773.680134545]
 [1405.250929546  250.008879285 1736.839856614]
 [1400.           250.          1700.         ]]","[[0.34117498521010436], 0.34117498521010436]"
500,"[[1500.           250.          2400.         ]
 [1494.724284503  250.013680307 2363.154110436]
 [1489.455954016  250.019450025 2326.310350092]
 [1484.188350316  250.024501427 2289.466756181]
 [1478.921463323  250.028830972 2252.623335483]
 [1473.65528105   250.03243505  2215.780095238]
 [1468.389789353  250.035309923 2178.937043233]
 [1463.124971649  250.037451647 2142.094187901]
 [1457.860808585  250.038855969 2105.251538446]
 [1452.597277659  250.039518205 2068.409105002]
 [1447.334352769  250.039433079 2031.566898831]
 [1442.072003692  250.038594545 1994.724932566]
 [1436.810195442  250.036995597 1957.883220505]
 [1431.548887497  250.03462813  1921.041778939]
 [1426.2880328    250.031483005 1884.20062647 ]
 [1421.027576419  250.027550817 1847.359784095]
 [1415.767453521  250.022824986 1810.519274297]
 [1410.507585749  250.01731374  1773.679115842]
 [1405.247872488  250.011098743 1736.839294696]
 [1400.           250.          1700.         ]]","[[0.3411753758051845], 0.3411753758051845]"
600,"[[1500.           250.          2400.         ]
 [1494.721773006  250.016416202 2363.153353715]
 [1489.452408012  250.023339783 2326.309262422]
 [1484.183915163  250.029401389 2289.465370845]
 [1478.916282361  250.03459677  2252.621687118]
 [1473.649495223  250.038921596 2215.77821993 ]
 [1468.383536776  250.042371383 2178.934978623]
 [1463.118387119  250.044941399 2142.091973317]
 [1457.854023029  250.046626542 2105.249215054]
 [1452.590417502  250.04742119  2068.406715996]
 [1447.327539218  250.047319015 2031.564489656]
 [1442.065351907  250.046312762 1994.722551194]
 [1436.803813585  250.044394025 1957.880917766]
 [1431.542875627  250.041553077 1921.039608922]
 [1426.282481563  250.037778952 1884.198646986]
 [1421.022565474  250.033060366 1847.358057152]
 [1415.763049562  250.027389419 1810.517866402]
 [1410.503839797  250.020775984 1773.678097257]
 [1405.244815442  250.013318057 1736.838732876]
 [1400.           250.          1700.         ]]","[[0.341175766392837], 0.341175766392837]"
700,"[[1500.           250.          2400.         ]
 [1494.719261517  250.019152042 2363.15259704 ]
 [1489.44886202   250.027229459 2326.30817482 ]
 [1484.179480025  250.034301242 2289.463985599]
 [1478.911101419  250.040362435 2252.620038864]
 [1473.643709419  250.045407988 2215.77634475 ]
 [1468.377284224  250.049432668 2178.932914157]
 [1463.111802617  250.052430958 2142.089758888]
 [1457.847237504  250.054396906 2105.246891828]
 [1452.583557379  250.055323957 2068.404327163]
 [1447.320725702  250.055204725 2031.562080659]
 [1442.058700157  250.054030749 1994.720170001]
 [1436.797431764  250.051792223 1957.878615203]
 [1431.536863791  250.048477798 1921.037439077]
 [1426.276930358  250.044074683 1884.196667663]
 [1421.017554559  250.03856971  1847.356330359]
 [1415.758645627  250.031953663 1810.516458641]
 [1410.500093864  250.02423806  1773.677078788]
 [1405.241758407  250.015537226 1736.838171154]
 [1400.           250.          1700.         ]]","[[0.34117615697306], 0.34117615697306]"
800,"[[1500.           250.          2400.         ]
 [1494.716750035  250.021887827 2363.151840412]
 [1489.445316039  250.031119053 2326.307087288]
 [1484.175044902  250.039200988 2289.462600443]
 [1478.905920495  250.046127968 2252.618390718]
 [1473.637923638  250.051894224 2215.774469696]
 [1468.371031699  250.056493778 2178.930849833]
 [1463.105218145  250.059920324 2142.087544615]
 [1457.84045201   250.062167064 2105.244568769]
 [1452.576697289  250.063226504 2068.401938504]
 [1447.313912221  250.063090208 2031.55967184 ]
 [1442.052048443  250.061748506 1994.717788986]
 [1436.791049979  250.05919019  1957.876312817]
 [1431.53085199   250.055402293 1921.035269402]
 [1426.271379186  250.050370195 1884.194688502]
 [1421.012543672  250.044078848 1847.354603715]
 [1415.754241717  250.03651772  1810.515051015]
 [1410.496347949  250.027699969 1773.676060436]
 [1405.238701384  250.017756249 1736.837609529]
 [1400.           250.          1700.         ]]","[[0.34117654754585586], 0.34117654754585586]"
900,"[[1500.           250.          2400.         ]
 [1494.714238562  250.024623557 2363.15108383 ]
 [1489.441770071  250.035008565 2326.305999824]
 [1484.170609796  250.044100625 2289.461215377]
 [1478.900739591  250.051893369 2252.616742683]
 [1473.632137879  250.058380306 2215.77259477 ]
 [1468.364779199  250.063554713 2178.928785651]
 [1463.098633701  250.067409498 2142.085330499]
 [1457.833666548  250.069937014 2105.242245875]
 [1452.569837234  250.071128833 2068.399550019]
 [1447.307098775  250.070975465 2031.557263198]
 [1442.045396765  250.069466031 1994.71540815 ]
 [1436.784668229  250.066587927 1957.874010607]
 [1431.524840223  250.062326562 1921.033099897]
 [1426.265828046  250.05666549  1884.192709503]
 [1421.007532815  250.049587782 1847.352877221]
 [1415.749837831  250.041081587 1810.513643524]
 [1410.492602053  250.031161709 1773.675042202]
 [1405.235644373  250.019975128 1736.837048003]
 [1400.           250.          1700.         ]]","[[0.34117693811122596], 0.34117693811122596]"
