Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1492.549160773  266.97508514  2381.414003137]
 [1487.041963446  275.310767541 2354.971775084]
 [1481.968042048  283.317989685 2327.680438473]
 [1477.238733767  290.854734628 2299.584635853]
 [1472.7715275    297.787504841 2270.729166296]
 [1468.489888437  303.991481327 2241.158923006]
 [1464.323088955  309.350731311 2210.918825605]
 [1460.206046951  313.758462525 2180.053749443]
 [1456.079175166  317.117329183 2148.608455324]
 [1451.888248527  319.339807317 2116.627524753]
 [1447.58430228   320.348680591 2084.155308908]
 [1443.123584669  320.077724933 2051.235905472]
 [1438.46761119   318.472783088 2017.913190075]
 [1433.583423281  315.49366635  1984.230958376]
 [1428.444305628  311.117985966 1950.233311631]
 [1423.031698113  305.350123287 1915.965653975]
 [1417.340956715  298.246896164 1881.47756875 ]
 [1411.404481539  290.018537944 1846.833693874]
 [1400.           250.          1800.         ]]","[[0.341684512523393], 0.341684512523393]"
2000,"[[1500.           250.          2400.         ]
 [1491.67252447   300.631269402 2394.601635133]
 [1486.501380611  325.230600627 2373.378239381]
 [1482.100024305  348.577419734 2350.437289314]
 [1478.279163494  370.222504072 2325.866052817]
 [1474.869650918  389.752961262 2299.754008825]
 [1471.720486288  406.794140495 2272.192503798]
 [1468.696771308  421.011660756 2243.274371887]
 [1465.677700933  432.113457305 2213.093524503]
 [1462.554693129  439.851772658 2181.744519224]
 [1459.229771728  444.025059404 2149.322123387]
 [1455.614324273  444.479833131 2115.920895623]
 [1451.628365247  441.112645412 2081.63482213 ]
 [1447.200461851  433.87261544  2046.557070921]
 [1442.268570487  422.765573259 2010.779986588]
 [1436.782326924  407.86247415  1974.395600145]
 [1430.708335686  389.319704275 1937.49738577 ]
 [1424.044034516  367.438068541 1900.185701547]
 [1416.868079577  342.891721428 1862.588196741]
 [1400.           250.          1800.         ]]","[[0.3496908687160342], 0.3496908687160342]"
3000,"[[1500.           250.          2400.         ]
 [1487.137021961  364.429817997 2407.460990711]
 [1480.362005122  419.582679695 2391.284682127]
 [1474.59935216   471.426814219 2372.51505896 ]
 [1469.614206375  518.889780122 2351.284689839]
 [1465.234381718  561.003575371 2327.732510367]
 [1461.335016058  596.913671097 2302.00285698 ]
 [1457.822340579  625.887678125 2274.244374671]
 [1454.617741072  647.323075382 2244.608814663]
 [1451.643423109  660.753582257 2213.249749842]
 [1448.810956362  665.853939353 2180.321248092]
 [1446.013771571  662.443090169 2145.976559116]
 [1443.124356448  650.486081502 2110.366893664]
 [1439.996518929  630.095560279 2073.640416371]
 [1436.472788723  601.53491281  2035.941662673]
 [1432.397089116  565.227997927 1997.41181012 ]
 [1427.634058931  521.789081981 1958.190873893]
 [1422.102365668  472.118870951 1918.425192812]
 [1415.862298232  417.780148978 1878.294749013]
 [1400.           250.          1800.         ]]","[[0.36279740352644263], 0.36279740352644263]"
4000,"[[1500.           250.          2400.         ]
 [1455.19905735   475.229522769 2419.824567277]
 [1433.092175967  582.916075156 2408.444901061]
 [1412.49284992   683.094840256 2393.596440162]
 [1393.537425698  773.556869753 2375.461872512]
 [1376.547181003  852.381827098 2354.23588729 ]
 [1361.937245858  917.956563656 2330.123100917]
 [1350.125942929  968.987872733 2303.335826546]
 [1341.453420022 1004.509014773 2274.091733977]
 [1336.117153197 1023.880564121 2242.611439435]
 [1334.129646281 1026.786667766 2209.116059142]
 [1335.301067262 1013.228029914 2173.824768389]
 [1339.247078254  983.513064041 2136.952440222]
 [1345.419955518  938.249054872 2098.707510194]
 [1353.159397672  878.336547822 2059.290358416]
 [1361.758501147  804.974288771 2018.892810599]
 [1370.5413602    719.694614271 1977.700157604]
 [1378.956243156  624.494513366 1935.899703759]
 [1386.729726785  522.347739611 1893.711278487]
 [1400.           250.          1800.         ]]","[[0.3817428541977426], 0.3817428541977426]"
5000,"[[1500.           250.          2400.         ]
 [1360.878667773  619.655305828 2433.875253768]
 [1292.795151312  794.382794514 2428.112856331]
 [1228.265164204  954.53268931  2417.971238816]
 [1168.955133743 1096.526869436 2403.669295164]
 [1116.781931778 1217.525271583 2385.441419454]
 [1073.595963272 1315.380135556 2363.534661864]
 [1040.934242463 1388.580647174 2338.206192123]
 [1019.851630912 1436.195132839 2309.72101742 ]
 [1010.826690377 1457.816864948 2278.349858223]
 [1013.732515223 1453.517541669 2244.367063887]
 [1027.861567196 1423.810586037 2208.048455245]
 [1051.994891185 1369.625065906 2169.669023649]
 [1084.508156139 1292.290619969 2129.50051857 ]
 [1123.508356092 1193.534972431 2087.80916989 ]
 [1166.995246761 1075.500471589 2044.854241582]
 [1213.041843854  940.801434565 2000.889180856]
 [1259.994611063  792.697520241 1956.170267052]
 [1306.738971746  635.700152243 1910.989962283]
 [1400.           250.          1800.         ]]","[[0.40027405572095376], 0.40027405572095376]"
6000,"[[1500.           250.          2400.         ]
 [1226.761882221  756.010649356 2451.465274615]
 [1094.143058252  991.794431785 2453.031381404]
 [ 969.71770846  1204.183973475 2449.219951154]
 [ 857.580046455 1388.818888272 2440.255845014]
 [ 761.620416017 1542.684599805 2426.382640254]
 [ 685.028720038 1663.846921426 2407.859585076]
 [ 630.039511806 1751.235449396 2384.959264069]
 [ 597.843705483 1804.475479526 2357.965839253]
 [ 588.604553699 1823.764176796 2327.173736369]
 [ 601.534552089 1809.785009237 2292.886640074]
 [ 635.007728862 1763.654438826 2255.41665869 ]
 [ 686.695524739 1686.895845629 2215.08353568 ]
 [ 753.72384964  1581.437352588 2172.213854533]
 [ 832.854439611 1449.633049793 2127.140382854]
 [ 920.695986276 1294.313146231 2080.202222809]
 [1013.951009878 1118.884953992 2031.747844007]
 [1109.709120711  927.561305046 1982.147453283]
 [1205.841703933  726.029807023 1931.838738705]
 [1400.           250.          1800.         ]]","[[0.4135957238202693], 0.4135957238202693]"
7000,"[[1500.           250.          2400.         ]
 [1089.915184572  870.928938827 2471.357755261]
 [ 892.856982192 1156.091366791 2481.341328599]
 [ 710.675352421 1408.767854626 2484.867676229]
 [ 549.784122227 1624.59973695  2482.153816202]
 [ 415.447846065 1801.076480062 2473.442105771]
 [ 311.391909123 1936.981540601 2458.995226828]
 [ 239.765071763 2032.014482877 2439.092589559]
 [ 201.262616481 2086.540094628 2414.028002184]
 [ 195.305723741 2101.427942919 2384.108447179]
 [ 220.228219158 2077.956555282 2349.653812883]
 [ 273.453667605 2017.764848452 2310.997452943]
 [ 351.66294502  1922.83989003  2268.487488577]
 [ 450.961476022 1795.535301632 2222.488859006]
 [ 567.060315906 1638.619767031 2173.386353797]
 [ 695.488424958 1455.362634499 2121.589489079]
 [ 831.85657131  1249.680566476 2067.541950361]
 [ 972.201794786 1026.422107199 2011.744625729]
 [1113.49039476   792.088088995 1954.828795465]
 [1400.           250.          1800.         ]]","[[0.42288643319201], 0.42288643319201]"
8000,"[[1500.           250.          2400.         ]
 [ 962.01318132   967.891452938 2492.211070144]
 [ 706.150151659 1293.142765759 2511.045207625]
 [ 472.995371509 1577.179532471 2522.291781066]
 [ 270.723624068 1816.207778376 2526.162318465]
 [ 105.235235761 2008.591262917 2522.902186369]
 [ -19.878160603 2154.031041987 2512.781288092]
 [-103.046306508 2253.073511846 2496.087917097]
 [-144.368599705 2306.819965012 2473.12516994 ]
 [-145.295384957 2316.761406436 2444.209447125]
 [-108.366975816 2284.693251603 2409.670726778]
 [ -37.005151149 2212.683416147 2369.854449898]
 [  64.659158323 2103.079236793 2325.125011075]
 [ 191.942024752 1958.54690713  2275.871046185]
 [ 339.76853925  1782.14417017  2222.513066662]
 [ 502.865732437 1577.435928452 2165.514856617]
 [ 676.017780712 1348.680161183 2105.402585723]
 [ 854.430551279 1101.162540536 2042.804494476]
 [1034.312313654  841.961806732 1978.565305436]
 [1400.           250.          1800.         ]]","[[0.4297540635678879], 0.4297540635678879]"
9000,"[[1500.           250.          2400.         ]
 [ 844.286141673 1051.496607986 2513.339399276]
 [ 535.547089628 1410.158304579 2541.129180069]
 [ 257.897012718 1719.41211382  2560.174361319]
 [  20.670634061 1976.379301042 2570.689881999]
 [-170.173402967 2180.471319886 2572.932555905]
 [-311.59488299  2332.359308812 2567.186008687]
 [-402.844637578 2433.418199946 2553.751518361]
 [-444.916285678 2485.431005911 2532.943095963]
 [-440.128611989 2490.439685198 2505.085731415]
 [-391.824187973 2450.681759724 2470.516207611]
 [-304.153336798 2368.580360797 2429.58625942 ]
 [-181.912197094 2246.771620825 2382.668179386]
 [ -30.406660009 2088.163668852 2330.163334467]
 [ 144.684562722 1896.029842661 2272.514628305]
 [ 337.476976618 1674.148771403 2210.225183528]
 [ 542.115963367 1427.02260547  2143.888983247]
 [ 753.143104348 1160.254339234 2074.251373092]
 [ 966.128657051  881.352948611 2002.375453502]
 [1400.           250.          1800.         ]]","[[0.43513065135901396], 0.43513065135901396]"
10000,"[[1500.           250.          2400.         ]
 [ 735.680356594 1125.061675686 2534.423740201]
 [ 379.218907391 1512.256914196 2571.125833567]
 [  62.431922734 1842.396827078 2597.914682854]
 [-204.706008795 2113.729371888 2615.019092698]
 [-416.585107132 2326.784609286 2622.715882992]
 [-570.959062285 2483.194721698 2621.308503111]
 [-668.004645475 2585.115462787 2611.114978645]
 [-709.619867005 2634.949078268 2592.46190968 ]
 [-698.943646886 2635.223770346 2565.682651598]
 [-640.038906953 2588.558071501 2531.118746506]
 [-537.684035794 2497.674838598 2489.124318707]
 [-397.229276328 2365.448843841 2440.07366889 ]
 [-224.484178247 2194.983546165 2384.372859013]
 [ -25.606904103 1989.72175984  2322.476917188]
 [ 193.035715326 1753.605821686 2254.916014645]
 [ 425.080165028 1491.322390067 2182.338587776]
 [ 664.523895547 1208.715906551 2105.595390234]
 [ 906.389846578  913.628780764 2025.965961042]
 [1400.           250.          1800.         ]]","[[0.4395292145699676], 0.4395292145699676]"
11000,"[[1500.           250.          2400.         ]
 [ 634.87722429  1190.853690832 2555.314756183]
 [ 235.008060352 1602.902791905 2600.818988919]
 [-116.589615362 1950.756508191 2635.238919613]
 [-409.72313906  2233.915023975 2658.827315835]
 [-639.411230658 2454.045479639 2671.888540146]
 [-804.337230612 2613.7074872   2674.750926016]
 [-905.637791641 2715.783694473 2667.75225936 ]
 [-946.088008945 2763.237538335 2651.233074758]
 [-929.586841797 2759.028731834 2625.535011978]
 [-860.841902141 2706.108185826 2591.002961626]
 [-745.177616135 2607.456356828 2547.990666068]
 [-588.413957072 2466.150172324 2496.870164778]
 [-396.778328316 2285.455902702 2438.046237245]
 [-176.820458844 2068.954865218 2371.978135335]
 [  64.701169022 1820.720334738 2299.213184861]
 [ 321.006421059 1545.584425491 2220.442804147]
 [ 585.636398222 1249.582245437 2136.611861527]
 [ 853.135216759  940.82292936  2049.211294895]
 [1400.           250.          1800.         ]]","[[0.44324717014933557], 0.44324717014933557]"
12000,"[[ 1500.            250.           2400.         ]
 [  540.714418807  1250.452790423  2575.942973874]
 [  101.042264341  1684.491574105  2630.109946434]
 [ -281.858184566  2047.652305972  2672.024771835]
 [ -597.911164245  2340.759567969  2701.973302207]
 [ -842.954607794  2566.608935635  2720.29378512 ]
 [-1016.673263052  2728.645034532  2727.34348589 ]
 [-1121.161291593  2830.425244806  2723.482272427]
 [-1160.029029682  2875.423215372  2709.065623087]
 [-1137.875692266  2866.984672433  2684.443400102]
 [-1059.987626715  2808.354006934  2649.962803441]
 [ -932.168733105  2702.736618764  2605.975148518]
 [ -760.643413412  2553.384120858  2552.847029675]
 [ -551.992652789  2363.701835738  2490.977403325]
 [ -313.09322199   2137.387622604  2420.823584998]
 [  -51.029107123  1878.622975153  2342.942067635]
 [  227.070774344  1592.358497294  2258.057538126]
 [  514.357048122  1284.784314911  2167.198641389]
 [  804.947652523   964.228271368  2072.061341641]
 [ 1400.            250.           1800.         ]]","[[0.4464680820975061], 0.4464680820975061]"
13000,"[[ 1500.            250.           2400.         ]
 [  452.238933799  1304.995851853  2596.278252849]
 [  -24.20098722   1758.735043603  2658.957417515]
 [ -435.525950325  2135.321930381  2708.223269586]
 [ -772.04165957   2436.94388646   2744.402770018]
 [-1030.534684223  2667.502262454  2767.873310241]
 [-1211.724214355  2831.282366101  2779.024294611]
 [-1318.641072815  2932.468432062  2778.239444034]
 [-1355.684667445  2975.000256616  2765.889918814]
 [-1328.099100888  2962.571697046  2742.333731601]
 [-1241.692912496  2898.689107742  2707.919592995]
 [-1102.695055743  2786.756962624  2662.994838434]
 [ -917.682734658  2630.180259194  2607.918186176]
 [ -693.540929279  2432.48536259   2543.079251586]
 [ -437.424449931  2197.470426189  2468.92853561 ]
 [ -156.692843947  1929.408688163  2386.025186912]
 [  141.22768176   1633.349799622  2295.118931805]
 [  449.148078087  1315.612877785  2197.312904746]
 [  760.801431699   984.708645941  2094.501244899]
 [ 1400.            250.           1800.         ]]","[[0.4493117332986315], 0.4493117332986315]"
14000,"[[ 1500.            250.           2400.         ]
 [  368.680722428  1355.326435553  2616.310583003]
 [ -141.944661601  1826.895463054  2687.349214834]
 [ -579.301016806  2215.402162901  2743.822183013]
 [ -934.284524843  2524.413308989  2786.104542878]
 [-1204.717306411  2758.906352481  2814.617176459]
 [-1392.3623051    2923.964052543  2829.7841683  ]
 [-1501.157086181  3024.354416851  2832.01444184 ]
 [-1536.244197042  3064.445376537  2821.695372404]
 [-1503.462745085  3048.24713302   2799.193038082]
 [-1409.095085737  2979.5020982    2764.857028687]
 [-1259.750226035  2861.792918975  2719.029494907]
 [-1062.316540162  2698.66104796   2662.059387792]
 [ -823.943762481  2493.739833076  2594.324209719]
 [ -552.02645133   2250.915288909  2516.263727358]
 [ -254.160884033  1974.540016983  2428.4343779  ]
 [   61.969640024  1669.748200556  2331.603917397]
 [  388.876552708  1342.968327863  2226.941674985]
 [  719.941199134  1002.866466098  2116.533057456]
 [ 1400.            250.           1800.         ]]","[[0.4518600169999274], 0.4518600169999274]"
15000,"[[ 1500.            250.           2400.         ]
 [  289.415691837  1402.087712734  2636.04049571 ]
 [ -253.175023851  1889.929774568  2715.28819822 ]
 [ -714.547508783  2289.125056889  2778.82799468 ]
 [-1086.353889585  2604.62207552   2827.089096764]
 [-1367.508940303  2842.441538486  2860.539475755]
 [-1560.814023868  3008.422787708  2879.639916401]
 [-1671.07952555   3107.87910289   2884.825574578]
 [-1704.147415954  3145.57364462   2876.500421459]
 [-1666.407336144  3125.806030673  2855.038506498]
 [-1564.573917361  3052.533140295  2820.789790066]
 [-1405.59856373   2929.498611299  2774.090288681]
 [-1196.646653557  2760.366615672  2715.277693431]
 [ -945.100948771  2548.866240865  2644.715179218]
 [ -658.565110282  2298.961586866  2562.828588885]
 [ -344.841197843  2015.075040639  2470.167177249]
 [  -11.837465802  1702.414168809  2367.510717924]
 [  332.690434993  1367.501644736  2256.087327947]
 [  681.799133908  1019.137193826  2138.166928826]
 [ 1400.            250.           1800.         ]]","[[0.45417112717161484], 0.45417112717161484]"
16000,"[[ 1500.            250.           2400.         ]
 [  213.933521641  1445.781673345  2655.474054605]
 [ -358.69492351   1948.580946278  2742.784981784]
 [ -842.366579687  2357.441102406  2813.256622448]
 [-1229.620806641  2678.685314833  2867.377606561]
 [-1520.500977977  2919.343685987  2905.66598442 ]
 [-1718.832511182  3085.974077421  2928.62085325 ]
 [-1830.263454957  3184.400668536  2936.704388295]
 [-1861.294467415  3219.753205639  2930.337424802]
 [-1818.826191569  3196.597690077  2909.901885001]
 [-1709.969653255  3119.087246609  2875.747684827]
 [-1541.986781696  2991.112164552  2828.203949887]
 [-1322.291488354  2816.447994836  2767.595919864]
 [-1058.473440911  2598.910392991  2694.270653361]
 [ -758.320379924  2342.533684739  2608.637446189]
 [ -429.814964005  2051.802455024  2511.234611201]
 [  -81.064179692  1731.988887169  2402.848746754]
 [  279.935937329  1389.69782547   2284.760129776]
 [  645.939730161  1033.845223678  2159.416699533]
 [ 1400.            250.           1800.         ]]","[[0.4562877684165843], 0.4562877684165843]"
17000,"[[ 1500.            250.           2400.         ]
 [  141.812477168  1486.808047501  2674.620144512]
 [ -459.165042006  2003.437717935  2769.854018019]
 [ -963.657655939  2421.099167092  2847.128485783]
 [-1365.196279795  2747.476895463  2906.996172549]
 [-1664.973663678  2990.576727831  2950.027701664]
 [-1867.819426143  3157.639846914  2976.761774398]
 [-1980.184403454  3254.970592186  2987.688186399]
 [-2009.190375572  3288.040204958  2983.244821755]
 [-1962.213820259  3261.661187395  2963.821376152]
 [-1846.730959275  3180.167355612  2929.767379687]
 [-1670.286987351  3047.583525238  2881.404459144]
 [-1440.520306432  2867.787123165  2819.044444108]
 [-1165.205647956  2644.67276559   2743.016819359]
 [ -852.294050838  2382.338566434  2653.712157148]
 [ -509.927914492  2085.325177738  2551.654640828]
 [ -146.391185071  1758.96236907   2437.633178723]
 [  230.102052751  1409.927473771  2312.974257741]
 [  612.022747772  1047.23842181   2180.297638216]
 [ 1400.            250.           1800.         ]]","[[0.45824213715694434], 0.45824213715694434]"
18000,"[[ 1500.            250.           2400.         ]
 [   72.700284052  1525.49066892   2693.488966676]
 [ -555.135012847  2054.974883878  2796.511445265]
 [-1079.163946541  2480.700034599  2880.465825129]
 [-1493.991897769  2811.694506754  2945.972716986]
 [-1801.970801665  3056.907037924  2993.65740612 ]
 [-2008.911406557  3224.22968074   3024.099235358]
 [-2122.033554111  3320.419360257  3037.816078403]
 [-2149.045670963  3351.266695084  3035.262990842]
 [-2097.76870584   3321.813378448  3016.837344544]
 [-1976.016767983  3236.560505917  2982.888001497]
 [-1791.594781247  3099.657048196  2933.728598965]
 [-1552.345098298  2915.07424235   2869.656780803]
 [-1266.209007403  2686.779264788  2790.98326261 ]
 [ -941.283336019  2418.928661436  2698.078074181]
 [ -585.85268663   2116.114113847  2591.448547695]
 [ -208.35961467   1783.717244897  2471.881952569]
 [  182.782699636  1428.47995119   2340.745625718]
 [  579.777933513  1059.510313138  2200.825265855]
 [ 1400.            250.           1800.         ]]","[[0.4600590707550362], 0.4600590707550362]"
