Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1500.000289988  250.010335065 2363.158224197]
 [1500.000412601  250.014673311 2326.316246502]
 [1500.000520106  250.01845844  2289.474245667]
 [1500.000612372  250.021690317 2252.632222917]
 [1500.00068928   250.024368859 2215.79017948 ]
 [1500.000750717  250.026494052 2178.948116583]
 [1500.000796581  250.028065968 2142.106035457]
 [1500.00082678   250.02908479  2105.263937331]
 [1500.000841234  250.029550849 2068.421823438]
 [1500.000839876  250.029464687 2031.579695013]
 [1500.000822654  250.028827149 1994.737553296]
 [1500.000789536  250.027639547 1957.895399531]
 [1500.000740519  250.025903947 1921.053234971]
 [1500.000675643  250.02362373  1884.211060881]
 [1500.000595026  250.020804774 1847.368878549]
 [1500.000498946  250.017458348 1810.526689306]
 [1500.000388091  250.013609714 1773.684494588]
 [1500.000264607  250.009333868 1736.842296147]
 [1500.           250.          1700.         ]]","[[0.33576481506183414, 0.33575730779038065, 0.33550552390342664], 0.33567588225188044]"
2000,"[[1500.           250.          2400.         ]
 [1500.000579964  250.02067017  2363.158553598]
 [1500.000825185  250.029346679 2326.316703443]
 [1500.00104019   250.036916952 2289.47480701 ]
 [1500.001224719  250.043380713 2252.63286675 ]
 [1500.00137853   250.048737798 2215.790885119]
 [1500.0015014    250.052988178 2178.948864573]
 [1500.001593125  250.056131997 2142.10680757 ]
 [1500.00165352   250.058169619 2105.264716572]
 [1500.001682427  250.059101708 2068.422594045]
 [1500.001679709  250.058929346 2031.58044246 ]
 [1500.001645263  250.057654224 1994.738264294]
 [1500.001579027  250.055278967 1957.896062036]
 [1500.001480993  250.051807709 1921.053838192]
 [1500.001351242  250.047247209 1884.211595291]
 [1500.00119001   250.041609226 1847.36933591 ]
 [1500.000997853  250.0349163   1810.527062712]
 [1500.000776146  250.027218956 1773.684778563]
 [1500.000529181  250.018667186 1736.842486973]
 [1500.           250.          1700.         ]]","[[0.3357648139288849, 0.3357575185349555, 0.3355057191467741], 0.3356760172035382]"
3000,"[[1500.           250.          2400.         ]
 [1500.00086993   250.031005317 2363.15888294 ]
 [1500.001237754  250.044020106 2326.317160297]
 [1500.001560254  250.055375534 2289.475368239]
 [1500.00183704   250.065071187 2252.633510446]
 [1500.002067751  250.073106816 2215.791590601]
 [1500.00225205   250.079482378 2178.949612388]
 [1500.002389632  250.084198085 2142.107579497]
 [1500.002480221  250.087254486 2105.265495619]
 [1500.002523577  250.088652575 2068.423364454]
 [1500.002519498  250.088393976 2031.581189708]
 [1500.002467828  250.086481226 1994.738975097]
 [1500.002368474  250.082918261 1957.896724356]
 [1500.002221424  250.077711284 1921.054441241]
 [1500.002026799  250.070870436 1884.212129547]
 [1500.001784953  250.062413357 1847.369793137]
 [1500.001496721  250.052373855 1810.527436006]
 [1500.001164165  250.040827726 1773.685062453]
 [1500.000793722  250.027999956 1736.84267774 ]
 [1500.           250.          1700.         ]]","[[0.3357648127958898, 0.3357577292273583, 0.33550591434307053], 0.33567615212210616]"
4000,"[[1500.           250.          2400.         ]
 [1500.001159885  250.041340504 2363.159212222]
 [1500.001650306  250.058693591 2326.317617063]
 [1500.002080296  250.073834188 2289.475929355]
 [1500.002449336  250.086761739 2252.634154005]
 [1500.002756941  250.097475913 2215.792295926]
 [1500.003002666  250.10597665  2178.950360031]
 [1500.003186101  250.112264234 2142.108351238]
 [1500.003306882  250.116339391 2105.266274472]
 [1500.003364685  250.118203451 2068.424134665]
 [1500.003359243  250.117858577 2031.581936758]
 [1500.003290349  250.115308153 1994.739685708]
 [1500.003157876  250.110557428 1957.897386491]
 [1500.00296181   250.103614673 1921.055044118]
 [1500.002702313  250.094493412 1884.212663648]
 [1500.002379856  250.083217165 1847.37025023 ]
 [1500.00199555   250.069831015 1810.527809189]
 [1500.001552148  250.054436023 1773.685346257]
 [1500.001058231  250.037332175 1736.842868449]
 [1500.           250.          1700.         ]]","[[0.3357648116628485, 0.33575793986759017, 0.33550610949231613], 0.33567628700758495]"
5000,"[[1500.           250.          2400.         ]
 [1500.00144983   250.051675732 2363.159541445]
 [1500.002062843  250.073367134 2326.318073742]
 [1500.002600318  250.092292912 2289.476490357]
 [1500.003061605  250.10845237  2252.634797428]
 [1500.003446101  250.12184509  2215.793001094]
 [1500.003753248  250.132470996 2178.951107499]
 [1500.003982534  250.140330441 2142.109122793]
 [1500.004133502  250.145424335 2105.26705313 ]
 [1500.004205752  250.147754335 2068.424904677]
 [1500.004198945  250.147323149 2031.58268361 ]
 [1500.004112825  250.144135005 1994.740396124]
 [1500.003947234  250.138196467 1957.898048442]
 [1500.003702153  250.129517875 1921.055646823]
 [1500.003377784  250.118116135 1884.213197593]
 [1500.002974717  250.104020651 1847.370707187]
 [1500.002494341  250.087287778 1810.52818226 ]
 [1500.001940094  250.068043847 1773.685629975]
 [1500.001322707  250.046663845 1736.843059099]
 [1500.           250.          1700.         ]]","[[0.3357648105297623, 0.33575815045564916, 0.33550630459450964], 0.3356764218599737]"
6000,"[[1500.           250.          2400.         ]
 [1500.001739763  250.062011001 2363.159870609]
 [1500.002475363  250.088040735 2326.318530333]
 [1500.003120318  250.110751707 2289.477051246]
 [1500.003673849  250.130143078 2252.635440714]
 [1500.004135232  250.146214345 2215.793706105]
 [1500.004503796  250.158965415 2178.951854795]
 [1500.004778929  250.168396708 2142.109894162]
 [1500.004960083  250.174509315 2105.267831594]
 [1500.005046776  250.177305227 2068.42567449 ]
 [1500.005038604  250.176787691 2031.583430263]
 [1500.004935257  250.172961783 1994.741106347]
 [1500.004736547  250.165835379 1957.898710208]
 [1500.004442451  250.15542089  1921.056249357]
 [1500.004053213  250.141738606 1884.213731384]
 [1500.003569537  250.124823814 1847.37116401 ]
 [1500.002993092  250.104744145 1810.52855522 ]
 [1500.002328005  250.081651198 1773.685913608]
 [1500.00158715   250.055994966 1736.84324969 ]
 [1500.           250.          1700.         ]]","[[0.33576480939663017, 0.33575836099153583, 0.33550649964965196], 0.3356765566792726]"
7000,"[[1500.           250.          2400.         ]
 [1500.002029686  250.07234631  2363.160199713]
 [1500.002887867  250.102714393 2326.318986836]
 [1500.003640297  250.129210572 2289.477612021]
 [1500.004286067  250.151833864 2252.636083862]
 [1500.004824332  250.17058368  2215.79441096 ]
 [1500.00525431   250.185459906 2178.952601917]
 [1500.005575288  250.196463033 2142.110665345]
 [1500.005786624  250.203594333 2105.268609864]
 [1500.005887758  250.206856127 2068.426444105]
 [1500.005878219  250.206252203 2031.584176718]
 [1500.005757645  250.201788485 1994.741816377]
 [1500.005525816  250.193474163 1957.899371789]
 [1500.005182706  250.181323718 1921.056851719]
 [1500.004728598  250.165360824 1884.21426502 ]
 [1500.004164316  250.145626654 1847.371620699]
 [1500.003491805  250.122200115 1810.528928068]
 [1500.00271588   250.095258077 1773.686197155]
 [1500.00185156   250.065325537 1736.843440223]
 [1500.           250.          1700.         ]]","[[0.33576480826345145, 0.33575857147524935, 0.3355066946577425], 0.3356766914654811]"
8000,"[[1500.           250.          2400.         ]
 [1500.002319598  250.08268166  2363.160528758]
 [1500.003300356  250.117388109 2326.319443253]
 [1500.004160255  250.147669508 2289.478172683]
 [1500.00489826   250.173524728 2252.636726875]
 [1500.005513402  250.194953092 2215.795115657]
 [1500.00600479   250.211954469 2178.953348866]
 [1500.006371609  250.224529418 2142.111436342]
 [1500.006613126  250.232679388 2105.269387939]
 [1500.006728699  250.236407034 2068.427213522]
 [1500.006717791  250.235716685 2031.584922975]
 [1500.006579989  250.230615111 1994.742526212]
 [1500.00631504   250.221112818 1957.900033185]
 [1500.005922917  250.207226358 1921.05745391 ]
 [1500.005403941  250.18898279  1884.214798501]
 [1500.004759054  250.166429172 1847.372077252]
 [1500.00399048   250.139655688 1810.529300805]
 [1500.003103719  250.108864482 1773.686480615]
 [1500.002115937  250.074655558 1736.843630698]
 [1500.           250.          1700.         ]]","[[0.3357648071302277, 0.3357587819067896, 0.33550688961878194], 0.3356768262185998]"
9000,"[[1500.           250.          2400.         ]
 [1500.002609499  250.09301705  2363.160857744]
 [1500.003712828  250.132061883 2326.319899581]
 [1500.004680193  250.166128514 2289.478733231]
 [1500.005510427  250.195215669 2252.63736975 ]
 [1500.006202443  250.219322583 2215.795820198]
 [1500.006755237  250.238449105 2178.954095641]
 [1500.007167893  250.25259586  2142.112207154]
 [1500.007439587  250.26176448  2105.27016582 ]
 [1500.007569597  250.265957948 2068.42798274 ]
 [1500.007557319  250.265181136 2031.585669034]
 [1500.007402288  250.259441662 1994.743235854]
 [1500.00710422   250.248751345 1957.900694397]
 [1500.006663083  250.233128811 1921.058055928]
 [1500.00607924   250.212604502 1884.215331827]
 [1500.00535375   250.187231366 1847.372533671]
 [1500.004489115  250.157110864 1810.529673431]
 [1500.003491522  250.122470415 1773.686763991]
 [1500.002380282  250.083985029 1736.843821114]
 [1500.           250.          1700.         ]]","[[0.335764805996958, 0.33575899228615524, 0.3355070845327695], 0.3356769609386276]"
10000,"[[1500.           250.          2400.         ]
 [1500.002899389  250.10335248  2363.16118667 ]
 [1500.004125284  250.146735714 2326.320355822]
 [1500.005200109  250.184587589 2289.479293666]
 [1500.006122568  250.216906688 2252.638012488]
 [1500.006891453  250.243692152 2215.796524582]
 [1500.00750565   250.264943812 2178.954842243]
 [1500.00796414   250.28066236  2142.112977779]
 [1500.008266008  250.290849607 2105.270943506]
 [1500.008410453  250.295508869 2068.428751759]
 [1500.008396803  250.294645556 2031.586414894]
 [1500.008224542  250.288268136 1994.743945303]
 [1500.007893355  250.276389743 1957.901355424]
 [1500.007403205  250.259031075 1921.058657775]
 [1500.006754497  250.236225961 1884.215864998]
 [1500.005948406  250.208033236 1847.372989956]
 [1500.004987711  250.174565643 1810.530045945]
 [1500.003879289  250.136075873 1773.68704728 ]
 [1500.002644594  250.09331395  1736.844011471]
 [1500.           250.          1700.         ]]","[[0.33576480486364285, 0.3357592026133472, 0.3355072793997054], 0.3356770956255652]"
11000,"[[1500.           250.          2400.         ]
 [1500.003189268  250.113687951 2363.161515537]
 [1500.004537724  250.161409602 2326.320811976]
 [1500.005720004  250.203046735 2289.479853987]
 [1500.006734683  250.238597783 2252.63865509 ]
 [1500.007580433  250.268061798 2215.797228808]
 [1500.008256029  250.291438591 2178.955588672]
 [1500.00876035   250.308728918 2142.113748218]
 [1500.00909239   250.319934771 2105.271720998]
 [1500.009251268  250.325059796 2068.42952058 ]
 [1500.009236244  250.324109945 2031.587160557]
 [1500.009046753  250.317094533 1994.744654557]
 [1500.008682445  250.304028012 1957.902016266]
 [1500.008143284  250.28493315  1921.05925945 ]
 [1500.007429711  250.259847166 1884.216398014]
 [1500.00654302   250.228834783 1847.373446105]
 [1500.005486269  250.192020024 1810.530418348]
 [1500.00426702   250.149680859 1773.687330484]
 [1500.002908873  250.102642321 1736.84420177 ]
 [1500.           250.          1700.         ]]","[[0.33576480373028217, 0.3357594128883645, 0.3355074742195897], 0.33567723027941215]"
12000,"[[1500.           250.          2400.         ]
 [1500.003479137  250.124023462 2363.161844345]
 [1500.004950148  250.176083547 2326.321268042]
 [1500.006239878  250.22150595  2289.480414195]
 [1500.007346772  250.260288955 2252.639297555]
 [1500.008269383  250.292431523 2215.797932878]
 [1500.009006374  250.317933441 2178.956334927]
 [1500.009556523  250.336795533 2142.114518471]
 [1500.009918732  250.349019971 2105.272498296]
 [1500.01009204   250.354610729 2068.430289202]
 [1500.010075642  250.353574302 2031.58790602 ]
 [1500.009868919  250.345920854 1994.745363619]
 [1500.009471491  250.331666152 1957.902676924]
 [1500.008883318  250.310835037 1921.059860953]
 [1500.008104881  250.283468118 1884.216930875]
 [1500.007137593  250.249636006 1847.37390212 ]
 [1500.005984788  250.209474007 1810.53079064 ]
 [1500.004654715  250.163285371 1773.687613602]
 [1500.003173119  250.111970143 1736.84439201 ]
 [1500.           250.          1700.         ]]","[[0.3357648025968753, 0.33575962311120605, 0.3355076689924219], 0.3356773649001677]"
13000,"[[1500.           250.          2400.         ]
 [1500.003768995  250.134359012 2363.162173093]
 [1500.005362556  250.190757549 2326.32172402 ]
 [1500.006759731  250.239965235 2289.480974289]
 [1500.007958836  250.281980203 2252.639939883]
 [1500.008958304  250.316801324 2215.798636791]
 [1500.009756685  250.344428362 2178.957081008]
 [1500.010352658  250.364862206 2142.115288538]
 [1500.010745033  250.378105206 2105.273275399]
 [1500.01093277   250.384161668 2068.431057626]
 [1500.010914996  250.383038628 2031.588651286]
 [1500.01069104   250.374747097 1994.746072486]
 [1500.010260493  250.359304161 1957.903337396]
 [1500.009623308  250.336736734 1921.060462285]
 [1500.008780009  250.307088815 1884.217463582]
 [1500.007732125  250.270436904 1847.374358001]
 [1500.006483268  250.226927593 1810.53116282 ]
 [1500.005042374  250.176889409 1773.687896634]
 [1500.003437332  250.121297414 1736.844582192]
 [1500.           250.          1700.         ]]","[[0.3357648014634234, 0.3357598332818724, 0.33550786371820296], 0.33567749948783293]"
14000,"[[1500.           250.          2400.         ]
 [1500.004058841  250.144694603 2363.162501782]
 [1500.005774948  250.205431608 2326.322179911]
 [1500.007279563  250.258424589 2289.481534269]
 [1500.008570874  250.303671528 2252.640582074]
 [1500.009647194  250.341171203 2215.799340547]
 [1500.010506963  250.370923353 2178.957826917]
 [1500.011148756  250.392928935 2142.11605842 ]
 [1500.011571295  250.407190476 2105.274052307]
 [1500.011773458  250.413712612 2068.431825851]
 [1500.011754306  250.412502921 2031.589396353]
 [1500.011513117  250.403573263 1994.74678116 ]
 [1500.01104945   250.38694204  1957.903997684]
 [1500.010363254  250.362638243 1921.061063445]
 [1500.009455094  250.330709257 1884.217996133]
 [1500.008326616  250.291237478 1847.374813747]
 [1500.006981709  250.24438078  1810.531534889]
 [1500.005429997  250.190492973 1773.68817958 ]
 [1500.003701513  250.130624134 1736.844772315]
 [1500.           250.          1700.         ]]","[[0.33576480032992506, 0.33576004340036264, 0.33550805839693165], 0.3356776340424064]"
15000,"[[1500.           250.          2400.         ]
 [1500.004348677  250.155030234 2363.162830411]
 [1500.006187323  250.220105724 2326.322635715]
 [1500.007799373  250.276884012 2289.482094136]
 [1500.009182886  250.32536293  2252.641224128]
 [1500.010336054  250.365541158 2215.800044146]
 [1500.011257206  250.397418415 2178.958572652]
 [1500.011944818  250.420995721 2142.116828115]
 [1500.012397517  250.436275781 2105.274829021]
 [1500.012614105  250.443263561 2068.432593878]
 [1500.012593573  250.441967182 2031.590141222]
 [1500.01233515   250.432399351 1994.74748964 ]
 [1500.011838362  250.414579789 1957.904657788]
 [1500.011103156  250.388539561 1921.061664433]
 [1500.010130136  250.354329445 1884.21852853 ]
 [1500.008921065  250.312037728 1847.375269358]
 [1500.007480111  250.261833569 1810.531906846]
 [1500.005817584  250.204096063 1773.688462441]
 [1500.003965661  250.139950305 1736.84496238 ]
 [1500.           250.          1700.         ]]","[[0.33576479919638136, 0.3357602534666769, 0.33550825302860887], 0.33567776856388903]"
16000,"[[1500.           250.          2400.         ]
 [1500.004638503  250.165365905 2363.163158981]
 [1500.006599683  250.234779896 2326.323091431]
 [1500.008319163  250.295343505 2289.48265389 ]
 [1500.009794873  250.347054407 2252.641866046]
 [1500.011024884  250.38991119  2215.800747588]
 [1500.012007416  250.423913548 2178.959318213]
 [1500.012740842  250.449062564 2142.117597624]
 [1500.013223699  250.46536112  2105.275605541]
 [1500.013454709  250.472814515 2068.433361706]
 [1500.013432796  250.471431409 2031.590885893]
 [1500.013157138  250.461225361 1994.748197927]
 [1500.01262723   250.442217407 1957.905317706]
 [1500.011843014  250.41444069  1921.062265249]
 [1500.010805135  250.377949378 1884.219060771]
 [1500.009515474  250.332837652 1847.375724834]
 [1500.007978475  250.27928596  1810.532278692]
 [1500.006205135  250.217698679 1773.688745216]
 [1500.004229776  250.149275925 1736.845152386]
 [1500.           250.          1700.         ]]","[[0.33576479806279214, 0.3357604634808139, 0.33550844761323395], 0.33567790305228]"
17000,"[[1500.           250.          2400.         ]
 [1500.004928317  250.175701615 2363.163487492]
 [1500.007012026  250.249454125 2326.323547059]
 [1500.008838931  250.313803066 2289.48321353 ]
 [1500.010406833  250.36874596  2252.642507827]
 [1500.011713684  250.414281298 2215.801450874]
 [1500.012757592  250.45040875  2178.960063601]
 [1500.013536828  250.477129462 2142.118366947]
 [1500.014049841  250.494446494 2105.276381866]
 [1500.01429527   250.502365474 2068.434129336]
 [1500.014271976  250.500895604 2031.591630366]
 [1500.013979082  250.490051292 1994.748906019]
 [1500.013416053  250.469854894 1957.90597744 ]
 [1500.012582828  250.440341628 1921.062865894]
 [1500.011480091  250.401569055 1884.219592858]
 [1500.010109841  250.353637252 1847.376180176]
 [1500.0084768    250.296737952 1810.532650426]
 [1500.00659265   250.231300821 1773.689027905]
 [1500.004493858  250.158600994 1736.845342334]
 [1500.           250.          1700.         ]]","[[0.3357647969291579, 0.33576067344277416, 0.33550864215080667], 0.3356780375075796]"
18000,"[[1500.           250.          2400.         ]
 [1500.00521812   250.186037365 2363.163815943]
 [1500.007424354  250.264128411 2326.3240026  ]
 [1500.009358679  250.332262696 2289.483773056]
 [1500.011018768  250.390437589 2252.64314947 ]
 [1500.012402454  250.438651483 2215.802154002]
 [1500.013507734  250.476904022 2178.960808815]
 [1500.014332778  250.505196416 2142.119136084]
 [1500.014875943  250.523531902 2105.277157997]
 [1500.01513579   250.531916436 2068.434896766]
 [1500.015111112  250.530359765 2031.59237464 ]
 [1500.014800982  250.518877145 1994.749613919]
 [1500.014204831  250.497492249 1957.906636989]
 [1500.013322598  250.466242375 1921.063466367]
 [1500.012155004  250.425188477 1884.220124789]
 [1500.010704167  250.374436526 1847.376635383]
 [1500.008975085  250.314189545 1810.533022049]
 [1500.006980129  250.244902488 1773.689310508]
 [1500.004757907  250.167925513 1736.845532223]
 [1500.           250.          1700.         ]]","[[0.3357647957954769, 0.33576088335255655, 0.33550883664132813], 0.3356781719297872]"
