Iteration,Trajectory,Legibility
1,"[[1500.           250.          2400.         ]
 [1500.000130166  249.979272808 2352.638569587]
 [1500.00018167   249.97073916  2305.273227743]
 [1500.000224337  249.963423676 2257.907581665]
 [1500.000258376  249.95732138  2210.541611148]
 [1500.000284039  249.952423694 2163.175296244]
 [1500.00030163   249.948717714 2115.808617639]
 [1500.000311509  249.946185323 2068.441557156]
 [1500.000314107  249.944802123 2021.074098416]
 [1500.000309932  249.944536112 1973.706227717]
 [1500.000299585  249.945346051 1926.337935194]
 [1500.000283772  249.947179426 1878.969216366]
 [1500.000263329  249.949969874 1831.600074201]
 [1500.000239231  249.953633875 1784.230521901]
 [1500.000212627  249.958066425 1736.860586722]
 [1500.000184851  249.963135247 1689.490315269]
 [1500.000157428  249.968672946 1642.119780958]
 [1500.000131991  249.974467461 1594.749093931]
 [1500.000109686  249.980266306 1547.378404171]
 [1500.           250.          1500.         ]]","[[0.3431239938239511], 0.3431239938239511]"
100,"[[1500.           250.          2400.         ]
 [1500.013044581  247.930876631 2353.332308302]
 [1500.018208589  247.079240437 2306.272563705]
 [1500.022488426  246.349318809 2259.182288671]
 [1500.025904722  245.740583704 2212.059438923]
 [1500.028482461  245.252149509 2164.902002288]
 [1500.030251657  244.88270097  2117.708036609]
 [1500.031248164  244.630405674 2070.47571992 ]
 [1500.031514616  244.49280716  2023.203416694]
 [1500.031101532  244.466693553 1975.889765324]
 [1500.030068626  244.547934834 1928.533793895]
 [1500.028486343  244.731279359 1881.135074015]
 [1500.026437657  245.010096349 1833.693926573]
 [1500.024020148  245.376044995 1786.21169962 ]
 [1500.021348278  245.818640925 1738.691148664]
 [1500.018555486  246.324675418 1691.136965841]
 [1500.015794536  246.877429035 1643.556524718]
 [1500.013228905  247.455716385 1595.960868926]
 [1500.010973876  248.034330803 1548.36500653 ]
 [1500.           250.          1500.         ]]","[[0.34454380418186636], 0.34454380418186636]"
200,"[[1500.           250.          2400.         ]
 [1500.026145239  245.869001976 2354.036330602]
 [1500.036500651  244.169214094 2307.286754223]
 [1500.045086683  242.712649978 2260.47590257 ]
 [1500.051944146  241.498192208 2213.59963994 ]
 [1500.0571225    240.524013465 2166.653907782]
 [1500.06068122   239.787433539 2119.63480079 ]
 [1500.062691405  239.284745482 2072.538667282]
 [1500.063237671  239.011003067 2025.362241467]
 [1500.062420381  238.959759218 1978.102817885]
 [1500.060358269  239.12274158  1930.758482054]
 [1500.057191548  239.489446267 1883.328416865]
 [1500.053085544  240.04662304  1835.813312484]
 [1500.048234898  240.777612902 1788.215920184]
 [1500.042868179  241.661479267 1740.541810899]
 [1500.037252173  242.671843182 1692.800431558]
 [1500.031692667  243.775306455 1645.006592533]
 [1500.026517328  244.92954131  1597.182439286]
 [1500.021957934  246.084220437 1549.3580052  ]
 [1500.           250.          1500.         ]]","[[0.34596526062468835], 0.34596526062468835]"
300,"[[1500.           250.          2400.         ]
 [1500.03930138   243.814350052 2354.74354095 ]
 [1500.054875301  241.269882339 2308.305573653]
 [1500.067793606  239.089942786 2261.775374581]
 [1500.078116841  237.272763515 2215.146670754]
 [1500.085918443  235.815519691 2168.41332437 ]
 [1500.091286796  234.714116723 2121.569447214]
 [1500.094327648  233.962931295 2074.60955119 ]
 [1500.095166956  233.554494362 2027.528746305]
 [1500.093954251  233.479100541 1980.323001449]
 [1500.090866604  233.724322977 1932.989488993]
 [1500.086113325  234.274405025 1885.527042472]
 [1500.079941469  235.109488317 1837.936768997]
 [1500.072642214  236.204618257 1790.222877185]
 [1500.064557884  237.528438176 1742.393811955]
 [1500.0560885    239.041437476 1694.463836082]
 [1500.047693117  240.693580315 1646.45525815 ]
 [1500.039864283  242.421440686 1598.40138139 ]
 [1500.032951467  244.14965906  1550.347278676]
 [1500.           250.          1500.         ]]","[[0.34737398749291204], 0.34737398749291204]"
400,"[[1500.           250.          2400.         ]
 [1500.052512415  241.766891928 2355.453838112]
 [1500.073331663  238.381202121 2309.328871683]
 [1500.090608038  235.481140639 2263.08050801 ]
 [1500.104421382  233.06422833  2216.700292268]
 [1500.114868621  231.126587307 2170.17997582 ]
 [1500.122066505  229.662659488 2123.511668992]
 [1500.126154834  228.664863645 2076.6880416  ]
 [1500.127300276  228.123175145 2029.702586259]
 [1500.125700862  228.024607418 1982.549964845]
 [1500.121591326  228.352567117 1935.226466063]
 [1500.115249405  229.08604442  1887.730613109]
 [1500.107003263  230.198584184 1840.063977008]
 [1500.097240093  231.656958778 1792.232276782]
 [1500.086415608  233.41942356  1744.246888561]
 [1500.075062951  235.433374967 1696.12695045 ]
 [1500.063794669  237.632181014 1647.90232883 ]
 [1500.05326886   239.931362717 1599.617538439]
 [1500.043953865  242.230619019 1551.332702828]
 [1500.           250.          1500.         ]]","[[0.34877002476446933], 0.34877002476446933]"
500,"[[1500.           250.          2400.         ]
 [1500.06577776   239.726595937 2356.167124411]
 [1500.091868863  235.503126294 2310.356503313]
 [1500.113528826  231.8861815   2264.391113196]
 [1500.130856356  228.872510578 2218.26027408 ]
 [1500.143971379  226.457127367 2171.953596174]
 [1500.153018475  224.632961479 2125.461170962]
 [1500.158170915  223.390432555 2078.773821488]
 [1500.159635448  222.716927887 2031.883430517]
 [1500.157657952  222.596157091 1984.783371945]
 [1500.152530148  223.007348517 1937.46908032 ]
 [1500.144597538  223.92423886  1889.938807186]
 [1500.134268782  225.313787595 1842.194633729]
 [1500.122026558  227.1345166   1794.243841404]
 [1500.108439604  229.334325358 1746.100793457]
 [1500.094174054  231.847556104 1697.78956125 ]
 [1500.079996162  234.591022602 1649.347626781]
 [1500.066730223  237.459239202 1600.830767856]
 [1500.054964612  240.327056161 1552.314167006]
 [1500.           250.          1500.         ]]","[[0.3501534218648616], 0.3501534218648616]"
600,"[[1500.           250.          2400.         ]
 [1500.079096832  237.693427884 2356.883305601]
 [1500.110486031  232.635603923 2311.388328679]
 [1500.136554825  228.304998294 2265.707007282]
 [1500.157420355  224.697527925 2219.826394196]
 [1500.173225069  221.807043456 2173.733929394]
 [1500.184140846  219.624913722 2127.417669281]
 [1500.190373855  218.139518327 2080.866586398]
 [1500.192170305  217.335624309 2034.070961894]
 [1500.189823273  217.193615104 1987.022901095]
 [1500.183680798  217.688529149 1939.717013926]
 [1500.174155496  218.788849471 1892.151318601]
 [1500.161735901  220.454961605 1844.328452015]
 [1500.146999657  222.637159475 1796.257309045]
 [1500.130628153  225.27301877  1747.955294656]
 [1500.113420377  228.283866368 1699.451469884]
 [1500.096296484  231.570004046 1650.790988397]
 [1500.080247597  235.004986814 1602.040940523]
 [1500.065983273  238.43891109  1553.29157328 ]
 [1500.           250.          1500.         ]]","[[0.35152423689851675], 0.35152423689851675]"
700,"[[1500.           250.          2400.         ]
 [1500.092469051  235.66735124  2357.602290759]
 [1500.129182306  229.778580582 2312.424212876]
 [1500.159684898  224.737519303 2267.028013974]
 [1500.18411198   220.539192256 2221.398438737]
 [1500.202628053  217.176232285 2175.520729022]
 [1500.215431771  214.638399299 2129.380891027]
 [1500.22276163   212.911992307 2082.966043986]
 [1500.224902693  211.979126229 2036.26487633 ]
 [1500.22219459   211.816836229 1989.268244574]
 [1500.215041024  212.395959432 1941.969963552]
 [1500.203921067  213.679725152 1894.367856112]
 [1500.18940252   215.621956477 1846.465159693]
 [1500.172157466  218.164741918 1798.272432566]
 [1500.152979568  221.235365436 1749.810174737]
 [1500.132800523  224.742177478 1701.112491824]
 [1500.112694569  228.56901045  1652.232263516]
 [1500.093820268  232.568508312 1603.247940029]
 [1500.077009491  236.566110389 1554.26483569 ]
 [1500.           250.          1500.         ]]","[[0.3528825359157932], 0.3528825359157932]"
800,"[[1500.           250.          2400.         ]
 [1500.105893841  233.648327337 2358.323992165]
 [1500.147956826  226.931998631 2313.464025791]
 [1500.18291791   221.183668541 2268.353963323]
 [1500.21092984   216.397410154 2222.976201654]
 [1500.2321787    212.564584241 2177.313757835]
 [1500.24688941   209.673293995 2131.350573802]
 [1500.255332228  207.707717614 2085.071913569]
 [1500.257830469  206.647286369 2038.464882386]
 [1500.254769683  206.465665345 1991.519108041]
 [1500.246608584  207.129479182 1944.227639791]
 [1500.233892055  208.596703577 1896.588142712]
 [1500.217266555  210.814610742 1848.604498911]
 [1500.19749808   213.717106307 1800.288979017]
 [1500.175492187  217.22121457  1751.665230135]
 [1500.152313128  221.222348546 1702.7724559  ]
 [1500.129189393  225.587914216 1653.671314687]
 [1500.107447575  230.149693715 1604.451661944]
 [1500.088042979  234.70856778  1555.23387952 ]
 [1500.           250.          1500.         ]]","[[0.3542283922163443], 0.3542283922163443]"
900,"[[1500.           250.          2400.         ]
 [1500.11937063   231.63631554  2359.048325191]
 [1500.166808739  224.095797495 2314.50764193 ]
 [1500.206252736  217.643366116 2269.684691489]
 [1500.237872551  212.272083339 2224.55948445 ]
 [1500.261875392  207.971983925 2179.11278751 ]
 [1500.278511935  204.729466914 2133.326465342]
 [1500.288083649  202.526549839 2087.183925689]
 [1500.290951505  201.33994913  2040.67070076 ]
 [1500.287546347  201.139938284 1993.775210007]
 [1500.278381254  201.888918518 1946.489766584]
 [1500.264066282  203.539612168 1898.811915017]
 [1500.24532594   206.032752205 1850.746225497]
 [1500.223019614  209.294083934 1802.30672897 ]
 [1500.198164373  213.230404042 1753.520270454]
 [1500.171956858  217.724227177 1704.431203598]
 [1500.145779969  222.626576163 1655.10801647 ]
 [1500.121128904  227.748421419 1605.652013103]
 [1500.099083512  232.866185242 1556.198640592]
 [1500.           250.          1500.         ]]","[[0.3555618856891002], 0.3555618856891002]"
