Iteration,Trajectory,Legibility
1,"[[1500.           250.          2400.         ]
 [1507.894764361  249.999999705 2363.157896412]
 [1515.78951251   249.999999559 2326.315791974]
 [1523.684259049  249.999999418 2289.473687509]
 [1531.579004003  249.999999284 2252.631583006]
 [1539.473747398  249.99999916  2215.78947845 ]
 [1547.368489269  249.999999046 2178.947373829]
 [1555.263229653  249.999998947 2142.10526913 ]
 [1563.157968596  249.999998863 2105.263164342]
 [1571.052706148  249.999998797 2068.421059452]
 [1578.947442371  249.999998751 2031.578954452]
 [1586.842177332  249.999998726 1994.736849331]
 [1594.736911112  249.999998723 1957.894744084]
 [1602.631643802  249.999998743 1921.052638708]
 [1610.526375508  249.999998786 1884.210533201]
 [1618.421106354  249.999998851 1847.368427569]
 [1626.315836484  249.999998936 1810.526321823]
 [1634.21056607   249.999999038 1773.684215981]
 [1642.105295328  249.999999151 1736.842110076]
 [1650.           250.          1700.         ]]","[[0.3385485887124147], 0.3385485887124147]"
100,"[[1500.           250.          2400.         ]
 [1507.897488734  249.999970461 2363.158062262]
 [1515.79335626   249.999955919 2326.316039472]
 [1523.68906282   249.999941834 2289.474014085]
 [1531.584610792  249.999928439 2252.631984788]
 [1539.480002981  249.999915965 2215.78995027 ]
 [1547.375242685  249.99990464  2178.947909235]
 [1555.270333747  249.999894686 2142.105860423]
 [1563.165280637  249.999886316 2105.263802628]
 [1571.060088531  249.999879729 2068.421734725]
 [1578.95476341   249.999875101 2031.579655704]
 [1586.849312174  249.999872585 1994.737564712]
 [1594.743742781  249.999872293 1957.895461102]
 [1602.638064412  249.999874292 1921.053344503]
 [1610.532287679  249.999878584 1884.211214902]
 [1618.426424902  249.999885087 1847.369072754]
 [1626.320490505  249.999893613 1810.526919139]
 [1634.214501713  249.999903819 1773.684755996]
 [1642.108480165  249.999915128 1736.842586597]
 [1650.           250.          1700.         ]]","[[0.3385489847949178], 0.3385489847949178]"
200,"[[1500.           250.          2400.         ]
 [1507.900240628  249.999940919 2363.158229804]
 [1515.797238839  249.999911833 2326.316289494]
 [1523.693915119  249.999883663 2289.474343991]
 [1531.59027422   249.999856872 2252.632390667]
 [1539.486321759  249.999831923 2215.790426899]
 [1547.382064324  249.999809271 2178.948450097]
 [1555.277509607  249.999789363 2142.10645774 ]
 [1563.172666546  249.999772623 2105.264447415]
 [1571.067545492  249.999759447 2068.422416873]
 [1578.962158408  249.999750193 2031.580364094]
 [1586.856519094  249.999745161 1994.738287371]
 [1594.750643466  249.999744578 1957.896185412]
 [1602.644549886  249.999748576 1921.054057474]
 [1610.538259578  249.99975716  1884.21190353 ]
 [1618.431797179  249.999770168 1847.369724493]
 [1626.325191543  249.999787221 1810.52752252 ]
 [1634.218477116  249.999807633 1773.685301492]
 [1642.111697174  249.999830252 1736.843067952]
 [1650.           250.          1700.         ]]","[[0.3385493848785126], 0.3385493848785126]"
300,"[[1500.           250.          2400.         ]
 [1507.902992524  249.999911373 2363.158397363]
 [1515.801121421  249.999867743 2326.316539541]
 [1523.698767422  249.999825486 2289.474673929]
 [1531.595937655  249.999785298 2252.632796584]
 [1539.492640542  249.999747872 2215.790903571]
 [1547.38888597   249.999713894 2178.948991007]
 [1555.284685475  249.999684031 2142.107055108]
 [1563.180052464  249.99965892  2105.265092255]
 [1571.075002463  249.999639157 2068.423099075]
 [1578.969553415  249.999625275 2031.581072538]
 [1586.863726024  249.999617727 1994.739010083]
 [1594.757544161  249.999616854 1957.896909772]
 [1602.651035369  249.999622852 1921.054770492]
 [1610.544231485  249.999635729 1884.212592202]
 [1618.437169464  249.999655242 1847.37037627 ]
 [1626.329892586  249.999680823 1810.528125934]
 [1634.222452523  249.999711443 1773.685847014]
 [1642.114914187  249.999745373 1736.843549326]
 [1650.           250.          1700.         ]]","[[0.3385497849623668], 0.3385497849623668]"
400,"[[1500.           250.          2400.         ]
 [1507.905744422  249.999881825 2363.158564938]
 [1515.805004007  249.999823648 2326.316789613]
 [1523.70361973   249.999767303 2289.475003899]
 [1531.601601094  249.999713717 2252.633202539]
 [1539.498959332  249.999663814 2215.791380288]
 [1547.395707624  249.999618509 2178.949531965]
 [1555.291861352  249.99957869  2142.107652527]
 [1563.18743839   249.999545208 2105.265737149]
 [1571.082459442  249.999518856 2068.423781332]
 [1578.976948432  249.999500348 2031.581781036]
 [1586.870932963  249.999490284 1994.739732847]
 [1594.764444865  249.999489121 1957.897634183]
 [1602.657520861  249.999497119 1921.055483556]
 [1610.5502034    249.99951429  1884.213280916]
 [1618.442541756  249.99954031  1847.371028085]
 [1626.334593636  249.999574419 1810.52872938 ]
 [1634.226427934  249.999615248 1773.686392563]
 [1642.118131202  249.99966049  1736.84403072 ]
 [1650.           250.          1700.         ]]","[[0.33855018504648254], 0.33855018504648254]"
500,"[[1500.           250.          2400.         ]
 [1507.908496323  249.999852275 2363.15873253 ]
 [1515.808886596  249.99977955  2326.317039709]
 [1523.708472042  249.999709115 2289.4753339  ]
 [1531.60726454   249.999642129 2252.633608532]
 [1539.505278129  249.999579749 2215.791857047]
 [1547.402529285  249.999523115 2178.950072971]
 [1555.299037236  249.99947334  2142.108249998]
 [1563.194824325  249.999431486 2105.266382096]
 [1571.089916431  249.999398547 2068.424463643]
 [1578.984343459  249.999375411 2031.582489589]
 [1586.878139912  249.999362832 1994.740455665]
 [1594.771345579  249.999361379 1957.898358643]
 [1602.664006363  249.999371379 1921.056196668]
 [1610.556175324  249.999392843 1884.213969672]
 [1618.447914056  249.999425371 1847.371679937]
 [1626.339294692  249.999468009 1810.529332858]
 [1634.230403351  249.999519049 1773.686938138]
 [1642.121348221  249.999575604 1736.844512135]
 [1650.           250.          1700.         ]]","[[0.3385505851308573], 0.3385505851308573]"
600,"[[1500.           250.          2400.         ]
 [1507.911248226  249.999822721 2363.158900138]
 [1515.812769189  249.999735447 2326.317289829]
 [1523.713324358  249.999650921 2289.475663933]
 [1531.612927991  249.999570535 2252.634014563]
 [1539.511596932  249.999495676 2215.792333851]
 [1547.409350954  249.999427712 2178.950614025]
 [1555.306213129  249.99936798  2142.10884752 ]
 [1563.202210269  249.999317755 2105.267027097]
 [1571.097373429  249.999278227 2068.425146008]
 [1578.991738495  249.999250465 2031.583198195]
 [1586.88534687   249.999235371 1994.741178535]
 [1594.778246302  249.999233628 1957.899083155]
 [1602.670491873  249.99924563  1921.056909827]
 [1610.562147256  249.999271389 1884.214658471]
 [1618.453286364  249.999310425 1847.372331827]
 [1626.343995755  249.999361594 1810.529936368]
 [1634.234378771  249.999422844 1773.687483738]
 [1642.124565242  249.999490714 1736.844993569]
 [1650.           250.          1700.         ]]","[[0.3385509852154929], 0.3385509852154929]"
700,"[[1500.           250.          2400.         ]
 [1507.914000132  249.999793164 2363.159067763]
 [1515.816651785  249.99969134  2326.317539974]
 [1523.718176679  249.999592722 2289.475993998]
 [1531.618591447  249.999498934 2252.634420633]
 [1539.517915742  249.999411595 2215.792810697]
 [1547.41617263   249.999332302 2178.951155127]
 [1555.31338903   249.999262612 2142.109445093]
 [1563.209596222  249.999204015 2105.267672151]
 [1571.104830437  249.999157898 2068.425828428]
 [1578.99913354   249.999125509 2031.583906855]
 [1586.892553839  249.9991079   1994.741901457]
 [1594.785147034  249.999105868 1957.899807716]
 [1602.676977392  249.999119872 1921.057623032]
 [1610.568119196  249.999149928 1884.215347313]
 [1618.458658678  249.999195473 1847.372983754]
 [1626.348696823  249.999255173 1810.53053991 ]
 [1634.238354197  249.999326636 1773.688029365]
 [1642.127782265  249.99940582  1736.845475024]
 [1650.           250.          1700.         ]]","[[0.338551385300388], 0.338551385300388]"
800,"[[1500.           250.          2400.         ]
 [1507.916752039  249.999763604 2363.159235405]
 [1515.820534384  249.999647228 2326.317790143]
 [1523.723029005  249.999534517 2289.476324094]
 [1531.624254909  249.999427327 2252.63482674 ]
 [1539.524234558  249.999327506 2215.793287588]
 [1547.422994313  249.999236882 2178.951696277]
 [1555.320564938  249.999157235 2142.110042717]
 [1563.216982183  249.999090265 2105.268317258]
 [1571.112287453  249.99903756  2068.426510902]
 [1579.006528596  249.999000543 2031.58461557 ]
 [1586.899760816  249.99898042  1994.742624433]
 [1594.792047777  249.998978099 1957.900532328]
 [1602.683462921  249.998994107 1921.058336284]
 [1610.574091145  249.999028459 1884.216036198]
 [1618.464031001  249.999080514 1847.373635719]
 [1626.353397898  249.999148747 1810.531143485]
 [1634.242329627  249.999230422 1773.688575019]
 [1642.130999292  249.999320923 1736.845956498]
 [1650.           250.          1700.         ]]","[[0.3385517853855434], 0.3385517853855434]"
900,"[[1500.           250.          2400.         ]
 [1507.919503949  249.999734041 2363.159403063]
 [1515.824416987  249.999603112 2326.318040337]
 [1523.727881335  249.999476307 2289.476654222]
 [1531.629918376  249.999355712 2252.635232885]
 [1539.53055338   249.99924341  2215.793764522]
 [1547.429816003  249.999141454 2178.952237475]
 [1555.327740855  249.999051848 2142.110640393]
 [1563.224368153  249.998976506 2105.268962419]
 [1571.119744479  249.998917211 2068.42719343 ]
 [1579.01392366   249.998875568 2031.585324339]
 [1586.906967804  249.99885293  1994.743347461]
 [1594.798948528  249.998850322 1957.90125699 ]
 [1602.689948458  249.998868333 1921.059049584]
 [1610.580063102  249.998906983 1884.216725125]
 [1618.46940333   249.998965548 1847.374287722]
 [1626.358098979  249.999042315 1810.531747091]
 [1634.246305062  249.999134204 1773.689120698]
 [1642.134216322  249.999236023 1736.846437993]
 [1650.           250.          1700.         ]]","[[0.3385521854709592], 0.3385521854709592]"
