Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1507.908665486  250.004552514 2363.157158156]
 [1515.808790744  250.007159514 2326.314773097]
 [1523.70794802   250.009872563 2289.472448948]
 [1531.606195173  250.01260593  2252.63018573 ]
 [1539.503587005  250.015273867 2215.787982374]
 [1547.400175461  250.017790553 2178.94583676 ]
 [1555.296009849  250.020070042 2142.103745771]
 [1563.191137088  250.022026229 2105.261705357]
 [1571.085601983  250.02357285  2068.419710619]
 [1578.979447545  250.024623527 2031.577755905]
 [1586.872715371  250.025091917 1994.735834938]
 [1594.765446099  250.024892012 1957.893940974]
 [1602.657680005  250.023938777 1921.052066994]
 [1610.549457798  250.022149484 1884.210205959]
 [1618.440821851  250.019446666 1847.368351129]
 [1626.331818395  250.015765475 1810.526496498]
 [1634.222502625  250.01107557  1773.684637444]
 [1642.112956197  250.005470257 1736.842772014]
 [1650.           250.          1700.         ]]","[[0.3385502328720385, 0.33937072556451875, 0.33867549837468514], 0.33886548560374746]"
2000,"[[1500.           250.          2400.         ]
 [1507.922593745  250.00910963  2363.156421466]
 [1515.828107236  250.014325781 2326.313756564]
 [1523.731684773  250.019753827 2289.471213495]
 [1531.633442078  250.025222257 2252.628792301]
 [1539.533488759  250.030559544 2215.786490841]
 [1547.431928708  250.035594021 2178.944304875]
 [1555.328860543  250.040153781 2142.102228169]
 [1563.224378106  250.044066605 2105.260252621]
 [1571.118571007  250.047159965 2068.41836843 ]
 [1579.011525274  250.049261118 2031.576564291]
 [1586.903324099  250.050197387 1994.734827649]
 [1594.794048766  250.049796778 1957.893145011]
 [1602.683779822  250.047889246 1921.05150234 ]
 [1610.572598688  250.044309361 1884.209885557]
 [1618.460590105  250.038902226 1847.368281182]
 [1626.347846533  250.031538176 1810.526677203]
 [1634.234478354  250.022156573 1773.685064376]
 [1642.120648868  250.010944071 1736.843438796]
 [1650.           250.          1700.         ]]","[[0.338551880980473, 0.33936956794120504, 0.338679808895474], 0.33886708593905074]"
3000,"[[1500.           250.          2400.         ]
 [1507.936521619  250.013671347 2363.155684666]
 [1515.847423159  250.021498801 2326.312739877]
 [1523.755420784  250.02964379  2289.469977852]
 [1531.660688084  250.03784898  2252.627398658]
 [1539.563389473  250.04585703  2215.784999084]
 [1547.463680792  250.053410402 2178.942772767]
 [1555.361709975  250.060251212 2142.100710352]
 [1563.257617787  250.066121123 2105.258799687]
 [1571.151538649  250.070761342 2068.417026066]
 [1579.043601604  250.073912768 2031.575372527]
 [1586.933931447  250.075316407 1994.733820236]
 [1594.822650103  250.074714295 1957.892348952]
 [1602.709878396  250.071851403 1921.050937617]
 [1610.595738457  250.06647963  1884.20956511 ]
 [1618.480357393  250.058366678 1847.368211212]
 [1626.363873886  250.047318104 1810.526857905]
 [1634.246453501  250.033243008 1773.685491322]
 [1642.12834117   250.016421442 1736.844105609]
 [1650.           250.          1700.         ]]","[[0.3385535290368183, 0.33936840817567965, 0.3386841209031651], 0.33886868603855436]"
4000,"[[1500.           250.          2400.         ]
 [1507.950449108  250.018237665 2363.154947757]
 [1515.866738513  250.028678573 2326.311723034]
 [1523.779156053  250.039542451 2289.468742019]
 [1531.68793319   250.050486098 2252.626004803]
 [1539.593289144  250.061166322 2215.783507103]
 [1547.495431712  250.071239694 2178.941240434]
 [1555.394558144  250.080362334 2142.099192321]
 [1563.290856131  250.088189781 2105.257346555]
 [1571.184504907  250.09437698  2068.415683525]
 [1579.075676536  250.098578477 2031.574180613]
 [1586.964537413  250.100448975 1994.732812701]
 [1594.85125011   250.099644561 1957.891552798]
 [1602.735975728  250.095825247 1921.050372825]
 [1610.618877105  250.088660289 1884.209244619]
 [1618.500123713  250.077840021 1847.368141218]
 [1626.379900454  250.063105256 1810.527038603]
 [1634.258428066  250.044334874 1773.685918283]
 [1642.136033102  250.021902368 1736.844772453]
 [1650.           250.          1700.         ]]","[[0.338555177041013, 0.33936724626813214, 0.33868843439738155], 0.33887028590217555]"
5000,"[[1500.           250.          2400.         ]
 [1507.964376212  250.022808583 2363.154210738]
 [1515.886053297  250.035865096 2326.310706036]
 [1523.80289058   250.049449809 2289.467505997]
 [1531.715177393  250.063133607 2252.624610736]
 [1539.623187773  250.076487419 2215.782014899]
 [1547.527181468  250.089081894 2178.939707878]
 [1555.427405049  250.100487145 2142.097674075]
 [1563.324093136  250.110272578 2105.255893225]
 [1571.21746978   250.118006876 2068.414340809]
 [1579.107750067  250.123258241 2031.572988549]
 [1586.995141995  250.125595087 1994.731805043]
 [1594.879848786  250.124587573 1957.890756548]
 [1602.762071815  250.119810774 1921.049807963]
 [1610.64201463   250.110851334 1884.208924082]
 [1618.519889065  250.097322251 1847.368071202]
 [1626.395926237  250.078899631 1810.527219297]
 [1634.270402048  250.05543217  1773.686345257]
 [1642.143724665  250.027386849 1736.845439327]
 [1650.           250.          1700.         ]]","[[0.3385568249929888, 0.33936608221875303, 0.33869274937774546], 0.3388718855298291]"
6000,"[[1500.           250.          2400.         ]
 [1507.97830293   250.027384099 2363.15347361 ]
 [1515.90536751   250.043058368 2326.309688883]
 [1523.826624362  250.059365862 2289.466269785]
 [1531.742420695  250.075791508 2252.623216456]
 [1539.653085357  250.091820319 2215.780522471]
 [1547.558930057  250.106937    2178.938175098]
 [1555.460250688  250.120625641 2142.096155614]
 [1563.357328801  250.132369509 2105.254439697]
 [1571.250433268  250.141651026 2068.412997917]
 [1579.139822196  250.147952057 2031.571796334]
 [1587.025745194  250.150754741 1994.730797262]
 [1594.908446129  250.149543328 1957.889960203]
 [1602.788166656  250.143807984 1921.049243033]
 [1610.665151031  250.133052766 1884.208603501]
 [1618.539653448  250.116813368 1847.368001163]
 [1626.411951233  250.094701228 1810.527399987]
 [1634.282375447  250.066534895 1773.686772245]
 [1642.151415857  250.032874884 1736.846106232]
 [1650.           250.          1700.         ]]","[[0.3385584728926843, 0.3393649160277352, 0.3386970658438799], 0.33887348492143315]"
7000,"[[1500.           250.          2400.         ]
 [1507.992229261  250.031964214 2363.152736372]
 [1515.924681152  250.050258389 2326.308671574]
 [1523.850357401  250.069290608 2289.465033383]
 [1531.769663093  250.088459798 2252.621821963]
 [1539.682981896  250.107165019 2215.779029819]
 [1547.590677479  250.12480501  2178.936642094]
 [1555.49309506   250.140777821 2142.094636938]
 [1563.390563125  250.154480573 2105.252985971]
 [1571.283395367  250.165309428 2068.411654849]
 [1579.171892922  250.172659923 2031.57060397 ]
 [1587.056347006  250.175927935 1994.729789359]
 [1594.937042138  250.174511825 1957.889163763]
 [1602.81426025   250.167816873 1921.048678033]
 [1610.688286307  250.15526458  1884.208282874]
 [1618.559416861  250.13631337  1847.3679311  ]
 [1626.427975441  250.110510044 1810.527580674]
 [1634.294348262  250.077643047 1773.687199247]
 [1642.159106679  250.038366473 1736.846773168]
 [1650.           250.          1700.         ]]","[[0.3385601207400319, 0.33936374769527056, 0.33870138379540826], 0.33887508407690353]"
8000,"[[1500.           250.          2400.         ]
 [1508.006155206  250.036548927 2363.151999025]
 [1515.943994223  250.057465157 2326.307654111]
 [1523.874089694  250.079224046 2289.463796791]
 [1531.796904587  250.101138475 2252.620427258]
 [1539.712877389  250.122521517 2215.777536944]
 [1547.622423732  250.142685921 2178.935108866]
 [1555.525938164  250.160943682 2142.093118048]
 [1563.423796107  250.176605768 2105.251532047]
 [1571.316356078  250.18898208  2068.410311605]
 [1579.203962243  250.197381835 2031.569411455]
 [1587.086947431  250.201114665 1994.728781332]
 [1594.965636812  250.19949306  1957.888367227]
 [1602.840352596  250.191837439 1921.048112965]
 [1610.711420457  250.177486775 1884.207962203]
 [1618.579179302  250.155822255 1847.367861014]
 [1626.443998862  250.126326078 1810.527761357]
 [1634.306320492  250.088756625 1773.687626263]
 [1642.166797131  250.043861614 1736.847440135]
 [1650.           250.          1700.         ]]","[[0.3385617685349672, 0.3393625772215491, 0.33870570323195226], 0.3388766829961562]"
9000,"[[1500.           250.          2400.         ]
 [1508.020080763  250.041138236 2363.151261568]
 [1515.963306721  250.064678671 2326.306636492]
 [1523.897821241  250.089166175 2289.462560009]
 [1531.824145176  250.113827538 2252.61903234 ]
 [1539.742771834  250.137889813 2215.776043845]
 [1547.654168816  250.160579732 2178.933575415]
 [1555.558779998  250.181123222 2142.091598944]
 [1563.457027744  250.198745089 2105.250077925]
 [1571.349315399  250.212668979 2068.408968185]
 [1579.236030159  250.222117792 2031.56821879 ]
 [1587.117546467  250.22631493  1994.727773183]
 [1594.994230148  250.224487032 1957.887570596]
 [1602.866443693  250.21586968  1921.047547827]
 [1610.73455348   250.199719348 1884.207641486]
 [1618.598940771  250.175340021 1847.367790905]
 [1626.460021493  250.14214933  1810.527942037]
 [1634.318292138  250.099875629 1773.688053294]
 [1642.174487211  250.049360307 1736.848107132]
 [1650.           250.          1700.         ]]","[[0.3385634162774247, 0.33936140460676495, 0.33871002415313495], 0.3388782816791082]"
10000,"[[1500.           250.          2400.         ]
 [1508.034005934  250.045732142 2363.150524002]
 [1515.982618646  250.071898931 2326.305618718]
 [1523.921552042  250.099116994 2289.461323037]
 [1531.851384858  250.126526984 2252.617637209]
 [1539.772665231  250.153269902 2215.774550523]
 [1547.685912729  250.178486439 2178.93204174 ]
 [1555.591620562  250.201316437 2142.090079624]
 [1563.490258037  250.220898536 2105.248623605]
 [1571.382273328  250.236370121 2068.407624589]
 [1579.268096667  250.246867791 2031.567025975]
 [1587.148144113  250.251528726 1994.726764911]
 [1595.022822147  250.249493737 1957.886773869]
 [1602.892533539  250.239913592 1921.04698262 ]
 [1610.757685375  250.221962299 1884.207320725]
 [1618.618701267  250.194866665 1847.367720773]
 [1626.476043335  250.157979796 1810.528122713]
 [1634.330263198  250.111000056 1773.688480338]
 [1642.18217692   250.054862551 1736.84877416 ]
 [1650.           250.          1700.         ]]","[[0.3385650639673414, 0.33936022985110964, 0.3387143465585783], 0.33887988012567644]"
11000,"[[1500.           250.          2400.         ]
 [1508.047930716  250.050330643 2363.149786327]
 [1516.001929998  250.079125935 2326.304600789]
 [1523.945282095  250.1090765   2289.460085876]
 [1531.878623634  250.139236813 2252.616241866]
 [1539.802557579  250.168661785 2215.773056977]
 [1547.71765547   250.196406042 2178.930507841]
 [1555.624459853  250.221523327 2142.08856009 ]
 [1563.523486982  250.243066105 2105.247169087]
 [1571.415229864  250.260085505 2068.406280818]
 [1579.300161767  250.271631829 2031.565833009]
 [1587.178740368  250.276756051 1994.725756516]
 [1595.051412806  250.274513173 1957.885977048]
 [1602.918622133  250.263969175 1921.046417343]
 [1610.78081614   250.244215624 1884.206999919]
 [1618.638460789  250.214402188 1847.367650618]
 [1626.492064386  250.173817476 1810.528303385]
 [1634.342233672  250.122129907 1773.688907396]
 [1642.189866257  250.060368345 1736.849441219]
 [1650.           250.          1700.         ]]","[[0.33856671160465174, 0.3393590529547761, 0.3387186704479054], 0.3388814783357777]"
12000,"[[1500.           250.          2400.         ]
 [1508.06185511   250.054933738 2363.149048542]
 [1516.021240776  250.086359681 2326.303582704]
 [1523.969011401  250.119044693 2289.458848525]
 [1531.905861502  250.151957022 2252.614846311]
 [1539.832448877  250.184065457 2215.771563208]
 [1547.749397038  250.214338537 2178.928973718]
 [1555.657297872  250.241743887 2142.087040341]
 [1563.55671458   250.265247794 2105.245714371]
 [1571.448185005  250.283815128 2068.40493687 ]
 [1579.332225456  250.296409902 2031.564639894]
 [1587.20933523   250.301996902 1994.724747998]
 [1595.080002125  250.299545337 1957.88518013 ]
 [1602.944709475  250.288036426 1921.045851998]
 [1610.803945775  250.266479321 1884.206679068]
 [1618.658219336  250.233946585 1847.367580439]
 [1626.508084646  250.189662369 1810.528484053]
 [1634.354203559  250.133265179 1773.689334469]
 [1642.197555222  250.065877689 1736.850108309]
 [1650.           250.          1700.         ]]","[[0.33856835918928985, 0.3393578739179574, 0.33872299582073806], 0.33888307630932846]"
13000,"[[1500.           250.          2400.         ]
 [1508.075779115  250.059541428 2363.148310647]
 [1516.040550979  250.09360017  2326.302564465]
 [1523.992739957  250.129021572 2289.457610983]
 [1531.933098461  250.16468761  2252.613450543]
 [1539.862339122  250.199480919 2215.770069215]
 [1547.781137432  250.232283922 2178.927439371]
 [1555.690134616  250.261978117 2142.085520378]
 [1563.589940829  250.287443599 2105.244259456]
 [1571.481138751  250.307558987 2068.403592747]
 [1579.364287734  250.32120201  2031.563446628]
 [1587.239928698  250.327251277 1994.723739358]
 [1595.108590102  250.324590227 1957.884383118]
 [1602.970795561  250.312115341 1921.045286583]
 [1610.827074278  250.288753389 1884.206358172]
 [1618.677976907  250.253499856 1847.367510238]
 [1626.524104114  250.205514472 1810.528664718]
 [1634.366172859  250.144405872 1773.689761555]
 [1642.205243814  250.071390582 1736.850775429]
 [1650.           250.          1700.         ]]","[[0.3385700067211929, 0.33935669274084623, 0.33872732267669897], 0.33888467404624606]"
14000,"[[1500.           250.          2400.         ]
 [1508.089702731  250.064153711 2363.147572643]
 [1516.059860607  250.1008474   2326.30154607 ]
 [1524.016467764  250.139007133 2289.456373253]
 [1531.96033451   250.177428574 2252.612054562]
 [1539.892228316  250.214908166 2215.768574998]
 [1547.81287665   250.250242195 2178.925904801]
 [1555.722970084  250.282226012 2142.0840002  ]
 [1563.623165727  250.309653519 2105.242804344]
 [1571.5140911    250.331317079 2068.402248448]
 [1579.396348599  250.346008148 2031.562253212]
 [1587.270520771  250.352519172 1994.722730594]
 [1595.137176735  250.349647841 1957.88358601 ]
 [1602.996880393  250.336205919 1921.0447211  ]
 [1610.850201649  250.311037825 1884.206037231]
 [1618.697733501  250.273061999 1847.367440013]
 [1626.540122788  250.221373784 1810.528845379]
 [1634.378141571  250.155551984 1773.690188655]
 [1642.212932034  250.076907023 1736.85144258 ]
 [1650.           250.          1700.         ]]","[[0.3385716542002942, 0.339355509423637, 0.3387316510154089], 0.3388862715464467]"
15000,"[[1500.           250.          2400.         ]
 [1508.103625958  250.068770586 2363.14683453 ]
 [1516.07916966   250.108101369 2326.30052752 ]
 [1524.04019482   250.149001377 2289.455135332]
 [1531.987569649  250.190179914 2252.610658369]
 [1539.922116456  250.230347198 2215.767080558]
 [1547.844614691  250.268213354 2178.924370007]
 [1555.755804275  250.302487572 2142.082479807]
 [1563.656389273  250.331877551 2105.241349034]
 [1571.54704205   250.355089402 2068.400903973]
 [1579.42840805   250.370828314 2031.561059646]
 [1587.301111447  250.377800586 1994.721721708]
 [1595.165762024  250.374718175 1957.882788807]
 [1603.022963967  250.360308158 1921.044155547]
 [1610.873327886  250.333332626 1884.205716245]
 [1618.717489118  250.292633011 1847.367369765]
 [1626.55614067   250.237240304 1810.529026037]
 [1634.390109695  250.166703514 1773.69061577 ]
 [1642.22061988   250.082427011 1736.852109762]
 [1650.           250.          1700.         ]]","[[0.3385733016265305, 0.3393543239665228, 0.3387359808364915], 0.3388878688098482]"
16000,"[[1500.           250.          2400.         ]
 [1508.117548795  250.073392053 2363.146096307]
 [1516.098478136  250.115362078 2326.299508815]
 [1524.063921125  250.159004302 2289.453897222]
 [1532.014803877  250.202941627 2252.609261963]
 [1539.952003541  250.245798013 2215.765585895]
 [1547.876351555  250.286197396 2178.922834989]
 [1555.788637188  250.322762792 2142.0809592  ]
 [1563.689611466  250.354115692 2105.239893526]
 [1571.5799916    250.378875953 2068.399559322]
 [1579.460466085  250.395662505 2031.55986593 ]
 [1587.331700724  250.403095515 1994.720712699]
 [1595.194345967  250.399801227 1957.881991508]
 [1603.049046284  250.384422054 1921.043589925]
 [1610.896452988  250.355637792 1884.205395214]
 [1618.737243755  250.312212892 1847.367299494]
 [1626.572157756  250.25311403  1810.52920669 ]
 [1634.402077229  250.177860462 1773.691042898]
 [1642.228307352  250.087950545 1736.852776975]
 [1650.           250.          1700.         ]]","[[0.3385749489998355, 0.3393531363696976, 0.33874031213956757], 0.33888946583636687]"
17000,"[[1500.           250.          2400.         ]
 [1508.131471241  250.078018111 2363.145357974]
 [1516.117786035  250.122629524 2326.298489955]
 [1524.087646678  250.169015907 2289.452658921]
 [1532.042037192  250.215713712 2252.607865345]
 [1539.98188957   250.261260608 2215.764091008]
 [1547.90808724   250.30419432  2178.921299747]
 [1555.821468822  250.343051672 2142.079438378]
 [1563.722832305  250.37636794  2105.238437819]
 [1571.612939749  250.402676729 2068.398214495]
 [1579.492522703  250.420510719 2031.558672064]
 [1587.362288602  250.428403957 1994.719703568]
 [1595.222928562  250.424896995 1957.881194114]
 [1603.075127341  250.408547607 1921.043024234]
 [1610.919576954  250.377953319 1884.205074138]
 [1618.756997412  250.331801638 1847.3672292  ]
 [1626.588174048  250.268994961 1810.52938734 ]
 [1634.414044174  250.189022825 1773.691470041]
 [1642.235994451  250.093477626 1736.853444218]
 [1650.           250.          1700.         ]]","[[0.33857659632014653, 0.339351946633357, 0.3387446449242595], 0.338891062625921]"
18000,"[[1500.           250.          2400.         ]
 [1508.145393297  250.08264876  2363.144619533]
 [1516.137093356  250.129903706 2326.29747094 ]
 [1524.111371479  250.179036189 2289.451420431]
 [1532.069269593  250.228496166 2252.606468514]
 [1540.011774543  250.276734981 2215.762595897]
 [1547.939821745  250.322204123 2178.919764282]
 [1555.854299175  250.363354208 2142.077917341]
 [1563.756051788  250.398634292 2105.236981915]
 [1571.645886495  250.426491728 2068.396869493]
 [1579.524577903  250.445372953 2031.557478047]
 [1587.392875079  250.45372591  1994.718694313]
 [1595.251509809  250.450005477 1957.880396624]
 [1603.101207138  250.432684812 1921.042458474]
 [1610.942699783  250.400279205 1884.204753017]
 [1618.776750089  250.351399249 1847.367158882]
 [1626.604189543  250.284883095 1810.529567987]
 [1634.426010529  250.200190604 1773.691897197]
 [1642.243681175  250.099008251 1736.854111492]
 [1650.           250.          1700.         ]]","[[0.3385782435873975, 0.339350754757693, 0.33874897919018876], 0.3388926591784264]"
