Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1505.264579934  250.004997202 2368.426801526]
 [1510.528064815  250.007490749 2336.850122642]
 [1515.791342771  250.009927742 2305.273068195]
 [1521.054448033  250.012269442 2273.695659064]
 [1526.317412826  250.014478019 2242.117915799]
 [1531.580267431  250.016516546 2210.539858623]
 [1536.84304023   250.018349007 2178.961507454]
 [1542.105757759  250.019940303 2147.382881909]
 [1547.368444751  250.021256286 2115.804001323]
 [1552.631124171  250.022263811 2084.224884769]
 [1557.893817246  250.022930834 2052.645551087]
 [1563.156543468  250.023226578 2021.066018922]
 [1568.419320572  250.023121858 1989.486306789]
 [1573.682164438  250.022589699 1957.906433184]
 [1578.945088841  250.021606658 1926.326416806]
 [1584.208104768  250.020156035 1894.746277038]
 [1589.471218339  250.018237271 1863.166035293]
 [1594.734422217  250.015904126 1831.585720092]
 [1600.           250.          1800.         ]]","[[0.33639974528247385], 0.33639974528247385]"
2000,"[[1500.           250.          2400.         ]
 [1505.266001689  250.009996267 2368.43255053 ]
 [1510.529813421  250.014984249 2336.858140182]
 [1515.793211313  250.019859057 2305.282978702]
 [1521.056263828  250.024543197 2273.707107848]
 [1526.319035425  250.028960994 2242.130568716]
 [1531.581586661  250.033038583 2210.553401758]
 [1536.843974307  250.036703916 2178.975646804]
 [1542.106251434  250.039886789 2147.39734309 ]
 [1547.36846751   250.0425189   2115.818529287]
 [1552.630668467  250.044533954 2084.239243543]
 [1557.892896756  250.045867858 2052.659523537]
 [1563.155191364  250.046459061 2021.07940656 ]
 [1568.417587759  250.046249195 1989.498929644]
 [1573.680117702  250.045184314 1957.918129783]
 [1578.942808738  250.043217545 1926.337044371]
 [1584.205682838  250.040315493 1894.75571218 ]
 [1589.468752242  250.036477064 1863.174176037]
 [1594.732002272  250.031809801 1831.592492981]
 [1600.           250.          1800.         ]]","[[0.3364014022460902], 0.3364014022460902]"
3000,"[[1500.           250.          2400.         ]
 [1505.267423159  250.014997197 2368.438299645]
 [1510.531561606  250.022480499 2336.866157883]
 [1515.795079308  250.029793945 2305.292889415]
 [1521.058078966  250.036821266 2273.718556876]
 [1526.320657268  250.043448927 2242.143221909]
 [1531.582905059  250.04956611  2210.566945192]
 [1536.844907493  250.055064728 2178.989786469]
 [1542.106744183  250.059839461 2147.411804595]
 [1547.368489329  250.063787844 2115.833057577]
 [1552.630211834  250.06681043  2084.253602638]
 [1557.891975373  250.068811074 2052.673496298]
 [1563.153838426  250.069697451 2021.092794495]
 [1568.415854195  250.069382013 1989.511552776]
 [1573.678070318  250.067783848 1957.929826637]
 [1578.940528111  250.064832659 1926.34767217 ]
 [1584.203260527  250.060478375 1894.765147534]
 [1589.466285922  250.054719378 1863.182316969]
 [1594.729582268  250.047717027 1831.599266038]
 [1600.           250.          1800.         ]]","[[0.3364030595316228], 0.3364030595316228]"
4000,"[[1500.           250.          2400.         ]
 [1505.268844344  250.01999999  2368.44404887 ]
 [1510.533309371  250.029979501 2336.874175746]
 [1515.796946758  250.039732407 2305.302800334]
 [1521.059893446  250.049103651 2273.730006149]
 [1526.322278358  250.057941819 2242.155875379]
 [1531.584222624  250.066099131 2210.580488926]
 [1536.845839788  250.073431446 2179.00392645 ]
 [1542.107236004  250.07979832  2147.426266425]
 [1547.368510209  250.08506312  2115.847586193]
 [1552.629754271  250.08909324  2084.267962055]
 [1557.891053096  250.091760483 2052.68746937 ]
 [1563.152484653  250.092941749 2021.106182725]
 [1568.414119878  250.092520312 1989.524176186]
 [1573.676022286  250.090388301 1957.941523748]
 [1578.93824696   250.086452004 1926.358300203]
 [1584.200837835  250.080644682 1894.774583098]
 [1589.463819377  250.072964215 1863.190458088]
 [1594.727162208  250.063625803 1831.606039262]
 [1600.           250.          1800.         ]]","[[0.3364047171391484], 0.3364047171391484]"
5000,"[[1500.           250.          2400.         ]
 [1505.270265244  250.025004649 2368.449798205]
 [1510.535056715  250.037481256 2336.882193769]
 [1515.798813662  250.049674444 2305.31271146 ]
 [1521.061707267  250.061390351 2273.741455668]
 [1526.323898693  250.072439672 2242.168529125]
 [1531.585539356  250.082637646 2210.59403296 ]
 [1536.846771193  250.09180407  2179.018066748]
 [1542.107726899  250.099763367 2147.440728579]
 [1547.368530149  250.10634473  2115.862115135]
 [1552.62929578   250.111382387 2084.282321792]
 [1557.890129924  250.114716086 2052.701442752]
 [1563.151130045  250.116191956 2021.11957125 ]
 [1568.412384808  250.115664093 1989.536799873]
 [1573.673973605  250.112997675 1957.953221114]
 [1578.935965286  250.108075579 1926.368928469]
 [1584.198414762  250.100814415 1894.784018872]
 [1589.461352608  250.091211575 1863.198599396]
 [1594.72474209   250.079536129 1831.612812652]
 [1600.           250.          1800.         ]]","[[0.336406375068743], 0.336406375068743]"
6000,"[[1500.           250.          2400.         ]
 [1505.271685859  250.030011173 2368.45554765 ]
 [1510.536803638  250.044985763 2336.890211953]
 [1515.80068002   250.059620058 2305.322622792]
 [1521.06352043   250.07368137  2273.752905431]
 [1526.325518273  250.086942487 2242.181183148]
 [1531.586855255  250.099181656 2210.607577294]
 [1536.847701707  250.110182602 2179.032207361]
 [1542.108216867  250.119734604 2147.455191057]
 [1547.368549149  250.127632673 2115.876644403]
 [1552.62883636   250.13367787  2084.29668185 ]
 [1557.889205859  250.137677886 2052.715416445]
 [1563.149774602  250.139448074 2021.132960072]
 [1568.410648985  250.138813359 1989.549423836]
 [1573.671924276  250.13561197  1957.964918737]
 [1578.933683088  250.129703386 1926.379556969]
 [1584.195991308  250.120987575 1894.793454857]
 [1589.458885615  250.109461458 1863.206740892]
 [1594.722321914  250.095448007 1831.619586208]
 [1600.           250.          1800.         ]]","[[0.33640803332048397], 0.33640803332048397]"
7000,"[[1500.           250.          2400.         ]
 [1505.273106189  250.035019563 2368.461297205]
 [1510.538550141  250.052493024 2336.898230299]
 [1515.802545831  250.069569249 2305.332534331]
 [1521.065332935  250.085976706 2273.764355439]
 [1526.327137098  250.101450264 2242.193837446]
 [1531.588170322  250.115731163 2210.621121928]
 [1536.84863133   250.128567043 2179.046348289]
 [1542.108705907  250.139712033 2147.46965386 ]
 [1547.368567208  250.148926953 2115.891173997]
 [1552.628376011  250.155979693 2084.311042229]
 [1557.8882809    250.160645884 2052.729390448]
 [1563.148418324  250.162710104 2021.146349188]
 [1568.40891241   250.161968111 1989.562048077]
 [1573.669874299  250.158231188 1957.976616615]
 [1578.931400366  250.151335426 1926.390185701]
 [1584.193567472  250.141164162 1894.802891052]
 [1589.456418397  250.127713866 1863.214882575]
 [1594.719901682  250.111361437 1831.626359932]
 [1600.           250.          1800.         ]]","[[0.3364096918944466], 0.3364096918944466]"
8000,"[[1500.           250.          2400.         ]
 [1505.274526234  250.040029819 2368.46704687 ]
 [1510.540296224  250.060003039 2336.906248805]
 [1515.804411097  250.079522017 2305.342446075]
 [1521.067144782  250.098276363 2273.775805692]
 [1526.328755168  250.115963006 2242.206492021]
 [1531.589484555  250.132286169 2210.634666861]
 [1536.849560061  250.146957396 2179.060489534]
 [1542.109194021  250.159695655 2147.484116986]
 [1547.368584328  250.170227571 2115.905703916]
 [1552.627914732  250.178287857 2084.325402929]
 [1557.887355047  250.18362008  2052.743364762]
 [1563.147061212  250.185978048 2021.1597386  ]
 [1568.407175083  250.185128349 1989.574672595]
 [1573.667823674  250.18085533  1957.988314749]
 [1578.929117121  250.172971699 1926.400814668]
 [1584.191143255  250.161344177 1894.812327457]
 [1589.453950955  250.145968799 1863.223024447]
 [1594.717481391  250.127276418 1831.633133822]
 [1600.           250.          1800.         ]]","[[0.3364113507907091], 0.3364113507907091]"
9000,"[[1500.           250.          2400.         ]
 [1505.275945993  250.045041942 2368.472796645]
 [1510.542041885  250.067515809 2336.914267472]
 [1515.806275817  250.089478364 2305.352358026]
 [1521.06895597   250.11058034  2273.78725619 ]
 [1526.330372484  250.130480712 2242.219146872]
 [1531.590797954  250.148846674 2210.648212094]
 [1536.850487902  250.165353661 2179.074631094]
 [1542.109681207  250.179685471 2147.498580437]
 [1547.368600508  250.191534528 2115.92023416 ]
 [1552.627452525  250.200602362 2084.339763949]
 [1557.8864283    250.206600478 2052.757339386]
 [1563.145703264  250.209251907 2021.173128308]
 [1568.405437002  250.208294076 1989.587297389]
 [1573.6657724    250.203484397 1958.000013139]
 [1578.926833352  250.194612207 1926.411443867]
 [1584.188718656  250.18152762  1894.821764073]
 [1589.451483289  250.164226257 1863.231166506]
 [1594.715061043  250.143192951 1831.639907879]
 [1600.           250.          1800.         ]]","[[0.3364130100093464], 0.3364130100093464]"
10000,"[[1500.           250.          2400.         ]
 [1505.277365468  250.050055932 2368.47854653 ]
 [1510.543787126  250.075031335 2336.9222863  ]
 [1515.80813999   250.099438291 2305.362270183]
 [1521.070766499  250.122888638 2273.798706933]
 [1526.331989044  250.145003386 2242.231801999]
 [1531.592110521  250.16541268  2210.661757627]
 [1536.851414851  250.183755839 2179.08877297 ]
 [1542.110167466  250.199681484 2147.513044212]
 [1547.368615747  250.212847826 2115.934764731]
 [1552.626989387  250.222923211 2084.35412529 ]
 [1557.885500658  250.229587077 2052.77131432 ]
 [1563.144344481  250.232531683 2021.186518311]
 [1568.403698169  250.231465291 1989.59992246 ]
 [1573.663720478  250.226118391 1958.011711785]
 [1578.924549059  250.216256951 1926.4220733  ]
 [1584.186293676  250.201714494 1894.831200899]
 [1589.449015399  250.182486241 1863.239308753]
 [1594.712640638  250.159111037 1831.646682102]
 [1600.           250.          1800.         ]]","[[0.33641466955043636], 0.33641466955043636]"
11000,"[[1500.           250.          2400.         ]
 [1505.278784657  250.05507179  2368.484296526]
 [1510.545531946  250.082549617 2336.930305289]
 [1515.810003617  250.109401799 2305.372182546]
 [1521.072576369  250.13520126  2273.81015792 ]
 [1526.333604849  250.159531027 2242.244457402]
 [1531.593422254  250.181984189 2210.67530346 ]
 [1536.852340909  250.202163933 2179.102915161]
 [1542.110652798  250.219683694 2147.527508311]
 [1547.368630046  250.234167467 2115.949295626]
 [1552.626525321  250.245250406 2084.368486952]
 [1557.884572122  250.25257988  2052.785289564]
 [1563.142984862  250.255817376 2021.199908609]
 [1568.401958583  250.254641998 1989.612547808]
 [1573.661667907  250.248757311 1958.023410687]
 [1578.922264242  250.237905931 1926.432702965]
 [1584.183868315  250.221904798 1894.840637935]
 [1589.446547284  250.200748751 1863.247451188]
 [1594.710220176  250.175030676 1831.653456492]
 [1600.           250.          1800.         ]]","[[0.33641632941405486], 0.33641632941405486]"
12000,"[[1500.           250.          2400.         ]
 [1505.280203561  250.060089516 2368.490046631]
 [1510.547276344  250.090070657 2336.938324439]
 [1515.811866697  250.119368888 2305.382095115]
 [1521.074385581  250.147518205 2273.821609152]
 [1526.335219899  250.174063637 2242.25711308 ]
 [1531.594733154  250.198561201 2210.688849592]
 [1536.853266075  250.220577944 2179.117057667]
 [1542.111137202  250.239692103 2147.541972733]
 [1547.368643404  250.255493451 2115.963826847]
 [1552.626060325  250.267583947 2084.382848934]
 [1557.883642692  250.275578888 2052.799265119]
 [1563.141624409  250.279108989 2021.213299202]
 [1568.400218244  250.277824196 1989.625173433]
 [1573.659614688  250.27140116  1958.035109844]
 [1578.919978901  250.259559148 1926.443332864]
 [1584.181442573  250.242098533 1894.850075181]
 [1589.444078945  250.219013789 1863.25559381 ]
 [1594.707799656  250.190951869 1831.660231049]
 [1600.           250.          1800.         ]]","[[0.33641798960027897], 0.33641798960027897]"
13000,"[[1500.           250.          2400.         ]
 [1505.28162218   250.06510911  2368.495796846]
 [1510.549020322  250.097594454 2336.946343749]
 [1515.813729231  250.129339559 2305.39200789 ]
 [1521.076194134  250.159839475 2273.833060628]
 [1526.336834194  250.188601218 2242.269769035]
 [1531.59604322   250.215143719 2210.702396023]
 [1536.85419035   250.238997873 2179.131200489]
 [1542.111620678  250.259706713 2147.55643748 ]
 [1547.368655822  250.276825781 2115.978358393]
 [1552.6255944    250.289923836 2084.397211237]
 [1557.882712367  250.298584103 2052.813240983]
 [1563.14026312   250.302406522 2021.22669009 ]
 [1568.398477152  250.301011887 1989.637799334]
 [1573.65756082   250.294049939 1958.046809256]
 [1578.917693037  250.281216604 1926.453962996]
 [1584.179016449  250.262295699 1894.859512638]
 [1589.441610381  250.237281354 1863.26373662 ]
 [1594.705379078  250.206874614 1831.667005772]
 [1600.           250.          1800.         ]]","[[0.3364196501091857], 0.3364196501091857]"
14000,"[[1500.           250.          2400.         ]
 [1505.283040513  250.070130574 2368.501547172]
 [1510.550763879  250.10512101  2336.954363221]
 [1515.815591218  250.139313813 2305.401920872]
 [1521.078002028  250.172165072 2273.844512349]
 [1526.338447733  250.20314377  2242.282425265]
 [1531.597352452  250.231731742 2210.715942754]
 [1536.855113733  250.257423722 2179.145343626]
 [1542.112103227  250.279727525 2147.57090255 ]
 [1547.368667299  250.298164458 2115.992890265]
 [1552.625127544  250.312270075 2084.41157386 ]
 [1557.881781148  250.321595526 2052.827217158]
 [1563.138900996  250.325709978 2021.240081274]
 [1568.396735308  250.324205073 1989.650425512]
 [1573.655506304  250.316703648 1958.058508925]
 [1578.915406649  250.302878299 1926.464593361]
 [1584.176589943  250.282496299 1894.868950304]
 [1589.439141594  250.255551447 1863.271879618]
 [1594.702958443  250.222798914 1831.673780662]
 [1600.           250.          1800.         ]]","[[0.33642131094085037], 0.33642131094085037]"
15000,"[[1500.           250.          2400.         ]
 [1505.284458561  250.075153907 2368.507297607]
 [1510.552507015  250.112650325 2336.962382853]
 [1515.817452659  250.149291652 2305.411834059]
 [1521.079809263  250.184494995 2273.855964315]
 [1526.340060516  250.217691295 2242.295081772]
 [1531.598660851  250.248325274 2210.729489784]
 [1536.856036224  250.275855491 2179.159487079]
 [1542.112584848  250.29975454  2147.585367944]
 [1547.368677836  250.319509484 2116.007422461]
 [1552.624659759  250.334622665 2084.425936803]
 [1557.880849035  250.344613159 2052.841193642]
 [1563.137538037  250.349019356 2021.253472752]
 [1568.39499271   250.347403754 1989.663051966]
 [1573.653451139  250.339362289 1958.070208848]
 [1578.913119737  250.324544235 1926.47522396 ]
 [1584.174163057  250.302700332 1894.878388181]
 [1589.436672582  250.273824069 1863.280022804]
 [1594.700537751  250.238724768 1831.680555719]
 [1600.           250.          1800.         ]]","[[0.33642297209535094], 0.33642297209535094]"
16000,"[[1500.           250.          2400.         ]
 [1505.285876323  250.08017911  2368.513048152]
 [1510.554249729  250.120182399 2336.970402646]
 [1515.819313553  250.159273076 2305.421747452]
 [1521.081615839  250.196829247 2273.867416525]
 [1526.341672544  250.232243793 2242.307738554]
 [1531.599968415  250.264924315 2210.743037114]
 [1536.856957824  250.294293184 2179.173630847]
 [1542.11306554   250.319787761 2147.599833662]
 [1547.368687431  250.34086086  2116.021954983]
 [1552.624191045  250.356981609 2084.440300066]
 [1557.879916026  250.367637002 2052.855170436]
 [1563.136174242  250.37233466  2021.266864526]
 [1568.393249359  250.370607933 1989.675678697]
 [1573.651395326  250.362025864 1958.081909027]
 [1578.910832301  250.346214412 1926.485854791]
 [1584.171735789  250.3229078   1894.887826267]
 [1589.434203346  250.29209922  1863.288166177]
 [1594.698117002  250.254652177 1831.687330942]
 [1600.           250.          1800.         ]]","[[0.33642463357276386], 0.33642463357276386]"
17000,"[[1500.           250.          2400.         ]
 [1505.2872938    250.085206184 2368.518798807]
 [1510.555992023  250.127717235 2336.978422599]
 [1515.8211739    250.169258086 2305.431661051]
 [1521.083421756  250.209167828 2273.87886898 ]
 [1526.343283817  250.246801267 2242.320395611]
 [1531.601275146  250.281528866 2210.756584742]
 [1536.857878532  250.3127368   2179.18777493 ]
 [1542.113545305  250.339827189 2147.614299703]
 [1547.368696086  250.362218587 2116.03648783 ]
 [1552.6237214    250.379346907 2084.45466365 ]
 [1557.878982123  250.390667058 2052.869147541]
 [1563.134809611  250.39565589  2021.280256594]
 [1568.391505255  250.39381761  1989.688305704]
 [1573.649338864  250.384694372 1958.093609462]
 [1578.908544341  250.367888831 1926.496485854]
 [1584.169308139  250.343118702 1894.897264564]
 [1589.431733885  250.310376902 1863.296309738]
 [1594.695696195  250.270581141 1831.694106331]
 [1600.           250.          1800.         ]]","[[0.33642629537316565], 0.33642629537316565]"
18000,"[[1500.           250.          2400.         ]
 [1505.288710992  250.090235129 2368.524549572]
 [1510.557733895  250.135254831 2336.986442714]
 [1515.8230337    250.179246682 2305.441574856]
 [1521.085227013  250.221510739 2273.890321679]
 [1526.344894333  250.261363718 2242.333052945]
 [1531.602581043  250.298138929 2210.77013267 ]
 [1536.858798347  250.331186342 2179.201919327]
 [1542.114024142  250.359872825 2147.628766068]
 [1547.3687038    250.383582668 2116.051021001]
 [1552.623250826  250.40171856  2084.469027554]
 [1557.878047326  250.413703328 2052.883124954]
 [1563.133444145  250.418983048 2021.293648957]
 [1568.389760398  250.417032787 1989.700932987]
 [1573.647281754  250.407367816 1958.105310152]
 [1578.906255857  250.389567494 1926.507117151]
 [1584.166880109  250.363333041 1894.90670307 ]
 [1589.429264201  250.328657113 1863.304453486]
 [1594.693275331  250.28651166  1831.700881887]
 [1600.           250.          1800.         ]]","[[0.3364279574966331], 0.3364279574966331]"
19000,"[[1500.           250.          2400.         ]
 [1505.290127898  250.095265945 2368.530300447]
 [1510.559475345  250.142795189 2336.994462989]
 [1515.824892953  250.189238866 2305.451488866]
 [1521.087031611  250.233857982 2273.901774622]
 [1526.346504094  250.275931146 2242.345710553]
 [1531.603886105  250.314754506 2210.783680898]
 [1536.85971727   250.349641811 2179.21606404 ]
 [1542.114502051  250.37992467  2147.643232756]
 [1547.368710573  250.404953103 2116.065554498]
 [1552.622779321  250.424096571 2084.483391777]
 [1557.877111633  250.436745814 2052.897102678]
 [1563.132077843  250.442316135 2021.307041614]
 [1568.388014788  250.440253464 1989.713560547]
 [1573.645223994  250.430046196 1958.117011097]
 [1578.903966849  250.411250401 1926.517748681]
 [1584.164451696  250.383550816 1894.916141787]
 [1589.426794291  250.346939856 1863.312597422]
 [1594.690854409  250.302443735 1831.70765761 ]
 [1600.           250.          1800.         ]]","[[0.3364296199432433], 0.3364296199432433]"
