Iteration,Trajectory,Legibility
1,"[[1500.           250.          2400.         ]
 [1499.99978223   250.001066495 2373.684367012]
 [1499.999687697  250.001515169 2347.368642476]
 [1499.999603355  250.00190736  2321.052909529]
 [1499.999529648  250.002242996 2294.737168519]
 [1499.999466998  250.002522015 2268.421419793]
 [1499.99941581   250.002744362 2242.105663699]
 [1499.999376467  250.002909988 2215.789900589]
 [1499.999349332  250.00301886  2189.474130814]
 [1499.999334745  250.003070957 2163.158354731]
 [1499.999333024  250.00306628  2136.842572696]
 [1499.999344462  250.003004859 2110.526785076]
 [1499.999369322  250.002886771 2084.210992239]
 [1499.999407831  250.002712167 2057.895194567]
 [1499.999460167  250.002481327 2031.579392458]
 [1499.999526424  250.00219478  2005.263586335]
 [1499.999606543  250.001853604 1978.947776675]
 [1499.999700073  250.00146031  1952.631964067]
 [1499.999805199  250.001022582 1926.316149405]
 [1500.           250.          1900.         ]]","[[0.33889349428555066], 0.33889349428555066]"
100,"[[1500.           250.          2400.         ]
 [1499.978224761  250.106666156 2373.69985086 ]
 [1499.968772375  250.151541375 2347.390551155]
 [1499.960339128  250.190767381 2321.080410716]
 [1499.952969326  250.224337    2294.769464264]
 [1499.946705312  250.252243735 2268.457746617]
 [1499.941587438  250.274481875 2242.145292714]
 [1499.93765403   250.291046655 2215.832137651]
 [1499.934941333  250.301934498 2189.518316719]
 [1499.933483422  250.307143365 2163.203865472]
 [1499.933312069  250.306673329 2136.888819809]
 [1499.934456517  250.300527489 2110.573216114]
 [1499.93694309   250.288713547 2084.257091456]
 [1499.940794482  250.271246658 2057.940483929]
 [1499.946028352  250.248155003 2031.623433242]
 [1499.952654271  250.219491787 2005.305981842]
 [1499.960666128  250.18536481  1978.988177309]
 [1499.970019034  250.146025522 1952.670078396]
 [1499.980531367  250.102242709 1926.351774458]
 [1500.           250.          1900.         ]]","[[0.33890200991547864], 0.33890200991547864]"
200,"[[1500.           250.          2400.         ]
 [1499.95645318   250.213365959 2373.715474503]
 [1499.937550256  250.303132079 2347.412656599]
 [1499.920685628  250.38159816  2321.10815777 ]
 [1499.905947902  250.448749455 2294.802047609]
 [1499.893421748  250.504572632 2268.494395889]
 [1499.88318785   250.549056006 2242.185272608]
 [1499.875322839  250.582189847 2215.874748059]
 [1499.869899175  250.603966864 2189.562892911]
 [1499.86698498   250.614382919 2163.249778337]
 [1499.866643765  250.613438155 2136.935476186]
 [1499.868933982  250.60113884  2110.620059252]
 [1499.873908249  250.577500513 2084.303601683]
 [1499.881611924  250.542553694 2057.986179656]
 [1499.892080297  250.496355022 2031.667872557]
 [1499.90533249   250.439011257 2005.348765224]
 [1499.921356261  250.37073844  1979.028952741]
 [1499.940061827  250.292040003 1952.7085525  ]
 [1499.961085968  250.20445418  1926.387743028]
 [1500.           250.          1900.         ]]","[[0.3389106066078327], 0.3389106066078327]"
300,"[[1500.           250.          2400.         ]
 [1499.934685284  250.320099372 2373.731081446]
 [1499.906333685  250.454772055 2347.434737368]
 [1499.881039558  250.572492262 2321.135872719]
 [1499.858935797  250.673237268 2294.834592115]
 [1499.840149387  250.75698658  2268.531000417]
 [1499.824801327  250.823722263 2242.225202806]
 [1499.813006526  250.873429428 2215.917304872]
 [1499.804873631  250.906096939 2189.607412749]
 [1499.800504781  250.921718489 2163.295633293]
 [1499.799995194  250.920294297 2136.982074353]
 [1499.803432502  250.901833868 2110.666845163]
 [1499.81089558   250.866360718 2084.350056959]
 [1499.82245242   250.813920934 2058.031823989]
 [1499.83815592   250.744599894 2031.712265282]
 [1499.858034726  250.658558266 2005.391508014]
 [1499.882070453  250.556120768 1979.069694693]
 [1499.910128417  250.438043352 1952.747001242]
 [1499.941663821  250.30663436  1926.423695173]
 [1500.           250.          1900.         ]]","[[0.3389191983115236], 0.3389191983115236]"
400,"[[1500.           250.          2400.         ]
 [1499.912921104  250.426866356 2373.746671678]
 [1499.875122705  250.606461245 2347.456793448]
 [1499.841400972  250.763449609 2321.163555543]
 [1499.811933079  250.897800346 2294.867097756]
 [1499.786888309  251.009485463 2268.567560174]
 [1499.766427958  251.098480515 2242.265083276]
 [1499.750705186  251.164765253 2215.959808055]
 [1499.739864803  251.208324561 2189.651876193]
 [1499.734042931  251.229149904 2163.341430301]
 [1499.733366466  251.227241576 2137.028614273]
 [1499.73795218   251.202612391 2110.713573811]
 [1499.747905181  251.155293979 2084.396457248]
 [1499.763316063  251.085348203 2058.077416893]
 [1499.784255302  250.992889454 2031.756611385]
 [1499.810761049  250.878132669 2005.434210184]
 [1499.842808759  250.741511673 1979.110403142]
 [1499.880218844  250.584035479 1952.785424603]
 [1499.922264946  250.408783191 1926.459630879]
 [1500.           250.          1900.         ]]","[[0.33892778501678883], 0.33892778501678883]"
500,"[[1500.           250.          2400.         ]
 [1499.891160665  250.533666874 2373.762245189]
 [1499.843917358  250.758199593 2347.478824822]
 [1499.801769925  250.954470126 2321.191206222]
 [1499.764939815  251.122438593 2294.899564506]
 [1499.733638595  251.262069168 2268.604075128]
 [1499.708067833  251.373330631 2242.304913983]
 [1499.688418919  251.456197172 2216.002257572]
 [1499.674872796  251.51064957  2189.696283208]
 [1499.667599539  251.536676991 2163.387169323]
 [1499.666757686  251.534279813 2137.075095905]
 [1499.672493124  251.503474227 2110.760245156]
 [1499.684937155  251.444300114 2084.442802513]
 [1499.704202946  251.356835323 2058.122958333]
 [1499.730378526  251.24122354  2031.800910836]
 [1499.763511529  251.097734319 2005.476871706]
 [1499.803571234  250.926911035 1979.151078066]
 [1499.850333143  250.730016293 1952.823822566]
 [1499.902889362  250.510900619 1926.495550133]
 [1500.           250.          1900.         ]]","[[0.3389363667138675], 0.3389363667138675]"
600,"[[1500.           250.          2400.         ]
 [1499.869403998  250.640500888 2373.777801967]
 [1499.812717686  250.909987041 2347.500831475]
 [1499.762146474  251.145553737 2321.218824733]
 [1499.717956074  251.347151914 2294.931992342]
 [1499.680400322  251.514737581 2268.640545251]
 [1499.64972104   251.648272479 2242.344694897]
 [1499.626147821  251.74772504  2216.044653387]
 [1499.609897711  251.813071804 2189.740633755]
 [1499.60117471   251.844299579 2163.43285032 ]
 [1499.600168964  251.841408827 2137.121519212]
 [1499.607055439  251.804419189 2110.80685916 ]
 [1499.621991602  251.73337894  2084.489092716]
 [1499.645113163  251.628382119 2058.168448275]
 [1499.676525676  251.489601987 2031.845163602]
 [1499.716286236  251.31736307  2005.519492555]
 [1499.764357933  251.11231873  1979.191719442]
 [1499.820471353  250.875985702 1952.862195112]
 [1499.88353709   250.612986589 1926.531452923]
 [1500.           250.          1900.         ]]","[[0.33894494339299885], 0.33894494339299885]"
700,"[[1500.           250.          2400.         ]
 [1499.84765113   250.747368359 2373.793342001]
 [1499.781523732  251.061823533 2347.52281339 ]
 [1499.722530674  251.336700363 2321.246411058]
 [1499.670981924  251.571940211 2294.964381237]
 [1499.627173572  251.767490588 2268.676970513]
 [1499.59138767   251.923305928 2242.384425983]
 [1499.56389199   252.039348707 2216.086995465]
 [1499.544939654  252.1155911   2189.784927796]
 [1499.534768551  252.152017493 2163.478473252]
 [1499.533600407  252.148628437 2137.167884153]
 [1499.541639231  252.105447095 2110.853415784]
 [1499.559068622  252.022530274 2084.535327822]
 [1499.586046806  251.899988414 2058.213886685]
 [1499.622696834  251.73802463  2031.889369653]
 [1499.669085241  251.537018776 2005.562072701]
 [1499.725168911  251.297734639 1979.232327247]
 [1499.790633512  251.021943615 1952.900542224]
 [1499.864208148  250.715041043 1926.567339235]
 [1500.           250.          1900.         ]]","[[0.3389535150444241], 0.3389535150444241]"
800,"[[1500.           250.          2400.         ]
 [1499.82590209   250.85426925  2373.808865283]
 [1499.750335537  251.213709009 2347.544770551]
 [1499.682922581  251.527909929 2321.273965174]
 [1499.624017434  251.796803391 2294.996731165]
 [1499.573958424  252.020328074 2268.713350885]
 [1499.533067812  252.198430844 2242.424107208]
 [1499.501651524  252.331068026 2216.129283769]
 [1499.479998728  252.418207298 2189.829165295]
 [1499.46838117   252.459830561 2163.524038081]
 [1499.467052122  252.455938462 2137.21419069 ]
 [1499.476244605  252.40655776  2110.899914991]
 [1499.496168318  252.311753932 2084.581507792]
 [1499.527003969  252.171654031 2058.259273528]
 [1499.568892083  251.986491305 2031.933528957]
 [1499.621908612  251.756701292 2005.604612118]
 [1499.686004222  251.483158638 1979.272901457]
 [1499.760819658  251.167889942 1952.938863883]
 [1499.844902556  250.817063927 1926.603209056]
 [1500.           250.          1900.         ]]","[[0.3389620816583817], 0.3389620816583817]"
900,"[[1500.           250.          2400.         ]
 [1499.804156906  250.961203521 2373.824371799]
 [1499.719153143  251.365643413 2347.566702944]
 [1499.643322251  251.719182358 2321.301487061]
 [1499.577062672  252.021741355 2295.029042103]
 [1499.520754957  252.273249923 2268.749686338]
 [1499.474761556  252.473647095 2242.463738541]
 [1499.439426521  252.622882848 2216.171518265]
 [1499.415075035  252.720920233 2189.873346212]
 [1499.402012673  252.767738609 2163.569544769]
 [1499.400524217  252.763338721 2137.260438784]
 [1499.410871667  252.707750998 2110.946356742]
 [1499.433290789  252.601049731 2084.627632592]
 [1499.467984745  252.443378792 2058.304608771]
 [1499.515111505  252.235001847 2031.977641484]
 [1499.57475642   251.976410469 2005.64711078 ]
 [1499.646863922  251.668590606 1979.313442051]
 [1499.731029829  251.313824589 1952.977160072]
 [1499.825620334  250.919055185 1926.639062374]
 [1500.           250.          1900.         ]]","[[0.33897064322511494], 0.33897064322511494]"
