Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1505.265224896  250.004896749 2357.901336557]
 [1510.528845082  250.007373063 2315.798477357]
 [1515.792166839  250.009808921 2273.695075581]
 [1521.055246226  250.012161705 2231.591171465]
 [1526.318134882  250.014390116 2189.486804635]
 [1531.580880142  250.016454166 2147.382014115]
 [1536.843525164  250.018315165 2105.276838345]
 [1542.106109037  250.019935728 2063.171315189]
 [1547.368666885  250.021279785 2021.065481951]
 [1552.63122997   250.022312632 1978.959375386]
 [1557.893825768  250.023001011 1936.853031713]
 [1563.156478034  250.023313278 1894.746486628]
 [1568.419206823  250.023219704 1852.639775316]
 [1573.682028441  250.022693095 1810.532932452]
 [1578.944955218  250.021710105 1768.425992183]
 [1584.207994844  250.020254439 1726.318988024]
 [1589.471148265  250.018326276 1684.211952413]
 [1594.734400986  250.015980542 1642.104914385]
 [1600.           250.          1600.         ]]","[[0.33668203264530144], 0.33668203264530144]"
2000,"[[1500.           250.          2400.         ]
 [1505.267291615  250.009795396 2357.907936411]
 [1510.531373959  250.014748922 2315.807481234]
 [1515.794859456  250.01962147  2273.705940903]
 [1521.057860227  250.024327783 2231.603395887]
 [1526.320479549  250.028785249 2189.499925434]
 [1531.582812099  250.03291388  2147.395607593]
 [1536.844944191  250.036636286 2105.290519242]
 [1542.106954005  250.039877685 2063.18473611 ]
 [1547.368911792  250.042565935 2021.0783328  ]
 [1552.630880075  250.044631622 1978.971382824]
 [1557.892913808  250.046008231 1936.863958618]
 [1563.155060501  250.046632469 1894.756131577]
 [1568.417360265  250.046444886 1852.64797207 ]
 [1573.679845707  250.045391098 1810.539549448]
 [1578.942541487  250.043424421 1768.430932007]
 [1584.205462984  250.040512279 1726.322186775]
 [1589.468612088  250.036655044 1684.213378634]
 [1594.7319598    250.031962601 1642.104565653]
 [1600.           250.          1600.         ]]","[[0.33668316631043715], 0.33668316631043715]"
3000,"[[1500.           250.          2400.         ]
 [1505.269358053  250.014695939 2357.914536401]
 [1510.533902421  250.022127578 2315.816485316]
 [1515.797551535  250.029437648 2273.716806493]
 [1521.06047358   250.036498235 2231.615620633]
 [1526.322823476  250.043185402 2189.513046608]
 [1531.584743239  250.049379144 2147.409201489]
 [1536.846362344  250.054963363 2105.304200589]
 [1542.107798062  250.059825873 2063.198157499]
 [1547.369155774  250.063858452 2021.091184126]
 [1552.630529264  250.066956972 1978.983390734]
 [1557.892000964  250.069021659 1936.87488598 ]
 [1563.153642139  250.069957575 1894.765776953]
 [1568.415512955  250.069675548 1852.656169209]
 [1573.677662322  250.068094009 1810.546166778]
 [1578.940127228  250.065142948 1768.435872101]
 [1584.202930738  250.060773518 1726.325385727]
 [1589.466075678  250.054986305 1684.214804977]
 [1594.729518549  250.047946175 1642.10421696 ]
 [1600.           250.          1600.         ]]","[[0.33668430026429813], 0.33668430026429813]"
4000,"[[1500.           250.          2400.         ]
 [1505.271424209  250.01959838  2357.92113653 ]
 [1510.536430469  250.029509032 2315.825489602]
 [1515.800243076  250.039257456 2273.727672349]
 [1521.063086287  250.048673063 2231.627845705]
 [1526.325166661  250.057590574 2189.526168157]
 [1531.586673561  250.065849959 2147.422795801]
 [1536.847779622  250.073296399 2105.317882383]
 [1542.108641208  250.079780294 2063.211579356]
 [1547.369398831  250.085157337 2021.104035929]
 [1552.630177536  250.089288685 1978.995399118]
 [1557.891087235  250.092041298 1936.885813798]
 [1563.152222948  250.093288596 1894.775422756]
 [1568.413664895  250.092911689 1852.664366735]
 [1573.675478289  250.09080183  1810.552784441]
 [1578.937712441  250.086865689 1768.440812467]
 [1584.200398103  250.081038159 1726.328584879]
 [1589.463539037  250.073320059 1684.216231443]
 [1594.727077232  250.063931265 1642.103868308]
 [1600.           250.          1600.         ]]","[[0.33668543450695454], 0.33668543450695454]"
5000,"[[1500.           250.          2400.         ]
 [1505.273490083  250.024502719 2357.927736797]
 [1510.538958101  250.036893285 2315.834494093]
 [1515.80293408   250.049080894 2273.738538474]
 [1521.065698347  250.060852267 2231.640071101]
 [1526.327509106  250.072000768 2189.539290082]
 [1531.588603066  250.082326327 2147.43639053 ]
 [1536.849196025  250.091635393 2105.331564626]
 [1542.109483443  250.099740949 2063.225001683]
 [1547.369640962  250.106462592 2021.116888209]
 [1552.629824891  250.11162676  1979.007407974]
 [1557.890172621  250.115067149 1936.896742071]
 [1563.150802927  250.116625535 1894.785068987]
 [1568.411816085  250.116153312 1852.672564646]
 [1573.673293606  250.113514562 1810.559402438]
 [1578.935297127  250.108592642 1768.445753105]
 [1584.197865082  250.101306203 1726.331784232]
 [1589.461002165  250.091656307 1684.217658032]
 [1594.724635849  250.079917873 1642.103519696]
 [1600.           250.          1600.         ]]","[[0.33668656903847466], 0.33668656903847466]"
6000,"[[1500.           250.          2400.         ]
 [1505.275555675  250.029408957 2357.934337201]
 [1510.541485318  250.044280337 2315.843498789]
 [1515.805624547  250.058907963 2273.749404866]
 [1521.068309759  250.073035848 2231.652296823]
 [1526.32985081   250.086415984 2189.552412383]
 [1531.590531753  250.098808248 2147.449985676]
 [1536.850611554  250.109980349 2105.345247318]
 [1542.110324767  250.119707839 2063.238424479]
 [1547.369882168  250.127774219 2021.129740967]
 [1552.62947133   250.1339712   1979.019417303]
 [1557.889257122  250.138099213 1936.907670802]
 [1563.149382077  250.139968392 1894.794715644]
 [1568.409966524  250.139400418 1852.680762944]
 [1573.671108273  250.136232206 1810.566020769]
 [1578.932881285  250.130323811 1768.450694014]
 [1584.195331673  250.121577649 1726.334983786]
 [1589.458465061  250.109995049 1684.219084743]
 [1594.722194401  250.095905997 1642.103171123]
 [1600.           250.          1600.         ]]","[[0.3366877038589307], 0.3366877038589307]"
7000,"[[1500.           250.          2400.         ]
 [1505.277620985  250.034317093 2357.940937743]
 [1510.544012119  250.05167019  2315.852503689]
 [1515.808314475  250.068738665 2273.760271526]
 [1521.070920525  250.085223808 2231.66452287 ]
 [1526.332191773  250.100836224 2189.565535058]
 [1531.592459623  250.115295725 2147.46358124 ]
 [1536.852026209  250.128331267 2105.358930458]
 [1542.111165181  250.139680966 2063.251847743]
 [1547.370122448  250.149092219 2021.142594201]
 [1552.629116851  250.156322006 1979.031427106]
 [1557.888340739  250.161137493 1936.918599988]
 [1563.147960398  250.163317169 1894.804362728]
 [1568.408116212  250.162653008 1852.688961628]
 [1573.668922291  250.158954763 1810.572639433]
 [1578.930464916  250.152059195 1768.455635195]
 [1584.192797877  250.141852499 1726.338183541]
 [1589.455927725  250.128336287 1684.220511578]
 [1594.719752887  250.111895639 1642.102822591]
 [1600.           250.          1600.         ]]","[[0.3366888389683905], 0.3366888389683905]"
8000,"[[1500.           250.          2400.         ]
 [1505.279686013  250.039227129 2357.947538423]
 [1510.546538506  250.059062842 2315.861508794]
 [1515.811003866  250.078572999 2273.771138453]
 [1521.073530643  250.097416147 2231.676749242]
 [1526.334531994  250.115261489 2189.57865811 ]
 [1531.594386676  250.131788758 2147.47717722 ]
 [1536.853439988  250.146688149 2105.372614047]
 [1542.112004683  250.159660332 2063.265271477]
 [1547.370361803  250.170416593 2021.155447914]
 [1552.628761456  250.178679179 1979.043437382]
 [1557.88742347   250.184181989 1936.929529632]
 [1563.14653789   250.186671868 1894.81401024 ]
 [1568.40626515   250.185911083 1852.697160697]
 [1573.666735659  250.181682234 1810.579258432]
 [1578.928048018  250.173798795 1768.460576648]
 [1584.190263693  250.162130753 1726.341383496]
 [1589.453390157  250.14668002  1684.221938536]
 [1594.717311307  250.127886799 1642.102474099]
 [1600.           250.          1600.         ]]","[[0.33668997436692477], 0.33668997436692477]"
9000,"[[1500.           250.          2400.         ]
 [1505.281750759  250.044139065 2357.954139242]
 [1510.549064478  250.066458296 2315.870514104]
 [1515.813692719  250.088410968 2273.782005648]
 [1521.076140114  250.109612867 2231.688975939]
 [1526.336871475  250.12969178  2189.591781537]
 [1531.596312911  250.148287349 2147.490773618]
 [1536.854852894  250.165050996 2105.386298085]
 [1542.112843274  250.179645937 2063.27869568 ]
 [1547.370600233  250.191747342 2021.168302103]
 [1552.628405144  250.201042722 1979.055448131]
 [1557.886505317  250.207232703 1936.940459732]
 [1563.145114552  250.210032489 1894.823658179]
 [1568.404413337  250.209174645 1852.705360154]
 [1573.664548378  250.204414621 1810.585877765]
 [1578.925630593  250.195542613 1768.465518373]
 [1584.187729122  250.182412412 1726.344583653]
 [1589.450852358  250.165026248 1684.223365617]
 [1594.714869662  250.143879477 1642.102125648]
 [1600.           250.          1600.         ]]","[[0.33669111005460295], 0.33669111005460295]"
10000,"[[1500.           250.          2400.         ]
 [1505.283815223  250.049052902 2357.960740198]
 [1510.551590034  250.073856552 2315.879519618]
 [1515.816381034  250.098252572 2273.792873112]
 [1521.078748938  250.121813969 2231.701202962]
 [1526.339210215  250.144127098 2189.60490534 ]
 [1531.598238329  250.164791499 2147.504370434]
 [1536.856264924  250.18341981  2105.399982572]
 [1542.113680955  250.199637785 2063.292120352]
 [1547.370837738  250.21308447  2021.181156771]
 [1552.628047914  250.223412636 1979.067459354]
 [1557.885586279  250.230289636 1936.951390288]
 [1563.143690385  250.233399034 1894.833306546]
 [1568.402560774  250.232443695 1852.713559996]
 [1573.662360447  250.227151923 1810.592497432]
 [1578.923212641  250.217290649 1768.470460369]
 [1584.185194164  250.202697477 1726.347784011]
 [1589.448314327  250.183374974 1684.224792821]
 [1594.712427951  250.159873673 1642.101777236]
 [1600.           250.          1600.         ]]","[[0.3366922460314954], 0.3366922460314954]"
11000,"[[1500.           250.          2400.         ]
 [1505.285879406  250.053968639 2357.967341292]
 [1510.554115175  250.081257611 2315.888525338]
 [1515.819068812  250.108097811 2273.803740843]
 [1521.081357115  250.134019453 2231.71343031 ]
 [1526.341548214  250.158567445 2189.618029519]
 [1531.600162929  250.18130121  2147.517967667]
 [1536.85767608   250.201794592 2105.413667508]
 [1542.114517724  250.219635875 2063.305545494]
 [1547.371074316  250.234427976 2021.194011916]
 [1552.627689769  250.245788921 1979.079471051]
 [1557.884666356  250.25335279  1936.962321302]
 [1563.142265388  250.256771504 1894.842955341]
 [1568.40070746   250.255718234 1852.721760225]
 [1573.660171867  250.249894144 1810.599117433]
 [1578.920794161  250.239042904 1768.475402638]
 [1584.182658819  250.222985949 1726.350984569]
 [1589.445776065  250.201726196 1684.226220148]
 [1594.709986174  250.175869388 1642.101428865]
 [1600.           250.          1600.         ]]","[[0.33669338229767204], 0.33669338229767204]"
12000,"[[1500.           250.          2400.         ]
 [1505.287943306  250.058886278 2357.973942525]
 [1510.556639901  250.088661473 2315.897531262]
 [1515.821756051  250.117946687 2273.814608842]
 [1521.083964645  250.146229322 2231.725657984]
 [1526.343885471  250.173012822 2189.631154074]
 [1531.602086712  250.197816482 2147.531565318]
 [1536.859086362  250.220175343 2105.427352894]
 [1542.115353583  250.239640209 2063.318971106]
 [1547.37130997   250.255777863 2021.20686754 ]
 [1552.627330706  250.268171581 1979.091483222]
 [1557.883745548  250.276422166 1936.973252772]
 [1563.140839563  250.280149902 1894.852604563]
 [1568.398853396  250.278998263 1852.729960841]
 [1573.657982638  250.272641283 1810.605737769]
 [1578.918375153  250.26079938  1768.480345178]
 [1584.180123087  250.243277828 1726.354185329]
 [1589.443237571  250.220079917 1684.227647598]
 [1594.707544333  250.191866622 1642.101080534]
 [1600.           250.          1600.         ]]","[[0.33669451885320234], 0.33669451885320234]"
13000,"[[1500.           250.          2400.         ]
 [1505.290006925  250.063805819 2357.980543895]
 [1510.559164211  250.096068139 2315.906537392]
 [1515.824442753  250.1277992   2273.825477109]
 [1521.086571527  250.158443575 2231.737885984]
 [1526.346221988  250.187463229 2189.644279005]
 [1531.604009677  250.214337318 2147.545163387]
 [1536.860495768  250.238562065 2105.441038729]
 [1542.11618853   250.25965079  2063.332397187]
 [1547.371544698  250.277134132 2021.219723641]
 [1552.626970726  250.290560615 1979.103495866]
 [1557.882823855  250.299497765 1936.9841847  ]
 [1563.139412908  250.303534228 1894.862254214]
 [1568.396998581  250.302283784 1852.738161843]
 [1573.655792759  250.295393341 1810.612358439]
 [1578.915955618  250.282560076 1768.485287991]
 [1584.177586967  250.263573116 1726.35738629 ]
 [1589.440698845  250.238436135 1684.229075171]
 [1594.705102425  250.207865376 1642.100732243]
 [1600.           250.          1600.         ]]","[[0.3366956556981564], 0.3366956556981564]"
14000,"[[1500.           250.          2400.         ]
 [1505.292070261  250.068727261 2357.987145404]
 [1510.561688107  250.103477609 2315.915543726]
 [1515.827128917  250.137655352 2273.836345645]
 [1521.089177762  250.170662214 2231.750114309]
 [1526.348557763  250.201918669 2189.657404313]
 [1531.605931825  250.230863718 2147.558761873]
 [1536.8619043    250.25695476  2105.454725013]
 [1542.117022566  250.279667618 2063.345823738]
 [1547.371778501  250.298496784 2021.232580221]
 [1552.62660983   250.312956026 1979.115508985]
 [1557.881901278  250.32257959  1936.995117085]
 [1563.137985424  250.326924483 1894.871904292]
 [1568.395143016  250.325574798 1852.746363233]
 [1573.653602231  250.318150321 1810.618979443]
 [1578.913535555  250.304324995 1768.490231076]
 [1584.17505046   250.283871812 1726.360587452]
 [1589.438159888  250.256794853 1684.230502868]
 [1594.702660452  250.22386565  1642.100383993]
 [1600.           250.          1600.         ]]","[[0.3366967928326043], 0.3366967928326043]"
15000,"[[1500.           250.          2400.         ]
 [1505.294133315  250.073650607 2357.993747051]
 [1510.564211587  250.110889885 2315.924550266]
 [1515.829814543  250.147515143 2273.847214449]
 [1521.09178335   250.18288524  2231.762342961]
 [1526.350892797  250.216379142 2189.670529997]
 [1531.607853155  250.247395684 2147.572360778]
 [1536.863311957  250.275353428 2105.468411747]
 [1542.117855691  250.299690694 2063.359250759]
 [1547.372011378  250.319865821 2021.245437279]
 [1552.626248016  250.335357815 1979.127522577]
 [1557.880977815  250.345667642 1937.006049928]
 [1563.136557111  250.350320669 1894.881554798]
 [1568.393286701  250.348871306 1852.754565009]
 [1573.651411053  250.340912223 1810.625600782]
 [1578.911114965  250.326094137 1768.495174433]
 [1584.172513566  250.304173918 1726.363788816]
 [1589.4356207    250.275156069 1684.231930688]
 [1594.700218414  250.239867444 1642.100035783]
 [1600.           250.          1600.         ]]","[[0.3366979302566162], 0.3366979302566162]"
16000,"[[1500.           250.          2400.         ]
 [1505.296196087  250.078575855 2358.000348836]
 [1510.566734651  250.118304967 2315.933557011]
 [1515.832499631  250.157378574 2273.858083521]
 [1521.09438829   250.195112654 2231.774571938]
 [1526.35322709   250.23084465  2189.683656057]
 [1531.609773668  250.263933217 2147.585960101]
 [1536.86471874   250.293758072 2105.482098931]
 [1542.118687905  250.319720022 2063.37267825 ]
 [1547.37224333   250.341241245 2021.258294816]
 [1552.625885286  250.357765984 1979.139536644]
 [1557.880053468  250.368761922 1937.016983228]
 [1563.135127968  250.373722787 1894.891205733]
 [1568.391429635  250.37217331  1852.762767172]
 [1573.649219226  250.363679047 1810.632222456]
 [1578.908693848  250.347867503 1768.500118062]
 [1584.169976285  250.324479435 1726.36699038 ]
 [1589.43308128   250.293519786 1684.233358632]
 [1594.69777631   250.255870758 1642.099687613]
 [1600.           250.          1600.         ]]","[[0.3366990679702616], 0.3366990679702616]"
17000,"[[1500.           250.          2400.         ]
 [1505.298258578  250.083503007 2358.00695076 ]
 [1510.569257301  250.125722856 2315.942563961]
 [1515.835184181  250.167245646 2273.868952862]
 [1521.096992584  250.207344457 2231.786801242]
 [1526.355560642  250.245315194 2189.696782494]
 [1531.611693362  250.280476319 2147.599559842]
 [1536.866124648  250.312168692 2105.495786564]
 [1542.119519208  250.339755601 2063.386106212]
 [1547.372474356  250.362623057 2021.271152831]
 [1552.625521639  250.380180534 1979.151551186]
 [1557.879128236  250.391862431 1937.027916985]
 [1563.133697996  250.397130839 1894.900857096]
 [1568.389571818  250.39548081  1852.770969722]
 [1573.64702675   250.386450796 1810.638844464]
 [1578.906272202  250.369645094 1768.505061964]
 [1584.167438617  250.344788363 1726.370192147]
 [1589.430541629  250.311886003 1684.234786698]
 [1594.695334141  250.271875593 1642.099339484]
 [1600.           250.          1600.         ]]","[[0.3367002059736108], 0.3367002059736108]"
18000,"[[1500.           250.          2400.         ]
 [1505.300320786  250.088432064 2358.013552822]
 [1510.571779534  250.133143552 2315.951571117]
 [1515.837868193  250.17711636  2273.879822471]
 [1521.099596229  250.21958065  2231.799030872]
 [1526.357893452  250.259790775 2189.709909307]
 [1531.61361224   250.297024991 2147.613160002]
 [1536.867529681  250.330585291 2105.509474648]
 [1542.1203496    250.359797433 2063.399534644]
 [1547.372704457  250.384011259 2021.284011324]
 [1552.625157075  250.402601467 1979.163566202]
 [1557.878202119  250.414969171 1937.0388512  ]
 [1563.132267195  250.420544826 1894.910508887]
 [1568.387713251  250.418793808 1852.77917266 ]
 [1573.644833625  250.409227471 1810.645466808]
 [1578.90385003   250.391426911 1768.510006138]
 [1584.164900562  250.365100703 1726.373394114]
 [1589.428001746  250.330254722 1684.236214889]
 [1594.692891906  250.28788195  1642.098991395]
 [1600.           250.          1600.         ]]","[[0.33670134426673404], 0.33670134426673404]"
19000,"[[1500.           250.          2400.         ]
 [1505.302382712  250.093363024 2358.020155022]
 [1510.574301353  250.140567056 2315.960578478]
 [1515.840551667  250.186990717 2273.890692348]
 [1521.102199228  250.231821234 2231.811260827]
 [1526.360225521  250.274271394 2189.723036497]
 [1531.615530299  250.313579234 2147.62676058 ]
 [1536.868933839  250.349007869 2105.523163182]
 [1542.12117908   250.379845521 2063.412963546]
 [1547.372933632  250.405405851 2021.296870297]
 [1552.624791594  250.425028784 1979.175581692]
 [1557.877275117  250.438082144 1937.049785873]
 [1563.130835565  250.44396475  1894.920161107]
 [1568.385853934  250.442112305 1852.787375985]
 [1573.64263985   250.432009071 1810.652089486]
 [1578.90142733   250.413212955 1768.514950585]
 [1584.162362119  250.385416455 1726.376596284]
 [1589.425461632  250.348625941 1684.237643202]
 [1594.690449606  250.303889828 1642.098643347]
 [1600.           250.          1600.         ]]","[[0.3367024828497015], 0.3367024828497015]"
