Iteration,Trajectory,Legibility
3000,"[[1500.           250.          2400.         ]
 [1500.476530024  284.788372711 2364.916192258]
 [1500.673749924  299.302414686 2334.831681967]
 [1500.84383657   311.883773013 2305.1637685  ]
 [1500.987025757  322.53362024  2275.920316458]
 [1501.103598042  331.257605083 2247.109879068]
 [1501.193882545  338.066397543 2218.741565419]
 [1501.258261227  342.976287061 2190.824848012]
 [1501.29717382   346.009840649 2163.369298468]
 [1501.311123713  347.196631439 2136.38423706 ]
 [1501.300685285  346.574054863 2109.878278516]
 [1501.266513554  344.188263367 2083.858750844]
 [1501.209357797  340.095279548 2058.330952523]
 [1501.130082394  334.362413526 2033.297187919]
 [1501.029701931  327.0702739   2008.75545687 ]
 [1500.909447472  318.316118014 1984.697493869]
 [1500.770910472  308.220776904 1961.105255403]
 [1500.616418371  296.947456908 1937.942494182]
 [1500.450299385  284.775238818 1915.123892904]
 [1500.           250.          1900.         ]]","[[0.3705104738816786], 0.3705104738816786]"
4000,"[[1500.           250.          2400.         ]
 [1500.635872102  297.449174166 2362.238857154]
 [1500.899038411  317.311762755 2331.012781802]
 [1501.125968287  334.565075226 2300.33068529 ]
 [1501.316964324  349.200523143 2270.200057026]
 [1501.472392942  361.216037257 2240.629907648]
 [1501.592689496  370.616951765 2211.630691639]
 [1501.678363918  377.416971588 2183.214133494]
 [1501.730007118  381.639230455 2155.392933636]
 [1501.748298541  383.317451784 2128.180326874]
 [1501.73401551   382.497233141 2101.589461592]
 [1501.688045565  379.237493675 2075.632560345]
 [1501.611403976  373.612164376 2050.319807677]
 [1501.505260886  365.712293991 2025.657877049]
 [1501.370987624  355.648974954 2001.647921998]
 [1501.21024511   343.558138205 1978.28260841 ]
 [1501.025177249  329.610358552 1955.540940548]
 [1500.818916748  314.037262954 1933.376249706]
 [1500.597279677  297.233496071 1911.67346451 ]
 [1500.           250.          1900.         ]]","[[0.37819428102447245], 0.37819428102447245]"
5000,"[[1500.           250.          2400.         ]
 [1500.795339004  310.729447266 2359.755412371]
 [1501.124490712  336.238205626 2327.479886219]
 [1501.408270751  358.442889239 2295.86843926 ]
 [1501.647042192  377.319155317 2264.925854074]
 [1501.841253474  392.851428421 2234.659501321]
 [1501.991444892  405.034242014 2205.079434979]
 [1502.09825563   413.873705445 2176.198349406]
 [1502.162431579  419.389103657 2148.031354334]
 [1502.184834409  421.614641139 2120.595518001]
 [1502.166452694  420.601351889 2093.909121922]
 [1502.108416584  416.419220464 2067.99056143 ]
 [1502.012018831  409.159611794 2042.856808401]
 [1501.878747807  398.938230521 2018.521311479]
 [1501.710344705  385.899138409 1994.991100519]
 [1501.508914104  370.221213555 1972.262544042]
 [1501.277167704  352.13119472  1950.314144159]
 [1501.019062939  331.938486819 1929.09039501 ]
 [1500.741928646  310.167663064 1908.446272184]
 [1500.           250.          1900.         ]]","[[0.38655934371372025], 0.38655934371372025]"
6000,"[[1500.           250.          2400.         ]
 [1500.95485522   324.688916356 2357.526700299]
 [1501.349992039  356.170488583 2324.323631985]
 [1501.690587759  383.633574192 2291.896273594]
 [1501.977059219  407.031443253 2260.243680568]
 [1502.209932907  426.328535632 2229.368713366]
 [1502.389853     441.502406332 2199.278476974]
 [1502.517589854  452.54585666  2169.984583759]
 [1502.594049214  459.469256192 2141.503162776]
 [1502.620282659  462.303063763 2113.854527568]
 [1502.597500256  461.10056628  2087.062403908]
 [1502.527087185  455.940881481 2061.152607012]
 [1502.410627804  446.932335959 2036.151038211]
 [1502.249944045  434.216485859 2012.080825348]
 [1502.047163117  417.973441018 1988.958304149]
 [1501.804850204  398.430244172 1966.787151616]
 [1501.526303381  375.87755166  1945.548668751]
 [1501.216327388  350.713673368 1925.180833485]
 [1500.883788916  323.609575357 1905.509014417]
 [1500.           250.          1900.         ]]","[[0.3956786553378075], 0.3956786553378075]"
7000,"[[1500.           250.          2400.         ]
 [1501.114350757  339.391076353 2355.630087786]
 [1501.575435568  377.202927177 2321.659335122]
 [1501.972773044  410.260719916 2288.566037176]
 [1502.306826522  438.488006529 2256.339644304]
 [1502.578196341  461.822012567 2224.974651631]
 [1502.787629666  480.216365347 2194.471620656]
 [1502.936030584  493.644092881 2164.838003633]
 [1503.024470728  502.100893902 2136.088642187]
 [1503.054200987  505.60867988  2108.245790332]
 [1503.026665393  504.219399237 2081.338493535]
 [1502.943519299  498.019183989 2055.401139244]
 [1502.80665591   487.132936614 2030.470974048]
 [1502.618249475  471.729666958 2006.584336911]
 [1502.380832972  452.029377818 1983.771219847]
 [1502.09745283   428.313651244 1962.047320063]
 [1501.772015765  400.946388446 1941.401182526]
 [1501.410199555  370.427926765 1921.7676073  ]
 [1501.022432671  337.594221276 1902.94351777 ]
 [1500.           250.          1900.         ]]","[[0.4056276498583335], 0.4056276498583335]"
8000,"[[1500.           250.          2400.         ]
 [1501.273767493  354.900907192 2354.163218274]
 [1501.800731896  399.431976019 2319.63259915 ]
 [1502.254702707  438.450570257 2286.06960338 ]
 [1502.63618173   471.842443737 2253.449133527]
 [1502.945838539  499.509580272 2221.752216961]
 [1503.184522441  521.373921631 2190.967927668]
 [1503.353274413  537.381483042 2161.09513154 ]
 [1503.453339236  547.506848549 2132.14384916 ]
 [1503.486178381  551.758034206 2104.135989319]
 [1503.453484866  550.181712908 2077.105172652]
 [1503.357202487  542.868825218 2051.095340107]
 [1503.199554191  529.960689796 2026.15782121 ]
 [1502.983089307  511.655957345 2002.346498927]
 [1502.710770583  488.219346441 1979.710572477]
 [1502.386150623  459.994743333 1958.283927557]
 [1502.013771145  427.43042337  1938.068317547]
 [1501.600211748  391.144026368 1919.000078361]
 [1501.157483656  352.157069522 1900.850008542]
 [1500.           250.          1900.         ]]","[[0.41647907599042683], 0.41647907599042683]"
9000,"[[1500.           250.          2400.         ]
 [1501.433067142  371.28084596  2353.247686636]
 [1502.02582091   422.950189524 2318.424805626]
 [1502.536290852  468.323984673 2284.646126228]
 [1502.965008173  507.241325365 2251.8657469  ]
 [1503.312706411  539.560110703 2220.044560955]
 [1503.58033603   565.162034792 2189.153494476]
 [1503.769078556  583.958119767 2159.176664267]
 [1503.880360407  595.894770972 2130.114137385]
 [1503.915866936  600.960321489 2101.983898203]
 [1503.877557973  599.19203253  2074.822566864]
 [1503.767687583  590.683544858 2048.684372377]
 [1503.588833519  575.592875777 2023.637865414]
 [1503.343947604  554.151326861 1999.759837281]
 [1503.036451242  526.674377367 1977.125802191]
 [1502.670433036  493.577599134 1955.795894728]
 [1502.251100513  455.406739248 1935.793017383]
 [1501.785966556  412.914178182 1917.061559951]
 [1501.288640975  367.329105587 1899.35007704 ]
 [1500.           250.          1900.         ]]","[[0.42829454040787374], 0.42829454040787374]"
10000,"[[1500.           250.          2400.         ]
 [1501.592240241  388.584458099 2353.031661715]
 [1502.25068518   447.836740368 2318.257026228]
 [1502.817507244  499.983835372 2284.587191784]
 [1503.293256598  544.808534759 2251.947593215]
 [1503.678724509  582.115027439 2220.270392602]
 [1503.974961215  611.73546807  2189.499569736]
 [1504.18329279   633.537288108 2159.596152994]
 [1504.30533697   647.431206281 2130.543112354]
 [1504.343018398  653.379873107 2102.349301845]
 [1504.298584591  651.407074128 2075.051727885]
 [1504.174625644  641.607440711 2048.715351583]
 [1503.974103867  624.156725333 2023.429617928]
 [1503.700406214  599.323010725 1999.300924834]
 [1503.357447138  567.480056074 1976.440199497]
 [1502.949886459  529.126284469 1954.944283313]
 [1502.483632949  484.920004184 1934.867655479]
 [1501.967166237  435.767694803 1916.171546473]
 [1501.415702887  383.129038867 1898.588126574]
 [1500.           250.          1900.         ]]","[[0.441112079284902], 0.441112079284902]"
11000,"[[1500.           250.          2400.         ]
 [1501.751314388  406.847484339 2353.689784951]
 [1502.475362242  474.144015161 2319.389852394]
 [1503.098393507  533.497211237 2286.236536786]
 [1503.620965103  584.623194727 2254.116826408]
 [1504.043918456  627.262149406 2222.923225443]
 [1504.368401513  661.186851128 2192.56138502 ]
 [1504.595889027  686.212183832 2162.958281279]
 [1504.728200845  702.205560522 2134.070237138]
 [1504.767518478  709.098133576 2105.889855572]
 [1504.71640126   706.896658046 2078.450743348]
 [1504.577805325  695.695890393 2051.828792015]
 [1504.355112395  675.691521807 2026.138775281]
 [1504.052182904  647.194001302 2001.525110896]
 [1503.673464691  610.644568353 1978.145711117]
 [1503.224229695  566.637471514 1956.14749895 ]
 [1502.711127843  515.960430764 1935.629933316]
 [1502.143639863  459.694684114 1916.582557639]
 [1501.538586973  399.552652156 1898.729344637]
 [1500.           250.          1900.         ]]","[[0.45493006889178955], 0.45493006889178955]"
12000,"[[1500.           250.          2400.         ]
 [1501.910358205  426.076620443 2355.417997165]
 [1502.699950499  501.88082782  2322.115626086]
 [1503.379070897  568.873160935 2289.979663411]
 [1503.948268705  626.692117336 2258.846619017]
 [1504.408426247  675.003138274 2228.555695632]
 [1504.760786145  713.509564739 2198.95984423 ]
 [1505.00697594   741.964855207 2169.93803383 ]
 [1505.149029455  760.185921103 2141.4077142  ]
 [1505.189404914  768.067387772 2113.336077223]
 [1505.131001029  765.596559753 2085.748418659]
 [1504.977174506  752.868886385 2058.731730402]
 [1504.731766716  730.103852867 2032.431666771]
 [1504.399155848  697.661624761 2007.041234245]
 [1503.984369526  656.061872731 1982.779834784]
 [1503.493338219  606.009219542 1959.861177052]
 [1502.93349673   548.438800724 1938.446400604]
 [1502.315360497  484.627479374 1918.56774492 ]
 [1501.657340611  416.56036196  1899.95164661 ]
 [1500.           250.          1900.         ]]","[[0.46968969787455916], 0.46968969787455916]"
13000,"[[1500.           250.          2400.         ]
 [1502.069475857  446.237623354 2358.420840413]
 [1502.924601022  530.994644185 2326.739399473]
 [1503.659729458  606.039173196 2296.218477935]
 [1504.275385978  670.920783542 2266.629541418]
 [1504.772482605  725.219365884 2237.741829489]
 [1505.152352519  768.559065828 2209.337977237]
 [1505.416780157  800.623764765 2181.231858024]
 [1505.568026421  821.17385449  2153.287168669]
 [1505.608848607  830.063999875 2125.434699324]
 [1505.542516091  827.261557421 2097.685772964]
 [1505.372825401  812.865346465 2070.139104455]
 [1505.104123223  787.124622532 2042.978398674]
 [1504.741355538  750.458557766 2016.458404284]
 [1504.290181703  703.477764297 1990.877735688]
 [1503.757241767  647.012753786 1966.537029337]
 [1503.15080146   582.164167987 1943.679050991]
 [1502.48244161   510.424001057 1922.395874677]
 [1501.772133939  434.065718893 1902.429332407]
 [1500.           250.          1900.         ]]","[[0.48526085286389914], 0.48526085286389914]"
14000,"[[1500.           250.          2400.         ]
 [1502.22878703   467.245872067 2362.89009333 ]
 [1503.149487651  561.357509094 2333.546919186]
 [1503.940588491  644.822642595 2305.328706885]
 [1504.602570361  717.090642597 2277.924600707]
 [1505.136361884  777.645499598 2251.014087899]
 [1505.543381825  826.023395301 2224.288670141]
 [1505.825576072  861.832049916 2197.477166479]
 [1505.985447533  884.771427553 2170.372498797]
 [1506.026078058  894.655333759 2142.856957368]
 [1505.951143157  891.433441441 2114.922311964]
 [1505.764923323  875.213350387 2086.680866296]
 [1505.472321391  846.282484003 2058.36375452 ]
 [1505.078906104  805.130142496 2030.30347435 ]
 [1504.591024705  752.471382239 2002.898691346]
 [1504.01608056   689.278046893 1976.560115895]
 [1503.363216281  616.832975252 1951.634680682]
 [1502.645103097  536.859570982 1928.293480606]
 [1501.883228883  451.929195271 1906.308281165]
 [1500.           250.          1900.         ]]","[[0.5014382630521459], 0.5014382630521459]"
15000,"[[1500.           250.          2400.         ]
 [1502.388391081  488.963468565 2368.976873101]
 [1503.374753477  592.761795169 2342.762840353]
 [1504.2218259    684.945452393 2317.60438205 ]
 [1504.930023242  764.852830687 2293.088342756]
 [1505.500276238  831.862791921 2268.781740826]
 [1505.934084263  885.416606871 2244.261415707]
 [1506.233560745  925.041764706 2219.149138594]
 [1506.40146856   950.376982054 2193.149042969]
 [1506.441243826  961.197736942 2166.083049234]
 [1506.35700857   957.441732849 2137.919179284]
 [1506.153576367  939.233855387 2108.787455366]
 [1505.836461428  906.910460402 2078.978546019]
 [1505.411913532  861.043412725 2048.921453674]
 [1504.887025659  802.465733908 2019.138142366]
 [1504.270017825  732.304592225 1990.174391274]
 [1503.570951934  652.038632507 1962.505077857]
 [1502.803605975  563.633926936 1936.400250553]
 [1501.990924739  469.961858643 1911.676654189]
 [1500.           250.          1900.         ]]","[[0.5179537752163208], 0.5179537752163208]"
16000,"[[1500.           250.          2400.         ]
 [1502.548321969  511.206118595 2376.763705729]
 [1503.600443634  624.930616031 2354.508921739]
 [1504.503489586  726.038082503 2333.202391387]
 [1505.257785223  813.74621135  2312.306244911]
 [1505.864248681  887.321351654 2291.249983934]
 [1506.324456535  946.105583887 2269.470570603]
 [1506.640699257  989.545496372 2246.460161632]
 [1506.816022589 1017.221637301 2221.816874661]
 [1506.854252416 1028.877727126 2195.292462278]
 [1506.760003408 1024.448952376 2166.829970837]
 [1506.538676082 1004.088974307 2136.584530371]
 [1506.196454217  968.195674975 2104.921362892]
 [1505.740327557  917.436298755 2072.386805879]
 [1505.178190809  852.774115428 2039.650376023]
 [1504.519129434  775.502706071 2007.417919644]
 [1503.774159462  687.30556182  1976.315337616]
 [1502.958170564  590.396417044 1946.730599468]
 [1502.095492225  487.941111485 1918.539649936]
 [1500.           250.          1900.         ]]","[[0.5345052344577514], 0.5345052344577514]"
17000,"[[1500.           250.          2400.         ]
 [1502.708508635  533.759905162 2386.245758741]
 [1503.826446336  657.543052066 2368.775982615]
 [1504.785420042  767.67338243  2352.105433157]
 [1505.585641699  863.239793483 2335.547221097]
 [1506.228003751  943.391251435 2318.366949443]
 [1506.714160413 1007.369735989 2299.836311413]
 [1507.046594601 1054.544284312 2279.296654942]
 [1507.22866505  1084.444664639 2256.225785879]
 [1507.264630337 1096.793539335 2230.299551662]
 [1507.159650169 1091.536476668 2201.439207486]
 [1506.919769757 1068.869712408 2169.836237394]
 [1506.551901315 1029.266084537 2135.947968131]
 [1506.063830653  973.500215028 2100.459692898]
 [1505.464304052  902.67541411  2064.211814224]
 [1504.763312218  818.258704519 2028.093042154]
 [1503.972848698  722.142012798 1992.900572227]
 [1503.108906437  616.785122754 1959.156570057]
 [1502.197117265  505.635885852 1926.808333461]
 [1500.           250.          1900.         ]]","[[0.5507947044220014], 0.5507947044220014]"
18000,"[[1500.           250.          2400.         ]
 [1502.868757096  556.404005358 2397.328533664]
 [1504.052466472  690.268247359 2385.420548751]
 [1505.06721627   809.412044726 2374.117879616]
 [1505.9130824    912.789493946 2362.559208518]
 [1506.590922413  999.430316153 2349.819816361]
 [1507.102475112 1068.479251902 2334.982340824]
 [1507.450439781 1119.235343074 2317.219582585]
 [1507.638527605 1151.18913724  2295.879717393]
 [1507.671481258 1164.056548496 2270.562618143]
 [1507.555063839 1157.808994448 2241.176176121]
 [1507.296025124 1132.700258996 2207.963219401]
 [1506.902062277 1089.291167678 2171.492250611]
 [1506.381806568 1028.473744498 2132.608245275]
 [1505.744895408  951.497724811 2092.34287783 ]
 [1505.002251731  860.005998822 2051.786292426]
 [1504.166855819  756.097016163 2011.922699502]
 [1503.255781665  642.469014591 1973.420740724]
 [1502.295874508  522.834186864 1936.308305075]
 [1500.           250.          1900.         ]]","[[0.5665639951218467], 0.5665639951218467]"
19000,"[[1500.           250.          2400.         ]
 [1503.028762353  578.932988554 2409.842970321]
 [1504.278043803  722.798829498 2404.187595393]
 [1505.348260842  850.847041529 2398.896359507]
 [1506.239334083  961.893329442 2392.907930867]
 [1506.952083272 1054.84954588  2385.082194648]
 [1507.488347727 1128.769847196 2374.292286093]
 [1507.851077649 1182.894742869 2359.529961696]
 [1508.04438664  1216.690611966 2340.010876489]
 [1508.073561252 1229.883509773 2315.26529695 ]
 [1507.945030783 1222.487473376 2285.201336239]
 [1507.666308893 1194.828665839 2250.131015572]
 [1507.245928492 1147.567372598 2210.753160084]
 [1506.693405524 1081.720247073 2168.090580629]
 [1506.019294685  998.686065494 2123.382048696]
 [1505.235463053  900.281571966 2077.932147492]
 [1504.355871751  788.805044695 2032.922304308]
 [1503.39864088   667.180928402 1989.175322109]
 [1502.391737301  539.364877267 1946.805694143]
 [1500.           250.          1900.         ]]","[[0.5816174272581714], 0.5816174272581714]"
