Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1456.564333155  -82.881856317 2518.604219254]
 [1435.32469776  -211.357020859 2545.545385125]
 [1416.16197617  -317.35971201  2563.554940593]
 [1399.071850691 -402.271451192 2572.252624086]
 [1384.04809523  -467.326988248 2571.43894799 ]
 [1371.082275004 -513.650221003 2561.047190644]
 [1360.163128493 -542.287195603 2541.115106883]
 [1351.275576442 -554.23774425  2511.770435515]
 [1344.399265396 -550.487502971 2473.226860353]
 [1339.506501505 -532.042276794 2425.788788191]
 [1336.559356194 -499.967059185 2369.864536396]
 [1335.505614202 -455.432499907 2305.988507425]
 [1336.273058831 -399.772204971 2234.853769809]
 [1338.761288578 -334.554630381 2157.357047638]
 [1342.829678836 -261.672122606 2074.657606714]
 [1348.278771655 -183.440757915 1988.245921098]
 [1354.818671105 -102.656442071 1899.986092629]
 [1362.007188253  -22.253985866 1811.894009761]
 [1400.           250.          1600.         ]]","[[0.4352179374351969], 0.4352179374351969]"
2000,"[[ 1500.            250.           2400.         ]
 [ 1418.106814352  -327.541219721  2677.929142017]
 [ 1380.741095231  -544.848232056  2771.927316833]
 [ 1347.510161563  -722.637473157  2847.13293811 ]
 [ 1318.395170449  -864.174638248  2903.225752146]
 [ 1293.3778248    -972.126683276  2940.202937772]
 [ 1272.441488497 -1048.72734755   2958.243726397]
 [ 1255.571200594 -1095.900633537  2957.643872306]
 [ 1242.752752667 -1115.358525118  2938.7888923  ]
 [ 1233.970799294 -1108.684490455  2902.151518784]
 [ 1229.205778161 -1077.411775679  2848.307105196]
 [ 1228.429176708 -1023.104541095  2777.965424221]
 [ 1231.596327606  -947.450181542  2692.020485654]
 [ 1238.635322394  -852.372483764  2591.622609289]
 [ 1249.429538514  -740.177081031  2478.279155134]
 [ 1263.789021473  -613.740597349  2353.990561328]
 [ 1281.400596397  -476.741790753  2221.418847557]
 [ 1301.731296334  -333.849655903  2084.026230954]
 [ 1323.811363848  -190.274333123  1945.762182314]
 [ 1400.            250.           1600.         ]]","[[0.47044291290021656], 0.47044291290021656]"
3000,"[[ 1500.            250.           2400.         ]
 [ 1382.330819202  -542.009215007  2833.023020844]
 [ 1330.128916446  -835.658086084  2991.778235049]
 [ 1284.033429134 -1075.461411604  3122.084897256]
 [ 1243.979586295 -1266.461895824  3223.93771776 ]
 [ 1209.911037779 -1412.564030616  3297.665675125]
 [ 1181.782494578 -1516.88545104   3343.74164764 ]
 [ 1159.560120983 -1581.993276141  3362.70506521 ]
 [ 1143.220473463 -1610.074462473  3355.139017087]
 [ 1132.748197559 -1603.069519206  3321.677980771]
 [ 1128.132269794 -1562.789225422  3263.037434847]
 [ 1129.360133284 -1491.029822991  3180.06439122 ]
 [ 1136.408449592 -1389.701606256  3073.813131491]
 [ 1149.22810153  -1260.988200614  2945.65530451 ]
 [ 1167.718956961 -1107.558781211  2797.43894313 ]
 [ 1191.685309414  -932.861088852  2631.715863773]
 [ 1220.751721369  -741.516878468  2452.052101716]
 [ 1254.187726474  -539.750295611  2263.367798665]
 [ 1290.498698105  -335.130754188  2071.777280496]
 [ 1400.            250.           1600.         ]]","[[0.4918346451675467], 0.4918346451675467]"
4000,"[[ 1500.            250.           2400.         ]
 [ 1349.455012425  -737.174517807  2981.683043557]
 [ 1283.804227091 -1099.299240865  3202.084726147]
 [ 1226.133042791 -1394.961048657  3384.751109205]
 [ 1176.302255986 -1630.826721566  3530.125605516]
 [ 1134.19536885  -1811.880631884  3638.925717883]
 [ 1099.721368575 -1941.981487591  3711.931683949]
 [ 1072.81429918  -2024.213651808  3749.915350459]
 [ 1053.431221384 -2061.126518104  3753.629618075]
 [ 1041.549013554 -2054.912867967  3723.82939038 ]
 [ 1037.15979281  -2007.557537533  3661.314941174]
 [ 1040.264124172 -1920.979363782  3566.998380474]
 [ 1050.860325102 -1797.187683593  3442.000748218]
 [ 1068.926620188 -1638.478244982  3287.794507714]
 [ 1094.389728608 -1447.702454725  3106.415870258]
 [ 1127.066345278 -1228.658162174  2900.783990279]
 [ 1166.546270717  -986.659209076  2675.171682798]
 [ 1211.936933262  -729.263592746  2435.812815   ]
 [ 1261.255625476  -466.391906603  2191.06289576 ]
 [ 1400.            250.           1600.         ]]","[[0.5073794866120493], 0.5073794866120493]"
5000,"[[ 1500.            250.           2400.         ]
 [ 1319.185422685  -917.337523198  3122.867655961]
 [ 1241.324033136 -1341.758453758  3401.383406895]
 [ 1173.219891267 -1688.306443553  3633.263140085]
 [ 1114.637182379 -1965.144297219  3819.481351867]
 [ 1065.383232295 -2178.228412298  3961.179730413]
 [ 1025.309343313 -2332.073590948  4059.459792508]
 [  994.308096459 -2430.215158798  4115.329052332]
 [  972.309397789 -2475.512219058  4129.707239089]
 [  959.275822447 -2470.365749333  4103.461557765]
 [  955.196939373 -2416.894501181  4037.462933389]
 [  960.081573273 -2317.098747088  3932.666038755]
 [  973.945922932 -2173.038936704  3790.223921466]
 [  996.79350217  -1987.06108337   3611.657524014]
 [ 1028.578727874 -1762.114100519  3399.114618462]
 [ 1069.136408176 -1502.228476201  3155.774461037]
 [ 1118.035172081 -1213.254424949  2886.479199453]
 [ 1174.246053     -903.907617747  2598.63470743 ]
 [ 1235.344050291  -586.351800661  2302.781383689]
 [ 1400.            250.           1600.         ]]","[[0.5197739765900978], 0.5197739765900978]"
6000,"[[ 1500.            250.           2400.         ]
 [ 1291.147066312 -1085.173388987  3256.554893846]
 [ 1202.127876372 -1566.756372597  3589.673641383]
 [ 1124.555726648 -1959.971460604  3867.622647496]
 [ 1058.081766467 -2274.376651282  4091.963802617]
 [ 1002.426061949 -2516.8252905    4264.289443402]
 [  957.374254046 -2692.434898226  4386.03672276 ]
 [  922.771217947 -2805.154524184  4458.458189385]
 [  898.514367729 -2858.127219254  4482.647433335]
 [  884.547051068 -2853.944130154  4459.589242538]
 [  880.851507139 -2794.84439      4390.228114044]
 [  887.440087923 -2682.897424239  4275.560255727]
 [  904.342286115 -2520.199954587  4116.763045642]
 [  931.58282649  -2309.125785501  3915.38739586 ]
 [  969.141068452 -2052.68403986   3673.657163089]
 [ 1016.87012755  -1755.07571146   3394.951083137]
 [ 1074.323751079 -1422.588535613  3084.586662943]
 [ 1140.355134107 -1064.954753319  2751.015660499]
 [ 1212.14136765   -696.428683876  2406.842417336]
 [ 1400.            250.           1600.         ]]","[[0.5301987147794985], 0.5301987147794985]"
7000,"[[ 1500.            250.           2400.         ]
 [ 1264.999431368 -1242.662832588  3383.202109122]
 [ 1165.708602486 -1777.066817009  3767.647120059]
 [ 1079.475408333 -2213.335231676  4088.727542291]
 [ 1005.826007173 -2562.341042955  4348.63312729 ]
 [  944.385676202 -2831.779601759  4549.427110066]
 [  894.86917306  -3027.335013837  4692.895212633]
 [  857.069564332 -3153.347275192  4780.545509905]
 [  830.848112076 -3213.230051075  4813.655275142]
 [  816.125325423 -3209.757927219  4793.336442654]
 [  812.872326306 -3145.288009235  4720.616025917]
 [  821.10092692  -3021.958603989  4596.539069245]
 [  840.849590785 -2841.901995202  4422.311078279]
 [  872.15988844  -2607.515016865  4199.510105468]
 [  915.032282411 -2321.852592926  3930.421548557]
 [  969.336173126 -1989.253252861  3618.589391262]
 [ 1034.613069932 -1616.377204912  3269.74129746 ]
 [ 1109.61204142  -1213.85988701   2893.267488218]
 [ 1191.151923986  -797.883920937  2503.69342905 ]
 [ 1400.            250.           1600.         ]]","[[0.5392609267662049], 0.5392609267662049]"
8000,"[[ 1500.            250.           2400.         ]
 [ 1240.459237693 -1391.351034801  3503.425338545]
 [ 1131.645380385 -1974.867178526  3936.222312447]
 [ 1037.428779988 -2451.07776686   4297.769723868]
 [  957.201956665 -2832.105276118  4590.914896362]
 [  890.490338085 -3126.44477066   4818.207364619]
 [  836.934426234 -3340.320685871  4981.792173636]
 [  796.272807192 -3478.44877185   5083.442534833]
 [  768.328085255 -3544.505920752  5124.629127393]
 [  752.995288377 -3541.448356986  5106.601179921]
 [  750.23146567  -3471.753266084  5030.478585138]
 [  760.044529979 -3337.632310416  4897.365124664]
 [  782.47814745  -3141.258363609  4708.502560816]
 [  817.58669033  -2885.054229115  4465.500099185]
 [  865.387814813 -2572.11711482   4170.700454241]
 [  925.764457817 -2206.905506551  3827.793271695]
 [  998.246768042 -1796.407336058  3442.869677229]
 [ 1081.490163683 -1352.069160916  3026.167994375]
 [ 1171.989622899  -891.846258963  2593.991256698]
 [ 1400.            250.           1600.         ]]","[[0.5473129045558336], 0.5473129045558336]"
9000,"[[ 1500.            250.           2400.         ]
 [ 1217.296731837 -1532.467528705  3617.853073166]
 [ 1099.597639982 -2161.897668001  4096.33169908 ]
 [  997.971808864 -2675.355732077  4495.958500578]
 [  911.671891257 -3086.158923506  4820.260344289]
 [  840.120112216 -3403.568047255  5072.284613301]
 [  782.880587542 -3634.32761732   5254.544215284]
 [  739.635708084 -3783.51816446   5369.085623183]
 [  710.16770571  -3855.075360238  5417.581545882]
 [  694.344183611 -3852.137358275  5401.427864009]
 [  692.105812241 -3777.305159558  5321.847308462]
 [  703.453863605 -3632.869820538  5180.012488231]
 [  728.434016111 -3421.051814034  4977.210687662]
 [  767.109893105 -3144.305897325  4715.088906573]
 [  819.512742874 -2805.773056839  4396.047849959]
 [  885.536214313 -2410.022327262  4023.911359109]
 [  964.699150777 -1964.337095969  3605.099293837]
 [ 1055.571596971 -1480.89918052   3150.621948678]
 [ 1154.354241189  -979.293793017  2678.424787952]
 [ 1400.            250.           1600.         ]]","[[0.5545786619273195], 0.5545786619273195]"
10000,"[[ 1500.            250.           2400.         ]
 [ 1195.326203272 -1667.003195279  3727.068666007]
 [ 1069.290632813 -2339.564851951  4248.83837308 ]
 [  960.747124847 -2887.920129755  4684.412190384]
 [  868.804005128 -3326.534089634  5038.012751699]
 [  792.778132143 -3665.405044715  5313.193795007]
 [  732.15594678  -3911.781210917  5512.842665912]
 [  686.562577628 -4071.099410701  5639.285696036]
 [  655.738717597 -4147.551132208  5694.404910666]
 [  639.523107905 -4144.457537124  5679.750986921]
 [  637.838233556 -4064.547526578  5596.658399586]
 [  650.676492948 -3910.197757248  5446.377905973]
 [  678.08290453  -3683.68360916   5230.251323387]
 [  720.127295156 -3387.498647803  4949.970730134]
 [  776.85132454  -3024.831240351  4607.997638937]
 [  848.156719482 -2600.355911317  4208.283138255]
 [  933.5507224   -2121.62715384   3757.548998776]
 [ 1031.524741595 -1601.498616791  3267.512876426]
 [ 1138.010589838 -1061.057230718  2757.639223726]
 [ 1400.            250.           1600.         ]]","[[0.5612108663131977], 0.5612108663131977]"
