Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1488.672585493  248.535776665 2363.645077471]
 [1477.842064168  248.006426346 2327.010090527]
 [1467.069791815  247.600543028 2290.350040133]
 [1456.351605082  247.309057182 2253.664347431]
 [1445.683590967  247.122561481 2216.952453951]
 [1435.062068314  247.031245367 2180.213858731]
 [1424.483568755  247.024820731 2143.448163442]
 [1413.944816735  247.092437117 2106.655127481]
 [1403.442708165  247.222584724 2069.834735461]
 [1392.974287096  247.402983418 2032.987280215]
 [1382.536719597  247.620456317 1996.113465285]
 [1372.127263555  247.860788012 1959.214531955]
 [1361.743232344  248.108572006 1922.292417271]
 [1351.38194842   248.347065782 1885.349950696]
 [1341.040678372  248.558116141 1848.391096261]
 [1330.716527498  248.722378779 1811.421233623]
 [1320.406222403  248.820782645 1774.447379061]
 [1310.105452318  248.842829359 1737.477502877]
 [1300.           250.          1700.         ]]","[[0.3443499608596503, 0.3427761166242095, 0.343311986486541], 0.34347935465680024]"
2000,"[[1500.           250.          2400.         ]
 [1487.860563523  247.09843496  2364.131904634]
 [1476.720657846  246.052443456 2327.703840756]
 [1465.697655615  245.252348206 2291.225629289]
 [1454.783338036  244.679746218 2254.696113268]
 [1443.969971067  244.315602629 2218.114180267]
 [1433.250267634  244.140121253 2181.47883609 ]
 [1422.617349097  244.132597044 2144.789294189]
 [1412.064705214  244.271247206 2108.045084721]
 [1401.586151679  244.533017295 2071.246188223]
 [1391.175784025  244.893358568 2034.393200184]
 [1380.827926258  245.3259735   1997.487534597]
 [1370.537071729  245.802529275 1960.531676832]
 [1360.297812099  246.29234819  1923.529498923]
 [1350.1047466    246.762111542 1886.486652961]
 [1339.95235449   247.175702381 1849.411056694]
 [1329.834786154  247.494636462 1812.313458449]
 [1319.745426427  247.680989289 1775.207882709]
 [1309.675550265  247.714036104 1738.110263161]
 [1300.           250.          1700.         ]]","[[0.34468639784933786, 0.34245009671631954, 0.34392484880623797], 0.34368711445729844]"
3000,"[[1500.           250.          2400.         ]
 [1487.037647154  245.688086073 2364.618377353]
 [1475.58319033   244.138212324 2328.397043814]
 [1464.304694987  242.95561745  2292.100460693]
 [1453.189995688  242.112298476 2255.726894297]
 [1442.227630237  241.57937101  2219.274683064]
 [1431.406781575  241.326877334 2182.742347228]
 [1420.717219192  241.323566809 2146.128721649]
 [1410.149238868  241.536643525 2109.433117751]
 [1399.693599327  241.931475499 2072.655522093]
 [1389.341453997  242.471259525 2035.796841157]
 [1379.084275401  243.116636728 1998.859204653]
 [1368.913768487  243.825258165 1961.846343129]
 [1358.821766718  244.551313456 1924.764059933]
 [1348.800099217  245.24507698  1887.620821564]
 [1338.840403146  245.852659864 1850.428488199]
 [1328.933813438  246.316643795 1813.203165485]
 [1319.070305106  246.580468741 1775.965878615]
 [1309.236636669  246.613454068 1738.74051999 ]
 [1300.           250.          1700.         ]]","[[0.34501458656001505, 0.3421403070645307, 0.34452625415618066], 0.3438937159269088]"
4000,"[[1500.           250.          2400.         ]
 [1486.20387254   244.304838428 2365.104498703]
 [1474.42971333   242.263889865 2329.08970625 ]
 [1462.890975044  240.710547386 2292.974547141]
 [1451.571655178  239.606938972 2256.756712934]
 [1440.456657096  238.914106955 2220.433998023]
 [1429.531710302  238.591755364 2184.004444626]
 [1418.783291061  238.597959483 2147.466518146]
 [1408.198541687  238.888830637 2110.819320901]
 [1397.765186557  239.418128355 2074.062854365]
 [1387.471442402  240.136811711 2037.198342888]
 [1377.305919573  240.99252283  2000.228635531]
 [1367.25750937   241.929001188 1963.158707446]
 [1357.315249232  242.885445477 1925.996288038]
 [1347.468150156  243.795895354 1888.752648651]
 [1337.704951668  244.588884197 1851.443579645]
 [1328.01371244   245.188266987 1814.090532297]
 [1318.38093002   245.519066301 1776.721525623]
 [1308.788745732  245.540914502 1739.368408326]
 [1300.           250.          1700.         ]]","[[0.3453345620865617, 0.3418466918599903, 0.3451161692400997], 0.34409914106221723]"
5000,"[[1500.           250.          2400.         ]
 [1485.359282804  242.948797337 2365.590273558]
 [1473.260288896  240.429628401 2329.781837286]
 [1461.456574403  238.517328689 2293.847904922]
 [1449.928410007  237.163885569 2257.78559582 ]
 [1438.657159076  236.320042629 2221.592165652]
 [1427.625174767  235.934988137 2185.265186042]
 [1416.815698951  235.955995004 2148.802761555]
 [1406.212760765  236.328003253 2112.203794144]
 [1395.801072218  236.993134922 2075.468307889]
 [1385.565917764  237.890130711 2038.59785043 ]
 [1375.493033661  238.953699138 2001.595992217]
 [1365.568470984  240.113775889 1964.468950794]
 [1355.778432041  241.294713698 1927.226374819]
 [1346.109060616  242.414492593 1889.882329601]
 [1336.546142354  243.384264713 1852.456522522]
 [1327.074598659  244.109367135 1814.975738468]
 [1317.677382435  244.496623357 1777.474984002]
 [1308.331918526  244.496245874 1739.994064   ]
 [1300.           250.          1700.         ]]","[[0.34564635591194365, 0.3415691921675871, 0.34569456015184113], 0.3443033694104573]"
6000,"[[1500.           250.          2400.         ]
 [1484.503927705  241.620064674 2366.075708451]
 [1472.07498893   238.635575171 2330.473448602]
 [1460.00158454   236.376145435 2294.720553537]
 [1448.260369249  234.783348196 2258.813573466]
 [1436.829261518  233.797401138 2222.749230874]
 [1425.687315703  233.356798498 2186.524634049]
 [1414.814598261  233.397882711 2150.137534797]
 [1404.192065176  233.854345103 2113.586642558]
 [1393.801437423  234.656643156 2076.87201051 ]
 [1383.625070619  235.731321132 2039.995513577]
 [1373.645813813  237.000222369 2002.961444055]
 [1363.846849988  238.379589805 1965.777258066]
 [1354.211505986  239.779078369 1928.45451521 ]
 [1344.723008287  241.100786453 1891.010062595]
 [1335.36413177   242.238683757 1853.467510554]
 [1326.116599428  243.079799661 1815.858965261]
 [1316.959752865  243.512977005 1778.226415174]
 [1307.866202707  243.479273673 1740.617623507]
 [1300.           250.          1700.         ]]","[[0.3459499961310978, 0.34130774591106483, 0.3462613925588093], 0.3445063782003239]"
7000,"[[1500.           250.          2400.         ]
 [1483.637863321  240.318738548 2366.560811429]
 [1470.873894702  236.881871861 2331.164554134]
 [1458.526109166  234.287174493 2295.592515418]
 [1446.567656793  232.465528101 2259.840679916]
 [1434.973106786  231.346395664 2223.905242627]
 [1423.718292651  230.857398374 2187.782855577]
 [1412.78016449   230.923820319 2151.47092534 ]
 [1402.136644881  231.468027856 2114.9679758  ]
 [1391.766484438  232.4087888   2078.274094529]
 [1381.649112424  233.660475498 2041.391486311]
 [1371.764476384  235.13213756  2004.325164207]
 [1362.092862097  236.726439445 1967.083817529]
 [1352.61467944   238.33848962  1929.680907023]
 [1343.310186545  239.85468569  1892.136048174]
 [1334.159090059  241.15201599  1854.476739324]
 [1325.139853345  242.09941377  1816.740395309]
 [1316.228140643  242.567959661 1778.97598146 ]
 [1307.391652224  242.489820204 1741.239223801]
 [1300.           250.          1700.         ]]","[[0.3462455076703163, 0.34106228786252907, 0.34681663188376405], 0.34470814247220316]"
8000,"[[1500.           250.          2400.         ]
 [1482.76115173   239.044913006 2367.045591922]
 [1469.657096384  235.168654143 2331.855169856]
 [1457.03026361   232.250584922 2296.463815654]
 [1444.85041059   230.210617131 2260.866952405]
 [1433.088853405  228.967228631 2225.060253467]
 [1421.718282995  228.43698786  2189.039921471]
 [1410.712592209  228.533992919 2152.803024716]
 [1400.046709652  229.169210081 2116.347907585]
 [1389.696435597  230.249694323 2079.674696163]
 [1379.638274475  231.677673189 2042.785926271]
 [1369.849256894  233.349477035 2005.687329132]
 [1360.306741113  235.154309324 1968.388820318]
 [1350.988177416  236.972886564 1930.905750479]
 [1341.870803657  238.676089268 1893.260488829]
 [1332.931200262  240.124127723 1855.484405908]
 [1324.144509727  241.168051924 1817.620212302]
 [1315.482653502  241.661398699 1779.723845827]
 [1306.908327035  241.527704394 1741.859002106]
 [1300.           250.          1700.         ]]","[[0.34653291250209106, 0.3408327496363392, 0.34736024348455663], 0.3449086352076623]"
9000,"[[1500.           250.          2400.         ]
 [1481.873860699  237.798677731 2367.5300606  ]
 [1468.424692592  233.496051247 2332.545313588]
 [1455.514174217  230.26653741  2297.334481727]
 [1443.108781922  228.018797039 2261.892431029]
 [1431.176675215  226.660090916 2226.21431918 ]
 [1419.687481023  226.095754331 2190.295906046]
 [1408.612094052  226.228572031 2154.133928034]
 [1397.92248803   226.958036246 2117.726555179]
 [1387.591532241  228.179467901 2081.07395502 ]
 [1377.592806866  229.782979431 2044.17899422 ]
 [1367.900409025  231.652259419 2007.048118064]
 [1358.488737972  233.663171023 1969.692459944]
 [1349.332240699  235.682196441 1932.129247755]
 [1340.40508201   237.564885607 1894.383588582]
 [1331.680657654  239.154876277 1856.490708512]
 [1323.13072806   240.285549332 1818.498600687]
 [1314.723407156  240.793116093 1780.470171647]
 [1306.416292831  240.592741599 1742.477095729]
 [1300.           250.          1700.         ]]","[[0.34681222985543336, 0.34061905968731365, 0.3478921928314331], 0.34510782745806007]"
10000,"[[1500.           250.          2400.         ]
 [1480.976063389  236.580117763 2368.014229244]
 [1467.176789932  231.86418554  2333.23500479 ]
 [1453.977977757  228.335183726 2298.204543241]
 [1441.342934687  225.890238832 2262.917158421]
 [1429.236760543  224.42516108  2227.367498399]
 [1417.626097016  223.833871599 2191.55088666 ]
 [1406.478899737  224.007714693 2155.463733514]
 [1395.764226302  224.83463577  2119.104038899]
 [1385.452033681  226.198202447 2082.472013587]
 [1375.512977462  227.976444324 2045.570853528]
 [1365.918203627  230.040488697 2008.407712505]
 [1356.639119814  232.2529823   1970.99493181 ]
 [1347.647124991  234.466333799 1933.35160253 ]
 [1338.913257349  236.520951849 1895.505552585]
 [1330.407669093  238.244109365 1857.495846125]
 [1322.098677465  239.45173347  1819.375745373]
 [1313.950524899  239.962928076 1781.215122465]
 [1305.915620757  239.684743418 1743.093641884]
 [1300.           250.          1700.         ]]","[[0.3470834764216548, 0.34042114331318546, 0.34841244568159185], 0.345305688472144]"
11000,"[[1500.           250.          2400.         ]
 [1480.06783805   235.389313235 2368.498110613]
 [1465.913502564  230.27317213  2333.924264364]
 [1452.421820852  226.456666205 2299.074031668]
 [1439.553044697  223.825102138 2263.941179425]
 [1427.269311394  222.262604655 2228.519852223]
 [1415.534356348  221.651499109 2192.804943286]
 [1404.313255104  221.871562597 2156.792542017]
 [1393.572187497  222.799122116 2120.480481618]
 [1383.278216185  224.305974682 2083.869016715]
 [1373.399070894  226.258101918 2046.961669659]
 [1363.902927755  228.514153315 2009.766295726]
 [1354.758169075  230.923686241 1972.296432734]
 [1345.933100079  233.32519971  1934.573019546]
 [1337.395578039  235.54415317  1896.626586721]
 [1329.11245238   237.391664511 1858.500018171]
 [1321.048536182  238.666423612 1820.251831441]
 [1313.164137195  239.170644805 1781.958861762]
 [1305.406387141  238.803517509 1743.708777518]
 [1300.           250.          1700.         ]]","[[0.34734666655567253, 0.3402389226612335, 0.3489209682506583], 0.3455021858225214]"
12000,"[[1500.           250.          2400.         ]
 [1479.149267739  234.226339117 2368.981718314]
 [1464.634951768  228.723118493 2334.613114465]
 [1450.845859409  224.631117257 2299.942980082]
 [1437.739298991  221.82353461  2264.964540782]
 [1425.274542665  220.172573444 2229.671443851]
 [1413.412498608  219.548781173 2194.05815809 ]
 [1402.115421176  219.820241265 2158.120456593]
 [1391.346650413  220.851591926 2121.856008279]
 [1381.070371989  222.502844256 2085.265111124]
 [1371.251387588  224.627969338 2048.351609672]
 [1361.854883724  227.073225327 2011.124052274]
 [1352.846182597  229.675210451 1973.597160477]
 [1344.190449016  232.258681034 1935.793704173]
 [1335.852304334  234.634342122 1897.746897217]
 [1327.795235636  236.597368487 1859.50342417 ]
 [1319.980491048  237.929430388 1821.127043869]
 [1312.364381295  238.416070052 1782.701552744]
 [1304.888673227  237.948867414 1744.322639151]
 [1300.           250.          1700.         ]]","[[0.3476018124728435, 0.34007231673898036, 0.34941772738082877], 0.3456972855308842]"
13000,"[[1500.           250.          2400.         ]
 [1478.220440032  233.091264973 2369.465066676]
 [1463.341265529  227.21412411  2335.301578304]
 [1449.250258075  222.858658899 2300.811422914]
 [1435.901895172  219.885671365 2265.987290817]
 [1423.252681367  218.155204883 2230.822338211]
 [1411.260776754  217.525846253 2195.310615022]
 [1399.885673247  217.853859273 2159.447582024]
 [1389.087908664  218.992124211 2123.230745421]
 [1378.828808328  220.788852916 2086.660444905]
 [1369.070242801  223.086045954 2049.74084172 ]
 [1359.774388186  225.717659592 2012.481167485]
 [1350.903470756  228.507466291 1974.897313287]
 [1342.419467325  231.266649715 1937.01386198 ]
 [1334.283707665  233.791358009 1898.866690258]
 [1326.456256687  235.861036791 1860.506263411]
 [1318.894736997  237.240555367 1822.001567251]
 [1311.551400841  237.6990009   1783.443358112]
 [1304.362564907  237.120592392 1744.935362708]
 [1300.           250.          1700.         ]]","[[0.3478489244414071, 0.3399212414288664, 0.3499026907054171], 0.34589095219189686]"
14000,"[[1500.           250.          2400.         ]
 [1477.28144675   231.984154738 2369.948170617]
 [1462.03257812   225.74628014  2335.989679961]
 [1447.635189692  221.139402319 2301.679395696]
 [1434.041040749  218.011634449 2267.009479127]
 [1421.203965878  216.210621417 2231.972601598]
 [1409.079456269  215.582806274 2196.562399405]
 [1397.624299982  215.972507517 2160.774024378]
 [1386.796269749  217.220779579 2124.604820698]
 [1376.553846498  219.164023722 2088.055167035]
 [1366.855965695  221.632312596 2051.129534562]
 [1357.661771229  224.447393011 2013.837827007]
 [1348.930356618  227.420348162 1976.197089436]
 [1340.620462221  230.348962119 1938.233698315]
 [1332.690069946  233.015026306 1899.986171606]
 [1325.095762466  235.182473145 1861.508734617]
 [1317.791476567  236.599590658 1822.875585524]
 [1310.725345492  237.019227464 1784.184439859]
 [1303.828152466  236.318487258 1745.547083369]
 [1300.           250.          1700.         ]]","[[0.3480880109705951, 0.3397856095067874, 0.35037582680957613], 0.34608314909565285]"
15000,"[[1500.           250.          2400.         ]
 [1476.332383688  230.905066505 2370.431045528]
 [1460.709029702  224.319669097 2336.677444197]
 [1446.000834776  219.473447462 2302.546934813]
 [1432.156952499  216.201532341 2268.03115628 ]
 [1419.128645205  214.338929928 2233.122301319]
 [1406.868814355  213.719755986 2197.81359753 ]
 [1395.331602554  214.176258522 2162.099890572]
 [1384.472054145  215.537599515 2125.978362422]
 [1374.245820934  217.628360309 2089.449426893]
 [1364.608898427  220.266730828 2052.51785708 ]
 [1355.517375498  223.262343815 2015.194216326]
 [1346.927175107  226.413732827 1977.496686773]
 [1338.793751843  229.505458417 1939.453417884]
 [1331.071682892  232.305158101 1901.10554623 ]
 [1323.714008423  234.561469031 1862.511035629]
 [1316.670919414  236.006318537 1823.749281708]
 [1309.886370551  236.37653262  1784.924959056]
 [1303.285530323  235.542342235 1746.157935415]
 [1300.           250.          1700.         ]]","[[0.34831907899445175, 0.3396653306643689, 0.3508371053869935], 0.34627383834860465]"
16000,"[[1500.           250.          2400.         ]
 [1475.373350347  229.854052323 2370.913707142]
 [1459.370765933  222.934364558 2337.364896269]
 [1444.347381004  217.860882649 2303.414077261]
 [1430.249855846  214.45545948  2269.052373512]
 [1417.026978266  212.540221197 2234.271505335]
 [1404.629139133  211.936772366 2199.06429626 ]
 [1393.007893783  212.465165802 2163.425287937]
 [1382.115594423  213.94260571  2127.351499093]
 [1371.90507831   216.181846202 2090.843373787]
 [1362.329395254  218.989242256 2053.905977804]
 [1353.341555339  222.162410902 2016.550520298]
 [1344.894272193  225.487478784 1978.796302278]
 [1336.939664511  228.735962009 1940.673224345]
 [1329.428847349  231.661549591 1902.225017936]
 [1322.311257951  233.997803254 1863.513363081]
 [1315.533281841  235.460511105 1824.622837637]
 [1309.034636595  235.770691762 1785.66507565 ]
 [1302.734796778  234.791942811 1746.768052083]
 [1300.           250.          1700.         ]]","[[0.34854213405146456, 0.33956031153487726, 0.3512864973923782], 0.3464629809929067]"
17000,"[[1500.           250.          2400.         ]
 [1474.404449685  228.831158015 2371.396171413]
 [1458.017937586  221.590430889 2338.052061748]
 [1442.675022709  216.301784212 2304.280860403]
 [1428.319984255  212.773495836 2270.073182424]
 [1414.899233191  210.814569402 2235.420281917]
 [1402.360728872  210.23391406  2200.314582633]
 [1390.653497319  210.839263259 2164.750323785]
 [1379.727234386  212.43579943  2128.72435895 ]
 [1369.531976671  214.824444175 2092.237156484]
 [1360.017821675  217.799767896 2055.294064433]
 [1351.134675957  221.147473218 2017.906922689]
 [1342.832004103  224.641425683 1980.096131623]
 [1335.058537999  228.040278981 1941.893319894]
 [1327.76187265   231.083981602 1903.344789003]
 [1320.887781824  233.491241543 1864.515912092]
 [1314.378786329  234.961929963 1825.496433702]
 [1308.170309123  235.201472566 1786.404948261]
 [1302.176053768  234.067069611 1747.377565416]
 [1300.           250.          1700.         ]]","[[0.34875718046006887, 0.33947045572263024, 0.3517239751895571], 0.3466505371240854]"
18000,"[[1500.           250.          2400.         ]
 [1473.425787855  227.836423004 2371.8784544  ]
 [1456.650700171  220.287922989 2338.738966338]
 [1440.983960397  214.796216169 2305.14732173 ]
 [1426.367578635  211.155706506 2271.093634696]
 [1412.745686642  209.162031651 2236.568699296]
 [1400.063891237  208.611220872 2201.564543478]
 [1388.268746824  209.298564629 2166.075104986]
 [1377.307328227  211.017160937 2130.097069518]
 [1367.126884575  213.556095657 2093.630922745]
 [1357.674553585  216.698207581 2056.682283376]
 [1348.897112603  220.217389184 2019.263605716]
 [1340.740736549  223.875393784 1981.396368735]
 [1333.150718824  227.418197616 1943.11390487 ]
 [1326.071075971  230.572219149 1904.465059819]
 [1319.443857646  233.04153617  1865.518875952]
 [1313.207661087  234.510325914 1826.370248599]
 [1307.2935582    234.668634778 1787.144733986]
 [1301.609406622  233.367498271 1747.986606132]
 [1300.           250.          1700.         ]]","[[0.3489642214900875, 0.33939566383579794, 0.35214951269504846], 0.346836466006978]"
