Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1488.59359994   253.723132184 2362.102494949]
 [1477.72385118   255.32550677  2324.799854697]
 [1466.913178667  256.745836986 2287.545736533]
 [1456.158007651  257.977737657 2250.342875808]
 [1445.455043349  259.01524918  2213.19390339 ]
 [1434.801255905  259.852881694 2176.101321036]
 [1424.19386532   260.485670141 2139.067469821]
 [1413.630325958  260.909243017 2102.094489806]
 [1403.108310076  261.119908802 2065.184268486]
 [1392.625689548  261.114766209 2028.3383746  ]
 [1382.180514485  260.891848107 1991.557972275]
 [1371.770986422  260.450316452 1954.843707598]
 [1361.395421674  259.790741193 1918.195554166]
 [1351.052195392  258.915533059 1881.612591886]
 [1340.739643351  257.829697637 1845.092662931]
 [1330.455856166  256.542379545 1808.6317603  ]
 [1320.198136199  255.070814023 1772.222691372]
 [1309.961012627  253.454280115 1735.851128249]
 [1300.           250.          1700.         ]]","[[0.3559611933621052, 0.3445317772559569, 0.34125613894175105], 0.34724970318660436]"
2000,"[[1500.           250.          2400.         ]
 [1487.741599684  257.467146581 2361.06707026 ]
 [1476.541727563  260.681314327 2323.31342135 ]
 [1465.458985923  263.530012533 2285.656150933]
 [1454.485978302  266.000203925 2248.100547104]
 [1443.615905846  268.079786772 2210.651713792]
 [1432.842533228  269.757677017 2173.31452409 ]
 [1422.16015546   271.023912924 2136.093559189]
 [1411.563564775  271.869787796 2098.993029144]
 [1401.048016461  272.288018772 2062.016670376]
 [1390.609192002  272.272963937 2025.167612839]
 [1380.243156905  271.820907543 1988.448206515]
 [1369.946308645  270.930447982 1951.859791115]
 [1359.715305988  269.603054624 1915.402381656]
 [1349.546961041  267.843933421 1879.074218006]
 [1339.438048778  265.663536171 1842.871065713]
 [1329.384905647  263.080649544 1806.784979205]
 [1319.382366624  260.130285451 1770.801617435]
 [1309.419880485  256.89144349  1734.892388499]
 [1300.           250.          1700.         ]]","[[0.35753082978645534, 0.3463242341923088, 0.3394117713668634], 0.34775561178187586]"
3000,"[[1500.           250.          2400.         ]
 [1486.916180658  261.230736516 2360.052303627]
 [1475.398760273  266.065485234 2321.857503609]
 [1464.055536803  270.349994318 2283.806255126]
 [1452.875065138  274.064320888 2245.906208144]
 [1441.846853693  277.190051464 2208.164773281]
 [1430.961305512  279.710415419 2170.58905618 ]
 [1420.20966243   281.610433434 2133.185769549]
 [1409.583951012  282.877109247 2095.961116925]
 [1399.0769286    283.499676686 2058.920640239]
 [1388.682026994  283.4699203   2022.069020193]
 [1378.393289871  282.782599304 1985.409813506]
 [1368.205297175  281.436026825 1948.945102344]
 [1358.11306351   279.432903707 1912.675014307]
 [1348.111882943  276.781616837 1876.597034436]
 [1338.197053388  273.498504183 1840.70493962 ]
 [1328.363291284  269.612487951 1804.986922489]
 [1318.603173885  265.176887042 1769.421548708]
 [1308.901442128  260.310832388 1733.966043835]
 [1300.           250.          1700.         ]]","[[0.35909844971543897, 0.34811995416919284, 0.3375558556678801], 0.348258086517504]"
4000,"[[1500.           250.          2400.         ]
 [1486.115776819  265.01266061  2359.058875516]
 [1474.292617674  271.476178872 2320.43311206 ]
 [1462.699769374  277.20337656  2281.997372269]
 [1451.321531927  282.167164408 2243.761468804]
 [1440.143553794  286.342659834 2205.734943924]
 [1429.15274056   289.707324663 2167.92698857 ]
 [1418.337170341  292.241151352 2130.346330612]
 [1407.686014213  293.926908699 2093.001084026]
 [1397.189459426  294.750462933 2055.898547953]
 [1386.838632143  294.701198553 2019.044940468]
 [1376.625514593  293.772578495 1982.445045186]
 [1366.542847708  291.962912918 1946.10173706 ]
 [1356.58400219   289.276468984 1910.015331057]
 [1346.742781707  285.725201589 1874.18264813 ]
 [1337.01307049   281.331774145 1838.595571623]
 [1327.388077351  276.135733595 1803.238517926]
 [1317.858310204  270.209224244 1768.083025954]
 [1308.404156081  263.711887719 1733.072237973]
 [1300.           250.          1700.         ]]","[[0.3606633981757795, 0.3499187247471939, 0.3356900697601053], 0.34875739756102625]"
5000,"[[1500.           250.          2400.         ]
 [1485.338761     268.811742365 2358.087462994]
 [1473.220876975  276.911650793 2319.041252331]
 [1461.388501564  284.087879115 2280.230819148]
 [1449.821495047  290.30596296  2241.667931259]
 [1438.501500942  295.534404931 2203.364078778]
 [1427.411812711  299.744829172 2165.330382106]
 [1416.537252686  302.91219911  2127.577460084]
 [1405.864061072  305.015111914 2090.115247486]
 [1395.379792259  306.036189435 2052.95274747 ]
 [1385.073214501  305.962595972 2016.097699271]
 [1374.93420665   304.78673218  1979.556132971]
 [1364.953640965  302.507191687 1943.331768379]
 [1355.123230994  299.130145764 1907.425186541]
 [1345.435299722  294.671505846 1871.832640932]
 [1335.882360056  289.16069926  1836.544224011]
 [1326.456203113  282.648382191 1801.540670691]
 [1317.145433912  275.226030112 1766.786571452]
 [1307.926420182  267.094142724 1732.211102368]
 [1300.           250.          1700.         ]]","[[0.36222508239980805, 0.3517203649850666, 0.33381604997834086], 0.34925383245440517]"
6000,"[[1500.           250.          2400.         ]
 [1484.583447183  272.62686939  2357.138738789]
 [1472.181027626  282.370251539 2317.682923674]
 [1460.118435661  291.001345877 2278.507904281]
 [1448.370929049  298.478095615 2239.627187627]
 [1436.916024386  304.762253858 2201.054019076]
 [1425.733310352  309.819547269 2162.801283997]
 [1414.804280701  313.619918847 2124.881360085]
 [1404.112184503  316.137865835 2087.305906645]
 [1393.641890433  317.352896284 2050.085572779]
 [1383.379760528  317.250140439 2013.229599917]
 [1373.313526062  315.821175972 1976.745283782]
 [1363.432152598  313.065170657 1940.63724308 ]
 [1353.725669351  308.99054071  1904.9064079  ]
 [1344.18490987   303.61754408  1869.548567074]
 [1334.801036451  296.982809523 1834.552132768]
 [1325.564489349  289.148581816 1799.89426274 ]
 [1316.462114625  280.226159933 1765.532689455]
 [1307.466575287  270.457216671 1731.382757723]
 [1300.           250.          1700.         ]]","[[0.3637829708981388, 0.3535247240049921, 0.3319353875390876], 0.3497476941474062]"
7000,"[[1500.           250.          2400.         ]
 [1483.848092896  276.456992288 2356.2133703  ]
 [1471.170474898  287.850424953 2316.359117493]
 [1458.886163048  297.941742507 2276.829925948]
 [1446.96567251   306.6810892   2237.640817513]
 [1435.38229476   314.023344407 2198.806591308]
 [1424.111843837  319.92828734  2160.341724457]
 [1413.132432167  324.360858196 2122.260213421]
 [1402.424273209  327.291534119 2084.575339113]
 [1391.969507432  328.696847113 2047.299333688]
 [1381.752046571  328.560085784 2010.442919172]
 [1371.757427869  326.872249422 1974.014675892]
 [1361.972663567  323.63337493  1938.020177754]
 [1352.386057047  318.854467378 1902.460791417]
 [1342.986924641  312.560522598 1867.331950501]
 [1333.765076492  304.795807072 1832.620505742]
 [1324.709645154  295.634627854 1798.300151965]
 [1315.805838601  285.208585581 1764.3218664  ]
 [1307.02290908   273.800808574 1730.587315188]
 [1300.           250.          1700.         ]]","[[0.365336592273549, 0.35533167935885657, 0.3300496254253097], 0.35023929901923845]"
8000,"[[1500.           250.          2400.         ]
 [1483.130901696  280.301123202 2355.312018586]
 [1470.186543594  293.350705989 2315.070815807]
 [1457.688169124  304.907153503 2275.198170153]
 [1445.601434123  314.912614651 2235.710385464]
 [1433.89533128   323.314980752 2196.623604196]
 [1422.541853725  330.06804296  2157.953713232]
 [1411.515700582  335.131764955 2119.716179713]
 [1400.794021616  338.472691473 2081.925796603]
 [1390.356197417  340.064523271 2044.596311459]
 [1380.183649753  339.888905917 2007.739902828]
 [1370.259673099  337.93651024  1971.366454618]
 [1360.569270905  334.208541566 1935.482554789]
 [1351.098964459  328.718940778 1900.090098998]
 [1341.836505538  321.497834216 1865.184282023]
 [1332.770327764  312.597560849 1830.750520642]
 [1323.888274931  302.104957465 1796.759171153]
 [1315.174014238  290.172389633 1763.154570863]
 [1306.593659952  277.124690975 1729.824877255]
 [1300.           250.          1700.         ]]","[[0.36688553380056, 0.3571411352099692, 0.3281602557096322], 0.35072897490672045]"
9000,"[[1500.           250.          2400.         ]
 [1482.430025734  284.158334045 2354.435337306]
 [1469.226481875  298.869718042 2313.818989673]
 [1456.520838362  311.895778646 2273.613908513]
 [1444.27379896   323.17048261  2233.837438338]
 [1432.450009157  332.634628259 2194.506845558]
 [1421.017619253  340.235987018 2155.639236009]
 [1409.947904578  345.929580667 2117.251391407]
 [1399.214940101  349.678116871 2079.359500618]
 [1388.795326048  351.452616834 2041.978754298]
 [1378.667959151  351.233287821 2005.122761136]
 [1368.813840024  349.01072741  1968.802727872]
 [1359.21589874   344.787612928 1933.026318219]
 [1349.858803032  338.581170994 1897.796054514]
 [1340.728672704  330.427052121 1863.107016329]
 [1331.812517117  320.386100603 1828.943322878]
 [1323.096885513  308.558143601 1795.27212675 ]
 [1314.563977659  295.116759289 1762.031253279]
 [1306.177020916  280.4287038   1729.095538358]
 [1300.           250.          1700.         ]]","[[0.36842943979574977, 0.358953020345363, 0.3262687173254766], 0.35121705915552975]"
10000,"[[1500.           250.          2400.         ]
 [1481.743568345  288.027754425 2353.583971639]
 [1468.287465144  304.406169832 2312.604597555]
 [1455.380459457  318.905928848 2272.078396085]
 [1442.978234843  331.452638289 2232.0235026  ]
 [1431.041067135  341.979907446 2192.458079094]
 [1419.533266963  350.429464902 2153.400250717]
 [1408.422697524  356.751433198 2114.867949666]
 [1397.680365394  360.904785695 2076.87863802 ]
 [1387.280081493  362.858022529 2039.44887272 ]
 [1377.198187161  362.590123463 2002.59366412 ]
 [1367.413335598  360.091873265 1966.325561582]
 [1357.906309484  355.367729056 1930.653369455]
 [1348.659835908  348.438555921 1895.580340018]
 [1339.65831467   339.345922979 1861.101568878]
 [1330.887259247  328.159610304 1827.200023256]
 [1322.331893368  314.992888615 1793.839797457]
 [1313.972998335  300.040980107 1760.952345453]
 [1305.771143525  283.71274831  1728.399385224]
 [1300.           250.          1700.         ]]","[[0.3699680098041692, 0.36076728603447616, 0.32437639428928433], 0.35170389670930985]"
11000,"[[1500.           250.          2400.         ]
 [1481.069586676  291.90856928  2352.758557169]
 [1467.366599961  309.958851853 2311.42858365 ]
 [1454.263230526  325.936021443 2270.592869133]
 [1441.71009878   339.757155643 2230.270081541]
 [1429.663115117  351.348587153 2190.479041073]
 [1418.082779421  360.645986803 2151.238683737]
 [1406.933577212  367.594628345 2112.567920151]
 [1396.183471081  372.149860884 2074.485356487]
 [1385.80348554   374.277828648 2037.008834798]
 [1375.76738096   373.956500693 2000.15473677 ]
 [1366.051406973  371.177114587 1963.936975015]
 [1356.634115106  365.946219126 1928.365562911]
 [1347.49618861   358.288673188 1893.444591871]
 [1338.620198151  348.252359339 1859.169312678]
 [1329.990065324  335.916420994 1825.521695558]
 [1321.5896318    321.40801749  1792.462932676]
 [1313.398284691  304.944429589 1759.918259878]
 [1305.374141755  286.976781157 1727.736496965]
 [1300.           250.          1700.         ]]","[[0.37150099662728375, 0.36258390375053007, 0.32248461437088793], 0.35218983824956723]"
12000,"[[1500.           250.          2400.         ]
 [1480.406094304  295.800016244 2351.959718739]
 [1466.460927972  315.526632428 2310.291876173]
 [1453.165264303  332.984574949 2269.158542844]
 [1440.464643411  348.082230921 2228.578652423]
 [1428.310641781  360.738576975 2188.571436947]
 [1416.660003942  370.883219193 2149.156426012]
 [1405.473895569  378.456640572 2110.353328709]
 [1394.717278128  383.410683155 2072.181759866]
 [1384.358404714  385.709307018 2034.660761318]
 [1374.368433973  385.329693222 1997.808054146]
 [1364.721153028  382.263802819 1961.638936004]
 [1355.392788384  376.520592081 1926.164701552]
 [1346.361859715  368.129271324 1891.390396783]
 [1337.608977813  357.144431393 1857.311574995]
 [1329.116351575  343.655003127 1823.909374017]
 [1320.866358122  327.802470737 1791.142250826]
 [1312.836989684  309.826570641 1758.929388875]
 [1304.984095841  290.220808554 1727.106944961]
 [1300.           250.          1700.         ]]","[[0.3730282042176339, 0.3644028627713083, 0.32059464820332506], 0.3526752383974224]"
13000,"[[1500.           250.          2400.         ]
 [1479.751063853  299.701382774 2351.188069285]
 [1465.56742981   321.108453394 2309.195385597]
 [1452.082593318  340.050203356 2267.776608982]
 [1439.237023416  356.426175622 2226.950663569]
 [1426.978022187  370.147919019 2186.736937882]
 [1415.25866128   381.138975553 2147.155329082]
 [1404.03686831   389.335102937 2108.226156972]
 [1393.274665344  394.684760387 2069.969903442]
 [1382.937561341  397.149902115 2032.40672084 ]
 [1372.994097272  396.707149754 1995.555636405]
 [1363.415535809  393.349463462 1959.433356117]
 [1354.175674084  387.088526501 1924.052532377]
 [1345.25073143   377.958260246 1889.419287803]
 [1336.61920595   366.020358156 1855.529633979]
 [1328.261447783  351.373958465 1822.364050714]
 [1320.158260743  334.175296998 1789.878437552]
 [1312.286216279  314.686944934 1757.986103589]
 [1304.599056031  293.444880574 1726.510792541]
 [1300.           250.          1700.         ]]","[[0.3745494854648964, 0.3662241676763071, 0.3187077088181633], 0.3531604539864556]"
14000,"[[1500.           250.          2400.         ]
 [1479.102429566  303.612003045 2350.444208638]
 [1464.683028952  326.703325461 2308.140002865]
 [1451.011175014  347.131609975 2266.448233499]
 [1438.022301863  364.787408922 2225.387531388]
 [1425.659525278  379.574779041 2184.977177235]
 [1413.872354222  391.411206424 2145.237201043]
 [1402.615584502  400.227796285 2106.188337881]
 [1391.848379737  405.969756244 2067.85178913 ]
 [1381.533544488  408.597219422 2030.2487247  ]
 [1371.636990845  408.086482361 1993.399443762]
 [1362.127391836  404.43178475  1957.322085755]
 [1352.975999989  397.647859804 1922.03074186 ]
 [1344.156580037  387.773701148 1887.532740254]
 [1335.645342028  374.878498134 1853.824715264]
 [1327.420605653  359.072011571 1820.886672913]
 [1319.461466124  340.525645399 1788.672143832]
 [1311.743022829  319.525166198 1757.088752845]
 [1304.217046245  296.64908557  1725.948094492]
 [1300.           250.          1700.         ]]","[[0.3760647398971468, 0.3680478357573443, 0.31682495158772295], 0.3536458424140713]"
15000,"[[1500.           250.          2400.         ]
 [1478.45808985   307.531254642 2349.728722305]
 [1463.804595519  332.310323259 2307.126597557]
 [1449.946896788  354.227580893 2265.174554106]
 [1436.815456451  373.164449625 2223.890637346]
 [1424.349321289  389.017437047 2183.293746954]
 [1412.494576062  401.697988848 2143.403802439]
 [1401.203015979  411.132637799 2104.241751142]
 [1390.431046704  417.263478128 2065.829360601]
 [1380.138820722  420.049013097 2028.188721947]
 [1370.289614677  419.465454199 1991.341371406]
 [1360.849443215  415.508605694 1955.306909239]
 [1351.786887727  408.196576851 1920.100951365]
 [1343.073086122  397.573795852 1885.732167668]
 [1334.681762027  383.717339539 1852.197988531]
 [1326.589006999  366.748000955 1819.478140354]
 [1318.772045585  346.852757683 1787.52398403 ]
 [1311.204428317  324.340913463 1756.237661905]
 [1303.836067626  299.833544742 1725.418896416]
 [1300.           250.          1700.         ]]","[[0.3775739113200107, 0.3698738943596832, 0.314947474551592], 0.3541317600770953]"
16000,"[[1500.           250.          2400.         ]
 [1477.815909761  311.45855508  2349.042180236]
 [1462.928950003  337.928580129 2306.156016032]
 [1448.885580934  361.336978085 2263.956677794]
 [1435.611385643  381.555907696 2222.461324894]
 [1423.041489002  398.4742774   2181.688193937]
 [1411.118718903  411.997515279 2141.656842099]
 [1399.792026568  422.047668982 2102.388218627]
 [1389.015180034  428.563864546 2063.904498363]
 [1378.745744661  431.503173065 2026.228594241]
 [1368.9443596    430.841966641 1989.383244389]
 [1359.574308507  426.577903568 1953.389539863]
 [1350.601363369  418.732798048 1918.264712562]
 [1341.993844586  407.356875708 1884.0189177  ]
 [1333.722767567  392.53549013  1850.650564064]
 [1325.761771732  374.400869938 1818.139302519]
 [1318.086021927  353.155960192 1786.434533878]
 [1310.667417435  329.133924279 1755.433131121]
 [1303.454101962  302.998406841 1724.923233967]
 [1300.           250.          1700.         ]]","[[0.3790769854149456, 0.37170237817060775, 0.3130763191015328], 0.3546185608956954]"
17000,"[[1500.           250.          2400.         ]
 [1477.173723442  315.393358162 2348.385135558]
 [1462.052866909  343.557282677 2305.229079547]
 [1447.822989477  368.45873222  2262.795678328]
 [1434.404914662  389.960475428 2221.100896349]
 [1421.730022853  407.943778521 2180.162016338]
 [1409.738081786  422.308082041 2139.997972926]
 [1398.375381128  432.971043159 2100.629499729]
 [1387.593191674  439.868971981 2062.0790148  ]
 [1377.346569286  442.957711608 2024.370150729]
 [1367.593517894  442.214045936 1987.526812506]
 [1358.294513347  437.637780944 1951.571614955]
 [1349.41236775   429.254767023 1916.523502844]
 [1340.912374387  417.121390124 1882.394268076]
 [1332.762594789  401.331666727 1849.183489327]
 [1324.933965612  382.029657278 1816.870955901]
 [1317.399375861  359.434655698 1785.404328436]
 [1310.128945517  333.903987942 1754.675434529]
 [1303.069114983  306.143843019 1724.461131968]
 [1300.           250.          1700.         ]]","[[0.3805739873162299, 0.3735333264720935, 0.3112124709962722], 0.35510659492819857]"
18000,"[[1500.           250.          2400.         ]
 [1476.529336498  319.335150203 2347.75812331 ]
 [1461.173078311  349.19566514  2304.346582341]
 [1446.754828896  375.591835212 2261.692593703]
 [1433.19080134   398.376918302 2219.810609743]
 [1420.408839865  417.424502228 2178.716659838]
 [1408.345878626  432.628077395 2138.428787653]
 [1396.945754361  443.90101257  2098.967286689]
 [1386.157401266  451.176961359 2060.354649196]
 [1375.933455988  454.410749552 2022.615122911]
 [1366.229293614  453.579829472 1985.773745175]
 [1357.002500763  448.686452356 1949.85469097 ]
 [1348.212766513  439.76083796  1914.878720793]
 [1339.822128005  426.865894789 1880.859422569]
 [1331.795422965  410.104684492 1847.797745566]
 [1324.100607774  389.633487617 1815.673841272]
 [1316.708052218  365.688315171 1784.433860033]
 [1309.585943277  338.650938745 1753.964818386]
 [1302.679059526  309.270041828 1724.032603453]
 [1300.           250.          1700.         ]]","[[0.38206497918436516, 0.3753667803738867, 0.30935686167582355], 0.35559620707802514]"
