Iteration,Trajectory,Legibility
1000,"[[1500.           250.          2400.         ]
 [1500.000358915  249.999936714 2347.367285351]
 [1500.000538372  249.99990507  2294.735138553]
 [1500.000717831  249.999873427 2242.102991757]
 [1500.00089729   249.999841784 2189.470844961]
 [1500.001076749  249.99981014  2136.838698167]
 [1500.00125621   249.999778496 2084.206551375]
 [1500.001435671  249.999746853 2031.574404585]
 [1500.001615133  249.999715209 1978.942257798]
 [1500.001794595  249.999683564 1926.310111013]
 [1500.001974058  249.99965192  1873.677964232]
 [1500.002153522  249.999620276 1821.045817454]
 [1500.002332986  249.999588632 1768.413670679]
 [1500.00251245   249.999556987 1715.781523909]
 [1500.002691914  249.999525343 1663.149377143]
 [1500.002871377  249.999493699 1610.517230381]
 [1500.00305084   249.999462055 1557.885083624]
 [1500.003230301  249.999430411 1505.252936872]
 [1500.003409762  249.999398767 1452.620790124]
 [1500.           250.          1400.         ]]","[[0.34529552865196084], 0.34529552865196084]"
2000,"[[1500.           250.          2400.         ]
 [1500.000717824  249.999873428 2347.366149574]
 [1500.001076737  249.999810142 2294.73343489 ]
 [1500.001435652  249.999746856 2242.10072021 ]
 [1500.00179457   249.999683569 2189.468005534]
 [1500.002153491  249.999620281 2136.835290865]
 [1500.002512415  249.999556993 2084.202576203]
 [1500.002871342  249.999493705 2031.56986155 ]
 [1500.003230272  249.999430416 1978.937146907]
 [1500.003589205  249.999367126 1926.304432275]
 [1500.00394814   249.999303836 1873.671717655]
 [1500.004307077  249.999240546 1821.039003049]
 [1500.004666015  249.999177256 1768.406288457]
 [1500.005024953  249.999113965 1715.773573882]
 [1500.005383891  249.999050675 1663.140859323]
 [1500.005742827  249.998987385 1610.508144783]
 [1500.00610176   249.998924095 1557.875430262]
 [1500.00646069   249.998860806 1505.242715759]
 [1500.006819615  249.998797518 1452.610001274]
 [1500.           250.          1400.         ]]","[[0.34529609985379495], 0.34529609985379495]"
3000,"[[1500.           250.          2400.         ]
 [1500.001076727  249.999810144 2347.365013722]
 [1500.001615093  249.999715215 2294.731731116]
 [1500.002153465  249.999620286 2242.098448517]
 [1500.002691843  249.999525356 2189.46516593 ]
 [1500.003230227  249.999430424 2136.831883356]
 [1500.003768617  249.999335491 2084.198600799]
 [1500.004307015  249.999240557 2031.565318262]
 [1500.00484542   249.999145622 1978.932035747]
 [1500.00538383   249.999050685 1926.298753257]
 [1500.005922246  249.998955748 1873.665470795]
 [1500.006460666  249.99886081  1821.032188364]
 [1500.006999088  249.998765872 1768.398905966]
 [1500.007537511  249.998670933 1715.765623603]
 [1500.008075933  249.998575995 1663.132341279]
 [1500.008614351  249.998481058 1610.499058996]
 [1500.009152762  249.998386121 1557.865776756]
 [1500.009691165  249.998291186 1505.232494558]
 [1500.010229558  249.998196253 1452.599212398]
 [1500.           250.          1400.         ]]","[[0.3452966710693369], 0.3452966710693369]"
4000,"[[1500.           250.          2400.         ]
 [1500.001435624  249.999746861 2347.363877796]
 [1500.002153442  249.99962029  2294.73002723 ]
 [1500.002871269  249.999493718 2242.096176679]
 [1500.003589106  249.999367144 2189.462326147]
 [1500.004306955  249.999240568 2136.828475641]
 [1500.005024816  249.999113989 2084.194625164]
 [1500.005742689  249.998987409 2031.560774722]
 [1500.006460574  249.998860826 1978.92692432 ]
 [1500.00717847   249.998734242 1926.293073962]
 [1500.007896375  249.998607656 1873.659223653]
 [1500.008614288  249.998481069 1821.025373399]
 [1500.009332205  249.998354481 1768.391523204]
 [1500.010050123  249.998227892 1715.757673073]
 [1500.010768038  249.998101304 1663.12382301 ]
 [1500.011485947  249.997974718 1610.48997302 ]
 [1500.012203845  249.997848133 1557.856123105]
 [1500.012921727  249.997721551 1505.222273267]
 [1500.013639592  249.997594972 1452.588423496]
 [1500.           250.          1400.         ]]","[[0.3452972422985868], 0.3452972422985868]"
5000,"[[1500.           250.          2400.         ]
 [1500.001794515  249.999683579 2347.362741794]
 [1500.002691783  249.999525366 2294.728323233]
 [1500.003589064  249.999367151 2242.093904695]
 [1500.004486361  249.999208934 2189.459486188]
 [1500.005383676  249.999050713 2136.825067719]
 [1500.00628101   249.998892488 2084.190649297]
 [1500.007178364  249.998734261 2031.55623093 ]
 [1500.008075736  249.99857603  1978.921812624]
 [1500.008973125  249.998417796 1926.287394388]
 [1500.009870529  249.998259559 1873.652976229]
 [1500.010767943  249.998101321 1821.018558155]
 [1500.011665365  249.997943081 1768.384140173]
 [1500.012562788  249.997784841 1715.749722291]
 [1500.013460208  249.997626602 1663.115304516]
 [1500.014357617  249.997468365 1610.480886855]
 [1500.015255009  249.99731013  1557.846469311]
 [1500.016152376  249.9971519   1505.212051887]
 [1500.017049716  249.996993675 1452.577634568]
 [1500.           250.          1400.         ]]","[[0.34529781354154376], 0.34529781354154376]"
6000,"[[1500.           250.          2400.         ]
 [1500.002153401  249.999620297 2347.361605717]
 [1500.003230116  249.999430443 2294.726619124]
 [1500.00430685   249.999240586 2242.091632565]
 [1500.005383607  249.999050725 2189.45664605 ]
 [1500.00646039   249.998860859 2136.821659591]
 [1500.007537201  249.998670988 2084.186673199]
 [1500.00861404   249.998481112 2031.551686885]
 [1500.009690905  249.998291232 1978.91670066 ]
 [1500.010767795  249.998101347 1926.281714535]
 [1500.011844705  249.997911459 1873.646728522]
 [1500.012921632  249.997721568 1821.011742631]
 [1500.013998569  249.997531675 1768.376756873]
 [1500.015075508  249.997341781 1715.741771258]
 [1500.016152442  249.997151889 1663.106785798]
 [1500.017229361  249.996961999 1610.4718005  ]
 [1500.018306254  249.996772113 1557.836815373]
 [1500.019383113  249.996582234 1505.201830417]
 [1500.020459932  249.996392362 1452.566845614]
 [1500.           250.          1400.         ]]","[[0.34529838479820774], 0.34529838479820774]"
7000,"[[1500.           250.          2400.         ]
 [1500.002512281  249.999557017 2347.360469565]
 [1500.003768441  249.999335522 2294.724914905]
 [1500.005024627  249.999114023 2242.08936029 ]
 [1500.006280845  249.998892518 2189.453805735]
 [1500.007537098  249.998671006 2136.818251257]
 [1500.008793389  249.998449488 2084.182696869]
 [1500.010049717  249.998227964 2031.547142588]
 [1500.011306082  249.998006433 1978.911588428]
 [1500.01256248   249.997784896 1926.276034405]
 [1500.013818906  249.997563354 1873.640480533]
 [1500.015075354  249.997341808 1821.004926827]
 [1500.016331816  249.99712026  1768.369373303]
 [1500.017588282  249.996898711 1715.733819974]
 [1500.01884474   249.996677164 1663.098266854]
 [1500.020101177  249.99645562  1610.462713957]
 [1500.02135758   249.996234082 1557.827161291]
 [1500.022613936  249.996012553 1505.191608858]
 [1500.023870237  249.995791033 1452.556056634]
 [1500.           250.          1400.         ]]","[[0.345298956068578], 0.345298956068578]"
8000,"[[1500.           250.          2400.         ]
 [1500.002871155  249.999493738 2347.359333339]
 [1500.004306758  249.999240602 2294.723210574]
 [1500.005742395  249.998987461 2242.087087869]
 [1500.007178073  249.998734312 2189.450965243]
 [1500.008613798  249.998481155 2136.814842716]
 [1500.010049572  249.998227989 2084.178720308]
 [1500.011485395  249.997974815 2031.542598039]
 [1500.012921266  249.997721632 1978.906475928]
 [1500.014357179  249.997468442 1926.270353996]
 [1500.01579313   249.997215245 1873.634232261]
 [1500.01722911   249.996962043 1820.998110743]
 [1500.018665107  249.996708838 1768.361989463]
 [1500.020101109  249.996455632 1715.725868437]
 [1500.021537102  249.996202428 1663.089747686]
 [1500.022973067  249.995949228 1610.453627224]
 [1500.024408988  249.995696037 1557.817507064]
 [1500.025844846  249.995442856 1505.18138721 ]
 [1500.027280634  249.995189688 1452.545267627]
 [1500.           250.          1400.         ]]","[[0.34529952735265584], 0.34529952735265584]"
9000,"[[1500.           250.          2400.         ]
 [1500.003230023  249.99943046  2347.358197037]
 [1500.004845067  249.999145684 2294.721506132]
 [1500.006460154  249.998860901 2242.084815302]
 [1500.008075294  249.998576108 2189.448124573]
 [1500.009690492  249.998291305 2136.811433969]
 [1500.011305752  249.998006491 2084.174743515]
 [1500.012921074  249.997721666 2031.538053237]
 [1500.014536457  249.99743683  1978.90136316 ]
 [1500.016151894  249.997151985 1926.264673308]
 [1500.017767378  249.996867132 1873.627983707]
 [1500.019382899  249.996582272 1820.99129438 ]
 [1500.020998441  249.996297408 1768.354605353]
 [1500.022613991  249.996012543 1715.71791665 ]
 [1500.024229527  249.995727681 1663.081228292]
 [1500.02584503   249.995442824 1610.444540302]
 [1500.027460476  249.995157977 1557.807852694]
 [1500.029075843  249.994873144 1505.171165473]
 [1500.030691121  249.994588327 1452.534478594]
 [1500.           250.          1400.         ]]","[[0.34530009865044003], 0.34530009865044003]"
10000,"[[1500.           250.          2400.         ]
 [1500.003588886  249.999367183 2347.35706066 ]
 [1500.005383368  249.999050767 2294.719801578]
 [1500.007177904  249.998734342 2242.08254259 ]
 [1500.008972505  249.998417905 2189.445283725]
 [1500.010767178  249.998101456 2136.808025015]
 [1500.012561928  249.997784993 2084.170766491]
 [1500.014356754  249.997468517 2031.533508183]
 [1500.016151655  249.997152027 1978.896250123]
 [1500.017946624  249.996835526 1926.258992342]
 [1500.01974165   249.996519014 1873.62173487 ]
 [1500.021536721  249.996202495 1820.984477737]
 [1500.02333182   249.995885971 1768.347220974]
 [1500.025126926  249.995569445 1715.70996461 ]
 [1500.026922017  249.995252922 1663.072708674]
 [1500.028717067  249.994936406 1610.43545319 ]
 [1500.030512046  249.994619903 1557.79819818 ]
 [1500.032306927  249.994303417 1505.160943646]
 [1500.034101699  249.99398695  1452.523689536]
 [1500.           250.          1400.         ]]","[[0.3453006699619306], 0.3453006699619306]"
11000,"[[1500.           250.          2400.         ]
 [1500.003947743  249.999303906 2347.355924208]
 [1500.005921662  249.998955851 2294.718096914]
 [1500.007895646  249.998607785 2242.080269732]
 [1500.009869708  249.998259704 2189.442442699]
 [1500.011843858  249.997911608 2136.804615855]
 [1500.0138181    249.997563496 2084.166789235]
 [1500.015792436  249.997215367 2031.528962877]
 [1500.017766861  249.996867223 1978.891136819]
 [1500.019741368  249.996519064 1926.253311098]
 [1500.021715945  249.996170893 1873.61548575 ]
 [1500.023690576  249.995822712 1820.977660814]
 [1500.025665241  249.995474525 1768.339836325]
 [1500.027639916  249.995126337 1715.702012319]
 [1500.029614571  249.994778152 1663.064188831]
 [1500.031589176  249.994429976 1610.42636589 ]
 [1500.033563696  249.994081815 1557.788543522]
 [1500.035538099  249.993733674 1505.15072173 ]
 [1500.037512368  249.993385557 1452.512900451]
 [1500.           250.          1400.         ]]","[[0.34530124128712747], 0.34530124128712747]"
12000,"[[1500.           250.          2400.         ]
 [1500.004306594  249.999240631 2347.354787682]
 [1500.006459947  249.998860937 2294.716392138]
 [1500.008613378  249.998481229 2242.077996728]
 [1500.010766902  249.998101505 2189.439601496]
 [1500.012920531  249.997721762 2136.801206488]
 [1500.015074269  249.997342    2084.162811747]
 [1500.017228118  249.996962218 2031.524417318]
 [1500.019382074  249.996582417 1978.886023246]
 [1500.021536128  249.9962026   1926.247629575]
 [1500.023690264  249.995822767 1873.609236349]
 [1500.025844465  249.995442923 1820.970843612]
 [1500.027998707  249.995063073 1768.332451407]
 [1500.030152959  249.99468322  1715.694059777]
 [1500.032307189  249.994303371 1663.055668763]
 [1500.034461359  249.993923533 1610.417278401]
 [1500.036615428  249.993543712 1557.778888719]
 [1500.038769357  249.993163916 1505.140499725]
 [1500.040923127  249.992784149 1452.50211134 ]
 [1500.           250.          1400.         ]]","[[0.34530181262603], 0.34530181262603]"
13000,"[[1500.           250.          2400.         ]
 [1500.004665439  249.999177357 2347.35365108 ]
 [1500.006998225  249.998766024 2294.714687251]
 [1500.009331101  249.998354675 2242.075723579]
 [1500.011664088  249.997943307 2189.436760116]
 [1500.013997196  249.997531917 2136.797796915]
 [1500.016330434  249.997120504 2084.158834028]
 [1500.018663802  249.996709068 2031.519871507]
 [1500.020997295  249.99629761  1978.880909405]
 [1500.023330902  249.995886133 1926.241947774]
 [1500.025664607  249.995474637 1873.602986665]
 [1500.027998388  249.995063129 1820.964026129]
 [1500.030332216  249.994651612 1768.325066219]
 [1500.032666057  249.994240093 1715.686106983]
 [1500.034999871  249.993828578 1663.04714847 ]
 [1500.037333615  249.993417076 1610.408190722]
 [1500.039667241  249.993005595 1557.769233773]
 [1500.042000702  249.992594143 1505.13027763 ]
 [1500.044333976  249.992182724 1452.491322203]
 [1500.           250.          1400.         ]]","[[0.3453023839786387], 0.3453023839786387]"
14000,"[[1500.           250.          2400.         ]
 [1500.005024278  249.999114084 2347.352514403]
 [1500.007536494  249.998671113 2294.712982252]
 [1500.010048816  249.998228123 2242.073450284]
 [1500.012561265  249.99778511  2189.433918558]
 [1500.015073855  249.997342073 2136.794387135]
 [1500.017586595  249.996899009 2084.154856077]
 [1500.020099486  249.996455918 2031.515325444]
 [1500.022612522  249.996012802 1978.875795296]
 [1500.025125691  249.995569663 1926.236265694]
 [1500.027638974  249.995126503 1873.596736698]
 [1500.030152344  249.994683328 1820.957208367]
 [1500.032665768  249.994240144 1768.317680761]
 [1500.035179208  249.993796956 1715.678153938]
 [1500.037692618  249.993353775 1663.038627952]
 [1500.040205945  249.992910607 1610.399102854]
 [1500.042719135  249.992467464 1557.759578683]
 [1500.045232134  249.992024354 1505.120055446]
 [1500.047744917  249.991581283 1452.480533039]
 [1500.           250.          1400.         ]]","[[0.3453029553449523], 0.3453029553449523]"
15000,"[[1500.           250.          2400.         ]
 [1500.005383112  249.999050812 2347.351377651]
 [1500.008074756  249.998576203 2294.711277143]
 [1500.010766522  249.998101572 2242.071176843]
 [1500.013458433  249.997626915 2189.431076822]
 [1500.016150507  249.99715223  2136.79097715 ]
 [1500.018842753  249.996677514 2084.150877895]
 [1500.021535172  249.996202768 2031.510779129]
 [1500.024227758  249.995727993 1978.870680919]
 [1500.026920496  249.99525319  1926.230583336]
 [1500.029613364  249.994778365 1873.590486449]
 [1500.032306333  249.994303522 1820.950390325]
 [1500.034999365  249.993828668 1768.310295034]
 [1500.037692414  249.99335381  1715.670200641]
 [1500.040385428  249.992878959 1663.030107209]
 [1500.043078348  249.992404125 1610.390014797]
 [1500.04577111   249.991929318 1557.749923449]
 [1500.048463653  249.99145455  1505.109833173]
 [1500.051155948  249.990979826 1452.46974385 ]
 [1500.           250.          1400.         ]]","[[0.3453035267249718], 0.3453035267249718]"
16000,"[[1500.           250.          2400.         ]
 [1500.00574194   249.998987541 2347.350240824]
 [1500.00861301   249.998481294 2294.709571922]
 [1500.011484218  249.997975022 2242.068903257]
 [1500.014355593  249.997468722 2189.428234909]
 [1500.017227152  249.996962388 2136.787566957]
 [1500.020098907  249.99645602  2084.146899482]
 [1500.022970858  249.995949618 2031.506232561]
 [1500.025843     249.995443182 1978.865566274]
 [1500.028715315  249.994936715 1926.2249007  ]
 [1500.031587778  249.994430222 1873.584235917]
 [1500.034460356  249.99392371  1820.943572004]
 [1500.037333004  249.993417184 1768.302909037]
 [1500.040205673  249.992910655 1715.662247092]
 [1500.043078302  249.992404133 1663.021586242]
 [1500.045950824  249.99189763  1610.380926551]
 [1500.048823166  249.991391159 1557.74026807 ]
 [1500.051695259  249.990884731 1505.099610811]
 [1500.054567069  249.990378353 1452.458954635]
 [1500.           250.          1400.         ]]","[[0.3453040981186967], 0.3453040981186967]"
17000,"[[1500.           250.          2400.         ]
 [1500.006100762  249.998924271 2347.349103923]
 [1500.009151256  249.998386387 2294.707866589]
 [1500.012201906  249.997848475 2242.066629524]
 [1500.015252743  249.99731053  2189.425392818]
 [1500.01830379   249.996772548 2136.784156559]
 [1500.021355057  249.996234527 2084.142920836]
 [1500.024406546  249.995696467 2031.501685741]
 [1500.02745825   249.99515837  1978.86045136 ]
 [1500.030510149  249.994620238 1926.219217785]
 [1500.033562216  249.994082076 1873.577985103]
 [1500.036614412  249.993543891 1820.936753403]
 [1500.039666688  249.993005693 1768.295522771]
 [1500.042718987  249.99246749  1715.654293292]
 [1500.04577124   249.991929295 1663.013065049]
 [1500.048823373  249.991391122 1610.371838115]
 [1500.051875303  249.990852984 1557.730612548]
 [1500.054926952  249.990314896 1505.089388359]
 [1500.057978282  249.989776865 1452.448165393]
 [1500.           250.          1400.         ]]","[[0.3453046695261258], 0.3453046695261258]"
18000,"[[1500.           250.          2400.         ]
 [1500.006459578  249.998861002 2347.347966946]
 [1500.009689494  249.998291481 2294.706161146]
 [1500.012919585  249.997721929 2242.064355647]
 [1500.016149886  249.997152339 2189.422550549]
 [1500.019380421  249.996582709 2136.780745953]
 [1500.022611203  249.996013035 2084.13894196 ]
 [1500.025842235  249.995443317 2031.497138668]
 [1500.029073507  249.994873556 1978.855336179]
 [1500.032304998  249.994303757 1926.213534592]
 [1500.035536677  249.993733925 1873.571734007]
 [1500.038768501  249.993164067 1820.929934522]
 [1500.042000415  249.992594194 1768.288136234]
 [1500.045232354  249.992024316 1715.646339241]
 [1500.048464243  249.991454446 1663.004543632]
 [1500.051695996  249.990884601 1610.362749491]
 [1500.054927521  249.990314796 1557.720956882]
 [1500.058158732  249.989745046 1505.079165818]
 [1500.061389585  249.98917536  1452.437376126]
 [1500.           250.          1400.         ]]","[[0.3453052409472608], 0.3453052409472608]"
19000,"[[1500.           250.          2400.         ]
 [1500.006818388  249.998797734 2347.346829894]
 [1500.010227725  249.998196576 2294.704455591]
 [1500.013637255  249.997595384 2242.062081623]
 [1500.017047019  249.996994151 2189.419708103]
 [1500.020457045  249.996392871 2136.777335142]
 [1500.023867346  249.995791543 2084.134962851]
 [1500.027277925  249.995190166 2031.492591343]
 [1500.030688772  249.994588742 1978.850220729]
 [1500.034099863  249.993987274 1926.20785112 ]
 [1500.037511163  249.99338577  1873.565482628]
 [1500.040922624  249.992784237 1820.923115361]
 [1500.044334186  249.992182687 1768.280749429]
 [1500.047745776  249.991581132 1715.638384938]
 [1500.051157309  249.990979586 1662.99602199 ]
 [1500.054568692  249.990378067 1610.353660677]
 [1500.057979821  249.989776593 1557.711301072]
 [1500.061390598  249.989175181 1505.068943188]
 [1500.064800978  249.988573839 1452.426586832]
 [1500.           250.          1400.         ]]","[[0.34530581238209956], 0.34530581238209956]"
