Iteration,Trajectory,Legibility
4000,"[[1500.           250.          2400.         ]
 [1446.222115733  470.974629453 2425.151091024]
 [1421.454736323  576.743944666 2408.506252166]
 [1399.221541396  675.101501495 2386.739348256]
 [1379.514666269  763.871507867 2360.112149189]
 [1362.508934409  841.182889488 2328.89031211 ]
 [1348.470072347  905.475542661 2293.346524726]
 [1337.667763009  955.504396743 2253.762549302]
 [1330.300025148  990.340437262 2210.430443697]
 [1326.434582044 1009.368682807 2163.65319183 ]
 [1325.971314168 1012.283589632 2113.744923894]
 [1328.628008221  999.082599235 2061.030847557]
 [1333.949699548  970.058750256 2005.846948979]
 [1341.34010492   925.7937836   1948.539459652]
 [1350.112095225  867.154645379 1889.464019645]
 [1359.553223938  795.300450772 1828.984378388]
 [1369.003188643  711.719469623 1767.470261064]
 [1377.947424369  618.36049935  1705.293212775]
 [1386.172006524  518.140723915 1642.814961211]
 [1400.           250.          1600.         ]]","[[0.375184500985666], 0.375184500985666]"
5000,"[[1500.           250.          2400.         ]
 [1357.179124293  611.885297461 2436.477765801]
 [1289.407983667  783.076386908 2423.587069255]
 [1226.24838412   939.953830496 2404.487177314]
 [1169.062536296 1079.02405643  2379.563852528]
 [1119.46021678  1197.531077854 2349.203315721]
 [1079.001629974 1293.396368314 2313.793297398]
 [1048.968953644 1365.157295326 2273.722889604]
 [1030.21018036  1411.908255135 2229.381972847]
 [1023.050702587 1433.248245686 2181.160698073]
 [1027.264043655 1429.237332524 2129.449285156]
 [1042.092565734 1400.363143836 2074.638246126]
 [1066.310326952 1347.517628201 2017.119031045]
 [1098.321953202 1271.984188563 1957.284999148]
 [1136.292326172 1175.436688    1895.532504281]
 [1178.301735201 1059.956761015 1832.261698488]
 [1222.521112479  928.091137863 1767.876249535]
 [1267.408050575  783.023621721 1702.779907954]
 [1311.968493971  629.17625356  1637.362433657]
 [1400.           250.          1600.         ]]","[[0.3938998071082294], 0.3938998071082294]"
6000,"[[1500.           250.          2400.         ]
 [1232.208462446  749.162939273 2437.897829871]
 [1104.473244303  981.98535363  2424.138393286]
 [ 985.576394356 1191.745247095 2403.533613956]
 [ 879.118705217 1374.128710353 2376.687065445]
 [ 788.566767367 1526.157214562 2344.173716518]
 [ 716.770593395 1645.91805245  2306.541321437]
 [ 665.711257307 1732.348474263 2264.311456495]
 [ 636.407302823 1785.070119571 2217.980771897]
 [ 628.921511813 1804.268054441 2168.022570094]
 [ 642.4274893   1790.607812421 2114.88865958 ]
 [ 675.3121709   1745.184155674 2059.011407705]
 [ 725.303290718 1669.496362683 2000.805935056]
 [ 789.619690022 1565.446543435 1940.672397192]
 [ 865.147465427 1435.360280758 1878.998224502]
 [ 948.646873775 1282.03488868  1816.159921576]
 [1036.994917979 1108.836906497 1752.523237339]
 [1127.472652557  919.924939671 1688.437945633]
 [1218.14931071   720.910054924 1624.212468095]
 [1400.           250.          1600.         ]]","[[0.408934620510995], 0.408934620510995]"
7000,"[[1500.           250.          2400.         ]
 [1103.428118368  868.011441924 2432.277976443]
 [ 915.025485216 1152.160330774 2414.469718174]
 [ 741.53362533  1404.013883882 2389.599138441]
 [ 588.815647238 1619.177718012 2358.527118873]
 [ 461.734446239 1795.119037018 2322.029099546]
 [ 363.732726543 1930.608748123 2280.80712277 ]
 [ 296.769601386 2025.340153474 2235.500070989]
 [ 261.424363584 2079.67549434  2186.692400447]
 [ 257.062159751 2094.484010968 2134.921413713]
 [ 282.01114602  2071.045582496 2080.683112193]
 [ 333.732905584 2011.002255818 2024.43671727 ]
 [ 408.985602596 1916.346335013 1966.607983307]
 [ 503.988769969 1789.43884217  1907.591415939]
 [ 614.603676235 1633.057196561 1847.751392433]
 [ 736.546019588 1450.478309354 1787.421771769]
 [ 865.649841064 1245.620027056 1726.902276544]
 [ 998.208323104 1023.316497685 1666.445331917]
 [1131.462776854  790.023898035 1606.206007573]
 [1400.           250.          1600.         ]]","[[0.41991862662266644], 0.41991862662266644]"
8000,"[[1500.           250.          2400.         ]
 [ 982.213142745  969.940163653 2422.68627943 ]
 [ 737.967462302 1296.510632387 2399.116378283]
 [ 515.857766056 1581.759981541 2368.56929712 ]
 [ 323.565825257 1821.79117563  2332.159152495]
 [ 166.677298813 2014.920250153 2290.841528589]
 [  48.575351273 2160.837619891 2245.446723881]
 [ -29.309524963 2260.100797331 2196.705216303]
 [ -67.164953851 2313.833533948 2145.266988641]
 [ -66.485224373 2323.554632308 2091.715872416]
 [ -29.813350245 2291.08989322  2036.579793125]
 [  39.466164832 2218.539572805 1980.337581765]
 [ 137.299470319 2108.285823511 1923.422825303]
 [ 259.120600251 1963.032935659 1866.225031692]
 [ 400.016152298 1785.880191283 1809.088092558]
 [ 554.922402934 1580.435781695 1752.30535817 ]
 [ 718.884926615 1350.997437602 1696.10864466 ]
 [ 887.423663309 1102.875653801 1640.64128157 ]
 [1057.100036919  843.138487997 1585.870718802]
 [1400.           250.          1600.         ]]","[[0.4281243466315517], 0.4281243466315517]"
9000,"[[1500.           250.          2400.         ]
 [ 870.205003276 1058.730237606 2410.864237257]
 [ 575.527925717 1421.050143917 2380.62587896 ]
 [ 310.837115674 1733.466477085 2343.703829039]
 [  85.089906501 1992.963146108 2301.443815936]
 [ -95.975673094 2198.912613281 2254.953741309]
 [-229.474153914 2352.00416784  2205.165449604]
 [-314.775221242 2453.659395636 2152.878426058]
 [-352.960241042 2505.719488873 2098.790632043]
 [-346.401675811 2510.287439011 2043.519933   ]
 [-298.457757096 2469.661295769 1987.618418367]
 [-213.253249436 2386.324025133 1931.58109862 ]
 [ -95.514746176 2262.972413552 1875.849861845]
 [  49.56872306  2102.578170196 1820.813068951]
 [ 216.487551086 1908.482762825 1766.80059539 ]
 [ 399.585682701 1684.537207381 1714.073077016]
 [ 593.304713569 1435.315804025 1662.801234217]
 [ 792.555705866 1166.481029789 1613.020777954]
 [ 993.341247274  885.563003462 1564.497464137]
 [1400.           250.          1600.         ]]","[[0.4345354531041822], 0.4345354531041822]"
10000,"[[1500.           250.          2400.         ]
 [ 766.639788445 1137.403187262 2397.742317154]
 [ 426.35735309  1530.482965732 2360.345241537]
 [ 124.205111796 1865.573399617 2316.703651023]
 [-130.085647004 2140.783566562 2268.368628693]
 [-331.04810005  2356.638962406 2216.573870276]
 [-476.563248321 2514.834921787 2162.330215906]
 [-566.929514024 2617.617964411 2106.488564306]
 [-604.149575035 2667.487613709 2049.782006255]
 [-591.437082817 2667.066445528 1992.853801374]
 [-532.890286668 2619.061772069 1936.275251589]
 [-433.277368451 2526.28065149  1880.555881283]
 [-297.888371762 2391.680389599 1826.147214404]
 [-132.417994417 2218.44891454  1773.440565252]
 [  57.151619882 2010.118646636 1722.758343515]
 [ 264.700313041 1770.727950347 1674.336840813]
 [ 484.194101749 1505.062647029 1628.29450232 ]
 [ 710.053681007 1219.056791859 1584.565661329]
 [ 937.813616031  920.603045312 1542.710131594]
 [1400.           250.          1600.         ]]","[[0.4397488136291927], 0.4397488136291927]"
11000,"[[1500.           250.          2400.         ]
 [ 670.375607397 1208.121257732 2383.840475464]
 [ 288.584169376 1628.138085071 2339.019190643]
 [ -46.839776734 1982.563736728 2288.496945179]
 [-325.81568297  2270.785434965 2234.004284542]
 [-543.450203645 2494.517731444 2176.877647505]
 [-698.549095686 2656.437277501 2118.188706983]
 [-792.389623964 2759.564811326 2058.826350209]
 [-827.878189649 2807.000091318 1999.549403589]
 [-809.014536028 2801.82875613  1941.020456991]
 [-740.563325826 2747.116087792 1883.82675772 ]
 [-627.854593305 2645.948009233 1828.491530389]
 [-476.657240219 2501.502490055 1775.477390752]
 [-293.085514296 2317.147545393 1725.182249055]
 [ -83.506183246 2096.571688507 1677.926798018]
 [ 145.586655537 1843.963712013 1633.930585797]
 [ 387.774503579 1564.277672473 1593.268462674]
 [ 637.073802067 1263.664626024 1555.781067175]
 [ 888.618825915  950.31058651  1520.822859995]
 [1400.           250.          1600.         ]]","[[0.44412463265639557], 0.44412463265639557]"
12000,"[[ 1500.            250.           2400.         ]
 [  580.362602298  1272.43211803   2369.466134225]
 [  160.513370316  1716.378402432  2317.083177999]
 [ -204.758231986  2087.580981523  2259.619326121]
 [ -505.370548388  2386.799020716  2198.960762369]
 [ -737.216483822  2616.93894544   2136.527185065]
 [ -900.115489238  2781.620665201  2073.436574197]
 [ -996.331493275  2884.587363933  2010.605496733]
 [-1029.637620598  2929.486506736  1948.811533981]
 [-1004.76147865   2919.818925139  1888.732241011]
 [ -927.068030911  2858.966321284  1830.968576767]
 [ -802.38175243   2750.258116426  1776.057083452]
 [ -636.884181137  2597.062749498  1724.472820275]
 [ -437.044210827  2402.901776016  1676.623377283]
 [ -209.548580556  2171.594906432  1632.832588192]
 [   38.800301299  1907.455499703  1593.30984609 ]
 [  301.26600935   1615.575595361  1558.094324491]
 [  571.52478514   1302.284520378  1526.940799315]
 [  844.361864541   976.011498736  1499.00139214 ]
 [ 1400.            250.           1600.         ]]","[[0.4478891942389027], 0.4478891942389027]"
13000,"[[ 1500.            250.           2400.         ]
 [  495.723815993  1331.468933178  2354.810280778]
 [   40.738800417  1796.921649345  2294.804587777]
 [ -351.558026061  2182.887606968  2230.395222113]
 [ -671.365835067  2491.552903467  2163.602669551]
 [ -915.51241573   2727.000378704  2095.91351952 ]
 [-1084.876371622  2893.750500064  2028.480375362]
 [-1182.693475972  2996.219965941  1962.239458274]
 [-1213.559321226  3038.557754773  1897.981812546]
 [-1182.873751452  3024.639583441  1836.396734717]
 [-1096.544317377  2958.12965968   1778.097317534]
 [ -960.834169368  2842.572756249  1723.633262916]
 [ -782.28474081   2681.504300991  1673.49326286 ]
 [ -567.669321842  2478.579219436  1628.097164958]
 [ -323.945535825  2237.729927672  1587.776015079]
 [  -58.174739721  1963.375464401  1552.734690672]
 [  222.638906622  1660.72383343   1522.983729194]
 [  511.880321054  1336.254100055  1498.199529814]
 [  804.025225079   998.60105912   1477.336097658]
 [ 1400.            250.           1600.         ]]","[[0.4511912626422157], 0.4511912626422157]"
14000,"[[ 1500.            250.           2400.         ]
 [  415.743361983  1386.083128523  2339.996440079]
 [  -71.882159129  1871.050235961  2272.35421091 ]
 [ -488.851504777  2270.158273574  2201.028873063]
 [ -825.87206764   2587.049421427  2128.156302699]
 [-1080.809339617  2826.957531355  2055.276197838]
 [-1255.619070388  2995.26040263   1983.566294554]
 [-1354.48219481   3097.003410374  1913.976125105]
 [-1382.771027383  3136.796754584  1847.30610677 ]
 [-1346.506577252  3118.856975615  1784.254840147]
 [-1252.089012988  3047.102788528  1725.446404213]
 [-1106.173676354  2925.271523684  1671.443620674]
 [ -915.61915072   2757.046918961  1622.749838591]
 [ -687.4632731    2546.201514563  1579.799315645]
 [ -428.896234205  2296.766255067  1542.933727115]
 [ -147.200128523  2013.251593081  1512.358258344]
 [  150.392029655  1700.964929681  1488.061022578]
 [  457.012028596  1366.513387007  1469.64701015 ]
 [  766.85713901   1018.708240598  1455.876902144]
 [ 1400.            250.           1600.         ]]","[[0.4541327788203051], 0.4541327788203051]"
15000,"[[ 1500.            250.           2400.         ]
 [  339.837326635  1436.930110452  2325.107095515]
 [ -178.277921834  1939.745561246  2249.844554453]
 [ -617.936273933  2350.664909466  2171.65270036 ]
 [ -970.536614704  2674.798131419  2092.766085286]
 [-1235.052051136  2918.499514484  2014.765846444]
 [-1414.516012083  3087.962366812  1938.847060059]
 [-1514.022062381  3188.820178542  1865.967482722]
 [-1539.674706628  3226.109233721  1796.9336875  ]
 [-1498.070012268  3204.357910396  1732.451697168]
 [-1396.057497894  3127.716039149  1673.155719916]
 [-1240.645572991  3000.094753036  1619.621717481]
 [-1038.974761913  2825.310948541  1572.368569836]
 [ -798.315183854  2607.242188833  1531.846747692]
 [ -526.058971349  2350.006792819  1498.411438426]
 [ -229.678638976  2058.1955507    1472.272275922]
 [   83.394786753  1737.202450767  1453.400426158]
 [  406.070454162  1393.745767472  1441.335883658]
 [  732.292027627  1036.790221063  1434.651020924]
 [ 1400.            250.           1600.         ]]","[[0.45678614756702035], 0.45678614756702035]"
16000,"[[ 1500.            250.           2400.         ]
 [  267.52616379   1484.525328075  2310.198714117]
 [ -279.208246361  2003.775281312  2227.351487321]
 [ -739.865442214  2425.395724455  2142.354419661]
 [-1106.683570031  2755.964257107  2057.525955748]
 [-1379.789437283  3002.922634356  1974.478725539]
 [-1563.283574359  3173.240104128  1894.418679599]
 [-1663.137200389  3273.101748959  1818.30766516 ]
 [-1686.1448938    3307.939194495  1746.955840364]
 [-1639.436429159  3282.567791627  1681.075169868]
 [-1530.273073484  3201.348718761  1621.309335201]
 [-1365.983046311  3068.351259677  1568.247486314]
 [-1153.959389622  2887.512972407  1522.424776173]
 [ -901.677911365  2662.806185097  1484.309404936]
 [ -616.707710781  2398.427625455  1454.272518003]
 [ -306.687155743  2099.039623553  1432.531770475]
 [   20.779690032  1770.1126227    1419.046221346]
 [  358.404135766  1418.462583192  1413.296745956]
 [  699.896425853  1053.189052374  1413.672454898]
 [ 1400.            250.           1600.         ]]","[[0.4592043930159033], 0.4592043930159033]"
17000,"[[ 1500.            250.           2400.         ]
 [  198.412315383  1529.28180771   2295.31069301 ]
 [ -375.300809796  2063.751419847  2204.927045911]
 [ -855.502571321  2495.133787499  2113.192956236]
 [-1235.389564782  2831.465812567  2022.497653587]
 [-1516.270989134  3081.243001006  1934.476724089]
 [-1703.296884293  3252.173535429  1850.341574938]
 [-1803.280642146  3350.961226241  1771.054744443]
 [-1823.667668336  3383.406016558  1697.427892817]
 [-1772.084417774  3354.588727304  1630.177742612]
 [-1656.171060647  3269.065002776  1569.956935019]
 [-1483.547085432  3131.049050206  1517.367865999]
 [-1261.833147273  2944.588632078  1472.96258991 ]
 [ -998.688485341  2713.74234802   1437.228316957]
 [ -701.838445841  2442.77799775   1410.554237712]
 [ -379.066980273  2136.422329008  1393.16912775 ]
 [  -38.130601836  1800.214071923  1385.024231884]
 [  313.504669016  1441.055948488  1385.546686101]
 [  669.332291839  1068.167024395  1392.947310276]
 [ 1400.            250.           1600.         ]]","[[0.461427374217633], 0.461427374217633]"
18000,"[[ 1500.            250.           2400.         ]
 [  132.16289683   1571.535927266  2280.470900872]
 [ -467.079369522  2120.170079225  2182.607314618]
 [ -965.563331242  2560.510331869  2084.208164004]
 [-1357.54013928   2902.038982481  1987.721803481]
 [-1645.517285854  3154.271792977  1894.799399497]
 [-1835.672395403  3325.621477781  1806.653235547]
 [-1935.626140946  3423.280960734  1724.243715159]
 [-1953.438459612  3453.394622101  1648.382291693]
 [-1897.1993005    3421.290013237  1579.789484234]
 [-1774.89888421   3331.702688256  1519.126482263]
 [-1594.423257858  3188.980475022  1467.008984692]
 [-1363.599371454  2997.272480346  1424.006478027]
 [-1090.251018576  2760.716444415  1390.626267716]
 [ -782.242347856  2483.645142797  1367.2773796  ]
 [ -447.48590815   2170.843881296  1354.20241218 ]
 [  -93.873425991  1827.912984583  1351.348618253]
 [  270.96895766   1461.832936352  1358.094323072]
 [  640.331801261  1081.92954555   1372.476893115]
 [ 1400.            250.           1600.         ]]","[[0.4634857336652225], 0.4634857336652225]"
